,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,32.0103940964,"s, sin, know, ask, god, don, christ, ill, said, walk, say, t, want, anyth, jesus, get, thing, happen, etern, preacher, talk, dream, i, whi, bless, tri, attitud, someon, evil, someth",0.0305163219941,0.0257283485502,0.7,0.3,0.369662805298,0.580670866397,0.0181484328294,0.0163122384491,0.0190878811171,0.0103339311641,0.0262618498591,0.00350157998121,0.0111879750619,0.661375545787,0.587691929309
1,DorothyDay_test8,10,33.8897199631,"too, get, worker, i, go, tri, fr, hour, seem, am, say, talk, prayer, told, felt, morn, cuba, pilgrimag, ask, love, girl, priest, look, let, happi, spoke, away, afternoon, tell, maurin",0.0282494776441,0.0195425182676,0.9,0.1,0.40182282037,0.719342070235,0.0149199564499,0.00310496390984,0.0175410298802,0.0100004032421,0.0118956409533,0.00858905601032,0.0103633211017,0.797509312055,0.783619561782
2,Shepherd_train27,10,36.2045109272,"s, christ, don, love, god, rememb, sin, t, want, know, grace, said, happen, ill, get, jesus, re, look, i, ask, good, forgiv, someon, say, bad, how, better, preach, do, thing",0.0362982061858,0.0251733231814,0.8,0.2,0.405030929178,0.588260849549,0.0225658169662,0.0174372222011,0.0244273069179,0.0101812103484,0.0242373589636,0.00623029289975,0.0104851270752,0.672704331567,0.686852029395
3,Unitarian_train13,10,48.3212790489,"listen, silenc, prison, know, am, say, step, i, get, gay, think, tell, let, love, feel, nt, apolog, n, too, ask, want, s, wonder, merci, realli, talk, someth, moment, thing, drug",0.029132868139,0.0226918219177,0.8,0.2,0.364342555131,0.625884424711,0.019690455718,0.0118372026369,0.0241329893952,0.0138148466609,0.00925766695328,0.00323875035827,0.0117512181141,0.735417218317,0.602357291461
4,Unitarian_test6,10,50.149949789,"am, feel, say, know, congreg, hope, i, love, too, want, tell, silenc, dont, unitarian, talk, yes, thing, let, whi, get, sermon, morn, parent, ask, s, wonder, nt, ourselv, someth, rememb",0.0271495235142,0.0211020157217,0.7,0.3,0.403816997933,0.684692247042,0.0208855942952,0.0103159615547,0.0257899038868,0.0102877758674,0.0100904760563,0.00668000789199,0.0105132613659,0.665174819107,0.67901735166
5,JohnPiper_train57,9,34.4065220356,"vers, god, sin, s, nt, say, grace, barnaba, lord, know, shall, hope, christ, trust, faith, will, let, spirit, sing, promis, wait, judah, thing, anger, tribul, glori, jehoshaphat, heaven, save, bitter",0.0367566202148,0.0273010594703,0.666666666667,0.333333333333,0.534339479839,0.71435416413,0.0242626431117,0.0162256425809,0.00864356660854,0.0139889301691,0.0182728030935,0.00204716051255,0.0110698309197,0.755832643108,0.653853459398
6,WBC_train34,10,38.550632,"unto, shall, sin, ye, lord, s, god, dark, wit, evil, thou, jeroboam, say, sermon, saul, hath, israel, belov, thing, outlin, sunday, thi, hell, hear, scriptur, ie, light, heaven, ahab, hate",0.0217745254797,0.0322524754343,0.2,0.8,0.438138122563,0.609296001951,0.00587097665423,0.00759773449371,0.0105677579776,0.0199613206244,0.0223442464429,0.000587097665423,0.00901367592209,0.791194913719,0.626453709654
7,DorothyDay_train68,10,41.5906238556,"get, rememb, room, say, talk, night, i, farm, too, tri, worker, fear, am, joy, tamar, go, babi, got, pray, car, morn, feel, how, thing, love, cloth, woman, hard, know, think",0.0245200486534,0.0217697904788,0.7,0.3,0.420699665979,0.724201225411,0.0193105278875,0.00374929493347,0.0223298715949,0.00942300673546,0.0103520355685,0.00925710872955,0.0118451176217,0.786398453869,0.686206950386
8,Shepherd_train44,10,41.033413887,"s, christ, grace, get, god, love, don, sin, want, said, thing, forgiv, ill, say, sunday, ask, preacher, jesus, t, i, lord, know, will, let, go, bless, rememb, think, save, do",0.0373743023868,0.0210823963621,1.0,0.0,0.432164792827,0.629774454818,0.023979436534,0.0179253897927,0.0226603984172,0.00886123042581,0.0291203030406,0.00236750431224,0.0123448439138,0.653430672236,0.581131746217
9,Shepherd_test15,10,38.395909071,"sin, s, christ, don, get, know, said, god, ask, ill, t, love, preacher, satan, want, talk, grace, devil, preach, am, say, i, tri, whi, jesus, got, car, someon, go, told",0.0326975162496,0.0256684016251,0.8,0.2,0.413789453581,0.623321981095,0.0160060427307,0.017984317675,0.023739299331,0.00938781382634,0.0291345946335,0.005754981656,0.0114380260413,0.634626167802,0.650203634599
10,DorothyDay_test13,10,20.233976841,"talk, too, worker, joy, room, get, am, jim, maurin, julia, love, farm, go, peter, hospit, stove, fr, thank, night, say, morn, tamar, think, tri, read, i, street, keep, girl, ddlw",0.0283484325563,0.0167028917698,0.9,0.1,0.405774004591,0.67948347105,0.0207591535102,0.00235136042996,0.0143097077595,0.00940544171985,0.0104131676184,0.00772589855559,0.0120927107827,0.727288600577,0.714640985205
