,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,15.7818701267,"s, sin, pray, christ, ask, bad, love, god, want, happen, evil, don, said, get, ill, t, rememb, prais, lord, prayer",0.0340298364094,0.028377497796,0.7,0.3,0.604557880969,0.704115651158,0.572175154781
1,DorothyDay_test8,10,13.0790951252,"worker, too, fr, get, ask, say, room, fear, prayer, priest, talk, pray, go, love, night, farm, joe, feel, retreat, am",0.0240793071244,0.0210706668131,0.6,0.4,0.702192899138,0.762086695799,0.706897443735
2,Shepherd_train27,10,15.6388821602,"s, christ, don, get, want, spirit, sin, ill, god, worship, t, ask, said, lord, whi, happen, say, know, go, preacher",0.0299668764262,0.0209117174139,0.7,0.3,0.605353275546,0.670344535288,0.638692761198
3,Unitarian_train13,10,16.6862459183,"am, ask, resist, get, let, i, say, feel, tell, know, silenc, bless, ourselv, dont, s, want, love, realli, nt, prayer",0.0316370555378,0.0241672211962,0.9,0.1,0.710857518318,0.69140253495,0.697891588188
4,Unitarian_test6,10,17.0866780281,"want, gift, s, i, too, nt, know, unitarian, let, congreg, morn, love, cult, garden, get, am, look, ask, feel, rememb",0.0271168791689,0.0185038538009,0.7,0.3,0.69654074289,0.682427619049,0.588332846586
5,JohnPiper_train57,9,11.1018459797,"christ, spirit, vers, god, sin, husband, say, abid, s, evil, forgiv, know, love, glori, jesus, wive, grace, sacrific, overcom, thing",0.0328611062249,0.0239780011197,0.888888888889,0.111111111111,0.716622988629,0.746906559981,0.716939736893
6,WBC_train34,10,19.6933619976,"shall, unto, christ, s, god, scriptur, lord, preach, sin, say, thi, thou, church, heaven, bibl, sermon, will, ye, hell, wit",0.0241286425797,0.0302490935592,0.4,0.6,0.615663426514,0.787968408803,0.778116378983
7,DorothyDay_train68,10,10.2924890518,"worker, get, priest, franz, fr, talk, street, inde, christ, say, pictur, too, night, smell, babi, am, suffer, will, go, seattl",0.0225592697984,0.0184695999087,0.6,0.4,0.676376478042,0.728887793729,0.744319543133
8,Shepherd_train44,10,15.0813150406,"s, get, don, love, ask, god, ill, said, christ, want, thing, know, thank, wisdom, i, t, say, bless, trust, go",0.0397796573045,0.0198439084569,1.0,0.0,0.628094679377,0.664212495715,0.689582635244
9,Shepherd_test15,10,15.0188570023,"s, god, don, love, get, want, t, judg, rememb, ask, grace, someon, christ, know, ill, thing, preacher, pray, let, jesus",0.0355534847283,0.0199963245613,0.9,0.1,0.557944266323,0.65905303781,0.596344188392
10,DorothyDay_test13,10,12.0657877922,"love, get, tri, go, too, walk, tamar, peter, pray, worker, morn, street, happi, job, prayer, feel, poverti, sit, say, farm",0.0293670806355,0.0244854455375,0.7,0.3,0.662849123876,0.748598498866,0.676837855641
11,PastorAnderson_test5,10,62.4782021046,"s, re, say, nt, bibl, get, go, want, vers, shall, whi, know, unto, thing, let, look, jesus, save, christ, talk",0.0253784335067,0.0170349166709,1.0,0.0,0.671487482397,0.77261397005,0.72042405892
12,DorothyDay_test3,10,12.7088820934,"worker, love, fr, retreat, get, room, go, too, farm, tri, hospit, visit, morn, will, street, reader, am, say, want, maurin",0.0284246898373,0.0197682272432,0.8,0.2,0.715689082479,0.76935170909,0.712221800105
13,DorothyDay_train29,10,12.3693320751,"worker, prayer, get, room, fr, am, too, farm, tri, talk, fear, retreat, go, morn, rosari, say, i, visit, bless, camp",0.021949166921,0.0234552136148,0.5,0.5,0.696302539918,0.709652557095,0.794590925222
14,Unitarian_train25,10,21.6311922073,"sing, evil, get, am, bread, i, luck, know, homeless, feel, let, tell, ask, say, love, s, whi, too, dont, realli",0.0319858542668,0.0244238363979,0.9,0.1,0.690860603604,0.675903264378,0.74865155241
15,JohnPiper_test8,10,16.1707830429,"vers, jesus, s, god, spirit, hope, say, wonder, nt, will, let, christ, ministri, circumcis, answer, shall, apostl, love, thing, lord",0.0308636268042,0.019484044676,0.8,0.2,0.684014655712,0.766252791033,0.711556799702
16,DorothyDay_train65,10,16.5939638615,"get, worker, too, mike, am, love, go, talk, prayer, poverti, tri, room, labor, ask, thing, priest, i, say, bed, away",0.0269821185472,0.0232156593187,0.8,0.2,0.716170361885,0.730498454429,0.734802249458
17,WBC_train23,10,22.0721759796,"unto, shall, christ, ye, god, thou, sin, heaven, thee, thi, s, thing, lord, hath, forget, mose, say, let, will, belov",0.0278455613854,0.0237680178054,0.6,0.4,0.625215672901,0.733431939559,0.783518882358
18,WBC_train13,10,19.7853348255,"shall, unto, thou, hath, thi, god, thee, heaven, s, ye, belov, christ, grace, wit, lord, say, judgment, sin, ie, jehoshaphat",0.0298287057741,0.0253017059133,0.6,0.4,0.56375075329,0.716305900774,0.813462504289
19,DorothyDay_train58,10,11.5046668053,"room, worker, get, am, babi, fr, go, too, talk, farm, vermont, night, i, tamar, maurin, eric, happi, rememb, girl, reader",0.0246553630643,0.0158398396242,0.8,0.2,0.740044606623,0.703361642478,0.678304064209
