,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
303,NaumanKhan_test0,10,7.17737984657,0.0153975116915,0.0390893849819,0.0188608488485,0.0170740315892,0.0204711903291,0.000397070502074,0.0166549016148,NaumanKhan,3,2.4,3.07013997046
308,NaumanKhan_test2,10,7.57681703568,0.0161668179228,0.0446381460923,0.0200924421181,0.0220341487094,0.0119035056246,0.00139296342416,0.0170321436863,NaumanKhan,3,2.9,3.48636605035
310,NaumanKhan_test1,10,6.87570786476,0.0142213686353,0.0374282643986,0.0166906738002,0.019731577383,0.0138326817111,0.00118892470906,0.0149530146101,NaumanKhan,3,3.0,2.83731245791
313,Rabbinic_test5,10,3.18278598785,0.0251217512898,0.00882395486764,0.0175032547375,0.00829355320893,0.0128742948069,0.00149476831091,0.0131636048025,Rabbinic,6,4.0,5.51059398573
317,Rabbinic_test2,10,3.44972109795,0.0290513745934,0.00837677672325,0.0124314931159,0.00810943278528,0.010738314842,0.00160406362786,0.0126097224079,Rabbinic,6,6.0,5.9322597305
320,Rabbinic_test0,10,2.87978696823,0.0296412701853,0.00894115096998,0.0130594992955,0.00677359921968,0.00596076731332,0.00227592933781,0.0137097648206,Rabbinic,6,6.0,6.6498759318
321,Rabbinic_test3,10,3.26509904861,0.0263699449629,0.00425939219909,0.0113902847571,0.0070351758794,0.0103852596315,0.0015314668581,0.0116295764537,Rabbinic,6,5.4,5.64672445787
322,Rabbinic_test4,10,2.92173290253,0.0248863996618,0.0116770580154,0.0150058121103,0.00813695445419,0.0109901722498,0.00396280249392,0.0109373348832,Rabbinic,6,6.0,5.72320402482
325,Rabbinic_test1,10,2.97439813614,0.0251093388217,0.00617442757911,0.011628505274,0.00802675585284,0.00931309493182,0.00133779264214,0.0134293799846,Rabbinic,6,5.8,5.79668371094
328,MehrBaba_test1,10,3.23171687126,0.00651746777208,0.0126994776441,0.00948866631523,0.0128911678727,0.0323477260747,0.00627785498634,0.0127474002013,MehrBaba,8,4.8,6.62248908222
331,MehrBaba_test3,10,1.99739909172,0.0214938205266,0.00829047363169,0.00452905503953,0.0091348737238,0.0324710217241,0.00422200046058,0.0151224380134,MehrBaba,8,3.4,5.41749131403
334,MehrBaba_test8,10,2.8940820694,0.00625339858619,0.00478520935291,0.0151712887439,0.00913539967374,0.0230560087004,0.00516585100598,0.0131049483415,MehrBaba,8,8.0,8.42329400004
336,MehrBaba_test4,10,2.54036593437,0.00585901739396,0.0028074458346,0.00781202319194,0.0104974061642,0.0223375038145,0.00811718034788,0.0145865120537,MehrBaba,8,7.6,8.32413115835
340,MehrBaba_test6,10,3.15100908279,0.00835696164752,0.000447694373974,0.00273591006317,0.00960055713078,0.017758543501,0.00552156394568,0.0138287817739,MehrBaba,8,8.0,7.25964741912
343,MehrBaba_test0,10,3.58151197433,0.00901136215228,0.0058769753167,0.00448391450089,0.011013887075,0.0227678377084,0.00130599451482,0.00953375995821,MehrBaba,8,6.5,3.63631349263
345,MehrBaba_test5,10,2.56459093094,0.0174720508278,0.00714765715682,0.0260858940681,0.00354328303501,0.0200378764738,0.00775856802493,0.0155782271367,MehrBaba,8,6.0,5.32585316236
347,MehrBaba_test2,10,2.19155979156,0.00444225074038,0.0045832745734,0.00394866732478,0.00951910872938,0.0277816951065,0.00775631081653,0.0112113947257,MehrBaba,8,8.0,7.87572871645
351,MehrBaba_test7,10,3.48805809021,0.00853440571939,0.0172475424486,0.0107685433423,0.00509383378016,0.0234584450402,0.00227882037534,0.0190348525469,MehrBaba,8,8.0,8.80944621556
