,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
387,IntegralYoga_test40,1,1.16634607315,0.086078639745,0.086078639745,0.0,1.0,4.0,0.0512820512821,0.754271557214,0.721866934834,IntegralYoga,7,1.9,3.80239734951
418,Bahai_test46,1,1.18077087402,0.0197368421053,0.0197368421053,0.0,1.0,6.0,0.136363636364,0.682413115133,0.522536058165,Bahai,6,3.8,3.94430945145
