,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
92,DorothyDay_test1,10,12.7134377956,"worker, room, i, go, labor, too, retreat, talk, peter, farm, christ, pilgrimag, priest, maurin, morn",0.0240186915366,0.0173171187396,0.9,0.1,0.689391089631,0.73411435445,0.727690487642,DorothyDay,4,4.00683597884,3.2877996657
93,DorothyDay_test18,10,9.43131709099,"fr, worker, love, too, get, prayer, say, ask, christ, want, pray, retreat, talk, trip, i",0.0272813759634,0.0223632460945,0.8,0.2,0.741891380992,0.70499579686,0.581826187439,DorothyDay,4,4.89942857143,4.31565397054
104,DorothyDay_test21,10,15.3150098324,"love, retreat, fr, worker, too, farm, get, hospit, sin, room, go, god, maurin, talk, am",0.0275155766185,0.0212165182816,0.8,0.2,0.704068616008,0.75534240605,0.870691486087,DorothyDay,4,4.60740740741,4.09841330146
105,DorothyDay_test14,10,8.80820894241,"worker, too, get, prayer, maurin, morn, love, pray, farm, room, hope, trip, i, am, peter",0.0243235362361,0.0197257720165,0.6,0.4,0.712015192001,0.782161204216,0.615794080737,DorothyDay,4,4.52925,4.23737503906
106,DorothyDay_test4,10,8.72614192963,"car, prayer, pray, get, worker, room, go, conscript, say, got, am, farm, i, pilgrim, talk",0.0292093315132,0.019772935556,0.8,0.2,0.667636645111,0.756672598785,0.753043591691,DorothyDay,4,4.40142857143,4.29426478998
116,DorothyDay_test12,10,14.1807320118,"worker, get, room, am, too, i, want, feel, priest, go, night, dollar, comfort, babi, ask",0.0236031861482,0.0192855470551,0.8,0.2,0.682189268183,0.740805533823,0.745079229445,DorothyDay,4,3.82558597884,3.53380018301
117,DorothyDay_test2,10,13.649479866,"get, worker, farm, room, prison, too, am, go, polic, say, maurin, labor, striker, talk, i",0.0237070759466,0.0205283491345,0.7,0.3,0.682071196862,0.7630671872,0.644522837839,DorothyDay,4,4.00540740741,4.132840408
126,DorothyDay_test9,10,11.2734341621,"love, tri, get, too, room, go, talk, worker, want, morn, say, walk, happi, feel, i",0.0304693084729,0.0205987099225,0.9,0.1,0.718839689378,0.759568795398,0.780402039123,DorothyDay,4,6.2,4.93553194702
127,DorothyDay_test10,10,9.08691883087,"prison, get, worker, tri, girl, too, room, maurin, reader, know, say, heard, tell, go, seem",0.0244971857967,0.0197660479722,0.7,0.3,0.749714278847,0.754320186425,0.803578431618,DorothyDay,4,4.20142857143,4.75937859838
128,DorothyDay_test0,10,9.34978699684,"get, worker, room, too, am, eat, bed, night, go, picket, joe, say, farm, away, priest",0.0248717597736,0.0210799985787,0.6,0.4,0.676606688258,0.725574434524,0.625462200871,DorothyDay,4,3.39006493506,4.33234522964
131,DorothyDay_test22,10,13.6751830578,"get, prison, worker, too, say, fear, negro, night, talk, go, pray, ask, room, told, tamar",0.0244539097265,0.027708880356,0.4,0.6,0.691008601258,0.729105779765,0.673514266592,DorothyDay,4,2.8,3.34889713761
132,DorothyDay_test17,10,11.905684948,"worker, talk, room, night, too, get, i, go, picket, woman, hour, camp, rememb, morn, job",0.0242839561687,0.021548957433,0.6,0.4,0.690817527809,0.719770452033,0.725147026681,DorothyDay,4,4.03806493506,3.54413079442
133,DorothyDay_test7,10,9.05662989616,"get, worker, too, am, want, talk, i, say, go, tri, joy, love, thing, hour, visit",0.027206342571,0.0213014319033,0.7,0.3,0.702233881988,0.775767634137,0.61450093659,DorothyDay,4,4.20540740741,3.92485871279
136,DorothyDay_test19,10,8.4499399662,"worker, labor, get, talk, strike, too, street, fellow, bread, go, room, unemploy, mott, let, tri",0.025794270423,0.0190669926712,0.7,0.3,0.673062549863,0.74362519571,0.733355523555,DorothyDay,4,3.20142857143,3.72107841012
142,DorothyDay_test20,10,10.015627861,"get, room, worker, too, talk, i, farm, love, am, priest, hospit, tri, retreat, car, visit",0.0281448618925,0.015318766772,0.8,0.2,0.650919359349,0.712085523018,0.761514781647,DorothyDay,4,3.1,2.82302598581
143,DorothyDay_test15,10,14.1844489574,"get, worker, too, room, talk, go, helen, girl, poverti, cloth, thing, will, street, love, christ",0.0269793326045,0.018587984186,0.8,0.2,0.670852044065,0.735409554336,0.74203973009,DorothyDay,4,3.03722402597,3.6063216903
144,DorothyDay_test5,10,10.7841231823,"worker, get, room, too, floor, han, destitut, farm, dollar, hospit, night, job, talk, tri, fr",0.0214970464399,0.0237867145129,0.6,0.4,0.743252310985,0.743447066127,0.834409203373,DorothyDay,4,5.24,4.47718257726
152,Unitarian_test6,10,21.1815719604,"nt, know, s, say, let, i, want, love, luck, too, get, feel, joy, am, hope",0.0318405463828,0.0195406380674,0.9,0.1,0.694335652896,0.683120339603,0.573377079251,Unitarian,7,4.10142857143,4.10688766608
155,Unitarian_test3,10,23.1386561394,"unitarian, let, say, want, am, resist, s, get, nt, i, tell, congreg, know, dont, think",0.0288451185194,0.0205281173331,0.9,0.1,0.638593947545,0.667744849947,0.591012699267,Unitarian,7,5.2,4.3195548959
161,Unitarian_test5,10,22.7113349438,"am, fear, get, hope, let, i, love, nt, know, say, too, want, dont, talk, mind",0.0286286861444,0.025067584906,0.8,0.2,0.644381350105,0.693335826715,0.631390768157,Unitarian,7,4.3,4.52896024114
164,Unitarian_test7,10,20.5884699821,"wound, listen, i, disappoint, am, feel, know, want, silenc, love, get, nt, say, let, ask",0.0291278154961,0.0216568314818,0.8,0.2,0.700490703926,0.68446312002,0.595177950467,Unitarian,7,4.9180952381,4.3691144684
166,Unitarian_test0,10,19.0299990177,"feel, fear, silenc, tell, want, rememb, i, s, bless, bend, know, talk, am, love, say",0.0309988386586,0.0272603270268,0.7,0.3,0.656651257311,0.700044471649,0.561686586818,Unitarian,7,4.9,3.95812883867
170,Unitarian_test2,10,23.2419338226,"forgiv, i, nt, love, know, am, let, feel, get, s, ask, someth, think, garden, say",0.0279999424922,0.0233351891719,0.7,0.3,0.70316457201,0.688677661192,0.620994166378,Unitarian,7,5.3553030303,4.24859085733
174,Unitarian_test4,10,24.1269099712,"get, am, hurt, i, want, s, feel, nt, let, dont, silenc, ask, thing, say, too",0.0265107713923,0.0242427858279,0.6,0.4,0.627524040426,0.737823749632,0.612731949431,Unitarian,7,3.6,3.32569207295
177,Unitarian_test8,10,22.5694739819,"get, s, love, unitarian, say, ask, know, tell, i, circl, am, too, feel, nt, garden",0.0283982936475,0.0178540605612,1.0,0.0,0.651324713254,0.75819684706,0.759065711864,Unitarian,7,4.8,3.87355142434
178,Unitarian_test1,10,18.97656703,"unitarian, want, am, f, say, fig, i, get, tree, feel, anger, nt, s, congreg, know",0.0255619496181,0.0183791294537,0.9,0.1,0.629219225327,0.678016449848,0.680058681922,Unitarian,7,4.18125,3.48828535195
180,JohnPiper_test8,10,11.0801920891,"vers, god, christ, s, nt, say, exult, jesus, love, bless, save, am, lord, boast, worship",0.0330321447713,0.0194904761639,0.8,0.2,0.673756674141,0.642157828215,0.613890619144,JohnPiper,4,4.225,4.09268803943
181,JohnPiper_test15,10,13.2161660194,"vers, god, s, christ, love, nt, say, glori, bless, kind, bethlehem, let, jesus, thing, hope",0.033611685477,0.0224902296666,0.7,0.3,0.705112897807,0.743678641983,0.588234479152,JohnPiper,4,4.40142857143,3.96486480805
184,JohnPiper_test4,10,11.8788249493,"hope, god, joy, say, christ, spirit, s, nt, truth, vers, want, jesus, sin, glori, will",0.0293991038795,0.0212888538766,0.8,0.2,0.634193356618,0.758900394589,0.756606192331,JohnPiper,4,4.5,4.07124906115
191,JohnPiper_test13,10,13.0642180443,"vers, merci, god, christ, s, gospel, say, salvat, love, jesus, shall, spirit, will, answer, occult",0.0333070322019,0.0192400155143,0.9,0.1,0.643866944247,0.797650427529,0.740083069945,JohnPiper,4,6.7,6.19162953692
194,JohnPiper_test2,10,12.0516228676,"vers, glori, god, hope, s, say, nt, jesus, asa, worship, let, get, preach, will, gospel",0.0309110642362,0.0198804138744,0.8,0.2,0.709726435892,0.72891566486,0.762859479552,JohnPiper,4,4.70142857143,4.42011864224
199,JohnPiper_test11,10,12.0453341007,"god, s, nt, christ, vers, hope, job, love, faith, say, grace, satan, glori, let, jesus",0.0451258647731,0.023599602698,0.9,0.1,0.692903781752,0.677173637604,0.695831626017,JohnPiper,4,6.3,4.46402114046
201,JohnPiper_test7,10,11.4399600029,"god, s, righteous, job, vers, bless, sin, say, nt, jesus, elihu, christ, hope, know, wick",0.0346814915266,0.0285575343496,0.6,0.4,0.720284454229,0.681336360525,0.614311053093,JohnPiper,4,4.9,4.16534375484
205,JohnPiper_test0,10,12.9730350971,"vers, s, jesus, christ, god, say, fruit, let, nt, love, sing, ministri, will, jerusalem, save",0.0271214341571,0.0148865858176,0.9,0.1,0.678614788579,0.675472486693,0.705000126249,JohnPiper,4,4.52017857143,2.78240946961
207,JohnPiper_test9,10,12.9175028801,"vers, god, christ, s, sin, bless, say, anxieti, grace, let, glori, prayer, love, nt, reconcili",0.034950194558,0.0226126644327,0.8,0.2,0.680308042955,0.685187801131,0.681477334635,JohnPiper,4,4.30142857143,4.02931599344
209,JohnPiper_test16,10,12.598156929,"christ, vers, god, love, s, say, grace, sin, spirit, exult, joy, promis, coven, jew, nt",0.0374920945535,0.0164706915061,0.9,0.1,0.671586465441,0.735195867911,0.688529478465,JohnPiper,4,4.80142857143,5.58917396361
212,JohnPiper_test5,10,12.1248290539,"vers, christ, jesus, s, god, say, sin, nt, salvat, templ, glori, priest, let, promis, thing",0.0282907819651,0.0230763000636,0.7,0.3,0.673875277281,0.726441571236,0.708382051601,JohnPiper,4,3.58863636364,3.91002150092
215,JohnPiper_test14,10,14.0208439827,"christ, god, grace, say, worship, vers, s, nt, feel, jesus, fill, glori, hope, thing, fear",0.0351494901658,0.0189417525005,0.9,0.1,0.708116252361,0.725425125618,0.718690250403,JohnPiper,4,4.00142857143,5.23641737439
219,JohnPiper_test3,10,13.207734108,"vers, god, grace, s, christ, sin, say, obedi, nt, faith, glori, paul, worship, whi, get",0.0318901206942,0.0213205991789,0.7,0.3,0.678228205537,0.741402045899,0.760057789025,JohnPiper,4,4.30142857143,4.37807604494
226,JohnPiper_test12,10,12.78905797,"prayer, vers, god, pray, s, say, nt, hope, want, thing, strive, jesus, christ, will, promis",0.0272720708239,0.0177976310182,0.7,0.3,0.712967544951,0.646325478825,0.638637114658,JohnPiper,4,4.91363636364,3.77046853696
229,JohnPiper_test1,10,11.758450985,"vers, god, righteous, christ, spirit, s, say, jesus, homosexu, wonder, nt, let, evil, shall, habakkuk",0.0308633501606,0.0237700792807,0.7,0.3,0.688818881902,0.762659137453,0.671837243576,JohnPiper,4,5.3,4.01374707
231,JohnPiper_test17,10,12.6000978947,"god, vers, s, christ, sin, job, say, prayer, pray, love, nt, marriag, shall, let, glori",0.0293816516319,0.0282005502045,0.5,0.5,0.681173227692,0.725541919187,0.804414591926,JohnPiper,4,2.6,3.03836469314
233,JohnPiper_test10,10,13.3993909359,"vers, christ, s, sin, god, nt, spirit, grace, let, say, barnaba, boast, feel, thing, will",0.0335991039791,0.0232661919105,0.8,0.2,0.672496500444,0.702446648284,0.648693745484,JohnPiper,4,4.6,4.18293132883
235,JohnPiper_test6,10,13.3014559746,"love, god, christ, coven, say, nt, vers, s, let, jesus, promis, sin, shall, glori, steal",0.0322485680386,0.0183495984537,0.9,0.1,0.662466430848,0.734802837257,0.720389739621,JohnPiper,4,4.95597402597,4.43018847443
240,WBC_test11,10,17.0109949112,"shall, unto, ye, thi, thou, hath, god, thee, christ, s, judg, lord, heaven, let, sabbath",0.0265899588863,0.0249937995373,0.6,0.4,0.600062141524,0.779275616603,0.657106535687,WBC,1,1.6,2.03519694066
241,WBC_test3,10,14.2378258705,"shall, unto, christ, ye, s, thou, god, lord, spirit, wit, jehoshaphat, sermon, belov, hath, say",0.0259391121351,0.0277911005173,0.5,0.5,0.595425659798,0.78763087674,0.766085151385,WBC,1,1.0,-0.00281498455229
244,WBC_test6,10,13.693310976,"unto, shall, lord, thee, thou, sin, wit, ye, god, s, preach, jeremiah, sermon, ie, belov",0.0249821247459,0.0314980010888,0.3,0.7,0.554795048865,0.763731444963,0.757147253292,WBC,1,1.0,0.560217848036
246,WBC_test1,10,14.864978075,"shall, unto, ye, thou, thee, s, lord, god, belov, wit, say, heaven, sermon, submit, christ",0.0259898168889,0.0284657001177,0.5,0.5,0.602889106902,0.715941842032,0.746996782746,WBC,1,1.0,1.38642864182
249,WBC_test8,10,12.3068919182,"unto, shall, ye, christ, heaven, god, lord, thou, say, thing, priest, glori, thi, wit, s",0.0293603167637,0.0271400663978,0.5,0.5,0.549813311459,0.739009780727,0.648210512869,WBC,1,1.3,1.43117747541
253,WBC_test12,10,18.120623827,"shall, unto, thi, thou, lord, s, thee, mose, god, ye, heaven, scriptur, angel, wit, say",0.0261735410516,0.0271327759711,0.6,0.4,0.604353833605,0.725111958272,0.847961752598,WBC,1,1.0,1.31180013895
254,WBC_test4,10,17.6773319244,"unto, shall, christ, thou, thi, thee, ye, s, lord, god, belov, sin, forget, hath, heaven",0.0274331873884,0.02316029616,0.5,0.5,0.648927560384,0.772710246732,0.807651288058,WBC,1,3.6,1.51290535028
257,WBC_test10,10,14.7870008945,"shall, unto, prophet, ye, god, wit, s, thou, christ, heaven, hath, ie, lord, belov, thi",0.0241519462411,0.0278756022651,0.4,0.6,0.545919271852,0.776218714837,0.777579575501,WBC,1,1.0,0.264752105913
258,WBC_test2,10,18.7570061684,"shall, unto, god, thou, thee, ye, thi, s, lord, wrath, hell, obama, hath, christ, say",0.0215829159543,0.0297350431801,0.2,0.8,0.57784931728,0.789299100989,0.743103143531,WBC,1,1.0,0.874773165457
264,WBC_test0,10,15.1148169041,"shall, unto, christ, sin, satan, love, s, lord, god, belov, ye, thing, say, hath, wit",0.0282384544844,0.0321778765288,0.3,0.7,0.60447786923,0.754291718998,0.710620061994,WBC,1,1.0,0.88821360877
269,WBC_test7,10,18.1144039631,"thi, shall, unto, thou, christ, ye, lord, thee, s, sermon, heaven, god, hast, sin, obama",0.0312527260581,0.0249645256132,0.7,0.3,0.606958969345,0.763422371532,0.783511796814,WBC,1,3.9,2.69465161474
274,WBC_test9,10,14.1588759422,"unto, shall, sin, thi, s, god, thou, christ, ye, sermon, sunday, preach, outlin, say, lord",0.025506827562,0.0314678719074,0.3,0.7,0.557012994928,0.795113838792,0.626294903821,WBC,1,1.0,1.25528620611
278,WBC_test5,10,14.6568911076,"unto, shall, lord, ye, thou, hope, s, thee, christ, god, thi, hath, heaven, sermon, say",0.029736535338,0.0274714661643,0.6,0.4,0.611329829258,0.706666903658,0.738110963577,WBC,1,1.6,2.73997926722
279,PastorAnderson_test5,10,53.2183439732,"s, re, say, nt, go, get, bibl, sin, let, vers, shall, know, unto, want, thing",0.0233151736011,0.0226453880788,0.7,0.3,0.651868332189,0.720909344274,0.780082389119,PastorAnderson,2,2.78863636364,2.84263088508
285,PastorAnderson_test1,10,51.7792899609,"s, re, nt, say, get, go, know, bibl, want, ve, pastor, vers, let, whi, unto",0.0274633292575,0.0181864695717,0.9,0.1,0.740339629694,0.732130201859,0.762578009317,PastorAnderson,2,5.09942857143,4.18409166302
288,PastorAnderson_test4,10,46.7982370853,"s, re, say, get, nt, go, bibl, want, let, whi, vers, know, save, god, look",0.0256588473333,0.0172562206324,1.0,0.0,0.574162635018,0.734553427469,0.809818599434,PastorAnderson,2,3.18125,2.88410900763
289,PastorAnderson_test3,10,53.3060939312,"s, re, say, nt, go, get, bibl, want, know, talk, vers, whi, let, thing, ve",0.0275058871249,0.0176607333173,0.8,0.2,0.610889426969,0.729303556309,0.773363670013,PastorAnderson,2,3.03579545455,3.04893735781
293,PastorAnderson_test6,10,53.5470378399,"s, re, say, go, nt, get, preach, bibl, let, want, know, vers, unto, don, whi",0.0254953375955,0.020851315541,0.7,0.3,0.596693987214,0.678014560111,0.719289223023,PastorAnderson,2,4.28863636364,3.72921848249
297,PastorAnderson_test0,10,47.0874450207,"s, re, nt, say, go, bibl, get, vers, christ, look, shall, know, unto, let, want",0.0223026722494,0.0211726176542,0.7,0.3,0.711787503848,0.724996273257,0.731149239736,PastorAnderson,2,4.01422234247,3.93493774937
300,PastorAnderson_test2,10,59.6284339428,"s, say, re, get, nt, bibl, go, talk, vers, save, don, want, know, let, thing",0.0250737305022,0.0211588224349,0.7,0.3,0.603201510206,0.724627792759,0.769211954696,PastorAnderson,2,3.24318181818,2.75092502385
304,NaumanKhan_test0,10,22.3314020634,"allah, nt, know, get, say, s, re, quran, want, go, talk, don't, happen, realli, prophet",0.0206215955344,0.0170119942945,0.7,0.3,0.756004567812,0.681694925169,0.695415035515,NaumanKhan,3,5.02017857143,3.98377803098
309,NaumanKhan_test2,10,16.3828380108,"allah, nt, say, know, get, don't, someth, talk, s, quran, want, tell, thing, forgiv, na",0.0238423687282,0.0215783122742,0.6,0.4,0.753757108328,0.653597839613,0.771632753088,NaumanKhan,3,4.425,3.1834088666
310,NaumanKhan_test1,10,23.1056218147,"allah, say, talk, know, get, nt, na, quran, want, don't, ask, thing, wa, someth, ayah",0.0206794682028,0.0141675114614,0.8,0.2,0.723088788032,0.670358733328,0.640860898847,NaumanKhan,3,3.6680952381,3.42759929735
313,Rabbinic_test5,10,11.7401239872,"mose, israel, jew, jewish, moment, know, rabin, netanyahu, want, ask, jewri, must, diaspora, let, ourselv",0.0196817199594,0.0180667189154,0.7,0.3,0.755580453893,0.704182831299,0.693242293169,Rabbinic,6,4.9,4.63669115927
317,Rabbinic_test2,10,9.52129387856,"rabbi, israel, torah, jewish, know, steinberg, trial, samson, jew, jacob, borowitz, eichmann, isra, ask, jewri",0.0234512907074,0.0180398420727,0.8,0.2,0.755432434392,0.709646219291,0.630425462471,Rabbinic,6,6.00142857143,4.52215136777
320,Rabbinic_test0,10,11.0432088375,"rabbi, ask, whi, know, ourselv, too, bless, will, am, yom, kippur, …, sin, cain, let",0.0221803002931,0.0236913546787,0.6,0.4,0.768858335699,0.740991173289,0.708845816149,Rabbinic,6,4.9,4.57272836741
321,Rabbinic_test3,10,14.1660850048,"jew, jewish, rabbi, jewri, synagogu, know, ask, want, am, rememb, answer, judaism, convers, tell, i",0.0227472389455,0.016551311522,0.7,0.3,0.809998793234,0.70726225017,0.63412147489,Rabbinic,6,4.80142857143,4.94874993751
322,Rabbinic_test4,10,10.5915198326,"rabbi, synagogu, know, jewish, torah, want, jewri, jew, moment, israel, whi, elisha, bless, god, let",0.0205552205012,0.0185040740599,0.5,0.5,0.731521510292,0.732961018536,0.609434512869,Rabbinic,6,4.85788636364,5.59727750543
325,Rabbinic_test1,10,11.0751569271,"torah, rabbi, jewish, jew, know, birthright, koufax, israel, am, goldston, ask, moment, hyphen, love, feel",0.0230556163013,0.0126645640294,1.0,0.0,0.753774994056,0.715657342469,0.583689885981,Rabbinic,6,4.90142857143,3.88195668661
328,MehrBaba_test1,10,7.74507284164,"baba, kenmor, dr, meher, spiritu, master, s, love, discipl, mind, happi, shri, heart, belov, truth",0.0299521466283,0.0136504578298,0.9,0.1,0.70062237064,0.84540963606,0.654871575925,MehrBaba,8,4.8,5.30526171442
331,MehrBaba_test3,10,6.26498699188,"baba, shri, meher, mind, suffer, madmast, narad, perfect, soul, ask, conscious, god, mental, avatar, happi",0.0323122452795,0.0243967977099,0.7,0.3,0.721639743688,0.75515622143,0.744718083892,MehrBaba,8,5.2,4.59650413498
334,MehrBaba_test8,10,9.50315403938,"baba, sai, hors, s, spiritu, meher, nt, spirit, mr, plane, conscious, ask, want, shall, mind",0.0256067156899,0.020480676606,0.6,0.4,0.625835706279,0.745138798057,0.729247462438,MehrBaba,8,3.0,2.8935001241
336,MehrBaba_test4,10,10.3602671623,"baba, perfect, tajuddin, shri, love, s, master, spiritu, mind, want, ask, say, know, divin, nagpur",0.0326239413849,0.0189034268087,0.9,0.1,0.743561618364,0.780134991265,0.759527293755,MehrBaba,8,7.2,6.42344012765
340,MehrBaba_test6,10,10.5002579689,"baba, s, nt, want, re, meher, self, dr, mr, mind, imperson, know, god, whi, spiritu",0.0251502364783,0.0183568713481,0.5,0.5,0.755461936092,0.74398363177,0.730046611333,MehrBaba,8,4.62017857143,4.49325677095
343,MehrBaba_test0,10,7.275796175,"baba, nt, s, meher, re, want, shri, mandali, realli, impress, room, ve, know, get, hotel",0.04207176341,0.0150748433128,1.0,0.0,0.726749846686,0.759098446517,0.859409728871,MehrBaba,8,7.2,7.32042509802
