,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC
0,Shepherd_train32,10,14.7234010696,"s, don, ask, christ, t, get, know, pray, thing, ill, said, jesus, want, told, god, love, do, i, lord, elisha, tell, go, got, talk, should, am, will, pay, think, must",0.0297930922808,0.0216085736326,0.7,0.3,0.589499321941,0.646678033093,0.632559042469
1,DorothyDay_test8,10,14.3899428844,"worker, get, hospit, room, too, i, prison, tri, ask, girl, talk, paper, night, street, polic, told, ammon, cathol, away, am, love, stay, go, want, got, job, woman, read, rememb, felicia",0.0183798250656,0.0193043088326,0.5,0.5,0.765426563135,0.731079995016,0.722330404995
2,Shepherd_train27,10,15.5051460266,"s, christ, don, jesus, get, want, t, know, love, sin, thing, said, ill, preach, talk, let, say, bad, heaven, god, happen, mind, think, i, ask, ve, go, do, preacher, re",0.0330146973424,0.0213188394177,0.9,0.1,0.578826110666,0.639118229004,0.620825319787
3,Unitarian_train13,10,22.0488672256,"prison, am, say, love, i, think, step, ask, silenc, know, guilt, talk, let, too, thing, sure, s, congreg, feel, whi, joy, rememb, welcom, told, wonder, realli, hope, morn, look, everyon",0.0296332372658,0.0246698408921,0.8,0.2,0.589248145159,0.724026387423,0.685988729616
4,Unitarian_test6,10,24.6690590382,"bread, nt, hurt, s, say, hope, get, am, love, ask, i, feel, talk, know, let, courag, violenc, break, too, sure, everyon, tell, want, easter, morn, silenc, whi, dont, vision, mind",0.0282063539282,0.0226776904115,0.8,0.2,0.60106950344,0.674429527351,0.678953268779
5,JohnPiper_train57,9,12.1755750179,"god, vers, s, say, christ, anxieti, persecut, will, glori, ministri, baptism, heaven, love, tith, righteous, cast, jesus, circumcis, thing, promis, humbl, get, joy, trust, give, let, whi, nt, piper, money",0.0328732585215,0.0180544923253,1.0,0.0,0.678890917393,0.706685898431,0.648266633623
6,WBC_train34,10,16.5478181839,"unto, shall, christ, ye, satan, thou, heaven, thi, s, lord, god, hath, wit, belov, thee, philistin, sin, say, sermon, thing, baptist, judg, jesus, prophet, scriptur, let, sunday, coven, outlin, righteous",0.0280448203553,0.0247085455954,0.5,0.5,0.613672027004,0.797029679854,0.742158130777
7,DorothyDay_train68,10,11.6186439991,"worker, get, room, go, farm, talk, tri, negro, maurin, fear, ask, labor, too, prison, priest, girl, fr, say, i, christ, feel, thing, night, got, silenc, peter, look, kind, hour, visit",0.0266109263537,0.0185754336227,0.8,0.2,0.703672392163,0.71096369854,0.696195905655
8,Shepherd_train44,10,16.0419168472,"s, love, god, don, want, know, t, ill, get, ask, sin, lord, didn, thing, let, christ, said, jesus, worship, will, i, say, trust, go, whi, someon, heaven, answer, tri, look",0.03714137516,0.0203432336208,0.9,0.1,0.603672488671,0.680580358884,0.665845521474
9,Shepherd_test15,10,14.1888129711,"sin, s, want, don, christ, get, hope, god, said, know, rememb, ill, ask, jesus, t, i, lord, let, car, go, save, say, whi, love, thank, do, happi, thing, done, someth",0.0325733451467,0.0260605546815,0.7,0.3,0.644261132848,0.655342273285,0.69756179461
10,DorothyDay_test13,10,11.3535370827,"car, prison, get, worker, girl, too, talk, room, heard, walk, prayer, floor, go, told, tri, i, love, tell, farm, bed, say, thing, know, pio, jail, padr, got, said, street, cesar",0.0278409725254,0.0217572823382,0.7,0.3,0.727792723647,0.75521758962,0.698958661893
11,PastorAnderson_test5,10,53.5410881042,"s, re, nt, say, go, bibl, get, vers, shall, know, unto, want, let, look, save, thing, christ, revel, talk, lot, ve, god, jesus, whi, chapter, ll, tell, realli, sin, i",0.026730807011,0.0202590240738,0.7,0.3,0.696303647444,0.770726760455,0.761535822223
12,DorothyDay_test3,10,11.0559201241,"love, get, christ, go, hour, too, tri, talk, want, room, i, am, morn, bread, worker, night, afternoon, prayer, dollar, tamar, farm, thing, say, so, pick, rememb, tomato, away, here, read",0.0286723379818,0.0214370908675,0.7,0.3,0.738277299184,0.764522218704,0.741351333018
13,DorothyDay_train29,10,8.72157406807,"worker, get, too, farm, wish, cathol, job, love, here, visit, say, strike, ddlw, told, tri, maurin, summari, room, bread, i, night, guest, labor, paper, care, christ, go, talk, prayer, ask",0.0242206996916,0.0208240388548,0.5,0.5,0.706866839159,0.771497329259,0.655884757924
14,Unitarian_train25,10,18.5752668381,"wound, am, dont, nt, say, i, get, heal, know, happen, want, tell, moment, thing, let, ask, talk, love, s, feel, think, whi, silenc, realli, answer, someth, buddha, too, rememb, knew",0.0299325350382,0.026669721544,0.7,0.3,0.638868293378,0.730854334088,0.663575078765
15,JohnPiper_test8,10,13.5603170395,"vers, christ, god, s, nt, wisdom, say, grace, sin, let, spirit, hope, jesus, want, heaven, salvat, whi, consol, love, merci, jonah, faith, save, redempt, weak, chain, happi, rotten, boast, paul",0.0338442410132,0.0274121257258,0.6,0.4,0.689129119195,0.669934243455,0.572784536737
16,DorothyDay_train65,10,9.26224398613,"worker, talk, get, love, strike, bomb, tri, christ, pay, ask, hour, say, cathol, will, joy, labor, too, know, suffer, go, mill, job, farm, poverti, dollar, pray, told, let, bitter, wage",0.02268354638,0.02078762087,0.6,0.4,0.690995636932,0.765906037656,0.713948939804
17,WBC_train23,10,16.8631749153,"shall, unto, satan, christ, thou, ye, lord, s, god, spirit, thee, thi, say, soul, sin, will, nt, sermon, wit, heaven, hath, vers, let, sunday, curs, flesh, snare, bless, outlin, pray",0.0232526678568,0.0286976160074,0.4,0.6,0.581315009155,0.759482922514,0.715878777596
18,WBC_train13,10,15.1453831196,"shall, unto, ye, hope, god, thou, thi, lord, christ, s, belov, thee, sin, heaven, salvat, thing, sermon, grace, faith, hath, bless, repent, say, wit, will, prophet, behold, save, outlin, sunday",0.0309112177307,0.0287080315673,0.7,0.3,0.591354142296,0.73078433084,0.690714066805
19,DorothyDay_train58,10,13.0048689842,"get, worker, talk, fr, priest, fear, go, ask, room, say, woman, too, hour, know, i, prison, fidel, told, love, said, hard, pray, teamster, how, thing, men, down, feel, stay, jail",0.0230976036959,0.0252565561164,0.6,0.4,0.656560610751,0.794880873155,0.715058932191
20,JohnPiper_test15,10,12.7749509811,"vers, christ, god, s, truth, say, nt, let, sacrific, save, jesus, sin, fear, prais, gospel, chose, love, evil, get, desir, whi, mind, forgiv, wing, hope, cornelius, answer, know, absolut, will",0.0249834618118,0.0236813735161,0.7,0.3,0.704838436046,0.725853713296,0.677262584415
21,Shepherd_test9,10,15.2659440041,"s, don, get, pray, want, preacher, christ, ill, t, evil, said, bad, happen, know, re, ask, i, job, pay, god, let, sunday, go, thing, say, someon, do, lord, bless, daddi",0.0340821447753,0.0222093667596,0.8,0.2,0.5618131346,0.655251762847,0.573018564552
22,NaumanKhan_train5,10,25.2484641075,"allah, nt, s, know, quran, say, amp, get, re, talk, want, go, na, don't, realli, tell, fear, someth, thing, happen, ask, got, wa, whi, kind, i, am, listen, do, prophet",0.0207613419147,0.0188053509324,0.7,0.3,0.693465190979,0.699771566878,0.553884176508
