,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
70,JohnPiper_train19,10,23.2321679592,"vers, god, s, fear, hope, nt, christ, say, glori, fellowship, jesus, gentil, coven, whi, refin",0.0300824302377,0.0195662301165,0.9,0.1,0.129815252412,0.709082700956,0.0219529467307,0.0175072783067,0.015304115194,0.0103469981903,0.0167204343379,0.00979620741207,0.0100716028012,0.686343379345,0.69831979662
71,JohnPiper_test13,10,25.2953550816,"vers, god, love, christ, joy, hope, s, say, fear, abid, nt, let, spirit, thing, glori",0.0358251797763,0.0240791561059,0.8,0.2,0.119668295365,0.720047914603,0.0238325761525,0.0199597825277,0.0108363744694,0.00822968645267,0.0228643777463,0.00700081924481,0.0127727712817,0.739837895265,0.720941258862
72,DorothyDay_test18,10,20.9662158489,"worker, too, get, talk, maurin, love, say, peter, negro, told, ammon, am, i, bus, trip",0.0267249134644,0.0223289315357,0.7,0.3,0.147070058622,0.723733200038,0.021956290249,0.00248466102125,0.0153136250697,0.010395010395,0.0162770650576,0.0174433345165,0.00998935145277,0.788465449517,0.791957889045
73,PastorAnderson_train19,10,86.4737689495,"s, nt, say, re, bibl, go, get, vers, want, unto, shall, look, talk, let, know",0.0267019548481,0.0222396591671,0.7,0.3,0.0917678206584,0.700689020086,0.0143147620984,0.0237698251322,0.0177206181375,0.0159617730785,0.0158702724685,0.0172021146808,0.0165819438796,0.746692894121,0.795455264926
74,NaumanKhan_test0,10,39.3667900562,"allah, say, get, know, talk, don't, qur'an, thing, want, someth, merci, tell, ask, ayah, surah",0.0206101331173,0.0180324142328,0.7,0.3,0.1539368477,0.73860780157,0.0173628406746,0.0399440214426,0.0167698474822,0.0165800896606,0.014350435257,0.0127612135013,0.0171019236699,0.709744994281,0.533261828018
75,DorothyDay_train33,10,26.6575160027,"get, fr, too, tri, worker, go, fear, ask, am, priest, talk, love, say, i, farm",0.0266019849544,0.0163373869683,0.9,0.1,0.16200647753,0.724879243189,0.0165535845663,0.00237063680209,0.0161857271315,0.0116896918172,0.0130385024115,0.0180250143056,0.00940080111175,0.7476184439,0.669637154312
76,Rabbinic_train10,10,19.1324489117,"jew, torah, judaism, “no, jewish, durkheim, rabbi, jewri, keter, moment, know, borowitz, rememb, am, ask",0.0188265526259,0.0115074706473,0.9,0.1,0.242701044983,0.742996504319,0.0283211196209,0.0050140503609,0.0141054603559,0.0078792219957,0.00881591272246,0.00953220563116,0.0119014821753,0.664079095013,0.557661290892
77,WBC_test6,10,40.4536390305,"shall, unto, ye, christ, thi, god, prayer, let, thou, glori, lord, s, say, nt, spirit",0.0246308495114,0.0236407838688,0.6,0.4,0.213062278024,0.688821071815,0.0145941157271,0.0105376043269,0.0123793537558,0.0146873688628,0.0252016599058,0.00804308294866,0.0110738098569,0.745562200684,0.806630905388
78,Rabbinic_train6,10,21.0126681328,"failur, apolog, know, rabbi, mose, dew, menorah, perfect, am, torah, jewish, ask, ourselv, want, say",0.0234644359508,0.0219305711671,0.5,0.5,0.235921348325,0.756402467123,0.029565999101,0.00869000649253,0.0163811616641,0.00824052339809,0.00644259102033,0.0119362732857,0.0141836887579,0.706144226838,0.654034063214
79,JohnPiper_train47,10,23.5494618416,"grace, god, vers, s, christ, say, obedi, hope, faith, glori, jesus, am, sin, whi, get",0.0418585293005,0.0183395143008,0.8,0.2,0.134453332727,0.71523977841,0.0214577784447,0.0158307386428,0.0169936602018,0.0066023933676,0.0224331320104,0.0111040252091,0.0130172187418,0.701547888971,0.666090019309
80,DorothyDay_train42,10,19.7295608521,"worker, get, priest, farm, too, fr, go, room, talk, cooper, night, stloui, want, bless, cathol",0.0245655936469,0.016492066637,0.9,0.1,0.182181619697,0.687264169246,0.0210537126425,0.00549450549451,0.0112971141009,0.00949984594844,0.0100647016535,0.0119646708432,0.00960254698572,0.755585819836,0.764722079426
81,DorothyDay_train66,10,16.2641701698,"worker, get, simon, talk, visit, moscow, love, done, room, joy, i, peter, bed, prayer, cw",0.0305478721493,0.0170788494407,0.9,0.1,0.179694534963,0.683125709286,0.0160759493671,0.00132911392405,0.018164556962,0.00873417721519,0.0222151898734,0.0162658227848,0.00848101265823,0.746280239125,0.514703210852
82,Shepherd_train66,10,30.218159914,"s, don, get, t, want, know, ask, thing, christ, happen, said, whi, bad, look, ill",0.0315985038926,0.0217315721078,0.9,0.1,0.0576978182415,0.576706899915,0.0205722160247,0.0166677603517,0.0224752280333,0.0100728394252,0.0229017652077,0.018931688431,0.0116477459151,0.69011960057,0.65722279721
83,DorothyDay_train77,4,10.105918169,"pain, too, worker, babi, thing, hospit, i, get, car, nonviol, talk, desir, poverti, want, doctor",0.0202326182606,0.0196872100754,0.75,0.25,0.193904818937,0.743797657833,0.0119513702864,0.00329692973419,0.0248300020606,0.00896352771482,0.0109210797445,0.0293632804451,0.00937564393159,0.713581014886,0.641973084905
84,Shepherd_test20,10,29.1314730644,"s, sin, don, god, want, get, bless, pray, ill, know, t, said, ask, evil, christ",0.0322126070066,0.0268061163753,0.9,0.1,0.050834406251,0.577806191769,0.021499668215,0.0190112806901,0.0260451227605,0.00998672859987,0.0230922362309,0.021300597213,0.0121101526211,0.676904680764,0.612265732589
85,Shepherd_test6,10,28.0391941071,"s, love, god, don, get, know, t, want, thing, sin, ill, christ, spirit, said, fill",0.0328407512716,0.0253852029678,0.7,0.3,0.0645272376489,0.571233208929,0.0220871470474,0.013711700887,0.0186945612609,0.0115206558999,0.0269286496802,0.0177757359437,0.0100717390536,0.596775388322,0.609423159327
86,PastorAnderson_train12,10,98.0426809788,"s, re, say, nt, bibl, get, go, want, sin, unto, don, whi, vers, save, know",0.0255747383803,0.0186538888945,0.9,0.1,0.0798984029039,0.579323039044,0.0180755107134,0.0200809298014,0.0166850868124,0.0191985454027,0.0169524760241,0.0142785839067,0.0183518128989,0.737616959416,0.702493866278
87,MehrBaba_test3,10,21.54241395,"baba, conscious, meher, s, infinit, mind, spiritu, soul, master, divin, shri, subtl, discipl, realiti, feel",0.02684513282,0.0175860078396,0.8,0.2,0.303398477034,0.683751593697,0.00651972947988,0.001751569114,0.0109473069625,0.00724954994405,0.0246192769912,0.00724954994405,0.0145964092833,0.758272800451,0.805153922301
88,MehrBaba_train26,5,9.56791615486,"baba, meher, love, shri, master, discipl, spiritu, happi, feel, s, desai, tri, perfect, mr, want",0.0429038294281,0.0164173650934,1.0,0.0,0.207564438656,0.832670145114,0.0157952069717,0.0099128540305,0.0128540305011,0.00533769063181,0.0262527233115,0.0136165577342,0.0133986928105,0.729977721971,0.662438347874
89,WBC_train30,10,29.4776260853,"shall, unto, heaven, obama, s, thi, thou, belov, sermon, christ, sodomit, god, say, lord, wit",0.0245497916762,0.0262434416011,0.4,0.6,0.204595625893,0.552225894362,0.0104173344445,0.00560933393166,0.00980832104622,0.0165395217642,0.0179498685813,0.00836592089236,0.00791717417783,0.750212772332,0.80203835751
