,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
31,Shepherd_test8,10,50.7916510105,"s, prais, want, don, get, said, ask, ill, worship, t, tell, christ, whi, prayer, let, god, know, i, say, jesus",0.0283315672715,0.0219580222028,0.7,0.3,0.337917758208,0.0564938985425,0.602285705983,0.0197108121718,0.0235954247896,0.0236673620603,0.0102870297101,0.0250341702036,0.00593482483275,0.00917200201424,0.635771004992,0.608440004582,Shepherd,4,4.0,4.24809883197
33,Shepherd_test3,10,54.0138311386,"s, christ, don, get, want, god, sin, know, t, ask, preach, ill, preacher, i, go, walk, heaven, said, will, say",0.0300756601638,0.0211524178419,0.8,0.2,0.368570070575,0.0689334079192,0.610222962485,0.0169023921774,0.0164833246028,0.0272743146499,0.0116291251964,0.0240614632443,0.00488912170421,0.0118037366859,0.637878067148,0.653105919075,Shepherd,4,4.0,4.26464419396
36,Shepherd_test13,10,53.1408720016,"s, christ, don, get, ask, god, t, want, ill, said, thing, go, look, let, lord, know, didn, i, preach, sunday",0.0337580299831,0.019110317397,1.0,0.0,0.366241257687,0.0602002373461,0.606184512753,0.019580994112,0.0172874161304,0.0242708475969,0.0115021224154,0.0280364233876,0.00479255100644,0.0120498425305,0.69872753913,0.629642357298,Shepherd,4,4.0,3.71181990327
44,Shepherd_test21,10,46.8197529316,"s, don, get, ask, christ, love, want, t, go, ill, said, mom, i, know, sin, do, commit, jesus, say, someth",0.0375565708712,0.0193526055666,0.8,0.2,0.392113303619,0.0491772709725,0.599524350982,0.0184369518612,0.0190995907231,0.0289612161372,0.00939388033522,0.02334827519,0.00904307152602,0.0124732021049,0.692417614682,0.626235134742,Shepherd,4,4.0,4.10352731748
45,Shepherd_test1,10,47.1544830799,"s, christ, get, god, preach, ill, sin, wisdom, thing, said, someon, don, someth, t, want, prais, know, ask, fear, hope",0.0308332778297,0.025280300472,0.8,0.2,0.301979922954,0.0665276344677,0.623213708185,0.0231207201662,0.0151573440025,0.0224667230899,0.00946372239748,0.0276217588674,0.00311610371624,0.0123874740325,0.65138957003,0.602019124645,Shepherd,4,4.0,4.15382989201
49,Shepherd_test11,10,47.4326589108,"s, christ, walk, don, get, say, god, ask, know, lord, t, said, righteous, spirit, will, ill, jesus, whi, trust, i",0.0350920780077,0.0185649920982,1.0,0.0,0.36299436799,0.0794535861085,0.611035786339,0.0208760343126,0.0158657860776,0.021559249981,0.00998254004403,0.0249373718971,0.00371972975025,0.0121460563273,0.687106847785,0.667745105413,Shepherd,4,4.0,3.97043695006
50,Shepherd_test2,10,51.0910878181,"s, get, elder, christ, god, preacher, ask, should, want, don, ill, sin, preach, bless, must, said, trust, i, discipl, thing",0.0337623663143,0.024408065298,0.9,0.1,0.356819158793,0.0788961499602,0.641104065136,0.0250527234383,0.0146534797469,0.023161951858,0.011090102538,0.0241073376482,0.00396334812014,0.0108355755945,0.664343156837,0.639908721494,Shepherd,4,4.0,4.21753095766
56,Shepherd_test18,10,51.9466469288,"s, spirit, christ, get, don, bad, god, hope, want, better, t, am, ask, know, i, fill, pleas, sin, friend, said",0.0326404149244,0.0264742317668,0.6,0.4,0.361212172481,0.0692537891169,0.601609349716,0.0226578764747,0.012907702984,0.0270298403886,0.00957668285913,0.0221721027065,0.00326162387231,0.0116932685635,0.667117398318,0.631401516536,Shepherd,4,4.0,4.59455216423
59,Shepherd_test7,10,53.3828139305,"s, sin, get, god, want, ask, pray, prayer, said, christ, ill, i, evil, thing, bless, someth, thank, do, bad, prais",0.0355173393111,0.0278460390941,0.6,0.4,0.437392161904,0.0843699324461,0.697874615066,0.0223269660134,0.0147428854946,0.0254810929581,0.00790303717617,0.0260835666442,0.00652089166106,0.01435304958,0.690966110978,0.63391482794,Shepherd,4,4.0,4.22890776603
64,Shepherd_test17,10,52.1314821243,"s, get, don, ask, want, said, ill, know, christ, love, i, preacher, t, sin, god, thank, prepar, say, lord, thing",0.0347063269697,0.0194092911308,0.9,0.1,0.378094539666,0.069681753421,0.628358937797,0.0210794369385,0.0157388413383,0.0253236188725,0.0108934002971,0.0256419325175,0.00590648652472,0.0117068685011,0.644896977218,0.678216978085,Shepherd,4,4.0,4.22065827432
71,Shepherd_test12,10,59.3776531219,"s, get, don, want, t, christ, rememb, ill, pray, god, go, preacher, christma, i, know, said, ask, preach, lord, look",0.0304891166814,0.0212405099472,0.6,0.4,0.33761234284,0.0532348256682,0.561218387893,0.0220264317181,0.0181282286946,0.023959686876,0.0110290622128,0.0227236712832,0.00541945298387,0.0115678382404,0.657098531408,0.634032088903,Shepherd,4,4.0,4.09565213752
72,Shepherd_test5,10,54.9943330288,"sin, s, christ, love, get, don, ill, satan, god, devil, said, preacher, know, t, lord, want, will, say, re, i",0.0344213117622,0.0245719200413,0.7,0.3,0.396433277356,0.0725531166896,0.644687396607,0.0223268372045,0.0211153034027,0.0239191387725,0.00758074007408,0.0292845027519,0.00269998961542,0.0105922669528,0.634389363824,0.625309618569,Shepherd,4,4.0,4.20730554578
73,DorothyDay_test8,10,34.7353539467,"fr, retreat, worker, talk, too, love, room, pray, get, joy, peter, maurin, priest, prayer, farm, lacoutur, hospit, tri, know, say",0.0278624404342,0.0206455620821,0.6,0.4,0.295108392164,0.149510758733,0.706983095984,0.0251215116597,0.00218447927475,0.0092840369177,0.0126153678117,0.0178581180711,0.00289443503905,0.0107585604282,0.769521498816,0.751425959586,DorothyDay,4,4.0,3.91342038426
75,DorothyDay_test13,10,33.6957700253,"worker, get, too, fr, talk, prayer, love, am, tanzania, farm, maurin, go, look, nyerer, tri, i, want, chapter, say, night",0.0240589774418,0.020079032743,0.6,0.4,0.370502608917,0.154667650335,0.723048133584,0.0184281248286,0.00290681730927,0.016124609225,0.00822684144134,0.0126693358197,0.0107497394834,0.0110239675314,0.762117443378,0.669952579165,DorothyDay,4,4.4,3.86204590765
76,DorothyDay_test3,10,35.2903549671,"get, too, worker, go, am, love, priest, i, fr, room, tri, farm, retreat, hospit, visit, trip, know, bless, say, parish",0.0279535171021,0.0221675699092,0.8,0.2,0.372690152962,0.177702627176,0.724979204424,0.0180243955565,0.00468307558266,0.0186778479634,0.0115987802222,0.0133413199739,0.00517316488782,0.00991069483773,0.734483925779,0.684148381436,DorothyDay,4,4.0,4.06414828757
88,DorothyDay_test23,10,35.6028590202,"worker, get, room, farm, fr, talk, night, babi, go, street, visit, i, too, maurin, peter, tri, want, got, sunday, comfort",0.0205492384589,0.0164312198552,0.8,0.2,0.364200989851,0.177371467278,0.68209910359,0.013687681087,0.00249775202318,0.0156359276651,0.0124887601159,0.0125886701968,0.00619442501748,0.00894195224298,0.751895136938,0.64933858364,DorothyDay,4,5.6,3.78638792714
89,DorothyDay_test16,10,26.3280181885,"worker, love, too, poverti, pray, room, am, talk, cathol, prayer, go, i, pay, get, bed, ask, said, say, god, dollar",0.0297222484551,0.0195466863017,0.6,0.4,0.432055172929,0.193547791997,0.740023190401,0.0170766415938,0.00345598698923,0.018770752863,0.00955478755845,0.0150437080707,0.00738632513383,0.0134851257031,0.731297822908,0.664751855538,DorothyDay,4,4.0,4.79535082049
90,DorothyDay_test6,10,30.1234638691,"get, worker, dont, tri, room, labor, am, night, too, go, talk, hospit, i, peter, know, merci, farm, bishop, maurin, told",0.0252378429392,0.016752500678,0.9,0.1,0.340586973982,0.161313362989,0.702888369984,0.0186968484242,0.00318909454727,0.0164457228614,0.012256128064,0.0114432216108,0.00350175087544,0.0106928464232,0.760511267954,0.676348048832,DorothyDay,4,4.3,4.21328444492
91,DorothyDay_test11,10,45.3875889778,"worker, get, talk, tri, poverti, labor, room, too, job, christ, say, picket, larri, thing, love, unemploy, destitut, know, steel, look",0.0230220733419,0.020324873426,0.6,0.4,0.294254939031,0.141302838619,0.720531264033,0.0189426963621,0.00285329317587,0.00883728303083,0.0131568518665,0.0198541650155,0.00729174922723,0.0110565110565,0.722291703031,0.771112133375,DorothyDay,4,3.7,3.96623114166
92,DorothyDay_test1,10,49.2755990028,"get, worker, too, go, tri, talk, room, farm, priest, am, strike, love, fr, street, walk, cloth, want, maurin, told, morn",0.0262378138568,0.0237657909637,0.7,0.3,0.290121631642,0.202126345482,0.688347620516,0.0179717118693,0.00204141149023,0.0125036453777,0.0121391076115,0.0159667541557,0.00524934383202,0.0122120151648,0.765957103511,0.674028879739,DorothyDay,4,4.0,3.80854318277
93,DorothyDay_test18,10,34.3078398705,"worker, get, farm, cathol, night, hospit, ask, say, love, too, prayer, fr, go, peter, maurin, retreat, paper, street, talk, done",0.0250979920428,0.0150731426746,1.0,0.0,0.255834508402,0.14831624132,0.64264668653,0.0180606430606,0.0030525030525,0.0131257631258,0.00722425722426,0.0148046398046,0.00407000407,0.00915750915751,0.786166792587,0.680764834477,DorothyDay,4,4.0,4.59936064009
104,DorothyDay_test21,10,45.9738121033,"get, room, too, worker, talk, i, am, go, want, prison, farm, maurin, labor, night, say, strike, cloth, priest, jail, thing",0.0255914748737,0.0205711658051,0.8,0.2,0.385521908108,0.187750797114,0.744948133421,0.0171325155842,0.00160868690931,0.0193444600845,0.0140760104565,0.0146390508747,0.00329780816409,0.00900864669214,0.787035813906,0.677841110365,DorothyDay,4,3.5,3.75772338426
105,DorothyDay_test14,10,23.2950999737,"christ, worker, room, too, ask, get, job, done, negro, maurin, go, tri, poverti, talk, cloth, conscript, whi, say, love, shelter",0.0249061970893,0.023900988398,0.5,0.5,0.333690348354,0.177738201635,0.702010536318,0.0240825688073,0.00282874617737,0.0103211009174,0.00948012232416,0.0138379204893,0.00649847094801,0.012003058104,0.766136676691,0.71801492222,DorothyDay,4,4.0,3.82368785896
106,DorothyDay_test4,10,17.9481830597,"worker, love, pray, tri, retreat, am, get, say, strike, ddlw, babi, walk, summari, christ, cuban, walli, grace, will, cathol, violenc",0.0253006898184,0.0266836920683,0.4,0.6,0.299572501036,0.199780083099,0.686838831973,0.0243952230275,0.0021435133204,0.00939062978463,0.00969684597326,0.0104113504134,0.00500153108094,0.0121465754823,0.735023496468,0.665458055762,DorothyDay,4,4.0,3.99368804908
116,DorothyDay_test12,10,37.0183401108,"get, farm, too, worker, talk, babi, away, fr, bread, cloth, go, love, say, am, wonder, hospit, bless, doctor, poor, street",0.0260803750455,0.0265088051993,0.4,0.6,0.348630254423,0.209536644153,0.729038238127,0.0235472658736,0.00347579184413,0.0103784207177,0.0119449747883,0.0122876584912,0.00998678220003,0.00983991775591,0.728628210434,0.66857818044,DorothyDay,4,4.1,3.89814066032
117,DorothyDay_test2,10,41.8807749748,"love, labor, worker, get, retreat, say, christ, know, god, go, prayer, reader, thing, too, bless, evil, manual, bride, bed, analog",0.0278318525288,0.0185869778216,0.8,0.2,0.285231067364,0.19323210004,0.700885958468,0.0225121068016,0.00401378648401,0.0141791370359,0.010078094324,0.0118232188822,0.0036211334584,0.012041359452,0.799555600949,0.738586789625,DorothyDay,4,4.0,4.46242608347
126,DorothyDay_test9,10,30.063778162,"love, worker, prayer, farm, go, retreat, too, maurin, say, room, mike, ask, get, fr, labor, i, want, reader, how, am",0.030683529706,0.0183705180087,1.0,0.0,0.387872402408,0.166830820607,0.715177649937,0.0194999694358,0.00385109114249,0.0160156488783,0.0107586038266,0.0128980989058,0.00501253132832,0.00904700776331,0.716445966002,0.626881902116,DorothyDay,4,4.0,4.54497614181
127,DorothyDay_test10,10,28.458245039,"worker, fr, rayna, labor, rememb, room, go, too, get, love, farm, bed, wish, i, talk, maurin, say, send, night, prison",0.0237434723866,0.0176412545001,0.8,0.2,0.424090760376,0.156771242448,0.727169832174,0.0162806088683,0.00602250165453,0.0180013236267,0.0105890138981,0.0121111846459,0.0119788219722,0.0106551952349,0.777564572369,0.67719914506,DorothyDay,4,5.7,4.10903500866
128,DorothyDay_test0,10,38.2370569706,"get, worker, priest, christ, fr, love, talk, i, tri, prison, girl, say, room, am, too, know, duffi, hour, go, night",0.0246002633074,0.0210978862046,0.6,0.4,0.387093534473,0.161851022685,0.716813191224,0.0201101157148,0.00321948488242,0.0208100037327,0.0124580067189,0.0125513251213,0.00583240014931,0.00975177304965,0.708492241701,0.731445436286,DorothyDay,4,4.0,3.99746882489
131,DorothyDay_test22,10,38.1286489964,"worker, farm, labor, get, talk, told, room, too, walk, go, i, maurin, fr, visit, want, strike, peter, prison, padr, camp",0.0251585862894,0.0160884420584,0.8,0.2,0.350739456055,0.201465355155,0.666637328186,0.0119742847328,0.00103057368602,0.0151641556657,0.0120233596702,0.0163910291014,0.00495656868037,0.007999214801,0.747216360638,0.651039637762,DorothyDay,4,6.9,4.22464174772
132,DorothyDay_test17,10,51.876098156,"worker, get, room, hospit, rememb, priest, i, talk, say, night, peter, cathol, go, labor, unemploy, paper, love, prison, farm, read",0.0267340637918,0.0229173667787,0.8,0.2,0.383261438855,0.159857187745,0.741536911004,0.0133790977865,0.00259176239843,0.0182824320538,0.0123634071168,0.0153054076772,0.00486831045111,0.0110325021014,0.772324335338,0.683480241765,DorothyDay,4,5.6,4.0441332047
133,DorothyDay_test7,10,33.674282074,"get, worker, labor, talk, want, am, say, go, thing, poverti, farm, maurin, i, hospit, strike, joy, job, hour, too, vermont",0.0295061924471,0.0201091572572,0.8,0.2,0.341608076839,0.193164997384,0.669808666504,0.0190297507371,0.0050924685071,0.0172071830608,0.0115250603055,0.0102921468775,0.00664701152506,0.00846957920129,0.79676499899,0.760263961458,DorothyDay,4,4.0,4.30871842324
136,DorothyDay_test19,10,31.4645011425,"worker, retreat, too, room, get, farm, cloth, prison, maurin, say, peter, talk, tamar, happi, goat, bread, night, visit, joy, tri",0.0250501980491,0.0204873068752,0.7,0.3,0.262594597989,0.207730216774,0.707155736171,0.0213353269308,0.000920121916154,0.0137443211225,0.0118465696705,0.0092587267813,0.00684340675139,0.00856863534418,0.750770899477,0.664931523993,DorothyDay,4,4.0,4.04219926877
142,DorothyDay_test20,10,38.9715828896,"fr, get, worker, talk, tri, am, maurin, retreat, go, too, farm, labor, priest, hospit, i, want, joy, say, room, night",0.0224474557713,0.0172821310598,0.8,0.2,0.380851138577,0.183708142491,0.680582141894,0.0190923026896,0.00269429089051,0.0182096901565,0.0112416964742,0.00994100432016,0.00543503507223,0.00989455102894,0.773438419414,0.66416781419,DorothyDay,4,4.0,3.97704742707
143,DorothyDay_test15,10,32.2854499817,"get, worker, dolci, tri, love, too, prayer, go, want, hope, babi, pray, say, know, am, priest, i, job, hospit, littl",0.0259510482829,0.0215195134828,0.8,0.2,0.425015918792,0.16863655677,0.755554045483,0.027933581385,0.0027766979508,0.0155495085245,0.0123840728606,0.0146609651802,0.00460931859832,0.0115510634753,0.750135274698,0.688597951098,DorothyDay,4,4.0,3.76680333538
144,DorothyDay_test5,10,46.2261149883,"room, worker, get, farm, dollar, too, go, talk, tri, night, girl, i, job, street, bed, away, tenement, kitchen, look, fr",0.0215242295602,0.0216725094947,0.5,0.5,0.333109123461,0.160227605094,0.677585149426,0.0151687216093,0.00158176508761,0.0145603504218,0.0118024010383,0.0141547696301,0.00563757300454,0.00831440622972,0.768139519256,0.720311507667,DorothyDay,4,4.0,4.01874375091
152,Unitarian_test6,10,68.3557939529,"nt, love, am, say, tell, s, i, listen, too, know, talk, bread, yes, ask, feel, rememb, silenc, thing, welcom, look",0.0298378909704,0.0242572532408,0.9,0.1,0.339233515015,0.115296913726,0.636788026474,0.0175240092725,0.00808588144387,0.0232641571917,0.0123357986533,0.00982448393862,0.00469146704934,0.00982448393862,0.71967424796,0.762651367814,Unitarian,7,6.7,5.74621105817
155,Unitarian_test3,10,80.4895830154,"feel, s, trust, unitarian, obstacl, know, say, i, hope, get, nt, listen, step, dont, love, am, e, congreg, too, let",0.0279447200998,0.020134834453,1.0,0.0,0.352261978088,0.102390872983,0.672171668393,0.0202207678031,0.0104278597245,0.0241770049819,0.011453550845,0.0103790172902,0.00747289244896,0.0118198691023,0.674969917735,0.609744220481,Unitarian,7,6.7,6.31604387269
161,Unitarian_test5,10,70.070964098,"say, i, want, am, fig, hope, s, unitarian, tree, ask, nt, get, know, dream, dont, congreg, tell, love, too, tri",0.0253703892545,0.0211354613494,0.7,0.3,0.342927724989,0.125722532357,0.68864337128,0.0199152664495,0.0075222641727,0.0277257399775,0.0134017350203,0.0116436579531,0.00285327261723,0.00974147620832,0.68884708897,0.626795662869,Unitarian,7,3.1,6.39727103928
165,Unitarian_test0,10,72.7017681599,"sing, nt, know, feel, s, guilt, am, say, i, unitarian, love, get, authent, tell, want, realli, frustrat, thing, let, too",0.0315173745447,0.0233152931811,0.9,0.1,0.418648957665,0.126871738515,0.695858893232,0.0210606721955,0.0130674378001,0.0294085552161,0.00886621562636,0.00853884766478,0.00253710170231,0.0104484941074,0.669811761321,0.610166165749,Unitarian,7,7.0,6.81900315595
167,Unitarian_test7,10,75.1977610588,"nt, fear, s, get, love, know, i, am, let, rememb, friendship, silenc, harm, say, want, sky, tell, too, talk, congreg",0.0321252814442,0.0236912297719,0.8,0.2,0.387451773079,0.121265638015,0.697804414498,0.0237972698086,0.00999926475994,0.0249246378943,0.0111266328456,0.00624954047497,0.00507315638556,0.0106609808102,0.702662801765,0.674480107996,Unitarian,7,7.0,6.7414978036
170,Unitarian_test2,10,61.174726963,"want, am, nt, s, say, i, let, know, step, forgiv, tell, too, love, get, feel, ourselv, talk, silenc, someth, realli",0.0259289590168,0.0243218436704,0.5,0.5,0.410586430598,0.114349180008,0.696475846972,0.0200739395512,0.0118043844857,0.0308405759502,0.00846413283176,0.010766636399,0.00544817745492,0.00953431054611,0.690491083414,0.575935499463,Unitarian,7,6.7,6.2795557426
174,Unitarian_test4,10,50.7619788647,"am, nt, i, know, s, feel, ask, moment, say, silenc, rememb, love, get, merci, knew, easter, let, courag, wonder, talk",0.0227658915538,0.0199230750435,0.6,0.4,0.356641800948,0.105947062993,0.63077242941,0.0156779355583,0.00785698839472,0.0334462625243,0.0122540185973,0.0118215238233,0.00227059756361,0.0116413176674,0.658214694481,0.572690617325,Unitarian,7,5.6,6.16865450754
177,Unitarian_test8,10,60.2130181789,"bread, am, depress, say, i, get, dont, universalist, tell, love, room, christma, unitarian, ask, realli, too, hope, thing, know, let",0.0270508363384,0.0229906996757,0.8,0.2,0.357608338522,0.153038199508,0.674330057596,0.018651547853,0.00985729472023,0.0253519311922,0.0120478046581,0.0056695551332,0.00795670521535,0.0105659891119,0.695777123157,0.583267269514,Unitarian,7,7.0,6.64435724351
178,Unitarian_test1,10,69.939098835,"say, am, want, i, love, nt, let, garden, s, flower, worship, noth, know, think, wonder, els, someth, here, read, unitarian",0.0279916042236,0.0193793846141,0.9,0.1,0.293388693491,0.108960713161,0.573578219321,0.0163718330653,0.00867364424877,0.0255463868604,0.0107036460942,0.00479818618017,0.00392818538926,0.00935909941736,0.700932143013,0.628013940639,Unitarian,7,7.0,7.42017942713
180,JohnPiper_test8,10,48.8774750233,"vers, sin, god, christ, s, say, walk, job, nt, satan, know, let, glori, will, cleans, jesus, thing, truth, spirit, etern",0.0317273238543,0.0302682058463,0.5,0.5,0.474644250168,0.119158696191,0.690635705387,0.0210158817087,0.0180038335159,0.0100972070099,0.00790662650602,0.0261842825849,0.00123220153341,0.0123562431544,0.663228560707,0.622094873299,JohnPiper,4,4.0,3.99993876294
181,JohnPiper_test15,10,47.4181110859,"vers, say, god, s, love, nt, christ, know, sin, let, glori, etern, lord, messag, jesus, will, salvat, whi, templ, thing",0.0309391696912,0.0195159839168,0.9,0.1,0.47200922989,0.134142057055,0.655415416945,0.016644353584,0.0202265079423,0.00886492745233,0.00806889315049,0.0206245250932,0.00119405145276,0.0118681477729,0.723956326309,0.672985016563,JohnPiper,4,4.0,3.82600319173
184,JohnPiper_test4,10,43.1608150005,"christ, grace, s, god, nt, etern, jesus, glori, say, let, fountain, hope, sin, vers, whi, righteous, sacrific, answer, pastor, priest",0.0318961598657,0.0194388740957,0.8,0.2,0.450269310186,0.149274869743,0.670985613769,0.019875371645,0.0175131348511,0.0128701177046,0.00574267910235,0.0216266851301,0.00114039017635,0.012829389484,0.726152025511,0.672410489187,JohnPiper,4,4.0,4.23564189715
191,JohnPiper_test13,10,45.2821660042,"love, vers, god, say, s, abid, nt, jesus, christ, know, sin, savior, lord, thing, elder, want, will, etern, let, obedi",0.031970291736,0.0240577556032,0.6,0.4,0.499596515818,0.0989351576022,0.754956400942,0.0211886497356,0.021412080137,0.0185819617189,0.00875102405601,0.025620019364,0.000372384002383,0.0109853280703,0.714572475258,0.584038571428,JohnPiper,4,4.0,4.25094824232
194,JohnPiper_test2,10,46.579513073,"vers, god, christ, s, say, jesus, glori, pray, sin, anxieti, want, thing, nt, will, lord, prayer, cast, angel, humbl, let",0.031314340276,0.0175998534853,0.8,0.2,0.46256129159,0.122515499061,0.676077390316,0.0208002311137,0.0171890798787,0.00747508305648,0.00671674129713,0.0243752708363,0.000975010833454,0.0104001155568,0.74604343406,0.646826739501,JohnPiper,4,4.0,3.94064118275
199,JohnPiper_test11,10,47.6011471748,"hope, vers, worship, god, say, s, nt, christ, fear, grace, jesus, let, steal, prayer, jew, sin, whi, save, promis, altar",0.0320817099487,0.0273753280609,0.7,0.3,0.420944243529,0.139425025823,0.641800783604,0.0171411536742,0.0137874496944,0.0121851244597,0.0073036220003,0.0134148159189,0.000260843642868,0.0125577582352,0.754141465376,0.647562191166,JohnPiper,4,4.0,3.89837864271
201,JohnPiper_test7,10,46.3561489582,"vers, god, christ, s, coven, glori, say, promis, nt, hope, spirit, abraham, reconcili, bold, paul, gift, walk, will, lord, exult",0.0314518796995,0.0232829209214,0.7,0.3,0.449292344007,0.142593058765,0.708528552289,0.0188736451148,0.0205032972031,0.00875464261351,0.00860304707042,0.0210717804897,0.000454786629273,0.0111422724172,0.706973979925,0.75624941268,JohnPiper,4,4.0,4.48272409541
205,JohnPiper_test0,10,43.1977519989,"vers, god, glori, s, nt, say, sin, spirit, barnaba, perish, will, jesus, christ, shall, repent, elder, luke, grace, thing, faith",0.0283906193685,0.0195662193295,0.8,0.2,0.424911979296,0.115185121174,0.642861016094,0.0153578901654,0.017371392475,0.00987010936081,0.0105017963599,0.0220300840933,0.000710647873978,0.0118836116704,0.716323728901,0.756262370444,JohnPiper,4,4.0,3.46181866952
207,JohnPiper_test9,10,48.1480178833,"vers, god, s, christ, sin, say, apostl, jesus, hope, wonder, grace, thing, glori, promis, nt, ministri, will, coven, truth, heal",0.0288201336598,0.0201739842854,0.7,0.3,0.467693803576,0.129645706338,0.682208839894,0.0210066940345,0.0142386922593,0.0135360035504,0.00869114982063,0.0237804652539,0.000480787011354,0.0102444617035,0.700284716108,0.648218595784,JohnPiper,4,4.0,3.65400549201
209,JohnPiper_test16,10,43.5836811066,"god, vers, s, sin, say, bless, nt, christ, will, worship, worm, let, joy, faith, judgment, wait, gospel, suffer, thing, want",0.0386320870507,0.0278340842686,0.7,0.3,0.472501935849,0.131588269445,0.708196860705,0.0208300519767,0.0166955426051,0.0136241927863,0.0110253583241,0.0157898881714,0.00118128839187,0.0100409513309,0.656746377751,0.682201928369,JohnPiper,4,4.0,4.16089870834
