,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,IntegralYoga_test2,10,5.22349214554,0.0223447969447,0.0223447969447,0.0,1.0,6.7,0.0700681866665,,0.535154865797
1,SeaShepherds_test0,10,3.43530511856,0.0239009905412,0.0239009905412,0.0,1.0,6.3,0.174578454162,,0.705988648888
2,IntegralYoga_test3,10,5.03678894043,0.02472967282,0.02472967282,0.0,1.0,6.9,0.0824816144699,,0.819049995425
3,Bahai_test4,10,3.69016695023,0.0176630715107,0.0176630715107,0.0,1.0,7.8,0.235578159163,,0.768602155462
4,IntegralYoga_test0,10,4.30171704292,0.025082960292,0.025082960292,0.0,1.0,4.8,0.0601418833741,,0.606634881834
5,IntegralYoga_test1,10,7.13483786583,0.0198149545909,0.0198149545909,0.0,1.0,8.3,0.0873765938984,,0.613067183509
6,SeaShepherds_test1,10,3.52157998085,0.0244368328547,0.0244368328547,0.0,1.0,5.5,0.172869242503,,0.724923076204
7,Bahai_test0,10,4.16501498222,0.0250423828995,0.0250423828995,0.0,1.0,6.9,0.210114763265,,0.722656066033
8,Bahai_test1,10,4.24689602852,0.0206420412197,0.0206420412197,0.0,1.0,7.2,0.199634730052,,0.800668641354
9,NawDawg_test0,2,0.557189226151,0.0252118644068,0.0252118644068,0.0,1.0,2.0,0.148351648352,,0.729829954724
10,Bahai_test2,10,4.07944202423,0.0226226209372,0.0226226209372,0.0,1.0,5.4,0.168544800814,,0.638911708483
11,Bahai_test3,10,4.05238699913,0.0196773962884,0.0196773962884,0.0,1.0,6.2,0.201931444375,,0.6154891961
12,IntegralYoga_test4,10,4.49153995514,0.0256257313349,0.0256257313349,0.0,1.0,7.1,0.120394185853,,0.552427645313
13,IntegralYoga_test5,9,5.12842512131,0.0296294910707,0.0296294910707,0.0,1.0,8.55555555556,0.1224663633,,0.667073397142
