,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
32,Shepherd_test8,10,14.1028780937,"s, grace, christ, sin, get, god, know, talk, said, don, bless, let, ill, thank, lord, t, want, prayer, ask, i, hear, thing, say, encourag, someon, someth, save, preacher, pride, got",0.0393611756687,0.020175335413,1.0,0.0,0.0722906917368,0.623906450688,0.666454949468,0.654727327,Shepherd,4,4.4,3.91828829858
34,Shepherd_test3,10,17.2114188671,"s, love, get, don, ask, sin, pray, christ, ill, t, thing, said, i, want, someon, fear, sigh, know, wrong, go, god, grace, prayer, someth, will, let, tell, told, say, ve",0.0343938053484,0.0247425367333,0.8,0.2,0.0666099872055,0.591394518333,0.635951700383,0.628358196815,Shepherd,4,4.0,3.89506686584
37,Shepherd_test13,10,15.3769078255,"s, get, love, want, god, sin, said, ill, hope, don, let, say, i, do, t, got, lord, christ, thank, good, ask, know, go, evil, everyth, grace, whi, should, preacher, rememb",0.037111427993,0.0249813126937,0.7,0.3,0.0871085624698,0.621690357247,0.728223087963,0.664091906618,Shepherd,4,3.2,3.72935300585
44,Shepherd_test21,10,15.2405230999,"s, christ, preach, ask, get, ill, want, know, love, don, jesus, said, pray, god, heaven, i, go, say, preacher, prayer, will, lord, should, someon, t, sin, do, worship, talk, tell",0.0338142520899,0.0222223256386,0.8,0.2,0.0768486387076,0.650618749206,0.643611178344,0.586677330694,Shepherd,4,4.0,4.0059269197
45,Shepherd_test1,10,15.9485549927,"s, pray, don, ask, get, want, prayer, t, ill, said, encourag, god, jesus, christ, lord, know, will, trust, thing, think, say, i, preacher, listen, let, ve, forgiv, someth, do, didn",0.033402040703,0.0211571715574,0.8,0.2,0.0696638275054,0.570791757034,0.631509055127,0.620980739625,Shepherd,4,4.0,3.93489079445
49,Shepherd_test11,10,16.8419260979,"s, get, want, don, sunday, ask, christ, pray, t, go, christma, spirit, ill, bless, preacher, know, i, god, whi, preach, didn, said, lord, let, prais, jesus, say, got, prayer, love",0.0344973450662,0.0215744171387,0.8,0.2,0.0663719112891,0.623130280549,0.692244544479,0.638662366374,Shepherd,4,4.0,3.99108176725
55,Shepherd_test18,10,14.2132539749,"sin, s, get, god, want, grace, know, don, ask, love, faith, jesus, christ, pay, t, ill, baptiz, thing, walk, go, nt, someon, whi, money, say, joy, preacher, i, will, hope",0.0351573925444,0.0243338681552,0.8,0.2,0.0868823870515,0.629994446227,0.654968312532,0.603145022256,Shepherd,4,4.3,3.94711885271
58,Shepherd_test7,10,15.4654300213,"s, don, get, ask, knock, t, christ, know, want, said, wisdom, door, ill, thing, someon, god, i, go, sin, let, do, evil, whi, told, say, look, happen, preach, will, someth",0.0290100555694,0.0243767845972,0.8,0.2,0.0774091099996,0.624586122329,0.682297280407,0.61358638638,Shepherd,4,4.4,4.58024307789
63,Shepherd_test17,10,15.1822488308,"s, christ, god, don, get, ill, t, want, know, happen, ask, prais, lord, said, sin, say, thing, i, didn, love, bless, will, faith, whi, tri, preacher, do, talk, think, heaven",0.0346167951148,0.0215581785291,0.7,0.3,0.0613220663507,0.610717002924,0.647295942209,0.651576385482,Shepherd,4,4.0,4.04080722658
67,Shepherd_test2,10,15.3940730095,"s, get, sin, don, god, christ, t, ill, judg, think, said, pray, ask, know, say, prayer, perfect, ve, listen, i, spirit, worri, let, re, preacher, want, thing, do, go, jesus",0.0307530149496,0.0266168705345,0.7,0.3,0.0761313947575,0.612340220004,0.631945571189,0.652846856004,Shepherd,4,4.0,4.14454246191
71,Shepherd_test12,10,15.1218709946,"s, don, get, sin, pray, christ, want, t, ask, ill, love, said, pay, mind, god, preach, prayer, heaven, know, i, thing, whi, say, do, tell, bless, repli, think, should, jesus",0.0339423434838,0.020915721224,0.9,0.1,0.0625833097724,0.58634654903,0.678753114397,0.634470789414,Shepherd,4,4.0,4.02162108492
72,Shepherd_test5,10,14.3048989773,"s, don, christ, get, want, pray, t, ask, said, know, ill, i, prayer, god, preacher, thing, rememb, go, lord, car, dad, do, jesus, how, say, noth, must, good, love, heard",0.0312431843027,0.0162377651596,0.8,0.2,0.0620117254668,0.617394708066,0.596387799518,0.62644137381,Shepherd,4,4.0,3.85450891662
73,DorothyDay_test8,10,12.8475430012,"get, worker, talk, fr, priest, tri, want, duffi, go, say, labor, prison, am, dollar, farm, know, strike, babi, too, christ, thing, job, love, think, tamar, must, night, cloth, maurin, room",0.0211480487218,0.0274688048639,0.4,0.6,0.194845046023,0.664560546328,0.760477734006,0.676978702132,DorothyDay,4,2.79607605928,2.94587244724
75,DorothyDay_test13,10,8.92891311646,"worker, get, strike, room, too, girl, i, polic, know, pay, steel, prison, night, street, say, christ, tell, arrest, tri, go, bed, told, wish, jail, love, men, feel, ddlw, fellow, fr",0.0228347992925,0.0241215143482,0.5,0.5,0.141528012523,0.682933182271,0.687559914158,0.730286487734,DorothyDay,4,4.23861935718,3.32333966224
76,DorothyDay_test3,10,11.1713130474,"worker, get, too, love, pray, farm, joy, tri, know, talk, mroconnel, rememb, i, say, hospit, peter, street, morn, tell, go, room, prayer, cloth, communion, maurin, mauric, christ, am, comfort, fr",0.0265015437843,0.0214494676159,0.7,0.3,0.186844881832,0.779009716371,0.73016726344,0.700021808307,DorothyDay,4,4.44847851211,4.66219201212
88,DorothyDay_test23,10,10.8522231579,"get, worker, love, fr, too, maurin, christ, thank, am, bread, say, tri, farm, i, peter, told, room, talk, priest, want, hospit, pray, inde, ammon, friend, night, reader, staten, answer, strike",0.0270053445471,0.0194352864516,0.6,0.4,0.161453786993,0.722547808365,0.787950223596,0.67875664489,DorothyDay,4,4.42856322313,4.23146264164
89,DorothyDay_test16,10,9.99924087524,"worker, room, get, too, julia, talk, maurin, retreat, jim, fr, am, tax, say, meet, hospit, go, i, ask, reader, stay, want, told, afterward, crowd, cathol, mail, kept, delight, summari, keep",0.0259855379399,0.0210438370055,0.6,0.4,0.195893445786,0.717268784178,0.758748557059,0.690368469481,DorothyDay,4,3.44044534381,4.45285775828
90,DorothyDay_test6,10,10.0188689232,"worker, labor, priest, farm, factori, pray, love, get, steel, bread, read, heaven, cathol, street, say, hope, retreat, rememb, lay, christ, know, go, am, pittsburgh, sanctifi, talk, summari, babi, i, tri",0.0306778108796,0.0204624768109,0.9,0.1,0.169327594886,0.672847786489,0.732377215656,0.654407598554,DorothyDay,4,4.40946980152,4.33323461731
91,DorothyDay_test11,10,9.58119010925,"worker, too, prayer, bread, told, christ, say, bus, go, pray, ladi, i, morn, night, fr, get, priest, maloff, love, talk, shrine, hope, know, cathol, labor, doukhobor, maurin, pilgrimag, stop, peter",0.0272944315362,0.0219167814563,0.7,0.3,0.113635973773,0.728754328752,0.735479056481,0.635264043902,DorothyDay,4,4.63293235339,3.90704827483
92,DorothyDay_test1,10,11.0626311302,"love, farm, fr, room, get, too, worker, talk, tri, hospit, larri, night, want, tell, know, am, say, maurin, priest, kitchen, will, bread, ask, feel, told, cloth, street, go, i, look",0.0293806876238,0.0190931631257,0.9,0.1,0.171415229891,0.66953174523,0.708658088839,0.608457469139,DorothyDay,4,5.00583343789,4.35027308963
93,DorothyDay_test18,10,13.0607888699,"worker, get, ask, too, love, i, labor, farm, am, go, maurin, room, prayer, hospit, know, seem, say, hour, job, pray, done, joe, got, cathol, joy, read, tax, tree, reader, thing",0.0309727379286,0.0186942359635,0.9,0.1,0.169798853073,0.733152749049,0.750894083548,0.740105077678,DorothyDay,4,4.40583343789,4.97962807572
104,DorothyDay_test21,10,18.1708519459,"get, worker, babi, too, say, farm, prison, go, night, talk, wonder, i, room, tell, woman, hospit, tamar, thing, fr, tri, hard, morn, doctor, dollar, feel, am, know, hope, got, cathol",0.0219537896531,0.022179795537,0.7,0.3,0.209216782063,0.719602425184,0.762972599789,0.747876927493,DorothyDay,4,5.21759182546,4.11371524553
105,DorothyDay_test14,10,10.2926809788,"love, prison, get, too, worker, retreat, tri, ask, maurin, talk, visit, peter, say, reader, labor, farm, answer, i, go, thank, pray, fr, bed, hospit, am, will, prayer, night, want, know",0.0297961588396,0.01994513907,0.8,0.2,0.144922130654,0.724816939259,0.695445743879,0.724987409274,DorothyDay,4,4.23861935718,4.14889616052
106,DorothyDay_test4,10,10.7681210041,"worker, get, room, too, talk, am, visit, i, poverti, go, trip, farm, night, priest, fr, feel, ammon, rememb, tri, maurin, told, labor, want, prison, messag, seattl, fear, peter, know, job",0.0260441417009,0.0219212488536,0.8,0.2,0.14537618679,0.713288148837,0.698800150869,0.701236502013,DorothyDay,4,4.63861935718,4.2430299561
116,DorothyDay_test12,10,13.1734001637,"worker, get, farm, room, fr, talk, morn, parish, i, too, go, teresa, trip, spoke, cathol, dollar, hour, meet, know, door, tenement, tri, walk, met, night, visit, will, say, wait, girl",0.022672141563,0.0190667093972,0.7,0.3,0.170900015943,0.670007080425,0.725463185552,0.674378261271,DorothyDay,4,4.03615815984,4.10779692218
117,DorothyDay_test2,10,10.5136430264,"worker, get, labor, want, priest, go, coffe, too, talk, reader, farm, morn, night, poor, unemploy, cuba, dollar, room, joy, know, shall, pictur, cathol, hour, cooper, care, i, must, will, strike",0.0248926694043,0.0204272287281,0.8,0.2,0.204164202368,0.716323259607,0.756489885039,0.723067879918,DorothyDay,4,4.0812281891,4.50982811634
126,DorothyDay_test9,10,17.1098539829,"worker, get, too, negro, strike, room, labor, night, go, i, helen, tree, tri, car, farm, talk, street, care, priest, cathol, hospit, felt, done, unemploy, fr, pay, want, job, knew, say",0.0225173246245,0.0202900932965,0.5,0.5,0.167895864135,0.702667368168,0.795589920338,0.725907953941,DorothyDay,4,5.62946686549,3.82056025783
127,DorothyDay_test10,10,9.53162503242,"get, love, farm, worker, go, room, christ, put, too, dollar, retreat, say, walk, talk, street, am, joy, ask, hospit, maurin, feel, stjoseph, told, mott, hour, will, pay, bed, night, tri",0.0248488915916,0.0207782885304,0.6,0.4,0.141347999282,0.688890502591,0.676015009558,0.767989024945,DorothyDay,4,4.4058145955,3.55749037174
128,DorothyDay_test0,10,11.523496151,"worker, farm, too, strike, grape, get, hour, nonviol, car, cesar, talk, grower, told, go, i, stloui, room, ask, striker, hospit, visit, thing, tri, am, street, look, penanc, chavez, priest, tree",0.0219517656645,0.0217431178007,0.6,0.4,0.178245147783,0.723094347751,0.804561795521,0.721997028985,DorothyDay,4,6.80552465703,4.03510703989
131,DorothyDay_test22,10,9.13358902931,"love, ammon, too, worker, rayna, rememb, ask, fr, prayer, job, poverti, christ, i, tri, felt, transcend, god, hope, joy, wish, priest, read, strike, happi, met, suffer, go, convers, get, tell",0.0298169133439,0.0214288781041,0.8,0.2,0.15030886896,0.736415443622,0.703641841829,0.751579568769,DorothyDay,4,4.33861935718,4.13812021872
132,DorothyDay_test17,10,10.1814911366,"worker, farm, love, too, simon, room, go, hour, am, let, told, prison, maurin, sit, eve, cw, goat, fr, say, poor, talk, judith, ask, walk, street, polic, got, poverti, peter, sunday",0.0246598393886,0.0313112198924,0.4,0.6,0.16779022294,0.64065384261,0.711962289738,0.598232335668,DorothyDay,4,3.41371556049,3.1548203335
133,DorothyDay_test7,10,10.2735490799,"worker, room, labor, too, farmer, talk, night, meet, farm, dakota, mike, poverti, am, get, told, i, hour, littl, met, fr, retreat, spoke, go, unemploy, afternoon, love, say, rememb, maurin, ask",0.0231200555776,0.0171326337888,0.6,0.4,0.211024444625,0.684315875493,0.688054047358,0.734247197693,DorothyDay,4,4.87759182546,4.59053062175
136,DorothyDay_test19,10,12.9026648998,"worker, labor, too, am, talk, jack, get, pray, want, tri, love, go, happi, maurin, fr, say, i, manual, walk, priest, prayer, thing, farm, told, peter, room, afternoon, bread, feel, hospit",0.0279725174057,0.0189804189804,0.8,0.2,0.175687404296,0.708011645975,0.767594501008,0.742742940451,DorothyDay,4,4.03102442047,4.53070608844
142,DorothyDay_test20,10,15.7037508488,"get, worker, talk, too, tri, i, go, room, want, priest, night, thing, am, ask, say, read, rememb, love, said, morn, know, walk, hard, hour, stay, done, girl, put, fidel, feel",0.0239343857228,0.019803027313,0.7,0.3,0.179984241738,0.70190380942,0.739542702244,0.7730160118,DorothyDay,4,3.50357344008,3.80543579596
143,DorothyDay_test15,10,13.5996308327,"get, too, go, prison, worker, want, say, night, love, tamar, priest, am, room, dollar, i, know, whi, negro, visit, thing, feel, money, hour, silon, sex, cloth, alway, seem, will, street",0.023278558287,0.0211288020399,0.7,0.3,0.205652465343,0.742981780528,0.742900824154,0.754018830231,DorothyDay,4,4.87759182546,4.53415729283
144,DorothyDay_test5,10,14.5094709396,"get, worker, love, fr, retreat, room, sin, too, talk, tri, say, pay, tree, christ, am, farm, must, maurin, god, bread, peter, labor, done, go, i, bed, got, priest, know, told",0.028398019221,0.0213511755393,0.8,0.2,0.154248014129,0.681394796681,0.728627791243,0.652468575396,DorothyDay,4,4.04225572082,4.22100417521
152,Unitarian_test6,10,23.9755778313,"congreg, know, s, say, am, nt, unitarian, wonder, let, ask, i, heal, realli, thing, stigma, get, love, talk, think, miracl, tell, want, dream, universalist, morn, too, woman, hope, feel, look",0.0317256543046,0.0206284160063,0.9,0.1,0.131537485747,0.645157001926,0.704297447977,0.661632560494,Unitarian,7,4.40583343789,4.2163019901
155,Unitarian_test3,10,25.4252111912,"am, say, get, feel, know, dont, let, hope, s, too, i, realli, thing, want, joy, silenc, tell, love, bend, nt, everyth, courag, wonder, unitarian, think, someth, whi, congreg, happen, experi",0.0285667550479,0.0211408110273,0.9,0.1,0.102595387779,0.644374091566,0.708797732421,0.689367721746,Unitarian,7,7.0,4.21739189352
161,Unitarian_test5,10,22.3214399815,"nt, forgiv, resist, s, bread, want, am, i, know, say, get, let, love, too, thing, read, step, listen, circl, hope, els, joy, someon, ask, congreg, talk, go, hear, unitarian, silenc",0.0283945002102,0.0212397599917,0.9,0.1,0.135893044516,0.669114710134,0.706874570025,0.660852061252,Unitarian,7,5.00583343789,4.45587006094
165,Unitarian_test0,10,22.3591320515,"know, get, am, nt, s, i, realli, friendship, say, let, frustrat, ask, tell, want, homeless, dont, love, thing, think, grief, silenc, moment, friend, too, tri, talk, congreg, heard, happen, do",0.0282962080804,0.0232779303777,0.7,0.3,0.124197250037,0.686876855367,0.714306539779,0.684170065096,Unitarian,7,4.04225572082,4.22829536831
167,Unitarian_test7,10,17.7192230225,"s, nt, say, authent, i, get, love, know, talk, emerson, am, sky, unitarian, abort, hope, feel, think, tell, forgiv, promis, rememb, mind, tear, silenc, heaven, let, tri, tower, sermon, barbara",0.0308655198967,0.0217483046886,0.8,0.2,0.128010691157,0.69137592353,0.711353611962,0.721743081372,Unitarian,7,4.33861935718,4.06370797507
170,Unitarian_test2,10,19.3553290367,"prison, silenc, fear, fig, want, say, too, i, get, s, am, nt, tell, know, let, love, rememb, dont, tree, ask, terror, talk, feel, guilt, thing, whi, think, congreg, morn, read",0.0284784737181,0.0268485715972,0.6,0.4,0.0899890936709,0.604906641967,0.686691206714,0.694632525523,Unitarian,7,4.3,3.63203756121
174,Unitarian_test4,10,20.942633152,"nt, hope, say, let, am, i, know, too, get, silenc, tell, love, unitarian, talk, s, cult, sermon, gift, tree, jesus, everyon, garden, want, tri, yes, universalist, realli, ask, bless, whi",0.0258364067214,0.0235331133844,0.8,0.2,0.100253349033,0.587688507352,0.736180998904,0.688912074883,Unitarian,7,4.5,4.0121871312
177,Unitarian_test8,10,19.503991127,"fear, flower, love, nt, am, silenc, s, thing, i, rod, dont, joy, get, say, realli, yes, ask, rememb, morn, want, too, truth, let, know, prais, sermon, noth, told, here, tell",0.032252133663,0.0262450180315,0.9,0.1,0.109234486702,0.65537759114,0.703123001506,0.668054107322,Unitarian,7,4.95916530278,4.45947046028
178,Unitarian_test1,10,23.3059430122,"feel, obstacl, depress, am, let, jefferson, compass, i, nt, s, justic, say, tell, get, dont, rememb, want, dream, silenc, love, know, ourselv, unitarian, someon, talk, too, thing, think, e, will",0.0285546420546,0.0244890613782,0.8,0.2,0.118120786193,0.661058351212,0.697023815551,0.610422604728,Unitarian,7,4.73539355073,4.76957229549
180,JohnPiper_test8,10,12.8286180496,"god, vers, s, prayer, nt, christ, gift, say, abid, hope, sin, glori, grace, spirit, savior, know, let, love, want, reconcili, jesus, will, exult, hear, faith, get, truth, discourag, paul, thing",0.0313102541463,0.0196900751477,0.8,0.2,0.115062937301,0.707148672886,0.716762765838,0.78206030867,JohnPiper,4,4.29425007265,3.36875485248
181,JohnPiper_test15,10,14.4686000347,"sin, vers, s, christ, god, say, walk, let, nt, jesus, feel, weak, want, cleans, pray, get, satan, herod, truth, dark, thing, love, blood, glori, spirit, light, know, whi, desir, joy",0.0294371247783,0.0255322929694,0.5,0.5,0.106893811543,0.717181699554,0.703731836914,0.636794510574,JohnPiper,4,6.8,4.24800816698
184,JohnPiper_test4,10,13.1620309353,"christ, god, vers, say, s, nt, joy, shall, jesus, will, worship, glori, spirit, sin, lord, answer, whi, promis, woman, feel, chapter, want, thing, love, save, heart, warn, get, salvat, humbl",0.0295135026888,0.0210833402942,0.6,0.4,0.153415159671,0.681402405514,0.759629064707,0.79685450377,JohnPiper,4,4.00357344008,3.44165083125
191,JohnPiper_test13,10,13.8099579811,"god, vers, s, christ, say, glori, jesus, sin, save, nt, thing, let, grace, pride, will, spirit, sinner, consol, forgiv, templ, whi, salvat, paul, want, answer, messag, repent, prophet, piper, lord",0.0294831532791,0.020823284094,0.8,0.2,0.115816874496,0.682559821008,0.67272647841,0.673093788612,JohnPiper,4,6.13153714517,4.42213318412
194,JohnPiper_test2,10,12.9499619007,"christ, love, god, vers, s, say, hope, nt, sin, jesus, grace, will, refin, whi, lord, sanctifi, thing, glori, forgiv, predestin, answer, sacrific, desir, hallow, etern, if, let, bethlehem, destini, resurrect",0.0383765854949,0.0227285501707,0.9,0.1,0.132724045479,0.720394010405,0.720857987732,0.677011734229,JohnPiper,4,4.5039451445,4.51961614457
199,JohnPiper_test11,10,12.8544051647,"vers, abraham, god, glori, s, promis, love, bless, perfect, say, shall, christ, sin, confid, nt, will, faith, distress, spirit, jesus, judgment, fear, thing, hope, genesi, joy, etern, lord, bethlehem, micah",0.0371752753284,0.0261567533968,0.7,0.3,0.12677265072,0.633415016361,0.758716993701,0.729513863801,JohnPiper,4,4.04253868629,3.53680467061
201,JohnPiper_test7,10,12.853276968,"vers, s, god, nt, christ, spirit, say, job, let, thing, asa, sin, jonah, trust, pray, want, love, get, lord, nineveh, hope, whi, grace, galatian, paul, know, gospel, paradox, faith, piper",0.0313714599934,0.0222278354189,0.8,0.2,0.108426450449,0.693797328086,0.656623369355,0.752805050743,JohnPiper,4,4.89649122807,4.07826810503
204,JohnPiper_test0,10,12.7480869293,"vers, god, s, nt, say, jesus, truth, let, christ, hope, sin, love, know, elder, want, grace, spirit, wisdom, coven, endors, piper, boast, tribul, will, get, tith, glori, promis, encourag, thing",0.0334008007994,0.0227442198191,0.8,0.2,0.115519921045,0.675306705309,0.751896276329,0.683811700304,JohnPiper,4,4.33293235339,4.10095683902
206,JohnPiper_test9,10,13.4052550793,"coven, god, s, christ, vers, etern, say, nt, will, shall, let, worship, jesus, merci, promis, bless, sin, trajectori, heaven, prais, matthew, abraham, want, know, get, piper, blood, if, lord, glori",0.0239013940929,0.0197292277198,0.7,0.3,0.137412672331,0.701594984267,0.740630388889,0.698107435288,JohnPiper,4,4.04225572082,3.65084738282
208,JohnPiper_test16,10,13.4011819363,"sin, vers, god, nt, christ, s, say, etern, thing, pray, boast, righteous, let, glori, hope, dark, know, salvat, grace, whi, priest, get, light, want, delight, digniti, answer, jesus, will, promis",0.0302836471466,0.0280320458243,0.7,0.3,0.112738187833,0.709867114882,0.769938966579,0.743180369546,JohnPiper,4,4.30410922758,4.16983123084
211,JohnPiper_test5,10,14.3189849854,"vers, christ, god, s, let, say, pray, whi, husband, sin, want, jesus, prayer, nt, counsel, thing, door, get, know, will, ransom, servant, answer, zeal, blood, bethlehem, piper, am, elder, etern",0.026854828651,0.0228412483827,0.5,0.5,0.120212979213,0.698517853471,0.716489255929,0.678008140577,JohnPiper,4,4.04225572082,3.83566894354
215,JohnPiper_test14,10,12.6608850956,"vers, sin, s, jesus, christ, god, say, fear, nt, spirit, prayer, judgment, thing, priest, peter, devil, shepherd, heaven, want, will, let, seal, worship, doer, justifi, piper, happen, glori, elder, love",0.0288849025843,0.0279817631656,0.6,0.4,0.113675753772,0.674241181777,0.73993932217,0.659487772246,JohnPiper,4,4.60774559122,4.0231769119
219,JohnPiper_test3,10,12.5464279652,"grace, vers, s, christ, say, god, nt, let, love, obedi, sin, righteous, hope, get, know, faith, lord, promis, prophet, answer, shall, kind, paul, supper, piper, propheci, will, thing, whi, jesus",0.0345611693354,0.0245895664282,0.8,0.2,0.133879764335,0.670544754537,0.73375640065,0.75537703095,JohnPiper,4,4.00794257034,4.1753907154
226,JohnPiper_test12,10,14.0296370983,"vers, glori, god, christ, s, hope, love, say, will, nt, jesus, etern, mind, thing, want, know, rememb, let, joy, forev, promis, worship, lord, piper, sure, get, truth, honor, deed, medit",0.0366586272532,0.0165737061432,1.0,0.0,0.121933651307,0.670462368286,0.757864014545,0.670930055667,JohnPiper,4,4.50014643409,4.50107424596
229,JohnPiper_test1,10,12.8837990761,"god, grace, vers, s, glori, worship, christ, say, nt, save, gospel, thing, jesus, elder, lord, obedi, whi, faith, salvat, paul, am, preach, gift, will, bethlehem, debtor, let, get, psalm, hear",0.0329678058942,0.0210730463342,0.8,0.2,0.129300420282,0.732715476384,0.703419103009,0.695745589934,JohnPiper,4,4.43539355073,4.20680805137
231,JohnPiper_test17,10,12.5060429573,"vers, righteous, gospel, god, s, say, save, abid, prayer, gift, let, coven, faith, jesus, will, shall, preach, pray, salvat, baptism, propheci, circumcis, sin, christ, testament, get, want, ask, nt, answer",0.0322243678303,0.0179222961043,0.9,0.1,0.151331434884,0.686745955988,0.682740933809,0.704080137167,JohnPiper,4,4.23083343789,4.10193147657
233,JohnPiper_test10,10,13.2281451225,"god, vers, s, spirit, say, grace, jesus, hope, glori, gift, nt, coven, yuml, gideon, lord, want, get, whi, let, walk, will, exhort, merci, piper, thing, know, bless, regener, shall, am",0.028465610519,0.0231762076151,0.7,0.3,0.13411224844,0.717953889005,0.744486184481,0.701409749938,JohnPiper,4,4.04225572082,3.92388288032
235,JohnPiper_test6,10,15.449712038,"vers, god, say, christ, sin, s, jesus, nt, job, glori, prayer, wrath, thing, heaven, pray, answer, realli, satan, flesh, let, salvat, will, righteous, everyon, scroll, whi, reveal, fear, shall, gospel",0.0263782171454,0.0271668456078,0.6,0.4,0.132243585968,0.691474733235,0.718158870551,0.698929425493,JohnPiper,4,4.00398399726,3.85664438657
240,WBC_test11,10,17.1639149189,"unto, shall, sin, thou, s, ye, god, preach, christ, thi, spirit, lord, thee, wit, angel, say, sermon, grace, know, heaven, belov, sunday, save, outlin, will, hath, thing, let, evil, said",0.0284486787474,0.0279343749474,0.6,0.4,0.165203159538,0.611868253201,0.694814078658,0.774436482747,WBC,1,1.0,1.94464621759
241,WBC_test3,10,14.6284511089,"shall, unto, god, lord, christ, heaven, s, ye, thou, thee, sin, belov, wit, hath, thi, stone, ie, jesus, will, thing, sermon, hell, say, grace, fig, vengeanc, outlin, sunday, spirit, hast",0.0293558611773,0.0299925402186,0.3,0.7,0.181532092546,0.602394144772,0.787995474438,0.766675677175,WBC,1,1.0,1.22272817515
244,WBC_test6,10,17.6407439709,"shall, unto, christ, god, heaven, thou, scriptur, ye, thi, lord, spirit, s, thing, grace, bibl, wit, jesus, holi, thee, testament, inherit, etern, hath, belov, glori, say, bless, sermon, sin, should",0.0292441382977,0.0206797885771,0.8,0.2,0.221942589885,0.59442497523,0.792263043024,0.760204538559,WBC,1,2.8,3.01123706272
246,WBC_test1,10,16.386950016,"shall, unto, s, god, sin, lord, thou, ye, wrath, thi, will, beast, christ, wit, sermon, preach, say, sunday, passag, belov, longsuff, outlin, thee, heaven, ie, sam, thing, hath, know, zion",0.0208459746019,0.0336484347725,0.2,0.8,0.177187504591,0.59505312708,0.78142270651,0.735935762952,WBC,1,1.0,0.928923297838
