,groupId,files,timeRun,nous,vous,je,ils,il,elle,le
0,Shepherd_train32,10,5.12663197517,0.025495372072,0.0128646372841,0.0210846392889,0.0107595148194,0.0199485414509,0.00608146489792,0.0126641494303
1,DorothyDay_test8,10,3.23125314713,0.0178991314362,0.00278324295792,0.0141081625798,0.00930946782475,0.00911752003455,0.00834972887375,0.01194874994
2,Shepherd_train27,10,4.63239717484,0.024544103252,0.0211724612986,0.0212812239423,0.00812094405975,0.0225501214516,0.0036616756698,0.0130515172389
3,Unitarian_train13,10,5.93455600739,0.0206069160198,0.0109244883557,0.0225264643613,0.0128440366972,0.00971065631616,0.00471418489767,0.011037402964
4,Unitarian_test6,10,5.58933615685,0.0225348823632,0.00995387938584,0.0292778329149,0.0107420164633,0.00615914530912,0.004086636698,0.0102749722693
5,JohnPiper_train57,9,4.1933760643,0.024208136089,0.0172420428742,0.00981410922526,0.00685063310626,0.0220528807297,0.00092368086826,0.0139321864296
6,WBC_train34,10,4.49651885033,0.0122525585184,0.00874676865328,0.0116151421793,0.0154750522327,0.0248238252063,0.00109777258402,0.0108714897836
7,DorothyDay_train68,10,3.51760101318,0.0197206244864,0.00164338537387,0.0118064265018,0.0121524023699,0.0125848722052,0.00285430091251,0.0110712277819
8,Shepherd_train44,10,5.39882302284,0.022716707472,0.0191217032882,0.0242662782409,0.00911147612111,0.0216320079338,0.00483466079896,0.0107540211361
9,Shepherd_test15,10,4.51680707932,0.0199791651165,0.0214673710842,0.0255971426445,0.0115708013989,0.0202396011608,0.00398095096361,0.0125009301287
10,DorothyDay_test13,10,3.23020792007,0.0265645679713,0.0025051994706,0.0123369256948,0.0123369256948,0.00912270750614,0.00486859519758,0.00945358290792
11,PastorAnderson_test5,10,16.6416251659,0.0143211015615,0.0270075115582,0.0192953777341,0.0177208588649,0.0142809864311,0.00141405834746,0.0192352050385
12,DorothyDay_test3,10,3.81886196136,0.0213016358715,0.00203993566357,0.014044172453,0.0125534502373,0.0127495978973,0.00733592248244,0.0105135145738
13,DorothyDay_train29,10,2.57271695137,0.022175980975,0.00190249702735,0.0150416171225,0.0118906064209,0.0129607609988,0.00505350772889,0.0111177170036
14,Unitarian_train25,10,6.09673213959,0.0242159163644,0.0118679325795,0.0248293151269,0.0122146362279,0.00800085342437,0.00405376573501,0.0108011521229
15,JohnPiper_test8,10,3.80500292778,0.0243194637456,0.0181885064988,0.0114444535273,0.00707103735797,0.0231341453446,0.000163492193248,0.0104635003679
16,DorothyDay_train65,10,2.86788582802,0.0205270754263,0.00240551665152,0.0159298658256,0.0102635377132,0.0143261880579,0.00641471107072,0.00930133105255
17,WBC_train23,10,5.41017484665,0.0136148440027,0.00808657041197,0.0121739641838,0.0146440438733,0.0216131972829,0.00349927956009,0.0114388214191
18,WBC_train13,10,5.26159906387,0.00899712092131,0.00479846449136,0.0104966410749,0.0184141074856,0.0251319577735,0.00086972168906,0.00998680422265
19,DorothyDay_train58,10,3.07668018341,0.0148651309313,0.00383933845245,0.0149143532191,0.0105827918882,0.0129946839929,0.00482378420949,0.00915534554046
