,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
1,IntegralYoga_test1,5,2.44428300858,0.0415531673788,0.0415531673788,0.0,1.0,5.0,0.0452643839826,0.692180397331,0.634464313022,IntegralYoga,7,3.9,4.81932523747
4,IntegralYoga_test0,5,1.78354811668,0.0219907273312,0.0219907273312,0.0,1.0,5.0,0.0963017600882,0.734328274327,0.680087049293,IntegralYoga,7,6.8,6.7625137757
7,IntegralYoga_test3,5,2.35058999062,0.0233498804079,0.0233498804079,0.0,1.0,7.0,0.0897535148846,0.74537163034,0.716688388181,IntegralYoga,7,6.8,6.76480572375
10,IntegralYoga_test2,5,2.21315813065,0.0274893633372,0.0274893633372,0.0,1.0,6.2,0.100383949426,0.712143468953,0.681447212356,IntegralYoga,7,6.8,6.18737662989
14,Bahai_test2,5,1.57928013802,0.0218522301292,0.0218522301292,0.0,1.0,7.4,0.27032183908,0.83015103355,0.547665846715,Bahai,6,4.0,6.024051378
16,Bahai_test1,5,2.02776098251,0.0218908528207,0.0218908528207,0.0,1.0,10.4,0.296918024504,0.723694209111,0.798316186298,Bahai,6,3.6,5.69912014119
20,Bahai_test0,5,1.96052789688,0.0222922432855,0.0222922432855,0.0,1.0,8.0,0.215495869129,0.746960362037,0.635077217003,Bahai,6,3.6,6.06639148542
22,SeaShepherds_test1,5,1.72013688087,0.0167055161992,0.0167055161992,0.0,1.0,5.2,0.180367492909,0.737429734388,0.72007506142,SeaShepherds,2,6.0,5.91507706782
25,SeaShepherds_test0,5,1.35510587692,0.0201938106088,0.0201938106088,0.0,1.0,3.0,0.169294894991,0.740632820523,0.681503399939,SeaShepherds,2,6.0,6.04793370768
