,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,IntegralYoga_test11,4,2.25022292137,0.0236346615503,0.0236346615503,0.0,1.0,6.5,0.081063011867,,0.751470754737
1,SeaShepherds_test1,5,1.75604605675,0.0177310585273,0.0177310585273,0.0,1.0,3.0,0.119734827264,0.726771462834,0.852613170608
2,IntegralYoga_test1,5,2.95813179016,0.0200997846121,0.0200997846121,0.0,1.0,7.6,0.131479900836,,0.763247770404
3,Bahai_test7,5,1.89711999893,0.018781693294,0.018781693294,0.0,1.0,6.4,0.180023630403,,0.80284806694
4,IntegralYoga_test8,5,2.31871390343,0.0179438114894,0.0179438114894,0.0,1.0,5.6,0.0683119129013,,0.687363614877
5,Bahai_test3,5,2.3321120739,0.0253418863388,0.0253418863388,0.0,1.0,8.0,0.191397000518,,0.531279334154
6,IntegralYoga_test4,5,2.223995924,0.0220306856608,0.0220306856608,0.0,1.0,5.4,0.069008802657,,0.640980152878
7,IntegralYoga_test10,5,2.90480208397,0.0219110923108,0.0219110923108,0.0,1.0,7.6,0.0922406198927,,0.600404855705
8,SeaShepherds_test2,5,2.52867889404,0.029116217419,0.029116217419,0.0,1.0,8.4,0.18138486477,,0.707515083804
9,IntegralYoga_test0,5,2.28310799599,0.0232264382492,0.0232264382492,0.0,1.0,6.4,0.0834314614648,,0.572962001118
10,Bahai_test6,5,2.08420205116,0.0192784556734,0.0192784556734,0.0,1.0,6.2,0.190772958697,,0.594429786786
11,Bahai_test2,5,2.05000805855,0.0194211325788,0.0194211325788,0.0,1.0,6.0,0.208696969697,0.666385126227,0.804219577209
12,IntegralYoga_test7,5,3.51620793343,0.0261301954701,0.0261301954701,0.0,1.0,7.6,0.05499098794,,0.84744041552
13,Bahai_test9,5,2.12155008316,0.0218465042339,0.0218465042339,0.0,1.0,5.0,0.126306471306,,0.69445446704
14,SeaShepherds_test3,5,1.3050069809,0.0291556464226,0.0291556464226,0.0,1.0,3.0,0.163653863943,,0.653586551247
15,IntegralYoga_test3,5,2.51550221443,0.0386148111692,0.0386148111692,0.0,1.0,4.6,0.0559577361018,,0.746671703582
16,Bahai_test5,5,1.9179019928,0.0222925285652,0.0222925285652,0.0,1.0,6.8,0.241948065601,,0.564421178433
17,Bahai_test1,5,1.79340004921,0.0145209782481,0.0145209782481,0.0,1.0,7.6,0.290424403183,,0.70739664648
18,IntegralYoga_test6,5,2.11989402771,0.0302778053007,0.0302778053007,0.0,1.0,4.8,0.104384299059,,0.66521334481
19,Bahai_test8,5,2.46215581894,0.0220676457382,0.0220676457382,0.0,1.0,8.0,0.238027562446,,0.814720587562
20,IntegralYoga_test2,5,3.2499320507,0.0161952254396,0.0161952254396,0.0,1.0,10.6,0.120345618667,,0.641606586935
21,Bahai_test4,5,2.22066307068,0.0211821471996,0.0211821471996,0.0,1.0,6.2,0.174387520525,,0.719249825237
22,SeaShepherds_test0,5,2.24451613426,0.0206727244228,0.0206727244228,0.0,1.0,9.2,0.230121837353,,0.661573988139
23,Bahai_test0,5,2.01327490807,0.0265620538408,0.0265620538408,0.0,1.0,6.8,0.189623212962,,0.663204630143
24,IntegralYoga_test9,5,2.36984586716,0.0202674119459,0.0202674119459,0.0,1.0,10.4,0.153700615773,,0.722561910809
25,IntegralYoga_test5,5,4.00815296173,0.0329243250043,0.0329243250043,0.0,1.0,7.2,0.0626620176781,,0.749615796221
