,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,17.2192220688,"s, want, don, ask, god, get, lord, sin, thing, know",0.0354629886767,0.0207216025119,0.8,0.2,160.3,0.624451931888,0.66581273677,0.565911562293,Shepherd,4,4.0,4.16916749958
4,Shepherd_test9,10,15.9485781193,"s, don, christ, get, hope, ill, t, want, said, god",0.0347772657093,0.0195558352522,0.8,0.2,165.9,0.61738914675,0.649054829099,0.644888046613,Shepherd,4,4.0,4.00445778622
6,Shepherd_test21,10,17.6223919392,"christ, s, get, ask, don, want, sunday, god, t, ill",0.0356977966846,0.0201430374688,1.0,0.0,182.1,0.59701325797,0.641298256807,0.619697951003,Shepherd,4,4.0,4.00544504402
7,Shepherd_test0,10,15.7349750996,"s, don, christ, get, t, pray, ask, want, know, ill",0.0323745758067,0.0216784100515,0.8,0.2,159.0,0.571644023426,0.629648846419,0.781449694359,Shepherd,4,4.3,4.07830119865
10,Shepherd_test10,10,16.8987350464,"s, get, god, ask, christ, pray, want, don, preacher, t",0.0334452748609,0.0185110990515,1.0,0.0,170.4,0.604921683161,0.634194693234,0.72141647435,Shepherd,4,4.0,4.10843987937
17,Shepherd_test20,10,17.0080149174,"s, get, don, christ, want, t, ill, said, i, know",0.0303638275149,0.0231324006671,0.7,0.3,171.8,0.57559455694,0.638277114512,0.629728871985,Shepherd,4,4.0,3.9780416358
18,Shepherd_test6,10,17.0266640186,"s, get, want, christ, thank, hope, lord, don, ill, go",0.0345005503842,0.0211342495671,1.0,0.0,158.8,0.627557815508,0.635129006779,0.551509679866,Shepherd,4,4.0,4.20561008576
22,Shepherd_test16,10,16.2199060917,"s, don, christ, get, want, ill, t, ask, god, said",0.0334112833935,0.0227653575316,0.8,0.2,151.2,0.592747987879,0.648458761009,0.525166727237,Shepherd,4,4.0,4.07783938714
25,Shepherd_test19,10,18.8666529655,"s, don, get, ask, t, rememb, thank, said, want, ill",0.0325145152729,0.0184132591825,0.8,0.2,183.0,0.60538591615,0.652590694499,0.643579911604,Shepherd,4,4.0,4.04621688852
27,Shepherd_test4,10,15.3085770607,"s, christ, get, don, pray, want, t, god, know, spirit",0.0348808160637,0.021233268251,0.8,0.2,155.5,0.597038884075,0.693584038439,0.727241691163,Shepherd,4,5.04516129032,3.85094582975
33,Shepherd_test14,10,14.8932948112,"love, s, god, get, want, trust, ill, christ, know, thing",0.0372307200444,0.017957864829,1.0,0.0,139.2,0.683710891095,0.657999309684,0.595545132477,Shepherd,4,4.42297297297,4.34865587812
34,Shepherd_test8,10,15.8342189789,"sin, s, christ, get, god, ask, want, let, say, know",0.0267187057036,0.0310500613422,0.4,0.6,154.0,0.68122369974,0.637602452137,0.5959045109,Shepherd,4,3.7,3.67710212399
36,Shepherd_test3,10,14.819478035,"christ, get, want, s, god, know, jesus, sin, said, preacher",0.0318119263723,0.0193904878769,0.9,0.1,139.7,0.673959564173,0.67336481537,0.624866980631,Shepherd,4,4.32297297297,4.09891939701
39,Shepherd_test13,10,16.1431531906,"s, christ, love, don, pray, god, get, want, ill, better",0.0323208242432,0.0211716595533,0.9,0.1,153.9,0.599679037571,0.62329574832,0.778953362571,Shepherd,4,4.3,4.11308705716
46,Shepherd_test1,10,15.3892431259,"s, don, get, t, want, bless, said, know, christ, ask",0.0377066932235,0.0201066551186,0.9,0.1,168.2,0.575791599911,0.636125409413,0.589569213393,Shepherd,4,4.0,3.87923938908
50,Shepherd_test11,10,17.7202119827,"s, get, don, christ, know, want, ask, pray, heaven, t",0.032168583845,0.0175449398993,0.9,0.1,171.2,0.60602241949,0.641175701027,0.617781528408,Shepherd,4,4.0,3.9651944115
51,Shepherd_test2,10,16.3150560856,"s, ask, god, love, don, christ, bless, sin, want, get",0.0347795227832,0.0204650268605,0.8,0.2,172.3,0.605918048417,0.666216446746,0.583925726213,Shepherd,4,4.0,4.08975005504
57,Shepherd_test18,10,15.1379411221,"s, sin, god, grace, don, spirit, christ, get, ask, know",0.0335519128929,0.0246478835221,0.8,0.2,160.7,0.596769737123,0.675841657324,0.648628144554,Shepherd,4,4.0,4.03584429295
60,Shepherd_test7,10,16.8283259869,"s, sin, get, want, don, christ, ill, god, preacher, job",0.0308498609327,0.0239053636847,0.6,0.4,162.9,0.619948513832,0.669830388154,0.736041840472,Shepherd,4,4.6,3.84462651125
65,Shepherd_test17,10,18.640663147,"s, don, get, t, want, christ, ask, god, ill, whi",0.0311721338561,0.0238626601563,0.8,0.2,175.9,0.577544943333,0.611428314273,0.649900043466,Shepherd,4,4.0,3.97930601541
71,Shepherd_test12,10,22.863822937,"s, christ, get, ill, don, ask, said, preacher, bless, want",0.0318188487466,0.0201566152124,0.8,0.2,167.4,0.580097915926,0.629486628543,0.709532109759,Shepherd,4,4.0,3.9963578286
72,Shepherd_test5,10,21.9618141651,"s, evil, pray, christ, get, let, don, ask, sin, t",0.0316744317355,0.0240509750947,0.7,0.3,175.3,0.585243614183,0.678443975601,0.461548497078,Shepherd,4,4.3,4.56630406615
73,DorothyDay_test8,10,10.0488128662,"worker, get, coffe, love, strike, priest, go, am, know, tell",0.0286436389171,0.0200657698013,0.8,0.2,59.8,0.715041989514,0.806109219279,0.71668767469,DorothyDay,4,4.42894312223,4.27352315912
75,DorothyDay_test13,10,12.5943021774,"poverti, get, i, priest, worker, ask, felt, prison, thing, love",0.0270526901393,0.0225030343108,0.8,0.2,73.6,0.704521544978,0.807249773677,0.661677507019,DorothyDay,4,4.02894312223,3.82598102188
76,DorothyDay_test3,10,14.1431770325,"worker, get, tri, peter, too, love, street, i, talk, fr",0.0249962780674,0.0185218962513,0.7,0.3,90.9,0.783145305258,0.778870185024,0.704639730278,DorothyDay,4,5.70597014925,5.06946912726
88,DorothyDay_test23,10,8.76503682137,"worker, poverti, too, larri, love, talk, farm, walk, maurin, go",0.0283928116905,0.0235379267081,0.7,0.3,48.7,0.676458266424,0.772310827258,0.637841041514,DorothyDay,4,4.00597014925,4.08539584655
89,DorothyDay_test16,10,14.1810388565,"worker, get, too, farm, tri, christ, talk, love, say, fr",0.0264683975157,0.0206993940298,0.9,0.1,83.9,0.699068760414,0.779759133354,0.709897065512,DorothyDay,4,4.03402786799,3.99248966651
90,DorothyDay_test6,10,10.2983088493,"fear, worker, get, too, talk, room, say, smell, go, negro",0.0210941930287,0.0205913431229,0.6,0.4,62.9,0.685604143829,0.752701716582,0.70572499199,DorothyDay,4,4.42297297297,4.74265114167
91,DorothyDay_test11,10,10.7744531631,"room, too, worker, love, get, conscript, ask, go, farm, morn",0.0242237584262,0.0214822988562,0.4,0.6,64.5,0.695825809353,0.783344532326,0.756711642438,DorothyDay,4,3.72297297297,3.65475027561
92,DorothyDay_test1,10,10.795468092,"worker, get, too, farm, night, destitut, hospit, go, am, room",0.0249852815253,0.016743415611,0.8,0.2,62.0,0.673061116058,0.761489595879,0.516361068084,DorothyDay,4,4.6781342633,4.45382572931
93,DorothyDay_test18,10,11.9814500809,"get, worker, farm, peter, room, maurin, trip, i, ask, tri",0.0200153548932,0.0165592673344,0.7,0.3,72.8,0.753578911248,0.767072600757,0.643598898676,DorothyDay,4,5.82297297297,5.73046509794
103,DorothyDay_test21,10,12.0372388363,"worker, get, room, am, go, night, say, too, i, fr",0.0240654974364,0.0158668973722,0.9,0.1,62.0,0.667347941734,0.771007603893,0.674766450111,DorothyDay,4,5.7,3.87261463942
104,DorothyDay_test14,10,15.1505138874,"am, worker, get, pray, i, too, christ, morn, love, tri",0.0237749113173,0.0197925827583,0.7,0.3,72.8,0.723377351856,0.788428515554,0.622940859303,DorothyDay,4,4.33894312223,4.60295946745
105,DorothyDay_test4,10,18.076212883,"get, worker, picket, strike, hour, go, job, labor, night, room",0.0234995337904,0.0285897473342,0.5,0.5,69.4,0.643121563265,0.773273358688,0.681881068939,DorothyDay,4,1.0,2.24485814958
