,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,51.3091850281,"we, you, s, me, my, your, ask, don, our, christ, want, ill, get, god, said, t, love, devil, satan, jesus",0.0306899333658,0.0226379248469,0.8,0.2,0.432979203599,0.622769808985,0.0228575497561,0.0160928543454,0.0252785986399,0.00915014063446,0.0254210132802,0.00384519528608,0.0112863602378,0.63269185454,0.649203840973,Shepherd,4,4.0,3.87068782341
5,Shepherd_test9,10,51.7337450981,"you, we, my, your, me, s, want, don, sin, our, bless, t, get, christ, god, ask, i, ill, disagr, said",0.0315527760973,0.0229367017264,0.8,0.2,0.476557864339,0.643748419529,0.0192078564465,0.0166082969275,0.0281257897967,0.0119507527891,0.0250929703578,0.00433259919847,0.0115897028559,0.686695693532,0.683238432975,Shepherd,4,4.0,3.69080114867
6,Shepherd_test0,10,51.2581870556,"we, you, your, s, get, me, my, christ, don, want, ill, our, said, t, say, sin, wisdom, thing, preach, talk",0.0337507335239,0.0232150253432,0.9,0.1,0.377842703019,0.55219460237,0.0214417487556,0.0169167043754,0.0199450033068,0.00891085662571,0.0206759720143,0.00271502662815,0.0147237982526,0.670531498303,0.642901931222,Shepherd,4,4.6,3.9553842785
9,Shepherd_test10,10,50.6965589523,"we, you, s, my, me, your, walk, god, don, christ, know, jesus, our, ask, testimoni, want, ill, said, get, preach",0.0278441585991,0.0190432621053,0.9,0.1,0.40121611516,0.615697917292,0.0227094753328,0.0134192354239,0.0229230440663,0.0100733252652,0.0246315939346,0.00498327044921,0.012920908379,0.701278639389,0.675646277934,Shepherd,4,4.0,4.06900124005
15,Shepherd_test20,10,53.523537159,"we, you, my, me, s, your, get, our, don, want, christ, ill, t, grace, know, evil, god, whi, happen, said",0.034792504102,0.0248760760787,0.8,0.2,0.378773330605,0.575586974525,0.0239337220006,0.0159899082882,0.0265930244451,0.00862568613412,0.0216835430091,0.00521632402577,0.0119327673792,0.663062337376,0.623585042267,Shepherd,4,4.0,4.15173580218
16,Shepherd_test6,10,51.2407670021,"you, we, my, your, me, s, rememb, sin, don, get, our, want, t, lord, ill, christ, said, let, i, love",0.0308758018643,0.0222714100253,0.7,0.3,0.466640314794,0.607671175455,0.0228873239437,0.0189084507042,0.030176056338,0.0117957746479,0.0232746478873,0.00616197183099,0.012676056338,0.630005677533,0.615948854895,Shepherd,4,4.0,3.97773714063
21,Shepherd_test16,10,50.9713959694,"we, you, s, me, your, thank, my, don, our, get, god, said, t, christ, want, ill, sin, bless, say, know",0.0346890942041,0.0252277596664,0.6,0.4,0.390875339928,0.575109675729,0.025730994152,0.0159356725146,0.0204678362573,0.00906432748538,0.0237573099415,0.00727339181287,0.0105263157895,0.661549917733,0.69045077131,Shepherd,4,4.0,4.18768747202
23,Shepherd_test19,10,49.2206308842,"you, we, your, my, christ, me, s, ask, preach, get, let, don, ill, lord, said, our, trust, love, preacher, say",0.0322135920793,0.0197740414183,1.0,0.0,0.42093341109,0.660344801707,0.0183996907615,0.0195206803247,0.0214147661384,0.00962504831852,0.0294163123309,0.00386548125242,0.0123308851952,0.68920498954,0.699652685644,Shepherd,4,4.0,4.42529165644
30,Shepherd_test14,10,51.9124250412,"we, you, my, me, your, s, get, god, our, don, thank, know, ask, christ, t, want, i, ill, said, car",0.0354719343761,0.0175293892452,1.0,0.0,0.497033203227,0.62977582326,0.0255904072531,0.0172552460335,0.0292827374424,0.00771367990056,0.0258463113256,0.00438692695767,0.0123930686554,0.653710794014,0.673957159556,Shepherd,4,4.0,4.02113149881
31,Shepherd_test4,10,45.4250071049,"you, we, my, your, thank, s, me, rememb, get, want, ask, know, don, god, judg, widow, our, t, said, ill",0.0329041696123,0.0201615232119,0.9,0.1,0.41845089003,0.615879805735,0.0164245904408,0.0175646005742,0.0219979733153,0.0108512075663,0.0280780273602,0.00662894781287,0.0122445532849,0.66652436949,0.632713259714,Shepherd,4,4.0,3.89852502131
32,Shepherd_test8,10,52.0285871029,"we, you, me, my, s, your, don, get, god, know, jesus, sin, t, our, christ, worship, listen, want, ill, say",0.029408129527,0.0225356081961,0.8,0.2,0.401748338123,0.626758771387,0.022643707452,0.0159088426954,0.0237358476828,0.00931959663621,0.0302522843933,0.0044777749463,0.010812188285,0.670614695142,0.610009488554,Shepherd,4,4.0,3.87382159494
