,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
31,Shepherd_test8,10,54.1859278679,"s, don, sin, ask, get, love, want, rememb, t, grace, know, thing, disagr, pray, god",0.0365636063993,0.0233370296929,0.9,0.1,0.0780917040661,0.634482826255,0.025003698772,0.0160526705134,0.0258174286137,0.0113922177837,0.0205281846427,0.00765645805593,0.0103195739015,0.64573264558,0.583401042479,Shepherd,4,4.0,4.23782325844
34,Shepherd_test3,10,58.1016249657,"s, get, want, don, christ, ask, t, god, ill, said, know, thing, go, i, someon",0.0339263127586,0.0199635755797,0.9,0.1,0.0595575859266,0.584152900496,0.0215952859071,0.018731276953,0.0232412680647,0.00846034828982,0.025710241301,0.00335780360141,0.0114560358166,0.689173581156,0.607343998637,Shepherd,4,4.0,3.9109588368
37,Shepherd_test13,10,53.4455180168,"s, sin, don, know, ask, pray, christ, god, t, forgiv, prayer, ill, want, get, said",0.030638487667,0.0231315058076,0.9,0.1,0.0545757222553,0.579245811854,0.0256514207791,0.0177643459993,0.0229978255261,0.00954557181292,0.0263885305716,0.00280101721151,0.0131942652858,0.618366313406,0.553385918923,Shepherd,4,4.0,3.90155292784
45,Shepherd_test21,10,57.6007359028,"s, get, don, ill, ask, t, said, christ, go, want, lord, got, i, know, thing",0.0318296099551,0.0221409125625,0.9,0.1,0.0607081427538,0.604830167544,0.0237295254095,0.0173246535069,0.0239745205096,0.0103247935041,0.0270894582108,0.00419991600168,0.0107447851043,0.639009371903,0.699220975255,Shepherd,4,4.0,3.93986667446
46,Shepherd_test1,10,55.7274949551,"s, christ, pray, get, want, don, evil, god, said, sin, someon, ask, talk, ill, let",0.0335564129023,0.0217162795353,0.9,0.1,0.0837684349409,0.585029182416,0.0153432923688,0.0136507469277,0.0192435057767,0.0109647509015,0.0235484583119,0.00544558098462,0.0112591066304,0.640957878849,0.581634934086,Shepherd,4,4.0,4.34810656596
49,Shepherd_test11,10,57.4809758663,"s, don, christ, know, get, t, sin, want, ill, god, thing, someon, love, whi, ask",0.0352996568456,0.0230596071928,0.9,0.1,0.0638697282317,0.62707506789,0.02298309747,0.0181331209961,0.0180245394332,0.0101704730537,0.0231278728872,0.00441565022259,0.0114372579536,0.671648533045,0.597016470958,Shepherd,4,4.0,4.0028071265
55,Shepherd_test18,10,59.6750569344,"s, get, want, know, don, god, christ, t, thing, wisdom, ask, say, i, ill, someon",0.0348739878534,0.0207203910372,1.0,0.0,0.0663752276119,0.607043143037,0.0259388439267,0.0169990857065,0.0222816701094,0.0102265416004,0.024110257018,0.00257356676035,0.0115810504216,0.619838093846,0.491738622442,Shepherd,4,4.0,4.10682118859
58,Shepherd_test7,10,62.4132201672,"s, don, want, ask, get, ill, said, t, heaven, know, christ, lord, god, say, will",0.0384005097349,0.0210078240482,0.8,0.2,0.0936921259459,0.61308627696,0.021108440083,0.0181776270293,0.0230513386242,0.0100437975434,0.0224585899167,0.00358942272862,0.012842888662,0.672355903195,0.542186428441,Shepherd,4,4.0,4.0943214997
63,Shepherd_test17,10,56.9366919994,"s, christ, get, ask, don, t, want, jesus, knock, door, preach, said, god, ill, know",0.0289814719271,0.0203448486233,0.9,0.1,0.0535479598646,0.562980438836,0.0213934663197,0.0132263660017,0.0229835212489,0.0100101185314,0.0274645851402,0.00299942179821,0.0105883203238,0.675488876803,0.724237118912,Shepherd,4,4.0,4.10386227849
66,Shepherd_test2,10,51.7573859692,"sin, s, christ, get, god, let, want, say, spirit, trust, ill, lord, know, don, preach",0.0304753095141,0.0215397683256,0.8,0.2,0.0883254453519,0.639044496156,0.0206804281346,0.0177370030581,0.0210626911315,0.010626911315,0.0248088685015,0.00286697247706,0.0116972477064,0.677340651559,0.663647319809,Shepherd,4,4.0,3.90474116332
71,Shepherd_test12,10,58.366945982,"s, love, get, don, evil, t, talk, christ, ill, know, said, sin, want, grace, i",0.0361716565028,0.0254207893485,0.7,0.3,0.0798415980077,0.650348740372,0.0223993791668,0.0179195033335,0.0262795865815,0.00864228015098,0.021094218491,0.00754876715228,0.0131927052101,0.642759250296,0.693544458454,Shepherd,4,4.0,4.20305067646
72,Shepherd_test5,10,54.1271440983,"s, get, christ, ask, want, sunday, don, grace, know, said, ill, t, preach, preacher, thing",0.0336909417655,0.0186819065258,0.9,0.1,0.0730128313756,0.621495800658,0.0186512040183,0.0196853301817,0.0224183778992,0.009233269316,0.0250775594623,0.0050228985079,0.0123356478062,0.624587074415,0.770154797843,Shepherd,4,4.0,3.79747023691
73,DorothyDay_test8,10,41.1485068798,"worker, fr, talk, poverti, jack, get, poor, room, joy, too, merci, farm, priest, want, say",0.0281854932235,0.0223917762145,0.8,0.2,0.19458247222,0.707752789175,0.0153518330185,0.00338999467287,0.00958884207468,0.0114775533924,0.019565112112,0.0058114194392,0.0104605549906,0.778569869802,0.628673619767,DorothyDay,4,4.0,4.29957423274
75,DorothyDay_test13,10,41.0257091522,"worker, ammon, too, ask, get, go, julia, love, told, summari, jim, say, cathol, pacifist, seem",0.0279832671194,0.023285642496,0.7,0.3,0.172902459715,0.693409063883,0.017342863149,0.00199705696868,0.01114147572,0.0130859785579,0.022913601009,0.00536052133698,0.00977506832037,0.736794209193,0.697252547286,DorothyDay,4,4.0,3.571344364
76,DorothyDay_test3,10,44.8622629642,"prison, prayer, worker, pray, love, get, i, am, rayna, say, read, room, rememb, talk, camp",0.0256940744815,0.0223868983307,0.5,0.5,0.175954729241,0.735574235035,0.0208351725965,0.00494393926017,0.0219828727818,0.0111680056502,0.0121391365763,0.00874017833495,0.0103734439834,0.724186882256,0.672916226384,DorothyDay,4,4.0,4.37121133752
88,DorothyDay_test23,10,38.0306990147,"get, worker, fr, room, stloui, negro, priest, talk, too, go, hospit, told, farm, joy, dollar",0.0235034068122,0.0160440287217,1.0,0.0,0.184761980542,0.733122930077,0.0143755124351,0.00278764689806,0.0149221098661,0.0148127903799,0.0117518447663,0.00612189122711,0.00885487838207,0.75554398762,0.825672787214,DorothyDay,4,2.7,3.86424234301
89,DorothyDay_test16,10,37.0459389687,"love, worker, simon, farm, too, put, fr, am, happi, go, christ, talk, morn, i, tri",0.0289840432244,0.0196706152664,0.8,0.2,0.198192589579,0.686845483498,0.017668668727,0.00227418508368,0.0172021692227,0.00973817715319,0.0100297393434,0.00408187066301,0.00938830252493,0.730319319943,0.679733123481,DorothyDay,4,4.0,4.67856100921
90,DorothyDay_test6,10,25.6492209435,"worker, retreat, maurin, go, pray, talk, love, farm, i, say, tri, too, cathol, shrine, am",0.0272689327221,0.0200704741742,0.7,0.3,0.148069162255,0.692607123029,0.0209481808159,0.00415571198372,0.0231532524807,0.00678483589178,0.00898990755661,0.00670002544313,0.0101772538377,0.742784833565,0.70027023531,DorothyDay,4,4.0,5.53065668212
91,DorothyDay_test11,10,43.3505680561,"worker, get, tri, am, too, go, talk, dont, labor, job, priest, got, cathol, i, ask",0.0253871640141,0.0187528976885,0.9,0.1,0.157222761928,0.729056326038,0.0193120370791,0.00236288453674,0.0177670741128,0.011314581724,0.0178125142,0.0040441677648,0.0107693006771,0.784023340305,0.679900646803,DorothyDay,4,4.0,3.92658724457
92,DorothyDay_test1,10,38.943488121,"retreat, worker, fr, farm, talk, get, love, ask, thing, peter, lacoutur, room, say, christ, too",0.024829210119,0.0203859384313,0.7,0.3,0.132554768138,0.69328916853,0.0198044373852,0.00317665161066,0.011316821363,0.0112175510001,0.0163299746861,0.002978110885,0.00943068446915,0.804739598154,0.725002001534,DorothyDay,4,4.0,3.98552270211
93,DorothyDay_test18,10,33.6374940872,"worker, priest, get, go, am, reader, love, thing, too, know, negro, franz, will, tri, poverti",0.0260382121541,0.0234528819454,0.6,0.4,0.164660453784,0.735392717459,0.0229961774164,0.00479339845883,0.0117104544627,0.0101935562162,0.0189308901159,0.00357987986166,0.0100115284267,0.77764819631,0.71145994524,DorothyDay,4,4.0,4.21519524978
103,DorothyDay_test21,10,41.7928509712,"worker, get, tri, say, prison, too, christ, fear, bread, i, pain, love, talk, pray, go",0.0251892840542,0.0250344298105,0.4,0.6,0.138653507296,0.699443748965,0.0228160016225,0.00588145819601,0.0209400192668,0.0122192364245,0.0140952187801,0.00856867616488,0.0102418496172,0.723799379945,0.714601932911,DorothyDay,4,4.0,4.49571671241
104,DorothyDay_test14,10,44.7150099277,"room, worker, talk, poverti, love, i, too, get, farm, door, pray, night, go, prayer, hear",0.0251860073194,0.0176392247523,0.7,0.3,0.140616234319,0.697235074881,0.017047896471,0.00286519268421,0.0211069194403,0.0096461487035,0.0116517835824,0.00797478630438,0.0103624468746,0.715685289972,0.756656351395,DorothyDay,4,4.0,4.61635565602
105,DorothyDay_test4,10,35.8955359459,"obedi, worker, too, love, ask, i, prison, shall, know, poverti, stanley, walk, say, told, room",0.0260281125068,0.0213467751426,0.5,0.5,0.169087883925,0.774004931269,0.0219602680708,0.00370990904739,0.0194471038775,0.010770703686,0.0165150789852,0.00574437529919,0.00951412158928,0.692453393147,0.675511741127,DorothyDay,4,4.0,4.6365776346
115,DorothyDay_test12,10,44.7168650627,"worker, get, fr, farm, room, too, go, christ, hospit, labor, talk, say, visit, i, destitut",0.0271791348737,0.0154197734346,1.0,0.0,0.150172262846,0.714902123239,0.0202966432475,0.00173475583312,0.0165235493104,0.00984473935294,0.0147454245815,0.00446699627027,0.00793650793651,0.681989658561,0.740955166441,DorothyDay,4,4.0,4.14047528443
116,DorothyDay_test2,10,35.8742539883,"get, worker, helen, tri, dont, go, hutterit, too, tell, money, bread, i, morn, night, fr",0.0222756072595,0.0169060137443,0.8,0.2,0.148388197692,0.707475258432,0.0194913371835,0.00322079075966,0.0155486450466,0.0169369169258,0.0104398045313,0.00788538427366,0.00844069302532,0.739713904523,0.687155946537,DorothyDay,4,2.8,4.14299225341
125,DorothyDay_test9,10,52.5650670528,"prison, am, get, ask, too, street, talk, go, retreat, love, poverti, pictur, i, tell, away",0.0226800122585,0.0233777890495,0.5,0.5,0.158952548918,0.71791938629,0.0204200473621,0.00221281882061,0.014480375791,0.00935595325906,0.014907411002,0.00601731433674,0.0104817733608,0.764829763558,0.762739580263,DorothyDay,4,4.0,4.33399039826
126,DorothyDay_test10,10,35.2894928455,"get, worker, street, room, bread, ask, too, go, say, smell, fr, noth, night, job, prayer",0.0271094231961,0.0239470957328,0.7,0.3,0.128723909582,0.709121527025,0.023115344407,0.0041235915902,0.00952491578581,0.00847949819956,0.0196306191195,0.00702752932977,0.00923452201185,0.782374043121,0.693959561152,DorothyDay,4,4.0,3.90792493253
127,DorothyDay_test0,10,32.8768651485,"car, worker, get, love, too, christ, farm, labor, priest, go, reader, room, cathol, must, hard",0.02581048779,0.0212449738747,0.8,0.2,0.193706792829,0.71790560009,0.0229941291585,0.00330234833659,0.0124755381605,0.0129647749511,0.0119863013699,0.00232387475538,0.0116805283757,0.751922532725,0.633944396107,DorothyDay,4,4.0,4.22251408802
131,DorothyDay_test22,10,37.6032259464,"worker, too, room, christ, love, hospit, prison, ask, cloth, told, morn, maurin, priest, get, i",0.0255060501583,0.0237267146499,0.7,0.3,0.163365996828,0.703718648814,0.0220518744093,0.00236270082957,0.0163288879555,0.0101333613357,0.0118660086107,0.00577549091673,0.00918828100389,0.785562242701,0.614564023547,DorothyDay,4,4.0,4.05632221159
132,DorothyDay_test17,10,52.3602080345,"get, too, talk, retreat, want, tri, worker, room, go, say, love, peter, farm, i, street",0.0259110094883,0.0194547617326,1.0,0.0,0.150406236388,0.70193086393,0.0188565621589,0.0029357521924,0.0165606533931,0.0100869434303,0.0174263239113,0.00372614701344,0.0108773382513,0.703702626831,0.702593244553,DorothyDay,4,4.0,3.99325627556
133,DorothyDay_test7,10,51.6361048222,"get, worker, love, retreat, go, strike, fr, room, too, i, tri, babi, know, christ, felt",0.0287491928155,0.025106233569,0.8,0.2,0.183632062712,0.713210290559,0.0179253245448,0.00422008761706,0.016679393915,0.0114947148427,0.0141473413448,0.00723443591496,0.00916361882561,0.721890162243,0.72358428038,DorothyDay,4,4.0,4.29356570058
136,DorothyDay_test19,10,35.9068858624,"christ, room, get, go, retreat, fr, bread, night, am, too, worker, say, look, talk, ask",0.0235278675367,0.0195205827653,0.8,0.2,0.191514769266,0.707870703825,0.0216363636364,0.00266666666667,0.0120606060606,0.0106666666667,0.0109696969697,0.00563636363636,0.0110909090909,0.717802179221,0.723249649946,DorothyDay,4,4.0,4.16954067926
142,DorothyDay_test20,10,37.7891550064,"love, worker, hospit, too, i, room, want, tri, go, am, hour, thing, get, talk, farm",0.0300506659303,0.0206513540342,0.8,0.2,0.145042490627,0.73427624144,0.0175172646118,0.00258267362866,0.0197630677671,0.00926393801583,0.0123519173544,0.00898321262141,0.0103306945146,0.745243700255,0.753770125588,DorothyDay,4,4.0,4.5965955948
143,DorothyDay_test15,10,41.9342050552,"get, worker, tri, go, too, am, morn, hope, know, want, woman, feel, christ, job, i",0.0231799978315,0.0231915154623,0.3,0.7,0.150268967541,0.672644033264,0.0203809230453,0.00379896298578,0.0173006827866,0.0118075876585,0.012166949022,0.00585245649161,0.0120129370091,0.720300702831,0.763873275174,DorothyDay,4,4.3,4.14237461453
144,DorothyDay_test5,10,43.7768070698,"worker, get, mike, too, go, talk, love, night, i, shall, room, teresa, ask, street, want",0.0288127665228,0.0209805306713,0.9,0.1,0.204587261334,0.726662807579,0.0165268371576,0.00323461033054,0.0212271302941,0.0106135651471,0.0146062872738,0.0100576164965,0.0101586980693,0.702390936035,0.612524385118,DorothyDay,4,4.0,4.83586094203
152,Unitarian_test6,10,60.4613668919,"bread, hope, wonder, silenc, am, let, feel, know, congreg, i, say, ask, tell, rememb, ecstasi",0.0292421985227,0.0243791672949,0.8,0.2,0.10076769074,0.643158983768,0.0220466786355,0.0112746858169,0.0218312387792,0.0118132854578,0.00983842010772,0.00337522441652,0.010592459605,0.677191134292,0.559232151986,Unitarian,7,7.0,6.61436688574
155,Unitarian_test3,10,75.2224638462,"s, nt, hope, am, resist, i, awar, rod, ask, silenc, rememb, mind, congreg, let, imagin",0.0268898094658,0.0174508761164,1.0,0.0,0.080041834838,0.677126024607,0.0207327971403,0.00983020554066,0.0236818588025,0.0104855525767,0.00974084003575,0.00759606791778,0.0112600536193,0.651493390424,0.611737282347,Unitarian,7,7.0,5.51951348756
157,Unitarian_test4,10,61.873167038,"garden, easter, say, am, i, feel, want, love, reveng, someth, apolog, get, thing, realli, silenc",0.0290518273105,0.0257055416585,0.5,0.5,0.117744988661,0.623685033125,0.017373200761,0.00804048960839,0.0315158476614,0.0104813525252,0.00832764995154,0.00628163250655,0.00944039628127,0.678242080214,0.508528302112,Unitarian,7,7.0,6.08855856623
161,Unitarian_test5,10,78.1635990143,"know, courag, love, am, s, i, let, say, garden, emerson, too, flower, someth, easter, e",0.0277570360224,0.0209375519805,0.7,0.3,0.116361518015,0.685402188804,0.0155477452791,0.0099481741824,0.0234705426818,0.00893548579258,0.00926312027164,0.00586763567046,0.0122416155358,0.706562138766,0.675843388556,Unitarian,7,7.0,6.29130869401
164,Unitarian_test7,10,80.6124551296,"wound, heal, am, know, compass, i, realli, say, get, talk, unitarian, want, someth, nt, wonder",0.0296722452664,0.0226451360406,0.8,0.2,0.116723257733,0.646762519826,0.0188878395645,0.0123604244209,0.026304094217,0.0105549691684,0.00874951391589,0.00272207099606,0.0105271929337,0.675997131332,0.485812576233,Unitarian,7,7.0,6.40368421461
166,Unitarian_test0,10,53.9311871529,"flower, love, feel, i, let, want, am, s, know, get, ask, nt, someth, rememb, say",0.0269776885039,0.028009471492,0.8,0.2,0.13499326333,0.720111274439,0.0215798851713,0.0078400316769,0.0228073648782,0.0102553949713,0.0103345872105,0.00467234211047,0.010097010493,0.714726991959,0.599979482893,Unitarian,7,7.0,6.09112201287
170,Unitarian_test2,10,73.0464890003,"s, say, am, feel, let, nt, bread, get, know, ourselv, i, gift, dont, mind, l",0.0260832915353,0.02249374566,0.7,0.3,0.103926472489,0.598724872752,0.0251813410391,0.00734210060742,0.0200212301704,0.0092881995636,0.00631007843369,0.00737158695524,0.0111753258241,0.658849170975,0.664423819342,Unitarian,7,7.0,6.44924798972
177,Unitarian_test8,10,72.6642248631,"i, love, friendship, know, am, ask, jefferson, get, s, say, tell, nt, want, friend, talk",0.0308324290015,0.0188638168387,1.0,0.0,0.112687382839,0.660480829463,0.020887647424,0.00803848541279,0.0298572315332,0.0106765983861,0.0108628181254,0.00211049037865,0.0100248292986,0.686389003022,0.444807916008,Unitarian,7,6.7,5.66375959361
178,Unitarian_test1,10,74.9038529396,"nt, want, am, s, i, feel, guilt, get, know, say, thing, let, too, love, someth",0.0306501175582,0.0221679221528,0.8,0.2,0.117229690832,0.702366814434,0.0182116443308,0.00975921703831,0.0341711616527,0.00850803536674,0.00706222543513,0.0058388478007,0.0113440471556,0.670021377221,0.665559027975,Unitarian,7,7.0,7.94248271558
180,JohnPiper_test8,10,46.2065489292,"coven, s, vers, abraham, god, bless, promis, nt, say, will, christ, jesus, sin, gift, hear",0.0298170473667,0.0211755668079,0.7,0.3,0.127194502148,0.672133662369,0.0196469458601,0.0196469458601,0.0128517615777,0.00782923406455,0.0174680552478,0.000295442794889,0.0105990102666,0.725401056949,0.685271952024,JohnPiper,4,4.0,4.08277300699
181,JohnPiper_test15,10,51.2950549126,"vers, god, s, christ, hope, husband, say, sin, promis, nt, know, let, glori, thing, grace",0.0319741834779,0.0261243512223,0.6,0.4,0.118272061964,0.696379726588,0.0195458673933,0.0178019981835,0.0135513169846,0.00955495004541,0.0215803814714,0.00483197093551,0.0104632152589,0.760655216114,0.642267806518,JohnPiper,4,4.0,4.2024541597
184,JohnPiper_test4,10,56.2445878983,"hope, love, god, glori, vers, joy, say, nt, perfect, christ, s, confid, rejoic, sin, spirit",0.0418941643584,0.0194066617784,0.9,0.1,0.132974001842,0.693203573209,0.0273953601276,0.0152581752609,0.00880812844609,0.00495890695981,0.0222630648126,0.000208066026286,0.0125879945903,0.756323452374,0.626866754399,JohnPiper,4,4.0,4.41276797248
191,JohnPiper_test13,10,48.4004402161,"vers, god, grace, nt, love, say, s, sin, let, christ, gift, thing, templ, think, desir",0.0369247027193,0.0174616626157,0.8,0.2,0.121209386627,0.689571511392,0.0161710809688,0.0265235954207,0.0101635999547,0.00989911965844,0.0152265084823,0.000793440888654,0.0115993501341,0.73822165229,0.758940920457,JohnPiper,4,4.0,4.29450385315
194,JohnPiper_test2,10,52.1583302021,"vers, sin, god, christ, s, coven, say, love, save, righteous, hope, will, shall, nt, jesus",0.0334537200686,0.0285742929127,0.5,0.5,0.141475613616,0.673920507281,0.0219921916974,0.0131451699559,0.0105662810273,0.00716358035746,0.025430710269,0.00121780866077,0.011784089688,0.702337864219,0.703310191526,JohnPiper,4,4.0,3.80896540932
199,JohnPiper_test11,10,47.9486830235,"vers, god, s, christ, say, faith, love, shall, sin, justifi, will, lord, spirit, hosea, want",0.0337522374647,0.0195464059956,0.9,0.1,0.138227355896,0.676172924548,0.0192256945753,0.0140234478079,0.0149281863761,0.00652165717948,0.0271421570475,0.00486296980435,0.0103290986542,0.722690864476,0.723225880394,JohnPiper,4,4.0,4.81165488246
201,JohnPiper_test7,10,51.6524949074,"glori, christ, god, s, promis, say, vers, hope, sin, spirit, honor, jesus, etern, abraham, will",0.0321724079608,0.0180674179077,0.9,0.1,0.15100338724,0.715515786345,0.0202139458338,0.0154556187614,0.012092590605,0.0067976101034,0.0256520339165,0.00067976101034,0.0120210368144,0.686337827631,0.711650307789,JohnPiper,4,4.0,4.21624808988
205,JohnPiper_test0,10,44.2277319431,"sin, vers, s, god, say, christ, promis, love, nt, pray, jesus, heal, worship, gift, let",0.0293255892427,0.0250891377555,0.8,0.2,0.118653599533,0.676166811922,0.0173208772704,0.0134717934325,0.0180826751133,0.00621466661321,0.0221322320677,0.000280662363177,0.014313780522,0.758239287772,0.835889765504,JohnPiper,4,4.3,4.10289491748
208,JohnPiper_test9,10,44.6999619007,"vers, god, say, christ, s, jesus, hope, nt, prayer, let, grace, worship, pray, will, spirit",0.0315824275045,0.0276968870081,0.6,0.4,0.117346120027,0.692823701333,0.01942281652,0.0218348002708,0.0134986459039,0.00693974272173,0.0206499661476,0.000973256601219,0.0123984427894,0.795915556734,0.568576001056,JohnPiper,4,4.0,4.34588867188
210,JohnPiper_test16,10,48.6908481121,"vers, zion, god, nt, s, say, sin, shall, wrath, love, salvat, christ, let, herod, husband",0.0330250023996,0.022570372852,0.8,0.2,0.123107438629,0.632685469052,0.0150919161917,0.0160150919162,0.00830858152043,0.0078269246207,0.0175804768403,0.00288994139841,0.0119210082684,0.692087777413,0.632743017298,JohnPiper,4,4.4,4.4984044388
213,JohnPiper_test5,10,47.7959830761,"god, spirit, s, vers, job, say, sin, pray, prayer, glori, marriag, let, christ, satan, jesus",0.028468240014,0.0194280067053,0.8,0.2,0.131155510691,0.664040045721,0.0143421630323,0.0137201814723,0.0126225669545,0.00969559490707,0.0289038489682,0.00139031172252,0.0105370993707,0.687818609978,0.694357910101,JohnPiper,4,4.8,4.35715748513
217,JohnPiper_test14,10,39.5217900276,"christ, vers, bless, god, glori, s, say, exult, love, joy, nt, elder, spirit, let, cross",0.0418958853687,0.0186669702758,0.8,0.2,0.13049318436,0.699000802051,0.0234216711241,0.0168976416241,0.0124807520869,0.00664559526704,0.025893508388,0.00036469730124,0.0113056163384,0.651044434223,0.682009830764,JohnPiper,4,4.0,3.89052821792
221,JohnPiper_test3,10,58.552811861,"vers, christ, sin, god, s, say, walk, jesus, will, grace, nt, glori, heaven, whi, persecut",0.0356159644702,0.0267640809329,0.7,0.3,0.125564268849,0.695714885874,0.0289552049674,0.015871507318,0.00982069315086,0.00706456313755,0.0200849014763,0.000443515174555,0.0109928403979,0.753540355494,0.703584852293,JohnPiper,4,4.0,4.08077818666
226,JohnPiper_test12,10,51.5135128498,"vers, christ, righteous, s, etern, god, say, sin, jesus, elder, nt, barnaba, grace, let, want",0.0344276252213,0.022483357281,0.9,0.1,0.13862942766,0.653217735356,0.0169877538829,0.0134781959379,0.0165023894863,0.013254181601,0.0168384109916,0.000672043010753,0.0118727598566,0.62121469306,0.705501350688,JohnPiper,4,4.0,4.42410549663
229,JohnPiper_test1,10,49.2364010811,"vers, god, say, s, nt, sin, christ, let, jesus, hope, sacrific, savior, mose, glori, whi",0.0295764593712,0.0264457990512,0.6,0.4,0.123230653335,0.706754751866,0.0265688911818,0.0191620297011,0.0123079190773,0.00862291336552,0.0168036260456,0.00180565279876,0.0104285661643,0.675716539462,0.696474069453,JohnPiper,4,4.0,4.82521933481
231,JohnPiper_test17,10,48.6351029873,"vers, hope, god, christ, sin, grace, s, say, spirit, jesus, nt, worship, steal, glori, let",0.036318641145,0.0232771430606,0.8,0.2,0.108801392999,0.653857753737,0.0283807624453,0.0152258955281,0.0100099716192,0.00617473345095,0.025159162384,0.000690342870292,0.0101250287643,0.707540597346,0.701670726797,JohnPiper,4,4.0,3.63904230654
233,JohnPiper_test10,10,47.6651570797,"vers, god, s, righteous, hope, christ, abid, sin, gospel, love, say, prayer, promis, let, asa",0.0323623876478,0.017431502604,0.9,0.1,0.111668518137,0.664477475032,0.0201426247967,0.0175153259102,0.0143875891405,0.0063388798532,0.0243129404896,0.000625547353935,0.0104674923892,0.673533786753,0.644015193035,JohnPiper,4,4.0,3.80236660814
235,JohnPiper_test6,10,48.8592259884,"vers, god, hope, say, let, nt, s, sin, jesus, grace, christ, get, glori, baptism, love",0.0311127089264,0.0287963871816,0.6,0.4,0.133212615938,0.689897420456,0.0173757831852,0.0204720967507,0.0114381465831,0.00845111467288,0.023204138132,0.000509981057846,0.0111831560542,0.711024206205,0.714956450206,JohnPiper,4,4.0,3.67635168657
