,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
91,DorothyDay_test11,10,13.5328171253,"worker, get, room, too, farm, fr, go, hospit, girl, i",0.0232716835968,0.0169671491347,0.8,0.2,0.176461087219,0.693285898908,0.823285422539,0.72927843445,DorothyDay,4,4.00222716983,4.01766921941
92,DorothyDay_test1,10,9.66654086113,"get, too, worker, tamar, say, eat, morn, love, prayer, feast",0.029606982201,0.0217879893057,0.9,0.1,0.187043009093,0.714062095806,0.789685885997,0.573028360899,DorothyDay,4,4.14070223026,5.14727366774
93,DorothyDay_test18,10,9.12602496147,"love, prison, retreat, worker, bread, morn, tri, go, too, get",0.0302804406811,0.0225225572396,0.7,0.3,0.157088926277,0.700355085273,0.79840076728,0.673854095731,DorothyDay,4,4.09145021645,4.55960524108
104,DorothyDay_test21,10,7.14679098129,"worker, fr, retreat, love, talk, get, poverti, pray, night, labor",0.0277785116102,0.0210824622452,0.7,0.3,0.132686871205,0.653783615317,0.747922324178,0.756327579044,DorothyDay,4,4.78141984598,3.69379353901
105,DorothyDay_test14,10,11.2952070236,"worker, get, maurin, too, say, tri, ask, am, talk, prison",0.0274607038335,0.0214485368692,0.8,0.2,0.190133994488,0.746800613135,0.782846408032,0.671143504361,DorothyDay,4,4.02403556359,4.43512716548
106,DorothyDay_test4,10,8.06936001778,"worker, room, too, get, want, love, i, am, farm, maurin",0.0244178200529,0.0198123337274,0.7,0.3,0.170696434569,0.67002691965,0.729751980194,0.606956702653,DorothyDay,4,3.80492987254,3.9980215106
116,DorothyDay_test12,10,9.93875813484,"ammon, worker, fr, get, retreat, maurin, farm, talk, love, want",0.0263599608219,0.0221748952927,0.9,0.1,0.178229193495,0.681077416553,0.787730852495,0.672762443888,DorothyDay,4,4.04070223026,4.40889125859
117,DorothyDay_test2,10,11.545664072,"worker, mike, get, farm, street, tree, priest, go, too, fr",0.0225154407802,0.0188475908785,0.6,0.4,0.189723712323,0.706339287108,0.784472288602,0.748357519952,DorothyDay,4,3.80492987254,4.18320302399
126,DorothyDay_test9,10,13.9237360954,"love, am, get, retreat, worker, i, too, fr, room, sin",0.030037521761,0.0210543060449,0.8,0.2,0.168591518251,0.73747847857,0.799119611701,0.638617135439,DorothyDay,4,5.12023809524,4.45561721271
127,DorothyDay_test10,10,8.27854609489,"worker, get, too, fr, rememb, say, christ, priest, room, am",0.0245012649955,0.0286393987287,0.6,0.4,0.113459596004,0.648142962098,0.788089662418,0.72848453353,DorothyDay,4,4.6,3.28064869882
128,DorothyDay_test0,10,6.12911009789,"max, love, ruth, prayer, room, worker, chapter, pray, farm, trip",0.0247651142134,0.0187384776503,0.6,0.4,0.153183704998,0.651542680998,0.773361217796,0.762739358623,DorothyDay,4,4.2,2.94949747588
131,DorothyDay_test22,10,11.1585690975,"worker, christ, talk, room, get, labor, go, peter, night, bed",0.0286635690794,0.0190616631076,0.8,0.2,0.178329077991,0.681058079818,0.818522967415,0.620468319452,DorothyDay,4,4.06492987254,4.92013232909
132,DorothyDay_test17,10,9.22754192352,"worker, love, christ, get, tri, know, i, too, hope, poor",0.0257799306033,0.0240005243324,0.7,0.3,0.152874125703,0.7207947811,0.793297899841,0.591780497116,DorothyDay,4,4.04070223026,3.92393456805
133,DorothyDay_test7,10,10.7779490948,"fr, pray, talk, worker, room, too, prayer, priest, get, sing",0.0247370787041,0.0180996891659,0.9,0.1,0.166249995512,0.683831749133,0.790557550577,0.821416447159,DorothyDay,4,4.00222716983,3.75058386284
136,DorothyDay_test19,10,10.5245790482,"worker, too, get, farm, love, fr, priest, room, labor, tri",0.0237667695613,0.0190931489624,0.8,0.2,0.169281794907,0.676103637759,0.798855555705,0.652342394816,DorothyDay,4,4.00492987254,3.88394090471
142,DorothyDay_test20,10,11.3240401745,"worker, get, too, talk, room, strike, go, am, hour, i",0.0228930670265,0.0227105452118,0.4,0.6,0.162837625464,0.69578328597,0.749520918649,0.691121122477,DorothyDay,4,3.30379746835,3.81116984506
143,DorothyDay_test15,10,12.9147949219,"too, worker, get, room, go, tri, farm, night, prison, love",0.0261764389337,0.0228401917677,0.7,0.3,0.17340616069,0.685792290913,0.811643963283,0.669662023503,DorothyDay,4,3.74070223026,4.00568789308
144,DorothyDay_test5,10,10.1834430695,"worker, labor, get, factori, farm, love, pay, tax, say, christ",0.0300924154396,0.0229895862388,0.8,0.2,0.182229881551,0.696914983427,0.784045755502,0.741344233128,DorothyDay,4,4.19145021645,4.88565114522
152,Unitarian_test6,10,18.4392230511,"evil, love, say, know, get, am, step, i, hope, think",0.0297832331007,0.026545006248,0.6,0.4,0.099336503982,0.568724953843,0.747914290305,0.740434847553,Unitarian,7,4.9,2.84750297808
155,Unitarian_test3,10,19.9610791206,"garden, nt, flower, am, say, want, s, tell, dont, i",0.0252179669769,0.0206295543752,0.8,0.2,0.127910049843,0.680491053751,0.678959637527,0.75129179631,Unitarian,7,5.5,4.23863207364
160,Unitarian_test5,10,21.439661026,"am, s, i, love, nt, know, too, say, let, silenc",0.0287022301862,0.0191087058945,0.9,0.1,0.112956841527,0.67366721538,0.723248286674,0.685819021338,Unitarian,7,5.45865574126,3.97063466174
163,Unitarian_test7,10,22.393255949,"nt, say, love, hope, know, s, get, realli, dont, silenc",0.0303796011169,0.0194006889155,0.9,0.1,0.119808100243,0.660024933403,0.712928140824,0.607980408341,Unitarian,7,6.0,4.45761990686
165,Unitarian_test0,10,20.3398811817,"am, s, feel, nt, i, dream, say, let, love, dont",0.028385817842,0.0192932576987,0.9,0.1,0.111391400252,0.651074681517,0.707371843661,0.640208950478,Unitarian,7,6.6,4.36114673388
169,Unitarian_test2,10,19.2924170494,"dream, bread, nt, let, s, get, love, know, tell, i",0.0313462853045,0.0184539223537,1.0,0.0,0.115293601367,0.674694677335,0.728538508497,0.72465149254,Unitarian,7,5.19485827291,4.25197918745
174,Unitarian_test4,10,20.793555975,"nt, s, hope, feel, get, want, i, ourselv, too, know",0.0279966875879,0.0239520901557,0.7,0.3,0.133983296712,0.659074680033,0.706484212859,0.490597880618,Unitarian,7,5.82307692308,3.92065387169
177,Unitarian_test8,10,17.7158360481,"am, get, i, say, reveng, know, let, silenc, hope, love",0.0254186794189,0.0284828549932,0.7,0.3,0.113520408908,0.646970011671,0.759420739002,0.725701850427,Unitarian,7,4.67329545455,3.98222622502
178,Unitarian_test1,10,19.0879468918,"feel, love, courag, justic, i, s, know, say, f, stigma",0.0267422928582,0.0222706893922,0.6,0.4,0.105489559524,0.602373191368,0.695604238665,0.604328436952,Unitarian,7,5.2,3.7696737285
180,JohnPiper_test8,10,13.8000040054,"vers, god, righteous, s, job, sin, fear, say, jesus, nt",0.0341281585344,0.0245801891422,0.6,0.4,0.116473197314,0.688569771331,0.807379823414,0.798674021269,JohnPiper,4,4.45641025641,4.59117631935
181,JohnPiper_test15,10,13.4624509811,"vers, spirit, god, christ, s, jesus, say, love, let, circumcis",0.0280541148329,0.0165457763179,0.8,0.2,0.140470644821,0.676964760752,0.720537350469,0.489780970945,JohnPiper,4,4.96379746835,4.05585773363
184,JohnPiper_test4,10,10.6052498817,"god, s, jesus, christ, prayer, say, nt, pray, vers, want",0.0281166948479,0.0169370537252,0.9,0.1,0.132440233689,0.770004955982,0.817270849162,0.637564164816,JohnPiper,4,4.18826320587,3.39656472616
191,JohnPiper_test13,10,12.4463748932,"god, sin, vers, s, say, spirit, hope, christ, jesus, glori",0.0302453240587,0.0258922013553,0.5,0.5,0.111390046857,0.65013449745,0.757917839443,0.651062229534,JohnPiper,4,5.1,4.11859104688
194,JohnPiper_test2,10,11.9122982025,"vers, god, christ, s, nt, salvat, endur, say, promis, ministri",0.0321414137858,0.01840305886,0.9,0.1,0.144837117841,0.652693324925,0.753856446519,0.762023841158,JohnPiper,4,4.4160472973,4.94122415443
199,JohnPiper_test11,10,12.6229088306,"love, vers, god, s, christ, say, lord, nt, fruit, will",0.0318776865849,0.0166596579397,0.9,0.1,0.106031710425,0.695963639036,0.777346814381,0.714310861686,JohnPiper,4,4.88063063063,3.19727328687
201,JohnPiper_test7,10,11.387609005,"vers, god, righteous, s, say, let, jesus, hope, nt, glori",0.0371511924016,0.0264118616183,0.7,0.3,0.133789696692,0.68824476615,0.755939351072,0.602011894345,JohnPiper,4,4.9556547619,5.19364951958
205,JohnPiper_test0,10,13.0582270622,"hope, vers, god, s, say, christ, nt, jesus, love, spirit",0.0322712277936,0.0205001717162,0.8,0.2,0.128509422952,0.703303355679,0.720427398246,0.792335136308,JohnPiper,4,5.1787547818,4.66665869426
208,JohnPiper_test9,10,13.4840710163,"vers, god, sin, s, say, walk, promis, gift, nt, christ",0.0408462013268,0.0200348677049,0.9,0.1,0.125369481693,0.668209148773,0.7354553534,0.807118855603,JohnPiper,4,5.29842970148,4.75414954722
210,JohnPiper_test16,10,12.9767971039,"vers, god, s, say, love, christ, spirit, nt, glori, evil",0.0318254767029,0.0229535114642,0.8,0.2,0.135798343299,0.74103024771,0.725985405177,0.764840590825,JohnPiper,4,5.81452713953,4.55360888598
213,JohnPiper_test5,10,13.1474311352,"vers, god, hope, glori, joy, say, s, nt, christ, thing",0.0295982405634,0.0193454729422,0.8,0.2,0.140368485011,0.676242954765,0.69404775416,0.723965752394,JohnPiper,4,5.9,4.60750444402
216,JohnPiper_test14,10,12.8236620426,"christ, god, sin, joy, vers, s, glori, husband, say, will",0.0322087372902,0.0257261494104,0.7,0.3,0.145520717613,0.688140958895,0.722374819968,0.735843273199,JohnPiper,4,4.39145021645,4.72247469067
220,JohnPiper_test3,10,13.2825548649,"god, vers, s, christ, say, let, satan, nt, jesus, steal",0.0334121384189,0.0271691654094,0.7,0.3,0.141581634154,0.696591892647,0.717884683565,0.707351471846,JohnPiper,4,4.69145021645,4.89673922556
226,JohnPiper_test12,10,12.735419035,"vers, sin, s, god, christ, grace, let, nt, say, spirit",0.0273623385792,0.0287741308236,0.5,0.5,0.139304762222,0.694716265552,0.717096703064,0.748879462059,JohnPiper,4,3.7,3.36420471613
229,JohnPiper_test1,10,12.8975770473,"vers, s, god, say, nt, grace, fear, faith, christ, gift",0.0354339222178,0.0247523319681,0.7,0.3,0.122782717679,0.714988080089,0.731571343678,0.534608713504,JohnPiper,4,5.4,4.47266486475
231,JohnPiper_test17,10,13.38189888,"vers, god, s, righteous, say, christ, nt, mind, prayer, satan",0.0322706997878,0.0229973929362,0.7,0.3,0.137558264875,0.703508515266,0.732378374964,0.611891750759,JohnPiper,4,4.05998168498,4.48122105163
233,JohnPiper_test10,10,12.9310250282,"god, s, vers, say, nt, sin, judgment, truth, desir, love",0.033026499016,0.0299032822642,0.5,0.5,0.14527796574,0.645853390837,0.787416086075,0.693107330125,JohnPiper,4,4.1,3.81051158645
235,JohnPiper_test6,10,13.7314498425,"vers, spirit, god, s, abraham, christ, sin, say, lord, nt",0.028562263362,0.0171767061375,1.0,0.0,0.122969454856,0.667409953179,0.801351157498,0.789196124363,JohnPiper,4,4.30222716983,3.32860808446
240,WBC_test11,10,14.7363939285,"thi, unto, shall, ye, thou, love, god, sermon, hath, s",0.0291299982582,0.0278935248304,0.6,0.4,0.156734534486,0.584147605984,0.783496603833,0.676231596214,WBC,1,2.2,1.88220771377
241,WBC_test3,10,14.6334118843,"shall, unto, crook, lot, ye, sin, hope, s, god, lord",0.0279872490673,0.0282484828606,0.5,0.5,0.169092778821,0.606790477367,0.780624048273,0.681243150492,WBC,1,1.9,1.3590477564
244,WBC_test6,10,14.3362250328,"unto, shall, thou, christ, god, lord, thee, sin, sodomit, hath",0.0239326740432,0.0332599232053,0.2,0.8,0.218399750077,0.59306571229,0.747305594273,0.779820094199,WBC,1,1.3,0.931223465768
246,WBC_test1,10,18.9172530174,"shall, unto, ye, god, s, hell, wrath, thou, mose, lord",0.0228645868023,0.0316549067642,0.2,0.8,0.18268667335,0.545099143951,0.794668287221,0.657768542124,WBC,1,1.0,0.991456472388
249,WBC_test8,10,17.1132798195,"shall, unto, christ, crook, s, lot, god, thi, lord, ye",0.0305756056557,0.0253508054004,0.6,0.4,0.199605715974,0.579874564483,0.808414983503,0.690104068035,WBC,1,1.9,1.6555711425
253,WBC_test12,10,14.9959859848,"shall, unto, ye, sin, thou, god, lord, thi, let, trumpet",0.0233067212309,0.0336929939449,0.3,0.7,0.194793185078,0.610362857911,0.776447399085,0.762680705656,WBC,1,1.0,0.568527044204
254,WBC_test4,10,16.8327069283,"shall, unto, sin, christ, god, ye, s, spirit, lord, thou",0.0259951391288,0.0247696323391,0.5,0.5,0.181357602233,0.602669641736,0.758723725085,0.597113202708,WBC,1,1.9,1.48838163499
257,WBC_test10,10,14.5568699837,"repent, unto, shall, ye, sin, christ, god, lord, fag, thou",0.0226796261445,0.0256915271967,0.5,0.5,0.167822092948,0.578934322821,0.773046102329,0.717459188967,WBC,1,1.3,0.536484416499
258,WBC_test2,10,14.182238102,"shall, unto, sin, thee, s, ye, thou, god, christ, lord",0.0243337175681,0.0239342210502,0.5,0.5,0.16377445426,0.545884223397,0.792671697621,0.737931679679,WBC,1,1.9,0.464044418109
264,WBC_test0,10,16.3122770786,"shall, unto, thou, curs, heaven, sin, say, bless, thee, thi",0.0251797803457,0.0274366666394,0.5,0.5,0.208040827124,0.659421678768,0.776502783869,0.715867752589,WBC,1,2.8,1.68261564956
269,WBC_test7,10,18.4777109623,"shall, unto, glori, thou, god, christ, ye, s, lord, thi",0.0247990093062,0.0271130604814,0.4,0.6,0.209511585496,0.582085074347,0.786313099198,0.752625111949,WBC,1,1.3,0.100327356245
274,WBC_test9,10,17.1837658882,"shall, unto, thou, god, ye, lord, s, sin, thi, thee",0.0227934008599,0.028041237622,0.4,0.6,0.213588949799,0.624122761732,0.800526692802,0.831404785221,WBC,1,1.3,0.76324991578
278,WBC_test5,10,15.9921429157,"shall, unto, heaven, ye, christ, s, god, thou, lord, hath",0.030934930675,0.024052984639,0.6,0.4,0.205528974133,0.647443658925,0.760554904199,0.807493213195,WBC,1,4.45,3.33966699441
279,PastorAnderson_test5,10,50.3585669994,"s, re, say, nt, get, go, bibl, vers, let, know",0.0246793968493,0.0209983043541,0.8,0.2,0.083894346309,0.679892326211,0.739351186082,0.763272677162,PastorAnderson,2,2.2,2.87558207557
285,PastorAnderson_test1,10,51.8700859547,"s, re, say, nt, go, get, want, bibl, know, let",0.0254708416037,0.0151236537406,1.0,0.0,0.0656697276597,0.59473071878,0.748971166623,0.776882356195,PastorAnderson,2,2.5,2.16336629483
288,PastorAnderson_test4,10,53.062556982,"s, nt, re, say, go, get, bibl, shall, vers, let",0.0258166683182,0.0222395107067,0.7,0.3,0.0594148978857,0.643552181549,0.742057350667,0.759453275302,PastorAnderson,2,2.4,2.64847330608
289,PastorAnderson_test3,10,52.9978840351,"s, re, say, nt, bibl, get, go, want, know, let",0.0277852453546,0.0152675640879,0.9,0.1,0.0667458753137,0.625474544207,0.793644843643,0.850437178222,PastorAnderson,2,2.6,2.09447591717
293,PastorAnderson_test6,10,54.725673914,"s, re, nt, say, go, get, bibl, vers, know, let",0.0220943255226,0.0187701646424,0.7,0.3,0.0820748434148,0.670902493081,0.743429110772,0.715915653922,PastorAnderson,2,2.0,2.05907055482
297,PastorAnderson_test0,10,48.5467190742,"s, re, say, nt, bibl, go, get, let, vers, tell",0.024762383003,0.0227649135199,0.7,0.3,0.0753185038816,0.63155126898,0.732228913467,0.66180582378,PastorAnderson,2,2.8,3.55180120164
300,PastorAnderson_test2,10,51.4450540543,"s, nt, re, say, go, get, bibl, let, vers, want",0.0209979799766,0.0202078900952,0.6,0.4,0.0796195030681,0.700346322453,0.750889036457,0.708549284587,PastorAnderson,2,2.3,2.62267991476
304,NaumanKhan_test0,10,21.4614200592,"allah, apo, quot, say, know, get, s, talk, don't, nt",0.0196081718929,0.0145463810632,0.9,0.1,0.214118065114,0.799416420097,0.702646584649,0.561047380942,NaumanKhan,3,5.3,5.31718219498
309,NaumanKhan_test2,10,29.2070682049,"allah, say, know, quran, get, wa, someth, thing, talk, go",0.0192748749347,0.0136620880981,0.7,0.3,0.193199742265,0.669374869741,0.667449314959,0.645685640982,NaumanKhan,3,5.4,4.48484449131
310,NaumanKhan_test1,10,24.0481190681,"allah, know, don't, say, nt, want, s, someth, go, get",0.0204076000897,0.0140481040085,0.8,0.2,0.131819805121,0.79361659937,0.705311164498,0.614563547106,NaumanKhan,3,5.2,3.58760350827
313,Rabbinic_test5,10,11.626278162,"failur, apolog, know, ourselv, ritual, birthright, israel, rabbi, whi, ask",0.0214998064339,0.021153523951,0.5,0.5,0.218393973823,0.798344546645,0.757887552097,0.748387162694,Rabbinic,6,5.3,5.98263305364
317,Rabbinic_test2,10,11.973664999,"rabbi, know, jew, don't, jacob, moment, bless, jewish, complaint, judaism",0.0201566021079,0.0185461769753,0.8,0.2,0.263535557335,0.78658163401,0.808491960271,0.596088505178,Rabbinic,6,6.0,5.85935606523
320,Rabbinic_test0,10,11.0059158802,"mose, rabbi, torah, jew, moment, know, convers, ask, tell, jewish",0.0186421526109,0.0173693862299,0.5,0.5,0.208332732508,0.745511868653,0.764749229746,0.700904856018,Rabbinic,6,5.2,5.86384220808
321,Rabbinic_test3,10,9.95040297508,"synagogu, rabbi, ask, want, steinberg, jewish, know, goldston, am, convers",0.0224076213306,0.0209642440654,0.6,0.4,0.211738603185,0.756959482645,0.779395653733,0.69631710543,Rabbinic,6,4.50379746835,5.11988081247
322,Rabbinic_test4,10,9.53880977631,"rabbi, hartman, ourselv, israel, know, ask, dew, jewish, torah, esther",0.021068125227,0.0172183752266,0.8,0.2,0.255284186283,0.712820653924,0.813214124533,0.66910063146,Rabbinic,6,5.8,5.45368035942
325,Rabbinic_test1,10,10.2943499088,"know, isra, jew, rabbi, whi, ask, happi, mose, jewish, israel",0.0205018455017,0.019806510879,0.6,0.4,0.223709188367,0.745565192176,0.756700539209,0.521535117324,Rabbinic,6,6.0,4.53845748343
328,MehrBaba_test1,10,11.00487113,"baba, tajuddin, shri, s, master, spiritu, discipl, mr, imperson, soul",0.0320252757599,0.0164818584727,0.9,0.1,0.202291188596,0.717031497663,0.790735155113,0.661314619816,MehrBaba,8,6.0369047619,6.91223602305
331,MehrBaba_test3,10,9.46054887772,"baba, master, babajan, joy, spiritu, hazrat, perfect, discipl, bahinabai, s",0.0342628643515,0.02029555463,0.8,0.2,0.229924906191,0.708789588465,0.818910253855,0.77671364447,MehrBaba,8,8.0,6.86094475301
334,MehrBaba_test8,10,11.3522891998,"baba, perfect, s, nt, master, meher, feel, spiritu, get, mind",0.0407506656104,0.0161066250066,1.0,0.0,0.25467960694,0.78775004693,0.738492854012,0.747197896828,MehrBaba,8,7.8,7.15069542721
336,MehrBaba_test4,10,9.08778595924,"baba, love, meher, master, spiritu, divin, discipl, feel, shri, s",0.0374149566408,0.0166896086938,0.9,0.1,0.271935068751,0.687561129151,0.823555357022,0.719541591809,MehrBaba,8,8.0,9.20160001536
340,MehrBaba_test6,10,11.1061339378,"baba, love, master, feel, mind, divin, meher, realiz, s, spiritu",0.0358216876488,0.0155432671445,1.0,0.0,0.27764183689,0.786502712511,0.762300630342,0.614125407313,MehrBaba,8,7.8,8.27980918973
343,MehrBaba_test0,10,9.48038697243,"baba, meher, love, master, shri, perfect, spiritu, discipl, conscious, finit",0.0373328824699,0.0168323558812,0.9,0.1,0.259789541826,0.745134857485,0.812559118332,0.639186234628,MehrBaba,8,7.8,9.15631927294
345,MehrBaba_test5,10,9.23912191391,"baba, conscious, sanskara, mind, spiritu, master, meher, mystic, pure, discipl",0.0310220716085,0.0169703253972,0.7,0.3,0.304291139341,0.730487641195,0.796906051713,0.718901058649,MehrBaba,8,8.0,7.13366601074
347,MehrBaba_test2,10,10.6055729389,"baba, meher, tajuddin, s, love, nt, self, god, spiritu, master",0.0380578973512,0.017157810967,0.9,0.1,0.188540364972,0.737834622482,0.787275611139,0.695699148165,MehrBaba,8,5.88176303481,6.91432628432
351,MehrBaba_test7,10,10.8463289738,"baba, s, meher, nt, spiritu, master, conscious, know, room, get",0.0311542968917,0.0173794783517,0.9,0.1,0.247146992201,0.777006925994,0.734962619879,0.681659146103,MehrBaba,8,7.8,7.03469780929
