,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
90,DorothyDay_test11,10,9.47117495537,"worker, get, maurin, tri, ask, room, peter, too, want, go",0.0245272393695,0.0203327000062,0.8,0.2,0.71668840958,0.688043073986,0.58419526473,DorothyDay,4,4.33331942706,5.4770163531
91,DorothyDay_test1,10,9.87038087845,"worker, get, mike, strike, know, room, bread, too, love, babi",0.0246536011657,0.0234944940671,0.7,0.3,0.693318602487,0.711670641686,0.761624998409,DorothyDay,4,3.94458488905,3.9563038042
92,DorothyDay_test18,10,13.5157608986,"worker, peter, maurin, get, too, say, tri, hospit, ask, thing",0.0293930662398,0.0208010347624,0.8,0.2,0.730741723894,0.73113576467,0.759002114245,DorothyDay,4,4.25309552735,4.2683677456
103,DorothyDay_test21,10,11.5665888786,"worker, too, get, fr, farm, talk, go, tri, want, labor",0.0260593444681,0.0216304969911,0.8,0.2,0.684736388346,0.761319136178,0.736305005027,DorothyDay,4,4.03974828774,3.06817856502
104,DorothyDay_test14,10,13.2852048874,"love, worker, retreat, too, go, fr, prayer, get, farm, christma",0.0280569985198,0.0188577224369,0.8,0.2,0.719948312825,0.70395751908,0.646613065194,DorothyDay,4,4.03825575043,4.54436183885
105,DorothyDay_test4,10,10.5585091114,"worker, get, love, too, teresa, go, christ, cathol, want, i",0.0267588415382,0.0193111871138,0.7,0.3,0.694210876868,0.695480777984,0.659137521012,DorothyDay,4,4.04242241709,3.86830922047
115,DorothyDay_test12,10,13.636357069,"worker, fr, retreat, talk, get, too, labor, priest, love, farm",0.0257212971664,0.0214992715262,0.7,0.3,0.714468836294,0.73450601819,0.794812954649,DorothyDay,4,3.40024380378,3.63063192791
116,DorothyDay_test2,10,11.7830951214,"get, room, go, bed, want, night, too, talk, babi, teresa",0.0232290372295,0.0174053688037,0.6,0.4,0.691463238539,0.690796278608,0.685643040569,DorothyDay,4,3.83331942706,3.13488999374
125,DorothyDay_test9,10,12.0978119373,"get, worker, talk, too, farm, go, labor, fr, told, visit",0.023906131163,0.0177286074773,0.8,0.2,0.718628770003,0.7408881308,0.703600768235,DorothyDay,4,4.03974828774,4.09646494969
126,DorothyDay_test10,10,13.6535849571,"worker, christ, get, too, talk, jack, room, go, farm, ask",0.0231060471806,0.0184103958477,0.7,0.3,0.69818174098,0.739516943137,0.717973873711,DorothyDay,4,4.03974828774,3.73464133148
127,DorothyDay_test0,10,10.0109758377,"worker, get, room, too, farm, am, want, joy, go, ask",0.0270178007961,0.0169443640627,0.9,0.1,0.773446739236,0.78116555953,0.668470283411,DorothyDay,4,6.8,6.02782014483
131,DorothyDay_test22,10,9.41038894653,"worker, get, street, talk, love, farm, night, too, cloth, fr",0.0296062800398,0.019369048796,0.8,0.2,0.673118996524,0.742871035911,0.563893496124,DorothyDay,4,5.2547511741,4.17119237434
132,DorothyDay_test17,10,12.6102089882,"love, am, go, get, prison, worker, say, fear, i, negro",0.0259133272313,0.0233644120981,0.6,0.4,0.764424919768,0.716957827827,0.694079158609,DorothyDay,4,6.2,4.6608825178
133,DorothyDay_test7,10,10.4994471073,"get, worker, go, talk, dont, tri, too, night, bread, farm",0.0221376979495,0.0200610381659,0.7,0.3,0.689470967811,0.743721130007,0.807578800225,DorothyDay,4,3.50875444208,2.94423537586
136,DorothyDay_test19,10,17.0696730614,"get, am, worker, go, i, farm, talk, say, feel, room",0.0261419549476,0.0210420703306,0.8,0.2,0.723502396098,0.719711664905,0.820651210049,DorothyDay,4,3.80024380378,3.3659898453
142,DorothyDay_test20,10,8.9343559742,"worker, get, hospit, too, fr, go, room, priest, night, love",0.0289569205798,0.0153579368206,1.0,0.0,0.722488587075,0.743333153684,0.829241275674,DorothyDay,4,4.31142857143,4.77390238036
143,DorothyDay_test15,10,12.6661059856,"love, too, worker, get, babi, talk, christ, done, say, joy",0.0271800914996,0.0220471489563,0.7,0.3,0.70523433655,0.783904368667,0.692863871536,DorothyDay,4,4.44242241709,3.93807135138
144,DorothyDay_test5,10,8.86695194244,"worker, too, get, ask, told, christ, go, prison, hour, love",0.0251689749813,0.0246502979937,0.5,0.5,0.738167398761,0.717214650834,0.742024028656,DorothyDay,4,4.04207386914,4.59493987622
152,Unitarian_test6,10,22.084197998,"feel, hurt, friendship, s, i, thing, ask, nt, love, know",0.028629290689,0.0232987161282,0.7,0.3,0.646849256761,0.678983470477,0.690359459783,Unitarian,7,4.04183006536,4.07349600983
155,Unitarian_test3,10,21.472080946,"nt, evil, s, hope, know, i, want, get, say, love",0.0233434146568,0.022417764561,0.5,0.5,0.619169072869,0.712140436145,0.742189090996,Unitarian,7,2.44183006536,2.06653619016
161,Unitarian_test5,10,19.1350541115,"know, want, courag, dont, get, i, frustrat, let, say, love",0.0306644203368,0.0221056219259,0.8,0.2,0.66122792932,0.709908969827,0.720113340182,Unitarian,7,4.04183006536,3.74319785217
165,Unitarian_test0,10,22.2014248371,"hope, am, i, nt, get, know, s, love, say, silenc",0.0267616223682,0.0221645931625,0.7,0.3,0.646262706167,0.702866444441,0.738481858533,Unitarian,7,3.84183006536,3.41821414524
167,Unitarian_test7,10,23.2620398998,"am, let, love, say, tell, get, i, dont, want, know",0.0304916337265,0.0194078144149,1.0,0.0,0.629608056936,0.706984874162,0.676875621622,Unitarian,7,3.94183006536,3.54872932589
170,Unitarian_test2,10,25.2272939682,"am, ask, tell, obstacl, feel, love, know, i, rememb, get",0.0281838538838,0.0212773708907,1.0,0.0,0.672698757715,0.668970671826,0.577639315959,Unitarian,7,4.23331942706,5.51186718242
174,Unitarian_test4,10,17.3611011505,"depress, am, know, s, love, say, i, get, stigma, nt",0.0311236437443,0.0266291689431,0.7,0.3,0.673367486132,0.640148391356,0.660967527984,Unitarian,7,4.32754435107,4.36575440971
177,Unitarian_test8,10,19.894536972,"am, s, nt, say, moment, know, i, silenc, talk, get",0.0284748374535,0.0192323309541,1.0,0.0,0.649159576316,0.690420192988,0.543343531089,Unitarian,7,4.64183006536,4.94806974417
178,Unitarian_test1,10,20.891065836,"nt, s, know, love, say, courag, i, am, talk, want",0.0273387489125,0.0233871440373,0.6,0.4,0.690912974939,0.606790431881,0.381588849535,Unitarian,7,6.44183006536,5.38758401743
180,JohnPiper_test8,10,13.3385879993,"christ, vers, god, righteous, love, s, joy, say, jesus, nt",0.041041588556,0.0200929992026,0.8,0.2,0.702767240104,0.681750990842,0.62389923099,JohnPiper,4,5.84183006536,4.22486492105
181,JohnPiper_test15,10,12.4073479176,"glori, vers, god, s, desir, christ, say, abid, nt, jesus",0.027160768629,0.0212081788391,0.8,0.2,0.680672591461,0.731708591633,0.800185469858,JohnPiper,4,3.40441047044,2.89650931985
184,JohnPiper_test4,10,12.8428590298,"hope, zion, perfect, god, vers, s, jesus, love, say, glori",0.0363110479951,0.0162840256563,1.0,0.0,0.738950753257,0.757888307198,0.660152474972,JohnPiper,4,6.84332260267,7.76189635119
191,JohnPiper_test13,10,16.6544020176,"glori, god, vers, hope, say, s, nt, jesus, gospel, christ",0.0279676753823,0.0194146079415,0.9,0.1,0.695793868638,0.657607475451,0.74519141844,JohnPiper,4,3.63331942706,3.64019171821
194,JohnPiper_test2,10,14.466809988,"hope, sin, vers, god, s, christ, say, nt, endur, let",0.0312627278877,0.0240090975755,0.6,0.4,0.704477319651,0.707703152973,0.740821902402,JohnPiper,4,4.0547511741,4.3456946881
199,JohnPiper_test11,10,13.2734239101,"christ, vers, prayer, say, s, god, jesus, nt, pray, ask",0.0210067424586,0.0232141614357,0.6,0.4,0.702320860137,0.704856989214,0.546165092905,JohnPiper,4,4.33766339869,4.8474111714
201,JohnPiper_test7,10,15.9933440685,"vers, christ, god, s, say, glori, jesus, sin, nt, barnaba",0.033301176049,0.0173471138785,0.9,0.1,0.688581714809,0.719595262308,0.689127940661,JohnPiper,4,6.84332260267,5.27520459739
205,JohnPiper_test0,10,12.110943079,"vers, christ, grace, god, nt, s, jesus, glori, say, hope",0.0348881723706,0.022291118176,0.8,0.2,0.73007806902,0.67970989393,0.592002425165,JohnPiper,4,5.04183006536,4.72487431204
207,JohnPiper_test9,10,14.3157880306,"god, vers, hope, s, grace, jesus, christ, say, nt, heaven",0.0320689232724,0.0206475428575,0.8,0.2,0.709047515345,0.72852044334,0.714759334358,JohnPiper,4,4.0547511741,4.6527717091
209,JohnPiper_test16,10,15.2223720551,"christ, vers, god, pray, sin, prayer, s, say, husband, let",0.0296293444286,0.0183845294674,0.8,0.2,0.696881990388,0.687057969662,0.613260106539,JohnPiper,4,5.64183006536,4.59541376657
212,JohnPiper_test5,10,13.0247039795,"god, vers, s, christ, sin, say, nt, love, glori, wrath",0.0351532988027,0.0204956032205,0.8,0.2,0.691967811929,0.699898041872,0.680757832033,JohnPiper,4,4.34183006536,4.55142659405
215,JohnPiper_test14,10,11.6266560555,"vers, god, s, nt, say, worship, love, bless, sacrific, lord",0.0367324451507,0.0212360786684,0.8,0.2,0.668629228975,0.711520337379,0.621490274976,JohnPiper,4,4.94332260267,4.03624603234
219,JohnPiper_test3,10,14.4805860519,"vers, sin, god, say, walk, let, s, hope, love, feel",0.0307698351288,0.0225329829116,0.7,0.3,0.71139471821,0.679140671861,0.515740272686,JohnPiper,4,5.64183006536,5.73180012751
226,JohnPiper_test12,10,13.1106350422,"vers, god, say, s, glori, christ, love, nt, jesus, pleas",0.0361830617043,0.0206250005288,0.9,0.1,0.700731058251,0.716526771016,0.756285977748,JohnPiper,4,4.04332260267,5.3423715451
229,JohnPiper_test1,10,12.6825730801,"vers, god, coven, christ, s, say, nt, jesus, let, glori",0.0279882710888,0.0223592017513,0.7,0.3,0.692274498625,0.703863116582,0.618193053378,JohnPiper,4,4.33825575043,4.38670497497
231,JohnPiper_test17,10,12.4613950253,"vers, grace, christ, s, say, god, meek, sin, boast, let",0.0364921623345,0.0178346891489,1.0,0.0,0.696813375133,0.738377586637,0.712174033439,JohnPiper,4,6.84332260267,6.52311551748
233,JohnPiper_test10,10,12.1286900043,"vers, god, s, grace, nt, say, worship, love, sanctifi, thing",0.0341562301152,0.0171540595597,1.0,0.0,0.695545072579,0.712410144142,0.514078863229,JohnPiper,4,6.84332260267,5.723032693
235,JohnPiper_test6,10,13.8424098492,"spirit, grace, sin, vers, s, god, christ, say, love, nt",0.0349100015803,0.0252366118824,0.7,0.3,0.690223387973,0.652751048185,0.592982962564,JohnPiper,4,4.72754435107,4.18877501233
240,WBC_test11,10,16.2235879898,"shall, unto, christ, god, sin, ye, thou, sodomit, s, thi",0.0246079763841,0.0301542427759,0.3,0.7,0.626041060335,0.748419181861,0.798975065116,WBC,1,1.0,0.814635946989
241,WBC_test3,10,15.9946029186,"shall, unto, s, god, ye, lord, wit, wrath, sermon, thou",0.0261317552826,0.0282446810615,0.5,0.5,0.577221135665,0.756793429609,0.763614141645,WBC,1,1.0,0.554316693709
244,WBC_test6,10,15.0536699295,"unto, shall, ye, christ, wit, god, lord, scriptur, s, thou",0.0254207178252,0.029182104534,0.3,0.7,0.578929457242,0.756785686875,0.632317240867,WBC,1,1.0,0.907237300889
246,WBC_test1,10,23.2560479641,"shall, unto, ye, god, joy, christ, lord, let, s, thi",0.0334134514066,0.0280012458739,0.6,0.4,0.63551251838,0.755193569829,0.806825605536,WBC,1,2.3,2.71215362608
249,WBC_test8,10,20.4239630699,"unto, shall, ye, thou, s, mose, thee, god, lord, say",0.0291569462166,0.0271010558476,0.6,0.4,0.664886193835,0.761361108648,0.752907370734,WBC,1,3.34183006536,2.75251500482
253,WBC_test12,10,14.4006919861,"shall, unto, ye, lord, thou, sin, thi, god, christ, spirit",0.0277686943879,0.0279541142695,0.5,0.5,0.611736844438,0.748895848866,0.626823454794,WBC,1,1.64183006536,1.83164971944
254,WBC_test4,10,17.6945540905,"shall, unto, sin, ye, thou, lord, god, s, preach, wit",0.0257817225159,0.0336614871568,0.2,0.8,0.637661204994,0.70926656609,0.722734843753,WBC,1,1.7,1.24628053926
257,WBC_test10,10,18.7037630081,"shall, unto, thou, sin, thi, ye, god, thee, lord, s",0.0225716455625,0.0332317782554,0.3,0.7,0.571410177858,0.758585264417,0.752410370901,WBC,1,1.4,0.739166223736
258,WBC_test2,10,16.6711199284,"shall, unto, god, ye, s, sin, thou, belov, christ, thing",0.0248597727983,0.0307741705203,0.4,0.6,0.61021882464,0.769709894839,0.679302912551,WBC,1,1.6,0.818222888634
264,WBC_test0,10,18.8223049641,"shall, unto, injuri, ye, god, lord, spirit, thou, hath, christ",0.0263546137012,0.0316378931953,0.3,0.7,0.595697109662,0.776287503929,0.840035024809,WBC,1,1.0,0.914369524745
269,WBC_test7,10,19.2942399979,"shall, unto, satan, ye, god, spirit, s, nt, thou, lord",0.0318410413903,0.0287441006628,0.6,0.4,0.578506236266,0.744083073625,0.815474075851,WBC,1,1.6,1.65525669133
274,WBC_test9,10,15.609431982,"shall, unto, ye, s, job, god, lord, thou, thee, coven",0.0294313653545,0.0263773083363,0.7,0.3,0.61118735356,0.781011124864,0.817471960397,WBC,1,2.0,1.29280929301
278,WBC_test5,10,15.8462190628,"shall, unto, ye, thou, god, lord, belov, thee, wit, s",0.0271687387189,0.0263584517342,0.5,0.5,0.574671765352,0.72297468443,0.676432134102,WBC,1,1.0,1.30164475027
279,PastorAnderson_test5,10,58.0299360752,"s, re, nt, say, go, get, bibl, unto, let, know",0.0265911349678,0.0176342692818,0.8,0.2,0.765799282962,0.740934679412,0.865647359042,PastorAnderson,2,6.0,3.9810787277
285,PastorAnderson_test1,10,55.8510379791,"s, say, re, nt, go, bibl, get, vers, know, let",0.0234637487468,0.01614508812,0.9,0.1,0.612054164071,0.754907131884,0.73839869387,PastorAnderson,2,3.44183006536,2.66361034679
288,PastorAnderson_test4,10,53.6334199905,"s, re, nt, say, get, bibl, go, want, thing, know",0.0216052841578,0.0177146290089,0.7,0.3,0.632720733286,0.742627594411,0.771372389759,PastorAnderson,2,1.84666666667,2.23691707845
289,PastorAnderson_test3,10,51.1587018967,"s, re, nt, say, bibl, get, go, vers, ve, talk",0.0232220474435,0.0178123996448,0.8,0.2,0.678233500812,0.746340030283,0.684306831378,PastorAnderson,2,4.3462405358,3.36800920583
293,PastorAnderson_test6,10,57.3955590725,"s, re, nt, say, get, go, preach, bibl, want, let",0.0289617799382,0.0225008333979,0.8,0.2,0.686679444222,0.727348166733,0.721830451835,PastorAnderson,2,4.94825892604,3.56313795904
297,PastorAnderson_test0,10,58.2789521217,"s, re, nt, say, get, go, save, want, bibl, know",0.0310065201727,0.0187966658301,0.8,0.2,0.643252065702,0.705224765721,0.897916264653,PastorAnderson,2,3.8,2.93509743446
300,PastorAnderson_test2,10,53.852905035,"s, re, nt, say, get, go, bibl, want, let, know",0.0252902386758,0.0188039484091,0.8,0.2,0.703400324569,0.679942409995,0.726043890186,PastorAnderson,2,4.03331942706,3.6282780683
304,NaumanKhan_test0,10,29.0941140652,"allah, know, don't, say, get, nt, talk, amp, na, want",0.0214016007349,0.0171820657878,0.8,0.2,0.759935764997,0.671044989599,0.623849497557,NaumanKhan,3,5.6,5.19514980734
309,NaumanKhan_test2,10,26.3334338665,"allah, know, get, say, don't, quot, want, go, apo, talk",0.019019504915,0.0138755329049,0.8,0.2,0.792935824957,0.624024285898,0.5344761248,NaumanKhan,3,6.3,4.61009800761
310,NaumanKhan_test1,10,20.8234791756,"allah, nt, say, know, get, quran, don't, talk, s, ask",0.0221480860866,0.0155849234877,0.9,0.1,0.714091296409,0.658462235177,0.601342950849,NaumanKhan,3,3.24183006536,3.90519753813
313,Rabbinic_test5,10,9.68838787079,"know, rabbi, korah, synagogu, don't, jew, everyon, jacob, am, feel",0.0234877321943,0.0197071753851,0.7,0.3,0.766910384966,0.719995067824,0.571378435548,Rabbinic,6,6.0,5.32197059177
317,Rabbinic_test2,10,11.3170440197,"rabbi, prayer, jew, jacob, know, moment, judaism, want, jewish, netanyahu",0.0196993425269,0.0174400828911,0.7,0.3,0.754074705227,0.714012419772,0.637850588102,Rabbinic,6,5.1,5.41041955727
320,Rabbinic_test0,10,10.6743109226,"jewish, jew, bless, birthright, rabbi, ask, jacob, convers, israel, torah",0.0211331855802,0.0129607517643,0.8,0.2,0.731467280364,0.710875153099,0.687336205187,Rabbinic,6,5.3,4.14746890324
321,Rabbinic_test3,10,12.5008089542,"know, ask, israel, want, dew, get, keter, moment, let, ourselv",0.0193660352367,0.0169848990721,0.7,0.3,0.771760042997,0.684209333299,0.735734106861,Rabbinic,6,5.7,5.56767668337
322,Rabbinic_test4,10,14.8814458847,"rabbi, know, israel, kaplan, am, evil, want, durkheim, jew, kippur",0.0198342488895,0.0209613338919,0.5,0.5,0.742512297714,0.724436294681,0.64153900503,Rabbinic,6,4.74183006536,5.27524005989
325,Rabbinic_test1,10,13.7987430096,"jew, know, rabbi, samson, moment, jewish, bar, koufax, cave, israel",0.0203062431515,0.018731885632,0.5,0.5,0.772708675044,0.74835226162,0.619694650446,Rabbinic,6,6.0,5.51373106089
328,MehrBaba_test1,10,9.57279896736,"baba, master, plane, s, meher, conscious, spiritu, shri, imagin, feel",0.03647040258,0.0164658529378,0.9,0.1,0.655321172646,0.767923414573,0.718669580116,MehrBaba,8,4.44183006536,6.70436830129
331,MehrBaba_test3,10,13.7636919022,"baba, s, love, want, master, get, nt, spiritu, feel, ask",0.0354512402793,0.0159518454602,1.0,0.0,0.757363488361,0.739110777457,0.627678245926,MehrBaba,8,8.0,7.38549050669
334,MehrBaba_test8,10,10.4906301498,"baba, imperson, jan, realiz, love, meher, s, imper, mind, master",0.0305505883427,0.0188361652031,0.6,0.4,0.717387637559,0.713199360865,0.671347558365,MehrBaba,8,4.04825892604,3.98286038023
336,MehrBaba_test4,10,13.8326230049,"baba, love, mind, infinit, spiritu, feel, master, perfect, noth, divin",0.0390897844797,0.0152928721896,0.9,0.1,0.684561624653,0.759446105252,0.742358435449,MehrBaba,8,7.24183006536,8.01268973612
340,MehrBaba_test6,10,8.70201015472,"baba, babajan, master, spiritu, discipl, conscious, s, hazrat, feel, divin",0.0352617365021,0.0175109105541,0.9,0.1,0.757900069221,0.729392815029,0.501366545396,MehrBaba,8,7.6,6.29052645489
343,MehrBaba_test0,10,9.44531297684,"baba, nt, mind, meher, s, maya, go, love, spiritu, ask",0.0349080202213,0.0152061033838,0.8,0.2,0.764562967231,0.70193737228,0.795831226853,MehrBaba,8,7.4,6.4255351887
345,MehrBaba_test5,10,10.8383390903,"baba, love, meher, conscious, mind, finit, divin, s, infinit, nt",0.0296677701503,0.0150174715483,1.0,0.0,0.696664843099,0.769504372011,0.777283007748,MehrBaba,8,4.1580952381,5.78880142473
347,MehrBaba_test2,10,11.4327731133,"baba, s, master, nt, spiritu, discipl, want, suffer, mind, soul",0.0317498889891,0.0209936693806,0.8,0.2,0.745951214725,0.752762735959,0.538923530738,MehrBaba,8,5.37516339869,4.63227600303
351,MehrBaba_test7,10,8.0650601387,"baba, meher, desir, mind, evil, shri, selfish, selfless, master, happi",0.029928207711,0.0246841411544,0.7,0.3,0.696524250911,0.740621278768,0.632474523986,MehrBaba,8,4.05058450743,3.69196780792
