,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
66,Shepherd_test2,10,4.87249207497,0.0233996495207,0.0193107239803,0.0262515891832,0.00841837611243,0.0246709961172,0.00206164312957,0.0124042194963,Shepherd,4,4.38223354934,4.10650133834
71,Shepherd_test12,10,4.65896701813,0.0221953044284,0.0166019452065,0.0199864619331,0.00758844276604,0.0239410025295,0.00395454059639,0.0126117781182,Shepherd,4,4.26018518519,4.03628486976
72,Shepherd_test5,10,4.88880801201,0.0239250687209,0.0171717514508,0.0246377303424,0.00916279227611,0.0256218821054,0.00512437642108,0.0126921641158,Shepherd,4,4.13038169749,4.08626735834
73,DorothyDay_test8,10,2.61325192451,0.0279782325801,0.00514610197563,0.0146693481604,0.0103513545487,0.0127173784455,0.00331243345558,0.0111203123152,DorothyDay,4,5.36,4.21472129766
75,DorothyDay_test13,10,2.79656386375,0.0181726963599,0.00418083505212,0.0200122637828,0.0120408049501,0.0119850604827,0.00819443670216,0.0112046379397,DorothyDay,4,6.4,4.11912044823
76,DorothyDay_test3,10,3.27772092819,0.0188697692609,0.00317755181854,0.0161810715682,0.0102170512319,0.0132968322253,0.00850606179116,0.00982596793117,DorothyDay,4,4.80285714286,4.04582625365
88,DorothyDay_test23,10,2.23963403702,0.0256058213771,0.00569781011876,0.0186036932793,0.00864968765017,0.0138669595661,0.00411889888103,0.00967941237043,DorothyDay,4,4.58468968969,4.29911973504
89,DorothyDay_test16,10,3.28925991058,0.0196142530239,0.0034558445804,0.0156914024191,0.012375659646,0.0170457198898,0.00826600663149,0.0091533180778,DorothyDay,4,4.3,4.18169887521
90,DorothyDay_test6,10,3.0146188736,0.0203811944091,0.00554002541296,0.0147395171537,0.0112325285896,0.0119440914867,0.0100127064803,0.0104701397713,DorothyDay,4,5.04725274725,4.15294441587
91,DorothyDay_test11,10,2.85621404648,0.0185195183845,0.00329355866314,0.0127962852978,0.00923276280978,0.019491388154,0.0076129798607,0.0118784082933,DorothyDay,4,4.05119047619,3.95668919244
92,DorothyDay_test1,10,2.15174484253,0.0205734296345,0.00342890493908,0.0125483329686,0.0109433136354,0.0223243598162,0.00766031954476,0.0107974027869,DorothyDay,4,4.22725274725,4.12903135662
93,DorothyDay_test18,10,2.54759502411,0.018293776529,0.00275004483769,0.0123154181862,0.0126741196867,0.0167394033598,0.00819035092963,0.00884797034734,DorothyDay,4,4.0,4.08682814779
104,DorothyDay_test21,10,3.21935892105,0.0241309563009,0.00620913495461,0.0128416200198,0.0088433134202,0.014017592549,0.00898443012371,0.0110541417752,DorothyDay,4,4.65038169749,4.12705393267
105,DorothyDay_test14,10,3.88981699944,0.0172447503226,0.00164235717358,0.0194345598874,0.010792632855,0.0136472060376,0.00567004262308,0.0107535291127,DorothyDay,4,4.04285714286,4.04806165839
106,DorothyDay_test4,10,2.27187204361,0.0162162162162,0.00452702702703,0.0168918918919,0.0128378378378,0.015,0.00337837837838,0.00932432432432,DorothyDay,4,4.0,3.67269800151
116,DorothyDay_test12,10,3.00916218758,0.0199381761978,0.00412158681092,0.0244204018547,0.00788253477589,0.0156105100464,0.00365790829469,0.0104585265327,DorothyDay,4,4.10304232804,3.89031609662
117,DorothyDay_test2,10,2.00930213928,0.0199522378861,0.00207996302288,0.00978352977429,0.0111701717895,0.008242816424,0.0158693475079,0.0100146367768,DorothyDay,4,5.16571428571,4.15323345922
126,DorothyDay_test9,10,3.34262084961,0.0222050676596,0.00390518572337,0.0124421033512,0.0118063754427,0.0178003814367,0.00690218872037,0.0107619653074,DorothyDay,4,4.46153846154,4.07975194573
127,DorothyDay_test10,10,2.72911190987,0.0138352993055,0.00214970786021,0.0132289714475,0.015874765737,0.0132840921618,0.0041891742917,0.00931540072759,DorothyDay,4,1.7,1.65995990817
128,DorothyDay_test0,10,2.69432902336,0.0203159010995,0.00139532287771,0.0178043199196,0.0127811575599,0.00831612435117,0.00898587933248,0.00999051180443,DorothyDay,4,4.0,4.15217487921
131,DorothyDay_test22,10,2.5627758503,0.0201529683137,0.00212455991259,0.0170571810125,0.0162680587593,0.0128687628991,0.00546315406094,0.0105620978512,DorothyDay,4,3.9,3.35912869177
132,DorothyDay_test17,10,3.50152182579,0.0200104402297,0.00195754306595,0.0137463024187,0.012397772751,0.0166608665391,0.00604663302593,0.0101357229859,DorothyDay,4,4.4,4.18055508272
133,DorothyDay_test7,10,2.63212299347,0.018876691642,0.00145205320323,0.0148690248011,0.0112679328571,0.0124295754196,0.0093512226288,0.0120230005227,DorothyDay,4,5.28571428571,4.14400485813
136,DorothyDay_test19,10,3.70311498642,0.0199775719566,0.00311500602234,0.0152427628027,0.0131660921211,0.0151596959754,0.00946961830793,0.0103418199942,DorothyDay,4,4.0,4.11577227448
142,DorothyDay_test20,10,2.51343607903,0.018358662614,0.00139817629179,0.0185410334347,0.0148936170213,0.0115501519757,0.00765957446809,0.0102127659574,DorothyDay,4,3.1,3.5446597185
143,DorothyDay_test15,10,3.15909695625,0.0183351308952,0.00343170899108,0.0140209824493,0.00941268751838,0.0142170801059,0.00352975781939,0.0107363467007,DorothyDay,4,4.94285714286,3.97332143177
144,DorothyDay_test5,10,3.55287098885,0.0176820653337,0.00269726420345,0.0155841931755,0.0116453311641,0.0148563599777,0.0076636554352,0.011217193989,DorothyDay,4,5.94285714286,4.08171712545
152,Unitarian_test6,10,5.29271292686,0.0223291925466,0.0109937888199,0.0311801242236,0.0107142857143,0.0083850931677,0.00531055900621,0.0124223602484,Unitarian,7,4.44153846154,4.06008158731
155,Unitarian_test3,10,6.19822216034,0.0175095245551,0.014325974636,0.0216585773185,0.0134387558061,0.015552424195,0.0060539637806,0.00936798705704,Unitarian,7,4.0,3.82896372209
157,Unitarian_test4,10,5.58294701576,0.0249706227967,0.0101938895417,0.027732079906,0.0090481786134,0.00522914218566,0.0045240893067,0.0117215041128,Unitarian,7,4.04617117117,4.16566553166
161,Unitarian_test5,10,4.81068301201,0.0204496208017,0.0107326652221,0.040696099675,0.00975081256771,0.00490926327194,0.00473997833153,0.012764084507,Unitarian,7,4.25883169462,4.01797219002
165,Unitarian_test0,10,4.9418900013,0.0194494918904,0.0102631401844,0.0264822666397,0.00965744666532,0.00945554882563,0.00757116898849,0.0108688337035,Unitarian,7,4.81729323308,3.99236334946
167,Unitarian_test7,10,5.87229704857,0.01984508396,0.00757618589925,0.0267710748007,0.0121558206592,0.00644541188443,0.0054277152711,0.0105444676881,Unitarian,7,5.0,4.18814793525
170,Unitarian_test2,10,5.9731221199,0.018975488846,0.00859267419444,0.0252822913798,0.00834480859267,0.00801432112366,0.00784907738915,0.0114018176811,Unitarian,7,4.10304232804,3.90474196407
177,Unitarian_test8,10,5.99629688263,0.022567716599,0.00693977459182,0.0250961616053,0.0121849530624,0.010866933857,0.0023401565484,0.00957581300266,Unitarian,7,4.68421052632,4.04661941596
178,Unitarian_test1,10,5.66834878922,0.0227066303361,0.00675522252498,0.0218267484105,0.0105018165304,0.00842983651226,0.00491030881017,0.0103882833787,Unitarian,7,4.26358682569,4.04260797787
180,JohnPiper_test8,10,4.29198408127,0.0204573710583,0.0156726820631,0.0104735711864,0.00742191915006,0.025053686471,0.000565120747466,0.0136005726557,JohnPiper,4,4.06018518519,3.90940865137
181,JohnPiper_test15,10,4.14523005486,0.021017699115,0.0176991150442,0.0144568202624,0.00892584681111,0.0171269453769,0.000648458956363,0.0109856576137,JohnPiper,4,4.00833333333,3.96706072459
184,JohnPiper_test4,10,4.44228196144,0.0201305393336,0.0168327035383,0.0105462040536,0.00906904843696,0.0235657849536,0.000515286843009,0.0120577121264,JohnPiper,4,4.05119047619,3.94842629224
191,JohnPiper_test13,10,4.22128009796,0.0177872245218,0.0198754521386,0.00984450162211,0.0090614162658,0.0209568557258,0.00100682402953,0.0109631949883,JohnPiper,4,4.3,3.98830359674
194,JohnPiper_test2,10,3.94534015656,0.0235019023462,0.0162492073557,0.00907577679138,0.0054296131896,0.026513950539,0.0020212428662,0.00963062777425,JohnPiper,4,5.11904761905,4.42844240701
199,JohnPiper_test11,10,3.93295407295,0.0185639645345,0.0198701709943,0.0131412286257,0.00767891070298,0.0240262824573,0.000197910069664,0.0116371120963,JohnPiper,4,4.10304232804,3.94442534261
201,JohnPiper_test7,10,3.99658799171,0.022287161504,0.0150399376583,0.00864991233197,0.00962400155854,0.0145334112605,0.000623417105007,0.0122345606858,JohnPiper,4,4.61597455176,4.03212008239
205,JohnPiper_test0,10,4.02047204971,0.0214846818539,0.0149646504321,0.013000785546,0.0098586017282,0.016810683425,0.00157109190888,0.0119795758052,JohnPiper,4,4.17311740891,4.03749755663
208,JohnPiper_test9,10,4.07377505302,0.0264972077797,0.0182553437319,0.0113614481032,0.00612362796072,0.0229154631234,0.00103986135182,0.0105526670518,JohnPiper,4,5.20238095238,5.02518210724
210,JohnPiper_test16,10,4.71281313896,0.0186388118165,0.0142647298841,0.00822588542517,0.00956422392688,0.0245797290681,0.000718132854578,0.0109352048311,JohnPiper,4,5.34285714286,3.9798157329
213,JohnPiper_test5,10,4.35954284668,0.0220709423146,0.0151558581154,0.0135077033321,0.00705840200645,0.0188821211035,0.000286635614475,0.0101397348621,JohnPiper,4,4.06018518519,4.05026593339
217,JohnPiper_test14,10,3.97871184349,0.0255160664052,0.0177106858433,0.0106581084829,0.00546772851539,0.0187804588137,0.00110939419153,0.0104600023773,JohnPiper,4,5.11904761905,4.87869021237
221,JohnPiper_test3,10,3.55274200439,0.0191186556927,0.0167181069959,0.00955932784636,0.0073731138546,0.0233196159122,0.00300068587106,0.011445473251,JohnPiper,4,4.06018518519,3.91804266993
226,JohnPiper_test12,10,4.51645207405,0.014016599511,0.0174604814547,0.0134655784,0.00864414367875,0.0283775872163,0.000792092847057,0.00871302131763,JohnPiper,4,4.9,5.11520620663
229,JohnPiper_test1,10,4.40778589249,0.0167503003746,0.0205668245106,0.019648031663,0.00823379744152,0.0232525266803,0.0015195420171,0.0101420595095,JohnPiper,4,4.33333333333,4.21391430625
231,JohnPiper_test17,10,4.32168483734,0.0132555291406,0.0171457387796,0.0132915496002,0.0106260355882,0.0207838052014,0.00115265470787,0.0118147107557,JohnPiper,4,5.1,4.26428072746
233,JohnPiper_test10,10,3.98898911476,0.0180320223846,0.01698274522,0.0120083942173,0.00874397637183,0.0188869889632,0.0,0.0116974972797,JohnPiper,4,6.62,3.96585007805
235,JohnPiper_test6,10,4.12441587448,0.0219784265361,0.0215734639031,0.0108235467364,0.00600080992527,0.0193277620292,0.000478592202629,0.0123697676987,JohnPiper,4,4.53756613757,4.12290180801
240,WBC_test11,10,4.56804203987,0.00889784852803,0.00875881964478,0.0132772583504,0.013729102221,0.022453164645,0.00166834659901,0.00875881964478,WBC,1,1.7,1.9712240112
241,WBC_test3,10,5.82119894028,0.0150062415341,0.00961461846963,0.0148734429364,0.0188574008658,0.0254707710287,0.00183262064753,0.00908342407904,WBC,1,2.0,1.964701441
244,WBC_test6,10,6.58133077621,0.0151961136239,0.00938090793788,0.0117022040347,0.0127312322014,0.0204369780075,0.00222557254649,0.00981166391461,WBC,1,2.8,3.4270756097
246,WBC_test1,10,4.76580500603,0.0122268991782,0.00464354914144,0.0112581011559,0.0133293245139,0.0235852208191,0.00207122335805,0.0079174183203,WBC,1,1.6,2.27982421079
249,WBC_test8,10,4.32509016991,0.00785203929741,0.00636350104198,0.0097127121167,0.0211744566835,0.0200952664483,0.00145132479905,0.00911729681453,WBC,1,2.0,2.70208649969
253,WBC_test12,10,5.02451395988,0.0115755423062,0.00846758848154,0.0195991373842,0.0155080553089,0.0223899530636,0.00152226309781,0.00802359507802,WBC,1,1.0,1.0420608766
254,WBC_test4,10,4.50985884666,0.00999820176227,0.00568243121741,0.0123718755619,0.0173709764431,0.0246358568603,0.00269735659054,0.00881136486243,WBC,1,1.0,0.852559664682
257,WBC_test10,10,4.65934300423,0.0123009887716,0.00811127869951,0.00911680911681,0.0182671359142,0.0203117144294,0.00137422490364,0.0100217864924,WBC,1,1.0,1.25377697991
258,WBC_test2,10,5.07915115356,0.0125154072248,0.00812237287064,0.00998704212888,0.0169400461427,0.0196580386208,0.00218071489523,0.00771151354256,WBC,1,1.0,1.09341691809
263,WBC_test0,10,4.74595999718,0.0119393898397,0.0106541297436,0.0137319894473,0.0165730907123,0.0201582899276,0.00243522965569,0.00859094906311,WBC,1,1.3,0.96406095387
269,WBC_test7,10,3.97803020477,0.00852342913613,0.00506464629828,0.0143704191715,0.0135057234621,0.0215350407642,0.00160586346043,0.00955282879025,WBC,1,1.7,2.26420341039
274,WBC_test9,10,4.43495607376,0.0142681693397,0.00751336512065,0.0118118768964,0.0156769252998,0.0248880219621,0.00140875596012,0.00986129172085,WBC,1,1.9,1.88896799224
278,WBC_test5,10,4.35428595543,0.011137011137,0.00714100714101,0.017538017538,0.013579013579,0.018315018315,0.003737003737,0.00917600917601,WBC,1,1.7,1.93130291031
279,PastorAnderson_test5,10,21.1582930088,0.0145216164634,0.0251514397145,0.0204879263132,0.0161812297735,0.015193759854,0.00127790224878,0.0177163720853,PastorAnderson,2,2.0,1.84680020882
285,PastorAnderson_test1,10,16.2744889259,0.0176693268875,0.0260495220592,0.0192874337026,0.016890238421,0.0157216057213,0.000908936544243,0.0166405305792,PastorAnderson,2,4.0,2.7150436768
288,PastorAnderson_test4,10,16.374366045,0.0163480382354,0.0260968683758,0.0204675438947,0.0171879374475,0.0151781786186,0.00285965684118,0.0195276566812,PastorAnderson,2,3.1,2.27475293209
289,PastorAnderson_test3,10,18.8671720028,0.0137701847132,0.0291344326666,0.0232174860632,0.0204616479192,0.0091771211398,0.00197231553446,0.0200023415618,PastorAnderson,2,2.3,2.41016663573
293,PastorAnderson_test6,10,19.2759091854,0.0145973665505,0.0305994651863,0.0243966421826,0.0165182953661,0.0129049182547,0.00357952814542,0.0170852655451,PastorAnderson,2,2.0,1.7999132307
297,PastorAnderson_test0,10,17.0772788525,0.0146933439436,0.0235226131605,0.017649064969,0.0174595956725,0.0168343469941,0.00271888440478,0.0167017184865,PastorAnderson,2,2.0,1.72738276411
300,PastorAnderson_test2,10,17.9434399605,0.016296885163,0.0197658451977,0.0188534364385,0.015899400159,0.0182481751825,0.000352316253523,0.0155470839055,PastorAnderson,2,2.8,2.60378867314
303,NaumanKhan_test0,10,7.95100522041,0.0170911395413,0.0377668633897,0.0166752485444,0.0191705945261,0.0112884699172,0.00152493365548,0.0169921178754,NaumanKhan,3,3.7,2.44275059142
308,NaumanKhan_test2,10,9.02812814713,0.0128558476881,0.0329646418858,0.0169718948323,0.0172257479601,0.0184587488667,0.000634632819583,0.0191477787851,NaumanKhan,3,1.1,1.18814599758
310,NaumanKhan_test1,10,7.47278904915,0.0193436301617,0.034534629971,0.0149791309138,0.0210385813259,0.0149155702451,0.00125002648361,0.0143435242272,NaumanKhan,3,3.0,2.96853085003
313,Rabbinic_test5,10,3.20653295517,0.0249115566038,0.0080090408805,0.0118907232704,0.00717374213836,0.00918828616352,0.00093356918239,0.0138561320755,Rabbinic,6,4.74351851852,4.46705299323
317,Rabbinic_test2,10,3.24453496933,0.0237812128419,0.00637336504162,0.0151248513674,0.0064209274673,0.010225921522,0.00104637336504,0.0144114149822,Rabbinic,6,5.3208994709,4.36514095338
320,Rabbinic_test0,10,3.18593621254,0.0202431134203,0.00823448681502,0.0157827663955,0.00862660523478,0.0137241446917,0.00147044407411,0.0119596118028,Rabbinic,6,4.28970899471,3.92103393913
321,Rabbinic_test3,10,3.51854300499,0.0262892695965,0.00819348902423,0.0128379266529,0.00635324015248,0.0130570038996,0.00153354072646,0.0118301713184,Rabbinic,6,5.30238095238,4.92878188971
322,Rabbinic_test4,10,3.38388800621,0.0262393359465,0.00581046806548,0.0111136730459,0.00811620936131,0.0100069172239,0.00152178925525,0.0123126585197,Rabbinic,6,5.2795045045,4.51263506447
325,Rabbinic_test1,10,2.87736105919,0.022455335191,0.00890564388352,0.0126755176747,0.00852319291919,0.00803147025078,0.00256788504617,0.0121291591542,Rabbinic,6,4.39802302302,4.03209314329
328,MehrBaba_test1,10,2.33299803734,0.0175606422959,0.00259651520328,0.0151007857875,0.00785787495729,0.0254868466006,0.0116843184148,0.0125042705842,MehrBaba,8,4.03333333333,4.07693756068
331,MehrBaba_test3,10,3.69984102249,0.00789801261965,0.0100871356827,0.00845602438082,0.0106022234622,0.0193587157145,0.00545134566682,0.0139502940293,MehrBaba,8,8.0,5.82935090002
334,MehrBaba_test8,10,2.36932301521,0.00440557601262,0.0019726459758,0.00368227248816,0.00710152551289,0.0212388216728,0.0016438716465,0.0161099421357,MehrBaba,8,8.0,7.88398467059
336,MehrBaba_test4,10,2.60259699821,0.00496458194587,0.0165889689411,0.0138039595568,0.00563056245081,0.0238542108131,0.0016346794212,0.0176787552219,MehrBaba,8,8.0,7.63738522929
340,MehrBaba_test6,10,2.36451601982,0.00677290836653,0.00298804780876,0.0166666666667,0.0108897742364,0.0268924302789,0.00717131474104,0.00982735723772,MehrBaba,8,8.0,5.86953693324
343,MehrBaba_test0,10,3.40368294716,0.0061806944192,0.00472641337939,0.00336302490456,0.00972550445374,0.0287220505363,0.00395382657699,0.0128158516633,MehrBaba,8,8.0,7.16054159988
345,MehrBaba_test5,10,2.63696503639,0.0180174823096,0.00969257299162,0.00808705476601,0.0107629184754,0.0222988642445,0.00249747279539,0.0154605458762,MehrBaba,8,5.2,4.07529788221
347,MehrBaba_test2,10,2.10442996025,0.00656912511197,0.00537473872798,0.01194386384,0.00910719617796,0.0242609734249,0.00634517766497,0.0167214093759,MehrBaba,8,8.0,7.55013475221
351,MehrBaba_test7,10,2.37235212326,0.0116240671026,0.00270787926821,0.0071989961033,0.00667062941682,0.018426788191,0.00495343768575,0.0122184796249,MehrBaba,8,7.3,7.2844342485
