,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,ISIS_train8,3,8.31664896011,"allah, prophet, syrian, wa, sallallāhu, abū, sallam, ibn, alayhi, ﻿, said, faction, ’, rasūlullāh, regim, yahyā, mujāhidīn, anh, radiyallāhu, bakr",0.0143910597524,0.0223106169079,0.333333333333,0.666666666667,0.419122257053,0.246171211135,0.683703988486,0.0070137577556,0.00633935797141,0.00566495818721,0.0221203129215,0.0164553547343,0.000134879956838,0.0101159967629,0.786509849021,0.764016777356
1,Rabbinic_test4,3,7.3942668438,"torah, paint, moment, tell, ask, hope, choos, jew, courag, gogh, ourselv, van, want, know, look, intent, gift, sinai, understood, rabbi",0.019641327669,0.0180346462519,0.333333333333,0.666666666667,0.344843537415,0.157105180534,0.768815803244,0.0364917776038,0.00971025841817,0.014408770556,0.0103367267032,0.00736100234926,0.000783085356304,0.0133124510572,0.76910159781,0.661652319724
2,IntegralYoga_train10,3,4.13729500771,"sri, heaven, gurudev, swami, let, yoga, yantra, everybodi, happi, yogavill, satchidananda, love, better, everyth, look, doesn't, feel, spirit, harmoni, spiritu",0.0367003170488,0.00800445248235,1.0,0.0,0.393107546049,0.152168746286,0.619429590018,0.0228369250563,0.0180122225796,0.00128658732711,0.00675458346735,0.0189771630749,0.00289482148601,0.0135091669347,0.683818829206,0.575184380342
3,NaumanKhan_train16,2,9.77133512497,"don't, know, na, guy, gon, you'r, allah, they'r, talk, get, masjid, i'm, say, happen, youth, whi, ask, mess, want, ummah",0.019076595048,0.0160374338808,0.5,0.5,0.388684006211,0.0506211180124,0.676843944099,0.0186763160966,0.0419049842419,0.022411579316,0.0191432239991,0.0210108556087,0.000350180926812,0.0119061515116,0.719907030993,0.540834378204
4,Ghandi_test0,3,15.4912800789,"div, href, td, class, meta, svg, id, li, https, tr, numlnum, button, rel, content, width, numcnum, evenodd, viewbox, mnum, ariahidden",0.00883637881253,0.00780764529716,0.666666666667,0.333333333333,0.187174695201,0.234311028313,0.726623184382,0.00113435845727,0.00579783211495,0.0163221578019,0.00371817494328,0.0026468364003,0.000945298714394,0.00415931434333,0.675115291853,0.682268323974
5,PastorAnderson_test5,3,31.7996590137,"re, s, say, truth, want, bibl, get, money, vers, don, nt, go, whi, know, chapter, thing, let, ve, unto, t",0.022864323054,0.0211466810918,0.666666666667,0.333333333333,0.292025790647,0.037764025059,0.476456258169,0.0119954240889,0.0259192678542,0.0199378983494,0.0246118646838,0.0106226507599,0.00117666285341,0.0198725281909,0.720365804509,0.66436508145
6,JohnPiper_train10,3,8.78448200226,"salvat, gospel, bless, god, glori, grace, vers, say, glorifi, truth, save, mose, jesus, justifi, asham, promis, joy, etern, coven, will",0.0424379240357,0.0147376646311,1.0,0.0,0.553716475096,0.14091954023,0.678390804598,0.0148018648019,0.0194638694639,0.0168997668998,0.00594405594406,0.0308857808858,0.0,0.0130536130536,0.731981697767,0.676410907606
7,ISIS_test2,3,16.3355929852,"allah, mubāhalah, ibn, yemen, emir, abū, wisdom, takfīr, kufr, ﻿, messeng, wa, adhdhawāhirī, “the, jawlānī, shaykh, ’s, said, statement, prophet",0.0153728896007,0.0263606867034,0.0,1.0,0.386159844055,0.227748048801,0.800674358569,0.00514210270308,0.00465568758252,0.00625390869293,0.0223056076715,0.0251546105205,0.0,0.0104231811549,0.682105006187,0.716481552189
8,Shepherd_train9,3,10.0424520969,"don, s, dream, dreamer, talk, tri, t, want, better, ask, christ, know, preacher, love, said, didn, get, pollut, i, say",0.0345537943303,0.0267590153846,0.666666666667,0.333333333333,0.419867363046,0.0878415424837,0.682740260914,0.0139148737138,0.0148503274088,0.0249064546305,0.0108746492049,0.019527595884,0.00970533208606,0.00970533208606,0.619760112214,0.555359345501
9,MehrBaba_train6,3,4.15400695801,"bahinabai, master, calf, discipl, baba, tukaram, gorakhnath, devot, brahmin, ratnakar, beg, husband, shri, say, ask, iness, spiritu, feel, attach, pain",0.0303093848617,0.0229538247977,1.0,0.0,0.475963815478,0.114639575637,0.725430993654,0.00477707006369,0.00350318471338,0.00541401273885,0.0108280254777,0.0359872611465,0.0248407643312,0.00891719745223,0.746585832037,0.655600136333
10,Unitarian_train13,3,12.3186850548,"tell, silenc, feel, intimaci, let, rustin, abus, racism, congreg, want, gay, am, sexual, know, i, get, glide, love, say, church",0.0279657751055,0.0208510791369,0.666666666667,0.333333333333,0.373377158673,0.0987259847117,0.678523163392,0.0184397163121,0.0122340425532,0.0216312056738,0.0124113475177,0.0122340425532,0.00274822695035,0.0107269503546,0.648716020944,0.618439105887
11,Unitarian_train6,3,5.72032117844,"sing, sang, voic, song, let, feel, hymnbook, parc, salvat, breath, i, realli, chant, joy, everyon, tune, learn, know, hope, hymn",0.0290995668798,0.0247790323939,0.666666666667,0.333333333333,0.312120169705,0.106941447499,0.656117417727,0.0258326216909,0.0106746370623,0.0277540563621,0.00918018787361,0.0032023911187,0.00106746370623,0.0117421007686,0.668066653176,0.555802884778
12,Rabbinic_train15,3,6.85423183441,"“no, mishnah, question, rabbi, moment, ask, abraham, don't, jew, israel, negoti, netanyahu, mensch, how, mayb, answer, tell, want, judaism, say",0.0197516635505,0.0128637130302,1.0,0.0,0.39303670186,0.210826210826,0.661178146472,0.0203821656051,0.00987261146497,0.0149681528662,0.00541401273885,0.00652866242038,0.00302547770701,0.0122611464968,0.742088934436,0.658630567505
13,IntegralYoga_test3,3,3.11063885689,"mind, fruit, know, don't, everyth, am, tree, anyth, let, happen, expect, yoga, sit, happi, vibrat, medit, will, peac, disturb, “i",0.0278007914957,0.0167919949031,1.0,0.0,0.479959069582,0.0503037693065,0.735606611617,0.00654817586529,0.0724976613658,0.00935453695042,0.00841908325538,0.000467726847521,0.000467726847521,0.0177736202058,0.69924401555,0.639847280334
14,MalcolmX_train4,3,19.8964378834,"nt, re, malcolm, get, s, ll, go, h, want, ve, think, nonviol, negro, bernard, know, got, x, w, thing, let",0.0179522807659,0.012831947268,1.0,0.0,0.607768160016,0.128087516746,0.790045285095,0.0170373122446,0.0334377156202,0.021973355979,0.0191603418078,0.00647524016772,0.00206995382411,0.0144366010297,0.706676359605,0.699161519844
15,PastorAnderson_test3,3,33.1473360062,"s, re, sorrow, get, say, nt, go, vers, let, unto, sorri, sin, know, god, repent, tell, save, bibl, guy, christ",0.0245265781839,0.0262951268494,0.666666666667,0.333333333333,0.5831896999,0.0927727306058,0.759184905426,0.0131465517241,0.0238916256158,0.023645320197,0.0136083743842,0.0249384236453,0.000461822660099,0.0168103448276,0.666743581824,0.758428162945
16,DorothyDay_train10,3,8.10295009613,"car, worker, get, got, priest, farm, want, pay, tax, too, talk, thing, go, wool, truck, money, floor, job, taught, walk",0.0246194129179,0.019568902756,0.666666666667,0.333333333333,0.417511761107,0.227122265355,0.813590221981,0.0224354451813,0.00324537886271,0.0114293777339,0.0213066177508,0.00959503315931,0.00126993085932,0.0126993085932,0.764609024876,0.687773514034
17,MehrBaba_test3,3,5.61298894882,"baba, meher, happen, silenc, will, s, spiritu, mind, drop, etern, mankind, realiz, know, truth, perfect, someth, realiti, soul, divin, incid",0.0316145352645,0.00909208925903,1.0,0.0,0.618112014453,0.251361286761,0.795085566596,0.014060134112,0.00194678780013,0.00930131948951,0.0136275146009,0.0237940731127,0.00519143413368,0.00692191217824,0.750299740535,0.663970856932
18,NaumanKhan_train6,3,21.7508010864,"allah, swt, know, say, don't, talk, messeng, realli, tell, ego, get, am, want, dont, ayah, go, thing, someon, didn't, you'r",0.0181187399441,0.0240767213753,0.666666666667,0.333333333333,0.419632050351,0.0721778423303,0.752723311547,0.0116976909775,0.0563014952701,0.0196826365578,0.0239039772149,0.0160716102126,0.000305157155935,0.0160207506866,0.679114376678,0.678406417005
19,ISIS_train5,3,2.69707202911,"allah, pkk, wa, sallallāhu, sallam, alayhi, crusad, prophet, ﻿, humili, messeng, dabiq, shahādah, step, blow, mock, khilāfah, despis, apost, shām",0.014093427805,0.0227490106135,0.333333333333,0.666666666667,0.488405797101,0.13731884058,0.612862318841,0.00106157112527,0.00106157112527,0.00212314225053,0.0222929936306,0.00743099787686,0.0,0.00583864118896,0.742639472831,0.658977274518
20,PastorAnderson_test0,3,30.846570015,"re, s, say, nt, bibl, go, unto, let, know, want, vers, chapter, okay, get, christ, look, whi, god, shall, preach",0.0222406065434,0.0154475257643,1.0,0.0,0.458042841776,0.0742208667808,0.656464945408,0.0138043986898,0.0280433184036,0.0211912561,0.0208235844642,0.0142389197139,0.00150411123738,0.0152416605388,0.69714869386,0.75876173089
21,Shepherd_train6,3,9.43661499023,"thank, s, redeem, sin, ill, don, t, pleas, kid, ask, get, too, said, god, oh, blood, i, want, money, dad",0.0413561341483,0.0198778186729,1.0,0.0,0.335815316226,0.0579592398015,0.551719202532,0.0213287570483,0.016303015445,0.0264770777151,0.00809021819073,0.0246383917627,0.0030644765874,0.0154449620005,0.659922689623,0.565939483669
22,NaumanKhan_train13,3,22.6312141418,"allah, quran, say, talk, know, get, don't, na, surah, thing, gon, whi, messeng, someth, dont, want, am, ayah, realli, happen",0.019242563431,0.0203609042381,0.666666666667,0.333333333333,0.511524504466,0.192940432935,0.753939357378,0.0163013446307,0.0303002394548,0.0121569349788,0.0243138699576,0.0156106096887,0.000322342972923,0.0171302265611,0.655005783049,0.535613049587
23,Shepherd_train14,3,9.14275717735,"s, get, don, pray, re, thing, go, ask, worri, let, heaven, ill, ve, want, t, lord, christ, i, say, will",0.0344515589234,0.0170967683918,1.0,0.0,0.31583388813,0.0502791501688,0.525377553523,0.022589997584,0.0196907465571,0.0281468953854,0.00942256583716,0.0190867359266,0.00193283401788,0.011355399855,0.698214258241,0.619746657807
24,JohnPiper_train8,3,8.5577878952,"barnaba, vers, grace, faith, lose, s, god, nt, christ, womb, say, happen, etern, courag, luke, spirit, job, want, whi, unborn",0.0363446522963,0.0289085628776,0.333333333333,0.666666666667,0.412457231839,0.132977639523,0.633026956135,0.0188178833039,0.00783026016671,0.00757767112907,0.00656731497853,0.027027027027,0.0,0.0119979792877,0.686864906887,0.740053545953
25,ISIS_test1,3,11.5295250416,"allah, ibn, wa, faction, murji'ah, sallam, hypocrit, alayhi, rahimahullāh, sallallāhu, irjā, hypocrisi, kufr, prophet, abandon, said, ignor, prayer, numah, oblig",0.012097799052,0.028381703227,0.0,1.0,0.450032538268,0.150439973969,0.700709239925,0.00283156740957,0.00593715747168,0.00474972597735,0.0265801972963,0.019820971867,0.0,0.00931677018634,0.710505800631,0.775331830753
26,Shepherd_test3,3,9.30399394035,"s, don, encourag, t, get, preacher, taught, let, selfcontrol, gift, teach, someth, jesus, ask, should, know, told, discipl, do, want",0.0282737947612,0.0214365536462,1.0,0.0,0.309070119575,0.0762469886566,0.606050955509,0.0185162477008,0.0117719190681,0.0202329858982,0.0163090128755,0.0247700797057,0.00331085223789,0.0123850398529,0.649381535762,0.583594609917
