,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
374,NaumanKhan_NaumanKhan_test5,5,10.4709739685,0.035250962496,0.035250962496,0.0,1.0,33.0,0.169794551949,0.66947107658,0.693067004426,NaumanKhan,3,2.5,3.93309267198
379,NaumanKhan_NaumanKhan_test3,5,9.14400315285,0.0398974902733,0.0398974902733,0.0,1.0,29.2,0.128701855993,0.651870276371,0.628028625037,NaumanKhan,3,2.7,3.9223201731
