,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
2,PastorAnderson_test5,5,55.2099530697,"you, s, re, nt, we, get, say, your, go, want, my, me, know, bibl, vers, look, unto, let, save, talk",0.0298240543282,0.0207715424629,0.4,0.6,0.556005053681,0.674225432101,0.015498058052,0.0286320055538,0.0222526596244,0.0171116573165,0.0162860949022,0.000769274067959,0.0166613505451,0.7085064352,0.747371074063,PastorAnderson,2,2.0,1.96477150286
7,PastorAnderson_test7,5,58.0999100208,"you, s, re, say, we, nt, get, go, bibl, vers, revel, shall, look, let, me, unto, talk, want, christ, thing",0.0239434797389,0.0161930055773,0.6,0.4,0.471228980851,0.610007559499,0.0125764493066,0.0217417520889,0.016314928073,0.0183995176156,0.0177276251184,0.0014126970454,0.0168834524938,0.740396999115,0.762902276963,PastorAnderson,2,1.9,1.86449930529
13,PastorAnderson_test1,5,68.6660950184,"you, s, say, re, we, bibl, get, go, nt, jesus, save, vers, your, don, whi, unto, me, christ, quran, let",0.0244551883802,0.019750669893,0.6,0.4,0.404083856893,0.536440922005,0.0145160339543,0.0221940580052,0.014692879038,0.0186866305117,0.0203371846263,0.00206319264324,0.0186276821504,0.727248089239,0.799819141847,PastorAnderson,2,1.8,1.99243185571
14,PastorAnderson_test11,5,55.5193300247,"you, s, re, we, say, go, get, bibl, hell, don, want, finish, nt, thing, know, me, realli, your, lot, talk",0.0256365528302,0.0238086226689,0.8,0.2,0.407126546717,0.546350282349,0.0185595567867,0.0236195752539,0.0229916897507,0.0160664819945,0.0154570637119,0.000849492151431,0.0213481071099,0.63367974689,0.762508022992,PastorAnderson,2,2.0,2.85323297847
16,PastorAnderson_test8,5,53.2773690224,"you, s, re, we, say, nt, your, esau, want, go, bibl, get, vers, husband, know, unto, me, talk, christ, god",0.0286680314808,0.0165039599662,0.8,0.2,0.507789630469,0.622028550099,0.0161972774789,0.025770136509,0.0162738603511,0.0157186345274,0.0218835557428,0.00227834044916,0.0174226034347,0.694197788383,0.671453254983,PastorAnderson,2,2.1,1.83998444057
20,PastorAnderson_test4,5,58.6251678467,"you, s, say, we, re, me, bibl, nt, your, vers, go, get, my, whi, afraid, let, want, shall, know, look",0.0238964270869,0.0212297129079,0.6,0.4,0.507635162982,0.647341467846,0.0132387706856,0.0228351282725,0.0228001050696,0.0151650468435,0.0225549426495,0.00309955345416,0.0178443218632,0.711648244472,0.720246951428,PastorAnderson,2,2.0,2.17030866484
21,PastorAnderson_test3,5,48.2228648663,"you, s, re, we, say, nt, your, bibl, go, vers, know, talk, sin, me, get, want, god, unto, let, tell",0.0260328416898,0.022683184156,0.8,0.2,0.483933904131,0.611945730201,0.0172318309619,0.0274559086649,0.0227485728892,0.017572633552,0.0177004345233,0.000596404532674,0.0166354264292,0.694210028218,0.677510171309,PastorAnderson,2,2.1,1.91345615325
22,PastorAnderson_test13,5,52.2208139896,"you, s, we, re, nt, say, your, get, go, my, bibl, know, vers, me, want, let, talk, look, lot, judg",0.0289026721526,0.019127064366,0.8,0.2,0.672586365192,0.777164787809,0.0161494308785,0.0305088043584,0.0222200603172,0.0165580309369,0.0161299737329,0.00365794337971,0.0156824593832,0.710967463878,0.798988389349,PastorAnderson,2,2.0,1.86929083829
29,PastorAnderson_test6,5,61.7417080402,"you, s, nt, we, say, re, get, bibl, go, me, know, my, want, tith, unto, talk, your, shall, save, let",0.0241145943884,0.0162680656184,1.0,0.0,0.565691890353,0.696968655138,0.0137709394878,0.0252605987944,0.0226629366903,0.0157025343857,0.016052219669,0.0014653478536,0.018100376328,0.672481224005,0.748591719705,PastorAnderson,2,2.0,1.96156063521
34,PastorAnderson_test0,5,60.5944941044,"you, s, re, nt, we, bibl, get, say, go, me, your, know, want, my, thing, read, christma, let, ve, preach",0.0265155545317,0.0157486450849,1.0,0.0,0.615567497943,0.735863797804,0.0131961529859,0.030039743303,0.0255320613182,0.0152607401545,0.0112175902827,0.00108390826351,0.0190630215233,0.680433018948,0.720371840105,PastorAnderson,2,2.0,2.02137186421
35,PastorAnderson_test10,5,51.5116519928,"you, s, re, nt, we, say, your, go, bibl, get, me, repent, save, vers, know, unto, tell, sin, preach, want",0.025543395635,0.0257138710416,0.6,0.4,0.548992009806,0.673161702573,0.0162660401229,0.0280338172982,0.0200614494849,0.0191176175272,0.0133943811876,0.00150611482619,0.0177520734181,0.678945545782,0.730684516345,PastorAnderson,2,2.0,1.81641696928
40,PastorAnderson_test2,5,59.7277479172,"you, s, re, nt, say, we, go, hell, sin, get, bibl, me, know, your, shall, save, my, want, god, talk",0.0266935130447,0.0279281098554,0.4,0.6,0.558068572259,0.68969404303,0.0125380991965,0.0250588805763,0.0229634247714,0.0163653366584,0.0196037683569,0.0021127736215,0.0191361873095,0.74045613151,0.620966445437,PastorAnderson,2,2.6,2.3544543274
