,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,17.7880408764,"s, christ, don, god, get, sin, t, grace, want, ill",0.0350407070766,0.0288314625595,0.6,0.4,166.6,0.559865536971,0.676657140486,0.80182020143,Shepherd,4,3.4,2.72061128084
4,Shepherd_test9,10,17.2873167992,"know, s, get, want, don, love, thing, god, ask, ill",0.0307002580748,0.0208717968652,0.8,0.2,158.3,0.661067970966,0.606671534472,0.662886298528,Shepherd,4,4.02321596675,3.97153063042
6,Shepherd_test0,10,15.6147990227,"s, don, get, job, said, t, ill, know, want, talk",0.0333475822942,0.0238633116887,0.8,0.2,156.0,0.600532301723,0.614342410953,0.741232016827,Shepherd,4,4.0335501355,4.0438276954
9,Shepherd_test10,10,13.7278091908,"christ, s, god, prais, get, spirit, sin, say, ask, bless",0.0337289010239,0.0218506752194,0.9,0.1,133.3,0.627563774327,0.610023211366,0.81643012068,Shepherd,4,5.0235501355,4.05111996524
15,Shepherd_test20,10,15.5495100021,"s, christ, get, want, sin, ask, pray, commit, god, don",0.0274984025031,0.024971345865,0.5,0.5,147.9,0.60482512383,0.661910255132,0.679431125084,Shepherd,4,4.31666666667,2.63692131367
16,Shepherd_test6,10,16.3040020466,"s, get, sin, god, don, know, want, t, ill, lord",0.0294889766631,0.0229973579717,0.5,0.5,163.0,0.622745557114,0.562558076701,0.662840821868,Shepherd,4,3.88988263341,3.72592809936
21,Shepherd_test16,10,15.448168993,"love, s, get, want, thing, don, say, t, god, ill",0.0407916160879,0.0256298287959,0.8,0.2,158.1,0.588929986498,0.613855263592,0.560148733825,Shepherd,4,4.6,3.95774900135
23,Shepherd_test19,10,15.689852953,"s, sin, christ, god, don, ask, get, someon, faith, know",0.0332700613566,0.024124695019,0.8,0.2,160.1,0.631787477475,0.623479880615,0.485434055965,Shepherd,4,4.0,4.72294969868
30,Shepherd_test14,10,17.6772708893,"s, know, christ, ill, ask, god, get, fear, sin, want",0.027840188459,0.0275326481263,0.4,0.6,165.3,0.647762148878,0.635731669464,0.614750800131,Shepherd,4,4.9,3.39596822329
31,Shepherd_test4,10,16.2250630856,"s, get, don, grace, sin, christ, preacher, preach, god, pray",0.0382190623117,0.0236691083772,0.8,0.2,164.9,0.612255261692,0.62340469263,0.733759608408,Shepherd,4,4.02111111111,3.90047860636
