,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC
0,DorothyDay_test-VK66G8,1,0.69677901268,0.0280373831776,0.0280373831776,0.0,1.0,3.0,0.0731707317073,,0.585858786833
1,Rabbinic_test-NFQDAW,1,1.37885403633,0.0365005793743,0.0365005793743,0.0,1.0,24.0,0.352941176471,,0.596177080636
2,NaumanKhan_test-6UBKRM,1,2.35866093636,0.0248936170213,0.0248936170213,0.0,1.0,50.0,0.42735042735,0.630073042832,0.685443028165
3,DorothyDay_test-LKN8Z1,1,0.814375162125,0.0294426919033,0.0294426919033,0.0,1.0,3.0,0.051724137931,,0.480477076531
4,DorothyDay_test-BUOYME,1,0.858906030655,0.0164835164835,0.0164835164835,0.0,1.0,10.0,0.172413793103,,0.606732632007
5,NaumanKhan_test-2LTE56,1,2.34124207497,0.0297092288243,0.0297092288243,0.0,1.0,19.0,0.0529247910864,,0.791806790941
6,NaumanKhan_test-TFKYAR,1,2.86398696899,0.0207077731417,0.0207077731417,0.0,1.0,53.0,0.14402173913,,0.712246834506
7,NawDawg_test-R5TAUQ,1,0.0922319889069,0.0254237288136,0.0254237288136,0.0,1.0,2.0,0.153846153846,,0.493898020666
8,Rabbinic_test-CCPGI5,1,1.26608300209,0.0313432835821,0.0313432835821,0.0,1.0,27.0,0.355263157895,,0.636661447433
9,NaumanKhan_test-HPJFKC,1,1.36944293976,0.0191809227579,0.0191809227579,0.0,1.0,13.0,0.178082191781,,0.711316054887
10,NaumanKhan_test-3XSJ1T,1,1.85184597969,0.0322997416021,0.0322997416021,0.0,1.0,26.0,0.135416666667,,0.646852056424
11,NawDawg_test-CPW3G2,1,0.0945410728455,0.025,0.025,0.0,1.0,2.0,0.142857142857,,0.730761876699
12,Rabbinic_test-5VIZNZ,1,1.42926096916,0.0288461538462,0.0288461538462,0.0,1.0,25.0,0.297619047619,,0.662782013542
13,DorothyDay_test-3QXL5H,1,0.748134851456,0.0327181208054,0.0327181208054,0.0,1.0,6.0,0.0845070422535,,0.521569894948
14,Rabbinic_test-05G4LM,1,1.55661082268,0.0196526508227,0.0196526508227,0.0,1.0,22.0,0.2,,0.70959882252
15,DorothyDay_test-CZ8S6Y,1,0.453356027603,0.0207547169811,0.0207547169811,0.0,1.0,6.0,0.206896551724,,0.68774857636
16,Rabbinic_test-W1FT31,1,1.45977687836,0.0380434782609,0.0380434782609,0.0,1.0,17.0,0.171717171717,,0.549420741014
