,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,54.5122590065,"s, ask, sin, don, prayer, pray, love, want, christ, get, t, ill, know, said, heaven, i, jesus, thing, someon, god, whi, say, someth, will, rememb, should, repli, tell, let, do",0.0359270470116,0.0218035613684,0.9,0.1,0.0664993683328,0.626789667597,0.0216331955109,0.0187167749557,0.0233313644418,0.00922917897224,0.0238481984643,0.00527909037212,0.0122563496751,0.675963859341,0.612616278288
1,DorothyDay_test8,10,68.7604138851,"car, get, too, farm, room, priest, go, say, talk, poverti, night, ask, worker, love, dollar, i, thing, maurin, tri, fr, am, babi, prayer, tamar, wonder, rememb, how, christ, got, hospit",0.023660501017,0.0213482449657,0.8,0.2,0.169520603379,0.694206060664,0.018282863368,0.00347342827371,0.0161040765417,0.0110833938552,0.0100729419937,0.00628374751334,0.0112412769585,0.795902753148,0.656545401305
2,Shepherd_train27,10,61.1542639732,"s, ask, don, get, christ, said, t, god, ill, want, let, know, i, sin, tell, noth, walk, go, didn, better, happen, say, got, thank, thing, love, lord, good, ll, preacher",0.0352062617165,0.0243509314315,0.9,0.1,0.0523170784327,0.580515444249,0.0189328179764,0.0169019620689,0.0276130891939,0.00871302695797,0.0256149890268,0.00510989550919,0.0130040289561,0.672703586013,0.633062264116
3,Unitarian_train13,10,65.9623179436,"am, silenc, feel, let, nt, fear, s, moment, dont, get, love, ask, say, know, i, want, too, whi, tell, talk, thing, compass, rememb, worship, think, resent, wonder, tri, ourselv, hour",0.0312693493621,0.0240423303515,0.8,0.2,0.106491028511,0.665216988256,0.0276328774848,0.00828281404201,0.0231918793176,0.0119131538136,0.00637952911321,0.00419427604681,0.0117016777104,0.687391777844,0.582188381222
4,Unitarian_test6,10,82.5015480518,"wound, know, am, get, i, anger, listen, dont, want, say, frustrat, too, ask, feel, go, realli, congreg, s, everyth, deeper, whi, nt, hear, love, think, thing, heal, tell, silenc, angri",0.0293331915018,0.0242569554551,0.9,0.1,0.0972880681936,0.65522949957,0.0187296416938,0.0121859004188,0.0285888785482,0.0100046533271,0.00540949278734,0.00683457422057,0.0105863192182,0.673706693619,0.660650465128
5,JohnPiper_train57,9,45.7003130913,"vers, god, s, anxieti, christ, spirit, say, humbl, jesus, humil, cast, baptism, glori, elder, let, pride, shall, want, sin, gentil, will, trust, repent, nt, promis, grace, yourselv, care, ministri, servant",0.0264733492903,0.0206688720101,0.666666666667,0.333333333333,0.117277184649,0.63481482268,0.015507997696,0.0178120430679,0.0113873011653,0.00704506181045,0.0261420532589,4.43085648456e-05,0.0106340555629,0.652911453123,0.657003787085
6,WBC_train34,10,64.2168109417,"shall, unto, ye, god, lord, thou, s, christ, thi, thee, heaven, wit, say, judgment, belov, inherit, matthew, sermon, hell, jesus, hath, thing, sunday, outlin, nt, scriptur, nor, will, let, fear",0.0237640659475,0.0242833786541,0.5,0.5,0.192333208925,0.588827596716,0.0089478044739,0.00752278376139,0.0122618061309,0.0175642087821,0.0220049710025,0.00049710024855,0.00748964374482,0.762562640404,0.723394847981
7,DorothyDay_train68,10,60.3370878696,"worker, get, room, hospit, peter, poverti, dollar, talk, destitut, maurin, unemploy, street, night, reader, got, too, go, tri, cloth, i, paper, cathol, hope, want, poor, marcher, love, thing, say, rent",0.0292089863511,0.0195436597731,0.8,0.2,0.165520222258,0.732579087106,0.0194908659725,0.00422425612332,0.014562567162,0.01267276837,0.0162300366843,0.0065957683329,0.00796679882907,0.838252540235,0.765504027951
8,Shepherd_train44,10,66.6628851891,"s, christ, get, love, don, want, ask, jesus, know, god, ill, t, mind, i, sin, think, said, say, bless, thank, thing, go, anyth, car, should, whi, someon, spirit, am, do",0.0329583536933,0.0209761943901,0.8,0.2,0.0706919744638,0.613385780662,0.0220224265077,0.0150856988921,0.0262652793211,0.00929386806748,0.0262316058861,0.00727346196586,0.0119540694346,0.666457400272,0.643472215258
9,Shepherd_test15,10,58.7485120296,"s, get, sin, walk, christ, want, know, don, thing, i, ask, say, god, said, spirit, t, ill, whi, do, go, jesus, bless, tell, someth, eat, preacher, think, love, talk, clean",0.0304247804229,0.0232635902195,0.7,0.3,0.0669970627055,0.657886298328,0.0226531217559,0.0154234020466,0.0271763310099,0.00882396559395,0.0231721785555,0.00626575708142,0.0135325522764,0.668109403771,0.656312258629
10,DorothyDay_test13,10,40.173801899,"prison, get, worker, hour, room, too, am, fr, night, tree, farm, judith, visit, go, morn, tamar, ask, look, retreat, job, street, judg, reader, sit, babi, wait, pictur, i, littl, thing",0.0214808207449,0.0250943980314,0.4,0.6,0.164431549168,0.651477921212,0.0231258545865,0.00237797990607,0.012127697521,0.00897687414541,0.00808513168064,0.00683669222995,0.00951191962428,0.748430604053,0.64294144566
11,PastorAnderson_test5,10,195.417718172,"s, re, say, nt, get, bibl, go, vers, let, know, unto, want, talk, look, preach, whi, tell, ll, don, ve, god, thing, pastor, okay, chapter, tongu, here, shall, heaven, lot",0.0250232044863,0.0161018061227,0.9,0.1,0.0652954433186,0.633423125004,0.0142819755487,0.0226006654952,0.0206471753842,0.0202172206229,0.0163289340861,0.00166373798931,0.0167962762179,0.699389582667,0.751985264841
12,DorothyDay_test3,10,45.1772818565,"get, room, worker, go, pilgrimag, farm, want, night, too, bed, fr, talk, know, say, told, i, dollar, done, women, woman, ask, pay, joy, walk, retreat, pray, maurin, ownership, feel, mike",0.0227233244204,0.0148255672308,0.8,0.2,0.198509048697,0.732074269656,0.0181818181818,0.00276179516686,0.0161104718067,0.0133486766398,0.00952819332566,0.00584579976985,0.00934407364787,0.702948599242,0.642545985072
13,DorothyDay_train29,10,40.9096300602,"worker, too, farm, get, talk, go, tamar, room, away, night, hospit, tri, am, say, children, got, happi, inde, rememb, i, hard, thing, will, babi, maritain, stay, love, littl, cathol, mental",0.0206564832796,0.0199190106549,0.6,0.4,0.240556032586,0.738244537309,0.016246236894,0.00202429149798,0.013443371743,0.0103290771307,0.0154157583307,0.00768192671027,0.0118343195266,0.765432511583,0.680153262672
14,Unitarian_train25,10,67.9572770596,"s, love, am, belov, say, reveng, fear, i, get, f, e, too, know, unitarian, nt, n, tell, here, let, dont, hope, want, someth, talk, face, bear, oh, feel, look, go",0.0239419642838,0.0186954945159,0.7,0.3,0.106096272447,0.578728889847,0.019471209949,0.00786850265062,0.0228386623545,0.010869202814,0.00900210049011,0.00360084019605,0.0119027773147,0.688390664995,0.674011249793
15,JohnPiper_test8,10,54.4400920868,"grace, god, say, pray, christ, s, prayer, answer, let, vers, nt, coven, will, faith, glori, sin, jesus, love, thing, ask, get, paul, want, justifi, whi, flesh, abid, spirit, door, blood",0.0363180511536,0.0207525266966,0.8,0.2,0.148141987906,0.71633291926,0.0199807328647,0.0198023334642,0.0137010739644,0.00567310093838,0.0249045563207,0.00057087808185,0.0122738787598,0.689891613747,0.729765407355
16,DorothyDay_train65,10,31.9097840786,"worker, prison, get, tivoli, visit, prayer, tri, shall, priest, love, am, too, night, farm, i, fr, dan, pick, say, street, go, read, morn, vermont, ddlw, pray, feel, summari, stay, girl",0.0238369673785,0.0179702195351,0.8,0.2,0.144641706277,0.649761813907,0.0188828259621,0.00100516944285,0.0189546237794,0.0137851809305,0.00875933371626,0.00624641010913,0.00768236645606,0.758136762116,0.669422545208
