,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
371,NaumanKhan_test-4XQ325,1,2.33112502098,0.0248936170213,0.0248936170213,0.0,1.0,50.0,0.42735042735,0.628042092745,0.685443028165,NaumanKhan,3,3.0,3.94444894539
