,groupId,files,timeRun,nous,vous,je,ils,il,elle,le,groupName,rank,rfPred,svmPred
180,JohnPiper_test8,10,3.80500292778,0.0243194637456,0.0181885064988,0.0114444535273,0.00707103735797,0.0231341453446,0.000163492193248,0.0104635003679,JohnPiper,4,4.0,3.98830787735
181,JohnPiper_test15,10,4.41891407967,0.0227121842133,0.0157587616618,0.0122645794752,0.00758237534505,0.0194625947797,0.000419301862399,0.0121946958314,JohnPiper,4,4.0,4.04004779225
184,JohnPiper_test4,10,4.2340760231,0.0186778439591,0.0156629163909,0.0123538495478,0.010883153173,0.0158099860284,0.000477976321788,0.0105522464887,JohnPiper,4,4.0,3.65131801476
191,JohnPiper_test13,10,4.43182992935,0.0219225499387,0.018641378813,0.0112136727483,0.00735559241364,0.0160813441985,0.0002523977789,0.0128001730728,JohnPiper,4,4.0,4.03439991308
194,JohnPiper_test2,10,4.73919606209,0.0160310664144,0.0166948786883,0.0110524743603,0.0109529025192,0.0183212187593,0.000663812273889,0.0123137176806,JohnPiper,4,4.0,3.58601550584
199,JohnPiper_test11,10,3.93382501602,0.0189514344345,0.0220496519535,0.0114271918883,0.00772542550195,0.0212449201304,0.000523075685028,0.0110248259767,JohnPiper,4,4.0,3.84906551868
201,JohnPiper_test7,10,4.40765309334,0.0189733319279,0.018692245529,0.0147570359439,0.00822177716876,0.0321492568778,0.00119461719546,0.0114894065563,JohnPiper,4,4.4,4.33565401071
204,JohnPiper_test0,10,4.39545202255,0.0161482415581,0.0189505394423,0.0178296202886,0.010823875578,0.026271542665,0.000455373406193,0.0122250245201,JohnPiper,4,4.0,3.56961886076
206,JohnPiper_test9,10,4.14551091194,0.0194711804403,0.0167053877641,0.0137920861452,0.00814986908581,0.0200612162112,0.00143821219161,0.0118007154184,JohnPiper,4,4.0,3.94102596746
208,JohnPiper_test16,10,3.55241203308,0.0193678135793,0.0142526122503,0.0102304026582,0.00594587504918,0.0262755213571,0.000306037686355,0.0117605910899,JohnPiper,4,4.0,4.33169272145
211,JohnPiper_test5,10,4.4217748642,0.0178266438941,0.0196057500712,0.0118488471392,0.00921576999715,0.0180401366354,0.000426985482494,0.0111372046684,JohnPiper,4,4.0,3.72457748789
216,JohnPiper_test14,10,4.10592198372,0.0223756067961,0.015359526699,0.0117566747573,0.00898816747573,0.0218825849515,0.000644720873786,0.0102017597087,JohnPiper,4,4.0,3.95111591348
220,JohnPiper_test3,10,4.09578204155,0.0191811978772,0.0148976497346,0.0150492797574,0.0103487490523,0.0232373009856,0.00128885519333,0.010386656558,JohnPiper,4,4.0,3.47337514474
226,JohnPiper_test12,10,3.70488190651,0.0174290049859,0.0193366572729,0.0139605462822,0.00637329286798,0.0198569260785,0.00173422935183,0.0104487318448,JohnPiper,4,4.0,3.86655847137
229,JohnPiper_test1,10,4.41981601715,0.0189199434814,0.0161284764104,0.0134059344522,0.00827101354378,0.020643071303,0.000310163007892,0.0130268463315,JohnPiper,4,4.0,4.18057880217
231,JohnPiper_test17,10,4.4267821312,0.0187780269058,0.0243133408072,0.0170263452915,0.00805773542601,0.0214405829596,0.00266255605381,0.0113158632287,JohnPiper,4,4.0,3.80221624842
233,JohnPiper_test10,10,4.09081602097,0.0173666288309,0.0203934922437,0.0113129020053,0.00658342792281,0.0206583427923,0.0011350737798,0.0109345440787,JohnPiper,4,4.0,3.8877034029
235,JohnPiper_test6,10,3.61437296867,0.0177692960136,0.0183630195081,0.0104325699746,0.00852417302799,0.0214588634436,0.00131467345208,0.0130619168787,JohnPiper,4,4.0,4.29688502009
240,WBC_test11,10,4.09529614449,0.0123920535956,0.00782248383224,0.0173876002014,0.0126244046005,0.022692948147,0.000929404019672,0.00863571234946,WBC,1,2.9,1.0169161616
241,WBC_test3,10,4.17000198364,0.0110364503172,0.00784563985135,0.0140020271031,0.0175682270355,0.019595330155,0.000900934719772,0.00900934719772,WBC,1,1.0,0.440115203961
244,WBC_test6,10,4.67326593399,0.0152684734927,0.0076512395008,0.0138742476281,0.0108137518278,0.0226476689224,0.00159825891794,0.00887543782093,WBC,1,4.4,2.18085322299
246,WBC_test1,10,4.59654688835,0.0147831228912,0.00584368151936,0.0157222859926,0.0150961772583,0.0242095377231,0.000591324915649,0.00681762843925,WBC,1,1.0,0.714584456456
249,WBC_test8,10,4.65786790848,0.00916722632639,0.0112491605104,0.0125923438549,0.0164204163868,0.0254869039624,0.00241773002015,0.0107118871726,WBC,1,1.0,1.25690246991
253,WBC_test12,10,4.86077785492,0.0116851572244,0.00676163592201,0.0105363355872,0.0220901989103,0.022254316287,0.00101752773584,0.00869822096764,WBC,1,1.0,1.34964766856
254,WBC_test4,10,5.35666680336,0.0118049923403,0.00672854525247,0.0143882731068,0.0158901805293,0.0203057883512,0.00195247964915,0.0091616352768,WBC,1,1.0,0.628281567237
257,WBC_test10,10,4.9044418335,0.0149229255494,0.00537881272548,0.0142013775008,0.0197113807806,0.0191538209249,0.00167267956707,0.00839619547393,WBC,1,1.0,1.22292825014
258,WBC_test2,10,4.78933811188,0.0114058355438,0.00666445623342,0.0129641909814,0.0167771883289,0.0241047745358,0.000895225464191,0.00988063660477,WBC,1,1.0,0.489373116556
263,WBC_test0,10,4.6351108551,0.00664369204533,0.0063949976907,0.0134650229154,0.0160940775216,0.0246562688741,0.0052936369773,0.00685685863502,WBC,1,1.3,2.24460145137
269,WBC_test7,10,5.12950086594,0.00794315678426,0.00651587079959,0.00924633094418,0.0156691178752,0.0213162059015,0.000589531167582,0.00964969437463,WBC,1,1.0,1.60944485135
274,WBC_test9,10,4.55922293663,0.0103645334185,0.00422390231782,0.0108259681255,0.0155113051503,0.0228587654847,0.00362048770099,0.0105065133284,WBC,1,2.2,2.42939283021
278,WBC_test5,10,4.51688098907,0.00897232631882,0.00454021331796,0.00990919573364,0.0175482848083,0.025187373883,0.00165753819545,0.0100172960507,WBC,1,1.9,1.38986322576
279,PastorAnderson_test5,10,16.6416251659,0.0143211015615,0.0270075115582,0.0192953777341,0.0177208588649,0.0142809864311,0.00141405834746,0.0192352050385,PastorAnderson,2,2.1,2.02450399929
285,PastorAnderson_test1,10,15.3192439079,0.013654798977,0.0230504992135,0.0182349353109,0.0194762806725,0.0179138977174,0.00138046165206,0.0171969137586,PastorAnderson,2,2.0,1.74525671826
288,PastorAnderson_test4,10,18.2097270489,0.0138091220048,0.026447825653,0.0235535352985,0.0153515337924,0.0173203770743,0.000798424925374,0.018000852863,PastorAnderson,2,2.0,2.01342727605
289,PastorAnderson_test3,10,18.5940010548,0.0149318272073,0.0259277236023,0.0205797996735,0.0152142258306,0.018726558708,0.00127961876186,0.0173145655915,PastorAnderson,2,1.9,1.91333683023
293,PastorAnderson_test6,10,18.322013855,0.0124432172441,0.027897033936,0.0223568183843,0.0153914669992,0.0150975327336,0.00230693863009,0.0188563284938,PastorAnderson,2,2.0,2.11151604325
297,PastorAnderson_test0,10,18.6350400448,0.0146000448129,0.0261707371723,0.0199865561282,0.0195205019045,0.0171274927179,0.00248263499888,0.0155321532601,PastorAnderson,2,2.0,1.84019467527
300,PastorAnderson_test2,10,17.0119390488,0.0175752015837,0.026102071363,0.0189078267587,0.0177200521462,0.0133745352711,0.000791849741683,0.016551590942,PastorAnderson,2,2.2,2.03636944422
304,NaumanKhan_test0,10,9.34077906609,0.0100115517905,0.043161690062,0.0174677074947,0.0177127454755,0.0188504218154,0.00101515734939,0.0180277943081,NaumanKhan,3,2.7,3.56019230861
309,NaumanKhan_test2,10,7.1394431591,0.0150352596798,0.0341508848184,0.0129729010511,0.0216436776511,0.018006830177,0.000332638488491,0.0176076639908,NaumanKhan,3,2.7,2.99965622934
310,NaumanKhan_test1,10,8.47684884071,0.013105988371,0.0393553573766,0.0217996896442,0.0186587395068,0.00994634210182,0.000841325929665,0.0174434909417,NaumanKhan,3,2.9,3.02902310567
313,Rabbinic_test5,10,3.43451690674,0.0206921316038,0.00839355446833,0.0137797926298,0.00960545805467,0.014363301764,0.00228915121864,0.0110417882311,Rabbinic,6,4.2,4.46056644694
317,Rabbinic_test2,10,3.2158768177,0.0227602905569,0.00726392251816,0.0134140435835,0.00702179176755,0.0129782082324,0.00324455205811,0.0102663438257,Rabbinic,6,4.2,4.75358070708
320,Rabbinic_test0,10,3.10249400139,0.0285571392848,0.00705176294074,0.0109027256814,0.00695173793448,0.00985246311578,0.00215053763441,0.0126531632908,Rabbinic,6,6.1,5.86011435153
321,Rabbinic_test3,10,3.5418241024,0.0265959796775,0.00742213386349,0.0121935056329,0.00808482438701,0.00689198144467,0.00366688756351,0.0127678374199,Rabbinic,6,6.1,5.35984756424
322,Rabbinic_test4,10,2.66866183281,0.0232053911515,0.00697333723996,0.00914151772634,0.0099033108702,0.00908291825374,0.00281277468503,0.0131262818635,Rabbinic,6,6.5,4.96938428918
325,Rabbinic_test1,10,3.13238692284,0.0273646638905,0.00793178663494,0.0112036486219,0.0067420186397,0.012591711283,0.00153678366052,0.0141284949435,Rabbinic,6,5.6,5.73144524452
328,MehrBaba_test1,10,1.81947493553,0.00584591222406,0.00322833958642,0.00401361137772,0.0082889800192,0.0301020853329,0.0,0.0123025913969,MehrBaba,8,8.0,7.82037177469
331,MehrBaba_test3,10,3.12863492966,0.00840464547677,0.00382029339853,0.00662184189079,0.00855745721271,0.0184392828036,0.00708027709861,0.0111552567237,MehrBaba,8,7.6,7.77580067341
334,MehrBaba_test8,10,2.25194692612,0.00495970241785,0.00234208169732,0.00743955362678,0.00998828959151,0.0286560584143,0.00220431218571,0.0125370255562,MehrBaba,8,8.0,7.87647345995
336,MehrBaba_test4,10,3.60741186142,0.0109534693173,0.00491612402432,0.0149208676528,0.0102203631032,0.0217775669498,0.00564923023848,0.0125921773255,MehrBaba,8,5.0,6.4387446875
340,MehrBaba_test6,10,3.61594986916,0.00553709856035,0.0221926910299,0.0124916943522,0.00784053156146,0.0173200442968,8.85935769657e-05,0.0175858250277,MehrBaba,8,8.0,6.77246582617
343,MehrBaba_test0,10,2.78484296799,0.0130700778643,0.0035595105673,0.00767519466073,0.00778642936596,0.0263070077864,0.00361512791991,0.0106229143493,MehrBaba,8,4.6,6.51455340132
345,MehrBaba_test5,10,2.94794893265,0.00525171078457,0.00360723569041,0.0149063710148,0.00636571004191,0.0259933160045,0.00392552119251,0.0149063710148,MehrBaba,8,8.0,9.08601730749
347,MehrBaba_test2,10,2.87675285339,0.00702778678776,0.00610876851552,0.0137852740837,0.00491945075143,0.0217320791437,0.0077846253649,0.0143258730674,MehrBaba,8,8.0,8.32426464269
351,MehrBaba_test7,10,2.45056390762,0.00573231997939,0.00437975009661,0.0114002318691,0.010305294345,0.0348447765039,0.0148782687106,0.0109493752415,MehrBaba,8,7.6,5.92494438502
