,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
28,WBC_test0,10,36.6146259308,"shall, unto, ye, we, sin, my, you, mose, obama, your, s, god, thee, thou, heaven, me, ie, repent, say, wit, pharaoh, lord, thi, belov, antichrist, sermon, angel, rev, hath, job",0.0275651321356,0.0347088817254,0.2,0.8,0.475590318406,0.57685459044,0.0107097412696,0.00685706206702,0.012406333946,0.0150219143221,0.0222677788774,0.00378198784109,0.00802346953202,0.73744457497,0.660199409616,WBC,1,2.1,2.27253757572
30,WBC_test1,10,45.7908799648,"we, unto, you, my, me, shall, s, sin, ye, your, our, love, job, nt, thou, god, thing, say, prophet, sermon, belov, evil, lord, puritan, preach, thi, enemi, hate, christ, thee",0.030095589578,0.0307868797052,0.7,0.3,0.498682936437,0.619183611653,0.0159669688745,0.00782468094936,0.0138592134896,0.016197955766,0.0212507940174,0.00132817462609,0.00799792111798,0.705919158586,0.815212636737,WBC,1,2.5,2.07527891501
33,IntegralYoga_test1,10,20.3329641819,"you, your, mind, we, medit, yoga, get, don't, want, our, spiritu, sri, self, me, yourself, whi, mantra, say, anyth, realiz, fruit, happi, someth, will, my, clean, realli, swami, everyth, know",0.0337541572774,0.0139632266634,1.0,0.0,0.600611871881,0.706761970804,0.0178817056396,0.0427064911246,0.0104146197681,0.00641907381935,0.00805659265082,0.00131001506517,0.014934171743,0.656671967645,0.545255206306,IntegralYoga,6,5.5,5.07481785703
36,IntegralYoga_test0,10,14.9002969265,"you, your, we, want, mind, everyth, don't, know, me, guru, whi, yourself, should, self, get, will, happi, our, say, yoga, pain, am, if, boat, yogavill, anyth, job, clean, let, feel",0.0302635559698,0.0193730070448,0.8,0.2,0.629678789982,0.720551263617,0.0209158757947,0.0557449553119,0.0122546761264,0.00552842532019,0.00165852759606,0.00175066801806,0.0187045056666,0.691955103922,0.660419902178,IntegralYoga,6,5.4,4.98775866554
37,MehrBaba_test0,10,17.1626911163,"baba, you, we, me, master, mind, s, love, realiz, suffer, your, discipl, my, pure, spiritu, happi, infinit, ask, our, divin, want, shri, feel, meher, say, soul, moment, clown, perfect, bliss",0.0346718621466,0.0246866005409,0.8,0.2,0.496104332671,0.761951794477,0.0119857466796,0.00834143181082,0.0118237771299,0.00769355361192,0.028830579851,0.00153871072238,0.0138483965015,0.767066472947,0.814402369832,MehrBaba,8,5.4,5.35925100451
38,MehrBaba_test1,10,22.3843290806,"mind, baba, meher, plane, love, finit, divin, we, you, spiritu, master, avatar, conscious, discipl, s, infinit, me, feel, bahinabai, answer, ignor, am, mental, perfect, get, soul, spirit, reaction, my, want",0.0310803636654,0.0155359333124,0.9,0.1,0.479575256437,0.666869315318,0.0056840565029,0.00467105633406,0.0087230570094,0.0106365017728,0.0181214474647,0.00461477854691,0.0187967809106,0.765576117066,0.744667127869,MehrBaba,8,6.4,6.76837244249
43,ISIS_test1,10,36.9470360279,"allah, ibn, wa, ﻿, alayhi, sallam, you, faction, sallallāhu, kufr, rahimahullāh, prophet, your, hypocrit, murji'ah, said, mujāhidīn, kuffār, ask, irjā, say, jihād, messeng, dabiq, hypocrisi, vers, we, muslim, abandon, dollar",0.0158352704211,0.0233896147756,0.2,0.8,0.405044979954,0.671176684649,0.00423328551936,0.00545778959521,0.00304376727425,0.0233355491026,0.0141692614491,0.00048980163034,0.0122450407585,0.75738781381,0.764194934569,ISIS,1,1.1,1.44779508808
45,ISIS_test0,10,41.6263611317,"allah, crusad, you, ibn, your, wa, apost, alayhi, ﻿, sallam, sallallāhu, mubāhalah, messeng, plot, abū, me, jihād, my, khilāfah, said, muslim, mujāhidīn, prophet, will, shaykh, we, dabiq, kufr, rāfidah, islam",0.0174631802289,0.0233020069917,0.3,0.7,0.550321330539,0.745469063621,0.00500604757425,0.00876898266362,0.00497244993952,0.0242910899073,0.0213680956861,0.000638355059804,0.0100120951485,0.746255494937,0.693671031918,ISIS,1,1.3,0.96774633729
50,Unitarian_test0,10,43.4884419441,"we, me, you, my, fear, our, am, get, your, i, know, anger, gay, want, silenc, ask, love, say, unitarian, tell, dont, im, talk, go, angri, whi, us, thing, worth, afraid",0.0261378849339,0.0257178973548,0.7,0.3,0.490251540083,0.64257355814,0.0222357697491,0.00917666688057,0.0276262593852,0.0126419816467,0.00571135211448,0.00548674837964,0.0103959442983,0.691599777853,0.657727635508,Unitarian,7,4.9,5.86258795942
51,Unitarian_test1,10,51.241768837,"my, we, me, you, our, want, your, evil, am, depress, love, nt, i, hope, congreg, s, know, say, feel, dont, fig, let, too, tree, everyon, get, rod, think, silenc, talk",0.0295046010009,0.0288253657145,0.6,0.4,0.516070318297,0.657480167949,0.0187517260425,0.0106324219829,0.0306545153273,0.0096106048053,0.010521955261,0.00535763601215,0.0121237227285,0.694462999608,0.696887134102,Unitarian,7,6.0,5.50522903639
52,Rabbinic_test0,10,29.5391170979,"we, you, our, your, my, rabbi, me, know, evil, steinberg, koufax, ask, jew, happi, want, let, get, yom, deed, hyphen, messag, jewish, whi, us, promis, ourselv, mose, tell, am, kippur",0.0206618035199,0.0221145589186,0.6,0.4,0.614556415175,0.789057727656,0.027639938784,0.011872188471,0.0155822473682,0.00519408245606,0.0136808421834,0.00329267727125,0.0129852061401,0.694731376441,0.703677706271,Rabbinic,6,5.7,5.58944274177
56,Rabbinic_test1,10,25.5892407894,"we, our, you, rabbi, jew, my, kaplan, “no, me, jewish, your, am, god, moment, ask, know, steinberg, abraham, jewri, mose, synagogu, get, judaism, rememb, tell, us, want, realli, torah, think",0.0205180464499,0.0157786311659,0.8,0.2,0.604562715805,0.743575025589,0.0262099932126,0.00757061556936,0.011382028925,0.00772724899494,0.00965906124367,0.00104422283715,0.013574896883,0.691986255775,0.640387832764,Rabbinic,6,5.9,5.55553237577
58,MalcolmX_test0,10,57.8231389523,"you, nt, negro, we, s, re, get, malcolm, me, your, h, our, x, know, ll, got, my, let, nonviol, want, say, go, talk, ve, ﻿, think, here, thing, tri, tell",0.0181330211487,0.0192190993812,0.5,0.5,0.579241904496,0.729706969006,0.0159488900124,0.0212115640943,0.0165693799697,0.0205910741371,0.0112377625592,0.000988187709703,0.0141793445788,0.735374607288,0.685629376301,MalcolmX,2,2.0,1.69430606213
61,Shepherd_test0,10,36.5341799259,"you, we, your, s, don, me, my, want, get, t, ask, love, preacher, know, talk, ill, christ, said, god, our, bad, bless, i, mom, lord, thing, didn, got, happen, say",0.035453269032,0.0241125014442,1.0,0.0,0.493439661688,0.6321292285,0.0180781636786,0.0172155127147,0.023479108844,0.0102392918761,0.0239666941715,0.00772635211162,0.0109519165854,0.672821056579,0.63018316382,Shepherd,4,5.1,5.02134022371
63,Shepherd_test1,10,41.8113648891,"we, you, my, me, your, s, don, our, get, t, want, ask, ill, let, i, god, christ, thing, know, said, will, lot, didn, lord, love, sermon, thank, go, trust, say",0.0347403740488,0.021637245377,0.9,0.1,0.48120048158,0.59794002229,0.0268781742629,0.0144119781017,0.0292197084625,0.00860761163512,0.0194578194051,0.0056724490469,0.01299386584,0.670249461544,0.65049031924,Shepherd,4,5.6,4.97169330108
65,Ghandi_test0,10,64.6730480194,"div, href, class, td, meta, svg, id, li, https, tr, numlnum, button, rel, content, width, numcnum, viewbox, ariahidden, mnum, octicon, fillrul, evenodd, path, arialabel, datagaclick, span, you, lcnum, blobcod, lnum",0.0110160855398,0.00773101457747,0.8,0.2,0.242856072401,0.716827136723,0.00449393944819,0.00678566952536,0.0164360016472,0.00542495479204,0.00384939036399,0.000644549084203,0.00558609206309,0.691882846465,0.671907901267,Ghandi,1,4.8,3.51752972283
