,groupId,files,timeRun,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
367,NaumanKhan_NaumanKhan_test2,10,23.3326060772,0.030442833797,0.030442833797,0.0,1.0,35.5,0.154879012706,0.657103541566,0.606857871678,NaumanKhan,3,2.7,3.9401692051
369,NaumanKhan_NaumanKhan_test1,10,28.6125049591,0.0341694125842,0.0341694125842,0.0,1.0,38.2,0.10657042199,0.670250782009,0.798315767688,NaumanKhan,3,2.8,3.93976865309
