,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
31,Shepherd_test8,10,29.8010859489,"s, don, ask, want, pray, rememb, get, love, preacher, ill, said, t, let, christ, know",0.0315240560716,0.0237108887499,0.8,0.2,0.0573523614342,0.616989996402,0.0223707351389,0.0195568061906,0.0240239183961,0.00896939852269,0.0253253605346,0.0228631727049,0.0110094970102,0.65923789623,0.5519807459,Shepherd,4,4.0,3.88904698054
33,Shepherd_test3,10,51.9731850624,"s, rememb, ask, get, don, christ, want, sin, t, know, god, said, say, prais, i",0.034412507979,0.0230286632922,0.8,0.2,0.0639921082055,0.616695437781,0.022554230714,0.0176339606378,0.026217497486,0.0109538859359,0.0276540726907,0.0230929464157,0.0119235741991,0.673383525249,0.608670672664,Shepherd,4,4.0,3.8222240693
36,Shepherd_test13,10,48.0749139786,"christ, s, ask, get, want, don, god, lord, bless, said, t, know, sin, ill, thing",0.0383667373063,0.0179772622769,1.0,0.0,0.0637375948534,0.645857220391,0.0253010211858,0.0184804145709,0.0222146014327,0.00975461057766,0.027320530407,0.0166514250876,0.0123075750648,0.647235630111,0.692223943501,Shepherd,4,4.0,3.85835005123
44,Shepherd_test21,10,56.7532999516,"s, get, want, don, pray, christ, know, god, wisdom, ask, ill, t, said, wrath, prayer",0.0322372461631,0.0227969019172,0.9,0.1,0.0753976500958,0.594887240377,0.0228394632552,0.0177292637141,0.0236737815477,0.0123061948133,0.0211708266704,0.0197107696586,0.010359452131,0.665345097911,0.562125072129,Shepherd,4,4.0,4.25518509651
45,Shepherd_test1,10,58.0082280636,"s, get, christ, want, ask, don, ill, said, pray, love, t, sin, go, god, i",0.033460979322,0.0208048499402,0.9,0.1,0.0542028121489,0.612383414665,0.024409557254,0.0171796460786,0.0242029883633,0.00815947118364,0.0214831646354,0.02137988019,0.0131515527095,0.685683424019,0.708368061913,Shepherd,4,4.0,3.81034689622
49,Shepherd_test11,10,54.2052140236,"christ, s, sin, get, spirit, pray, don, know, god, t, ill, ask, jesus, say, want",0.0307355980123,0.0248297036967,0.8,0.2,0.0757298273357,0.639416686822,0.0255432436322,0.0173766009498,0.0250755504389,0.00791480788603,0.02291696647,0.0201108073104,0.0129515038135,0.611756167785,0.677644133804,Shepherd,4,4.0,3.9889249784
55,Shepherd_test18,10,50.748611927,"s, want, sin, ask, get, wait, don, bless, said, bad, ill, t, christ, god, pray",0.0355652109882,0.0266564449348,0.7,0.3,0.0829009687582,0.642095897655,0.0241658757392,0.0165364678397,0.0242388844272,0.0100751989487,0.0251879973717,0.019493319705,0.0115718770534,0.707089327591,0.713738362498,Shepherd,4,4.0,4.0459098103
58,Shepherd_test7,10,52.6528251171,"trust, s, christ, know, don, evil, get, want, heaven, sin, say, someon, lord, jesus, t",0.0348902024284,0.0260721264123,0.7,0.3,0.0748960211271,0.655776403079,0.0243976938643,0.0212668473903,0.0255431255011,0.00771257302127,0.0247795044099,0.0234431675003,0.0129815585506,0.685425907229,0.678623985266,Shepherd,4,4.0,3.84411116347
63,Shepherd_test17,10,54.8624072075,"s, don, merci, get, evil, christ, t, whi, said, tell, say, ill, disagr, love, want",0.031456741998,0.0250932798981,0.7,0.3,0.0873486612938,0.561267728491,0.0190255391183,0.0146463531317,0.0186207404136,0.0110767645544,0.0195039375874,0.0181423419445,0.0111871642011,0.654117409904,0.68042830596,Shepherd,4,4.0,4.29612062435
66,Shepherd_test2,10,53.1871550083,"s, preach, get, ask, don, walk, ill, said, t, god, want, know, preacher, i, whi",0.0323276833282,0.0184768121998,0.9,0.1,0.0588029948727,0.5847485007,0.0177944009974,0.0186255619782,0.0233858475953,0.00952057123427,0.0250859496014,0.0235747478182,0.0109562129283,0.666291871425,0.668425413174,Shepherd,4,4.0,4.04716753302
71,Shepherd_test12,10,58.4365150928,"s, don, get, christ, sin, t, want, know, said, god, say, re, thing, i, heaven",0.0315317702264,0.0232234677867,0.7,0.3,0.0529011697574,0.589351580033,0.026562881776,0.0146601975636,0.0269119340989,0.00795839296311,0.0266675974729,0.023595937031,0.0128451254843,0.67472355355,0.493512629775,Shepherd,4,4.0,4.09371772908
72,Shepherd_test5,10,52.1842799187,"s, christ, prais, god, want, sin, ask, don, get, ill, walk, t, pray, said, heaven",0.0325828971229,0.0191779971492,0.9,0.1,0.0696510544773,0.632829770711,0.0208824780541,0.0164739549093,0.0256777137554,0.00827564871031,0.0237054797169,0.0232027533934,0.0102865540044,0.683897685646,0.60149741042,Shepherd,4,4.0,4.35980805251
73,DorothyDay_test8,10,20.4362971783,"worker, poverti, talk, dolci, fr, get, too, priest, christ, farm, poor, say, tri, franz, job",0.025756457301,0.022869305825,0.6,0.4,0.163859856207,0.674457636431,0.0159531502423,0.00358441033926,0.0115609854604,0.00918820678514,0.0186288368336,0.0125201938611,0.0114600161551,0.737066846356,0.809577997443,DorothyDay,4,4.0,3.82294782089
75,DorothyDay_test13,10,24.3509640694,"worker, get, pray, tri, labor, polic, too, love, am, farm, go, priest, striker, garden, steel",0.0261032525132,0.0211200147217,0.7,0.3,0.178646941845,0.69633064638,0.0198886923508,0.00526338496052,0.0141507398939,0.0156607273825,0.0120367574097,0.0129858924026,0.010526769921,0.749825739951,0.516986444472,DorothyDay,4,2.0,3.60734914346
76,DorothyDay_test3,10,24.0112900734,"room, fr, get, too, negro, worker, night, am, i, talk, visit, told, farm, crowd, acr",0.0235450209213,0.0164019129226,0.8,0.2,0.177189678079,0.688141177499,0.0141041189417,0.00157211516867,0.0185509589903,0.0131159322643,0.0119031577056,0.0187306292952,0.00875892736828,0.719604506739,0.673466077923,DorothyDay,4,3.7,3.94161115321
88,DorothyDay_test23,10,16.6517801285,"car, worker, get, want, tri, go, farm, talk, prison, ask, am, say, pray, got, love",0.0229921368629,0.0210141236037,0.7,0.3,0.195381445997,0.732512653096,0.019434863359,0.00172459538339,0.0112762005837,0.0161183337755,0.0165826479172,0.0160520031839,0.00955160520032,0.736828278913,0.586328005952,DorothyDay,4,4.0,3.39781749816
89,DorothyDay_test16,10,22.2503781319,"get, worker, too, tri, go, priest, talk, say, labor, let, ask, bread, hospit, feel, night",0.0239155930751,0.0214951963945,0.7,0.3,0.166894448033,0.781679409981,0.0243959107807,0.00381040892193,0.010873605948,0.0136617100372,0.0141728624535,0.0216078066914,0.0104089219331,0.702588232819,0.674787150486,DorothyDay,4,3.7,3.80169607358
90,DorothyDay_test6,10,25.5403909683,"prison, worker, get, girl, too, strike, talk, heard, peter, told, go, labor, maurin, i, tri",0.0231471160344,0.0224268472279,0.6,0.4,0.168134553672,0.667313441493,0.0175784599554,0.00192934316584,0.0149631281084,0.0104613273881,0.00994683587721,0.0162493568856,0.00883210427028,0.74049876197,0.594175171135,DorothyDay,4,4.0,4.01738431575
91,DorothyDay_test11,10,16.0944700241,"worker, too, talk, room, prison, priest, go, stjoseph, ammon, visit, farm, get, trip, coffe, hour",0.0272935616776,0.0181295008118,0.8,0.2,0.196421432589,0.716560057109,0.0169236800836,0.0020256142185,0.0165316257188,0.0100627286984,0.0141792995295,0.016204913748,0.0083638264506,0.712072335091,0.653504968418,DorothyDay,4,4.0,4.12959989116
92,DorothyDay_test1,10,27.6867439747,"get, room, babi, night, too, talk, farm, tamar, worker, say, tri, bed, poverti, fr, job",0.0268717768068,0.0176193292154,0.9,0.1,0.135448811651,0.713987455545,0.0184806483375,0.00280239339544,0.0151859425888,0.00795273801409,0.0105279103234,0.0190487010528,0.0127622510036,0.760939185688,0.713511952865,DorothyDay,4,4.0,4.12048420876
93,DorothyDay_test18,10,20.9662158489,"worker, too, get, talk, maurin, love, say, peter, negro, told, ammon, am, i, bus, trip",0.0267249134644,0.0223289315357,0.7,0.3,0.147070058622,0.723733200038,0.021956290249,0.00248466102125,0.0153136250697,0.010395010395,0.0162770650576,0.0174433345165,0.00998935145277,0.788465449517,0.791957889045,DorothyDay,4,4.0,3.80122636336
104,DorothyDay_test21,10,20.80696702,"worker, get, retreat, labor, fr, priest, say, factori, am, talk, lacoutur, too, go, tri, maurin",0.0283119137154,0.0222413554482,0.6,0.4,0.144752372168,0.688500252617,0.0219407144667,0.00243222700785,0.0140866480872,0.0107423359514,0.016316189511,0.0139853052952,0.0123638206233,0.760901825005,0.826190352128,DorothyDay,4,4.0,3.93831256884
105,DorothyDay_test14,10,21.3132400513,"worker, farm, room, fr, talk, get, christ, go, retreat, am, too, say, read, night, love",0.0266196216347,0.0225519401197,0.7,0.3,0.170065688394,0.642678243033,0.0182590016367,0.00291530278232,0.0143207855974,0.0102291325696,0.00951309328969,0.0133490180033,0.00905278232406,0.734080263921,0.697270259443,DorothyDay,4,4.0,4.12022324278
106,DorothyDay_test4,10,30.2067239285,"worker, get, room, hospit, night, bed, too, teresa, unemploy, go, talk, ask, street, tri, want",0.0251035795534,0.0186237427816,1.0,0.0,0.157330438934,0.693452173182,0.0143094371621,0.00349786241741,0.0152987315832,0.0144860968802,0.0148394163163,0.0173833162562,0.00858566229728,0.749156485079,0.756694533547,DorothyDay,4,4.9,4.29761336828
116,DorothyDay_test12,10,20.5017080307,"labor, get, worker, fr, too, talk, ask, say, farm, love, am, steel, tri, manual, thing",0.0266888072986,0.0197052135004,0.7,0.3,0.209991890713,0.704369280363,0.0227764659583,0.00319756001574,0.0145120031484,0.0110192837466,0.0149055489965,0.0155450609996,0.0112652499016,0.719001436527,0.551966173573,DorothyDay,4,5.2,3.88162908247
117,DorothyDay_test2,10,27.5656290054,"worker, tri, talk, get, poverti, say, peter, room, thing, christ, let, too, labor, ourselv, heaven",0.0239716279072,0.0241104756252,0.7,0.3,0.182069450713,0.713477915878,0.0218319169027,0.00294617563739,0.0095939565628,0.0118224740321,0.0208120868744,0.00864966949953,0.0115958451369,0.704019014233,0.680924048913,DorothyDay,4,4.0,4.08662934616
126,DorothyDay_test9,10,31.4181699753,"get, worker, too, room, go, love, talk, priest, am, farm, christ, retreat, fr, i, tri",0.0242886529832,0.0193185440244,0.8,0.2,0.175850387242,0.711625457987,0.0210763520679,0.0031150583245,0.0157741251326,0.0116648992577,0.00908006362672,0.0161717921527,0.00874867444327,0.7628443913,0.547845893826,DorothyDay,4,4.3,3.95734631976
127,DorothyDay_test10,10,27.0826508999,"worker, get, cloth, too, room, got, pray, go, rememb, bed, prayer, talk, morn, ask, cathi",0.0225560449448,0.0169366428356,0.7,0.3,0.141906217998,0.73147553292,0.0224031007752,0.00302325581395,0.0151937984496,0.00953488372093,0.00953488372093,0.022015503876,0.00860465116279,0.73645464013,0.608045171088,DorothyDay,4,4.3,3.91529392198
128,DorothyDay_test0,10,38.4496970177,"worker, strike, prayer, room, love, hour, too, grape, talk, grower, get, farm, cesar, maurin, ask",0.028459807589,0.0182824132587,0.8,0.2,0.185903283626,0.690748355942,0.0158457532273,0.00304726023602,0.0137403734279,0.0101390658762,0.0127984929913,0.0121890409441,0.00892016178182,0.744015318032,0.730773734011,DorothyDay,4,4.0,4.27548727971
131,DorothyDay_test22,10,48.1747779846,"love, worker, tri, go, get, say, feel, hutterit, bread, morn, strike, fear, am, negro, i",0.0238883289225,0.0203290237424,0.7,0.3,0.16423522564,0.728982809463,0.0246150115193,0.00303140535952,0.0125298088194,0.0139444646538,0.0111151529849,0.0133381835819,0.0112768279374,0.679017292406,0.690270656213,DorothyDay,4,3.9,4.49481270535
132,DorothyDay_test17,10,38.0035319328,"rememb, farm, worker, get, too, go, i, say, maurin, am, talk, room, away, chapter, priest",0.0246183046804,0.0252442027419,0.6,0.4,0.153599486628,0.685313135068,0.0192328014372,0.00195498256367,0.0209764345345,0.00982775018493,0.0109373348832,0.0185987530381,0.0118884074818,0.708892976327,0.731460084489,DorothyDay,4,4.0,4.8218007076
133,DorothyDay_test7,10,44.2611918449,"love, tri, prison, too, worker, room, get, peter, girl, say, bed, i, night, want, thing",0.0263684138632,0.0239117069925,0.5,0.5,0.190529932698,0.787198729856,0.0225242170601,0.00263331138907,0.0170695006113,0.013495720869,0.0241230132606,0.0173046176996,0.0117088309978,0.715644654051,0.629694642459,DorothyDay,4,3.7,3.92080066023
136,DorothyDay_test19,10,45.2310531139,"worker, fr, priest, too, go, parish, get, talk, morn, strike, farm, room, prison, cathol, am",0.022591793502,0.0204399215383,0.8,0.2,0.181411787986,0.635243948193,0.015367515585,0.00154641666264,0.0117431015319,0.0105349635142,0.0103899869521,0.0117431015319,0.0090368723723,0.756511498056,0.693906473038,DorothyDay,4,4.0,3.66941340219
142,DorothyDay_test20,10,30.1317749023,"worker, love, get, larri, too, farm, christ, ladi, know, ruth, shrine, morn, poverti, say, stjoseph",0.0273807335819,0.0183498188817,0.9,0.1,0.184535803894,0.706080988321,0.0204630419099,0.00301698694825,0.0137076146127,0.0106906276645,0.0181019216895,0.0126582278481,0.00813274742572,0.769724683738,0.691797457675,DorothyDay,4,4.0,3.94530863677
143,DorothyDay_test15,10,34.4757359028,"worker, labor, priest, prison, get, too, fr, cathol, hospit, room, night, merci, read, ammon, i",0.0244028519629,0.0205797294015,0.7,0.3,0.180027476014,0.688804944985,0.015684661928,0.00211478587793,0.0162721024496,0.0101627210245,0.0176232156494,0.0140985725195,0.00857663161605,0.744804281764,0.527288516025,DorothyDay,4,4.0,3.61448931907
144,DorothyDay_test5,10,51.8830449581,"fr, priest, too, worker, get, room, love, destitut, bread, retreat, night, go, kitchen, talk, morn",0.0276714507781,0.0190473186252,0.9,0.1,0.174125188854,0.742191398153,0.0234040132003,0.00136555020294,0.0096726472708,0.011645108675,0.0201418654933,0.014869324432,0.00872434851876,0.727628383313,0.668523441273,DorothyDay,4,4.0,3.8610804101
152,Unitarian_test6,10,39.1198680401,"get, s, am, nt, i, tell, love, luck, talk, say, feel, know, breath, homeless, whi",0.0341735890219,0.0244203727499,0.9,0.1,0.117059597013,0.708411679807,0.0188030268287,0.0129270809447,0.0295517083238,0.0106626920431,0.00819766108691,0.0224432469617,0.00934418711305,0.695176350416,0.706617069847,Unitarian,7,7.0,7.13821405535
155,Unitarian_test3,10,29.2960588932,"flower, s, resist, let, hope, bread, sing, know, am, love, too, gift, say, voic, i",0.0292032698691,0.0229834413227,0.8,0.2,0.0980753461275,0.660454167598,0.0249266303312,0.0075847086176,0.0206197354881,0.00808019209513,0.00960475664138,0.0201623661242,0.0102908106872,0.656077829593,0.615166908342,Unitarian,7,5.2,6.12276097164
157,Unitarian_test4,10,36.3983659744,"hope, garden, silenc, nt, tell, am, listen, say, ask, i, fear, let, get, hear, feel",0.027242181513,0.0237303995471,0.7,0.3,0.151970190175,0.685497851358,0.0186849281111,0.0104424888448,0.0264625681706,0.0117129400099,0.0107213683689,0.0222174020823,0.0109072880516,0.720729712546,0.720378497973,Unitarian,7,4.0,5.78264717536
161,Unitarian_test5,10,42.6398978233,"love, feel, s, say, door, nt, i, let, magic, congreg, get, want, know, am, realli",0.0321369926066,0.0198740557481,1.0,0.0,0.0987607210966,0.662362452285,0.0201414920015,0.0133572673037,0.0266089435616,0.0103479224962,0.0138324270102,0.0213293912676,0.0106382978723,0.679299578611,0.600168825741,Unitarian,7,4.0,5.93462189517
164,Unitarian_test7,10,39.2104518414,"feel, am, say, i, get, dont, unitarian, love, s, universalist, let, know, want, ourselv, realli",0.0265697636041,0.0213581906459,0.8,0.2,0.115003257753,0.63420846006,0.0220323484026,0.00871577984797,0.0278333428588,0.0105732411271,0.00968737497857,0.021832314111,0.00931588272275,0.671515484794,0.494313616131,Unitarian,7,5.8,6.50194550288
166,Unitarian_test0,10,81.3714959621,"forgiv, depress, i, am, dont, courag, cloth, get, say, know, unitarian, wonder, realli, bless, tell",0.0283104837056,0.0222084184144,0.7,0.3,0.116387078492,0.707530462534,0.016828005403,0.0099054479964,0.030335434489,0.0109747861324,0.0116220171094,0.0246510580819,0.0119878433138,0.699536269425,0.654639079603,Unitarian,7,4.9,5.96211775832
170,Unitarian_test2,10,77.4926760197,"dream, nt, know, s, i, tell, love, let, rememb, say, am, silenc, too, want, unitarian",0.0260554693788,0.0208179856313,0.8,0.2,0.105659531199,0.677478367283,0.0182534001432,0.0090578712626,0.027972027972,0.00894774516822,0.0115632399097,0.022878696107,0.0104619789659,0.661106745492,0.462897200472,Unitarian,7,5.2,5.72104796106
177,Unitarian_test8,10,62.8759632111,"step, bread, say, know, love, nt, i, joy, want, silenc, get, am, too, s, dont",0.0313918009186,0.0216535492276,0.9,0.1,0.122060199164,0.643433684195,0.0208828971716,0.0112014274385,0.0264010044938,0.00954929949775,0.0119283637325,0.0208168120539,0.0108049167328,0.681403839476,0.654573301969,Unitarian,7,4.0,6.58300478009
178,Unitarian_test1,10,77.9006140232,"fear, get, feel, am, forgiv, let, love, know, say, silenc, i, ourselv, dont, think, tell",0.0287407050762,0.0297778736381,0.4,0.6,0.12229932103,0.632082921941,0.0199456266011,0.0115543472578,0.0237099388299,0.012861400115,0.00914937000052,0.0180373294296,0.0104302818006,0.658773345543,0.700193864468,Unitarian,7,7.0,5.50532453764
180,JohnPiper_test8,10,26.2944660187,"god, vers, gospel, salvat, say, s, hope, will, worship, joy, save, heaven, listen, christ, thing",0.0335097029295,0.0188214706431,1.0,0.0,0.14108943602,0.684583098464,0.0185902401239,0.0174467928147,0.0138320239017,0.00704511084062,0.0172623658294,0.0090000368854,0.0118033270628,0.674146103971,0.643615099308,JohnPiper,4,4.0,4.37541757046
181,JohnPiper_test15,10,24.0478169918,"sin, god, zion, s, vers, nt, love, say, let, christ, will, desir, know, jesus, savior",0.0312113248697,0.026570242162,0.6,0.4,0.125638488743,0.717293890034,0.0216083351677,0.0181598062954,0.00917161934111,0.00942842468266,0.0178296279991,0.00649350649351,0.0134639371928,0.72249589397,0.68376420978,JohnPiper,4,4.0,4.1916563476
184,JohnPiper_test4,10,24.8619880676,"vers, nt, s, god, say, christ, worship, thing, grace, glori, heaven, whi, bless, get, gift",0.0333744597591,0.0165457085175,0.9,0.1,0.119336911646,0.677373726564,0.0201375061051,0.0213773152497,0.0124732313935,0.00619904572266,0.0193109666754,0.00796483450426,0.0128865011083,0.703682555681,0.69359514884,JohnPiper,4,4.0,3.70734181463
191,JohnPiper_test13,10,25.2953550816,"vers, god, love, christ, joy, hope, s, say, fear, abid, nt, let, spirit, thing, glori",0.0358251797763,0.0240791561059,0.8,0.2,0.119668295365,0.720047914603,0.0238325761525,0.0199597825277,0.0108363744694,0.00822968645267,0.0228643777463,0.00700081924481,0.0127727712817,0.739837895265,0.720941258862,JohnPiper,4,4.0,3.9638845867
194,JohnPiper_test2,10,22.9481620789,"vers, god, righteous, say, s, nt, christ, etern, jesus, sin, save, gospel, gift, faith, pray",0.0359779833484,0.022659082712,0.7,0.3,0.129300546966,0.724133363739,0.0208152645273,0.0167678519803,0.00888985255854,0.0103353570396,0.0272838970801,0.00614339404452,0.0113110725643,0.734135604245,0.747161167788,JohnPiper,4,4.0,4.38986501547
199,JohnPiper_test11,10,25.7653279305,"god, spirit, vers, say, s, hope, christ, feel, let, will, grace, want, yuml, jesus, know",0.032597481475,0.0215707348355,0.8,0.2,0.13015939247,0.668756681922,0.0201487794849,0.0196254345632,0.0143172217861,0.00575679413854,0.0180553997981,0.0107285708945,0.0115883518373,0.746106643731,0.685717743631,JohnPiper,4,4.0,3.98535653591
201,JohnPiper_test7,10,23.7491629124,"vers, grace, s, say, god, joy, nt, christ, will, faith, barnaba, let, jesus, sin, gift",0.0374992833492,0.0212129250775,0.8,0.2,0.135647656044,0.677559565054,0.022055462441,0.0180557671796,0.0122657321347,0.00925643760475,0.0187414292244,0.00799939052263,0.0108944080451,0.743646447025,0.818664706511,JohnPiper,4,4.0,3.93062573657
205,JohnPiper_test0,10,25.2039880753,"god, vers, prayer, s, christ, say, strive, sin, righteous, wrath, job, lord, elder, perish, love",0.0292461898143,0.0289462349879,0.6,0.4,0.12565389099,0.670056046165,0.016505000376,0.0159786450109,0.0150387247161,0.00845928265283,0.0171441461764,0.00985036468907,0.0113542371607,0.762222964052,0.705994651213,JohnPiper,4,3.4,3.71179413617
208,JohnPiper_test9,10,26.5348279476,"vers, god, s, say, jesus, christ, let, thing, sin, nt, will, faith, grace, prophet, whi",0.0284304888143,0.022129274709,0.6,0.4,0.136834337428,0.694332095337,0.0153477049007,0.0153477049007,0.0157358077832,0.00783262181138,0.0244151995202,0.0111844194334,0.0116783685566,0.736017093159,0.72313904375,JohnPiper,4,4.0,4.42579852466
210,JohnPiper_test16,10,24.392083168,"vers, s, god, sin, say, fast, christ, grace, nt, let, lord, righteous, jonah, love, will",0.0373809216095,0.0273455202528,0.8,0.2,0.11077206866,0.715648738929,0.0189549961861,0.0201754385965,0.0146834477498,0.0113272311213,0.0175438596491,0.0100305110603,0.0103737604882,0.711770197136,0.672547041106,JohnPiper,4,4.0,4.12685084372
213,JohnPiper_test5,10,55.7301208973,"glori, vers, hope, s, god, christ, say, nt, husband, jesus, baptism, let, prayer, elder, lord",0.0262146110129,0.0163528940653,0.9,0.1,0.130404084694,0.679844584723,0.0192358627996,0.0158588266455,0.0133426036287,0.00711826248179,0.0227122235466,0.00940272811548,0.0107932724142,0.663800467939,0.752639744784,JohnPiper,4,4.0,4.10067759542
217,JohnPiper_test14,10,47.3846330643,"glori, vers, god, grace, christ, s, say, nt, sin, anxieti, reconcili, risk, gift, will, know",0.0330140360307,0.0230581021402,0.7,0.3,0.102207854866,0.679593207447,0.0232785897243,0.018193460901,0.0100572547838,0.00700617748983,0.023391592587,0.00821154135905,0.0135980111496,0.775815185692,0.689315367828,JohnPiper,4,4.0,3.85638597213
221,JohnPiper_test3,10,49.3993599415,"christ, vers, god, s, spirit, love, say, jesus, hope, whi, nt, jerusalem, better, sin, glori",0.0350714018964,0.0192778656915,1.0,0.0,0.119531360591,0.704468473348,0.0190119817062,0.0156102354764,0.0130022300336,0.0118683146237,0.0221113504933,0.00831537967268,0.0106588048532,0.715539949759,0.723889449817,JohnPiper,4,4.0,4.10709509175
226,JohnPiper_test12,10,50.0873351097,"god, nt, vers, say, christ, s, love, spirit, glori, know, jesus, sin, desir, thing, judgment",0.0296336459077,0.0221250092571,0.8,0.2,0.126739259936,0.715312632111,0.0206271250472,0.0138647525501,0.0143936531923,0.00596902153381,0.0275783906309,0.00989799773328,0.0106535700793,0.667866877085,0.638943420036,JohnPiper,4,4.0,4.31674941158
229,JohnPiper_test1,10,51.2913248539,"god, glori, s, vers, say, grace, wisdom, know, nt, jesus, christ, want, answer, merci, thing",0.0307567389438,0.0209040806329,0.6,0.4,0.139892509412,0.67777877602,0.0168192994334,0.0225920250864,0.0107615009087,0.0101557210562,0.0133627908634,0.00915796600506,0.0130064497737,0.774463423744,0.70655230278,JohnPiper,4,4.0,3.86118783667
231,JohnPiper_test17,10,53.0914092064,"god, prayer, vers, s, christ, jesus, pray, will, say, let, nt, medit, delight, shall, hear",0.0267256869478,0.0159428615355,1.0,0.0,0.127614909891,0.673026200795,0.021197375212,0.0148565951486,0.0124235051242,0.00906879009069,0.021897810219,0.00851581508516,0.00947430509474,0.752703088323,0.663004977868,JohnPiper,4,4.0,3.85068921306
233,JohnPiper_test10,10,37.3334619999,"grace, vers, god, christ, gospel, s, say, preach, herod, sin, abid, save, nt, faith, evil",0.0324534952449,0.0220350249125,0.8,0.2,0.116098420939,0.704239520072,0.0189459511445,0.0178880553953,0.0173591075207,0.00653971917676,0.0240911713791,0.0101461819581,0.013367955376,0.709590786897,0.702942645247,JohnPiper,4,4.0,4.21089119268
235,JohnPiper_test6,10,51.9432139397,"vers, sin, prayer, god, s, say, grace, wisdom, hope, walk, christ, jesus, glori, get, let",0.03230227894,0.020819798592,0.6,0.4,0.120344992618,0.718372046758,0.0257218718885,0.0150348489877,0.0125456355792,0.00627281778958,0.0222369731165,0.00839694656489,0.0136408894789,0.70592411108,0.656779324326,JohnPiper,4,4.0,4.04412955447
