,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
66,Shepherd_test2,10,14.3843090534,"we, you, my, s, your, me, get, want, christ, god, our, thank, ask, evil, don",0.0361192420888,0.0275241438172,0.7,0.3,0.627609572205,0.67172927912,0.654403013826,Shepherd,4,4.0,3.93994240123
71,Shepherd_test12,10,14.3318319321,"you, we, s, your, me, my, want, get, our, don, said, ill, ask, thank, christ",0.0360848198538,0.0204432178476,0.8,0.2,0.578660991144,0.636409677551,0.521886716219,Shepherd,4,4.0,3.80015178455
72,Shepherd_test5,10,13.7912261486,"we, you, me, your, s, my, don, christ, get, want, t, god, sin, our, know",0.0347876868449,0.022512936979,0.7,0.3,0.635536321065,0.704774943522,0.675808782283,Shepherd,4,4.0,3.83532506774
73,DorothyDay_test8,10,8.86177611351,"we, our, worker, too, get, my, retreat, farm, room, fr, cathol, me, go, am, maurin",0.0230990316007,0.0201897072656,0.6,0.4,0.653479751084,0.729541784723,0.674553633458,DorothyDay,4,3.97823404666,3.76031581358
75,DorothyDay_test13,10,12.6124370098,"we, me, my, our, worker, you, ammon, love, talk, am, say, thing, joy, tri, labor",0.0300059703676,0.0210356866981,0.9,0.1,0.728440887874,0.726740729286,0.79503763447,DorothyDay,4,3.18684210526,4.22093096452
76,DorothyDay_test3,10,8.4263548851,"we, my, me, worker, our, get, you, street, room, too, farm, peter, hospit, i, maurin",0.024169444558,0.0229036242407,0.5,0.5,0.710736002813,0.74709392865,0.752135538937,DorothyDay,4,3.72541973213,4.03988899584
87,DorothyDay_test23,10,13.6614201069,"we, love, get, our, worker, me, you, go, my, want, farm, say, too, talk, tri",0.0286153480228,0.0246512292852,0.7,0.3,0.705183568206,0.753725334458,0.684435376596,DorothyDay,4,3.98107287449,3.34301341425
88,DorothyDay_test16,10,13.949007988,"we, me, my, worker, get, room, our, hospit, tri, you, i, go, dont, told, too",0.0259754378936,0.0214438121206,0.7,0.3,0.742345656317,0.724176246381,0.641275043924,DorothyDay,4,5.31023688955,4.11321326832
89,DorothyDay_test6,10,7.94249081612,"we, me, worker, my, our, talk, get, pray, night, priest, room, love, am, you, joy",0.0292391991178,0.0184810914567,1.0,0.0,0.709923938859,0.767214710288,0.615739030022,DorothyDay,4,4.55818181818,4.361452741
90,DorothyDay_test11,10,9.91374707222,"we, me, my, our, love, talk, worker, get, am, christ, tamar, poverti, too, go, you",0.0275897342862,0.017700936197,0.8,0.2,0.640558364856,0.725034630648,0.710325976967,DorothyDay,4,4.59624130821,3.63092529086
91,DorothyDay_test1,10,16.787309885,"we, my, worker, me, our, she, get, i, go, talk, too, labor, you, night, love",0.0246372293694,0.0215274168008,0.7,0.3,0.767944347659,0.756993070552,0.679862176041,DorothyDay,4,4.6096664074,4.31237555108
92,DorothyDay_test18,10,8.00670194626,"we, worker, our, you, your, max, get, love, my, ruth, room, farm, hospit, christ, retreat",0.0312074957514,0.0230918376438,0.8,0.2,0.713204806704,0.719228038171,0.733652817624,DorothyDay,4,5.28107287449,3.83860290845
103,DorothyDay_test21,10,16.5566079617,"we, my, our, me, get, too, room, you, talk, priest, say, worker, farm, night, she",0.023417327763,0.020979005453,0.8,0.2,0.678520878102,0.750115506953,0.731611656871,DorothyDay,4,3.27751485922,3.67343473274
104,DorothyDay_test14,10,11.0519177914,"we, me, my, our, obedi, too, get, worker, peter, tri, i, paper, you, spoke, want",0.0282501756228,0.0194741344426,0.8,0.2,0.711122728187,0.721908313495,0.70133470558,DorothyDay,4,4.24064663407,3.94050188771
105,DorothyDay_test4,10,12.9995260239,"we, me, my, get, our, you, worker, room, too, talk, fr, prison, helen, am, tri",0.0264251527844,0.0202857174161,0.8,0.2,0.698041728488,0.715273148069,0.724147056473,DorothyDay,4,4.04814486442,3.65684863728
115,DorothyDay_test12,10,10.655589819,"we, me, my, our, worker, priest, ammon, get, you, too, hutterit, am, room, love, go",0.0283708030801,0.0232742251852,0.8,0.2,0.751222747381,0.761488861104,0.763769606277,DorothyDay,4,4.1705465587,4.07079451372
116,DorothyDay_test2,10,9.64245700836,"we, our, worker, fr, talk, peter, too, tri, my, farm, love, me, get, room, want",0.0279300364094,0.0190200246211,0.8,0.2,0.728099574289,0.698010168256,0.691326376713,DorothyDay,4,4.82077510774,3.86706205524
125,DorothyDay_test9,10,11.2850711346,"we, love, me, our, my, worker, hospit, prayer, too, talk, danvill, fr, you, pray, retreat",0.0295832456411,0.0231503577906,0.7,0.3,0.682583280853,0.777316872072,0.634025412484,DorothyDay,4,5.04,3.18192997655
126,DorothyDay_test10,10,10.8262488842,"we, you, our, my, me, love, sin, get, too, your, poverti, say, worker, god, tri",0.0281879868788,0.0255794467177,0.7,0.3,0.729216906198,0.705179202984,0.709225605446,DorothyDay,4,4.88107287449,3.89971619258
127,DorothyDay_test0,10,6.56260299683,"we, our, me, my, worker, talk, get, tri, too, told, peter, priest, us, love, say",0.0223827000957,0.0200237369339,0.8,0.2,0.677486536941,0.767559005772,0.649978663772,DorothyDay,4,4.4496664074,4.35215003487
131,DorothyDay_test22,10,11.336067915,"we, me, you, my, our, worker, love, christ, too, get, talk, tri, poor, say, i",0.0280052727351,0.0258898545062,0.7,0.3,0.689273907255,0.727203898377,0.753585353942,DorothyDay,4,3.73662843005,3.2774728263
132,DorothyDay_test17,10,11.5737891197,"we, worker, me, our, my, too, get, farm, talk, go, labor, say, am, you, fr",0.0278266834914,0.0137963986772,1.0,0.0,0.681744322847,0.726930740391,0.677949812437,DorothyDay,4,4.26433566434,4.27566649237
133,DorothyDay_test7,10,9.74440097809,"we, negro, get, me, you, worker, dolci, our, babi, room, go, street, my, smell, want",0.0246980161923,0.023076438672,0.7,0.3,0.664287526122,0.751596246264,0.692133922166,DorothyDay,4,4.90795459492,3.45507627852
136,DorothyDay_test19,10,12.5999031067,"we, you, my, me, our, love, christ, too, your, god, tri, say, mike, worker, thing",0.031585561135,0.0225686331016,1.0,0.0,0.754321480717,0.730504538694,0.738391118716,DorothyDay,4,4.8705465587,4.23307711634
142,DorothyDay_test20,10,9.70764994621,"my, we, me, our, talk, worker, love, i, get, too, maurin, morn, am, go, joy",0.0245384202407,0.0155898199062,1.0,0.0,0.723210108589,0.727070488763,0.701269897228,DorothyDay,4,4.3585885379,3.91735741969
143,DorothyDay_test15,10,7.8901181221,"we, my, our, get, worker, me, farm, you, cloth, too, thank, reader, room, go, fr",0.0270110423178,0.0159759903002,0.9,0.1,0.718434688999,0.697101952877,0.636379416418,DorothyDay,4,4.82630415561,4.15028219988
144,DorothyDay_test5,10,11.189770937,"we, our, me, my, get, farm, prison, too, worker, you, room, fr, talk, visit, hospit",0.0242957572501,0.016684015233,0.8,0.2,0.711916078546,0.713622938002,0.656459197727,DorothyDay,4,4.50025520457,4.06875086706
152,Unitarian_test6,10,18.7235019207,"we, my, me, you, our, your, hurt, hope, am, love, i, let, feel, say, get",0.0298698414018,0.0229535113424,0.8,0.2,0.648340328423,0.701332580598,0.623935235078,Unitarian,7,3.99411764706,4.37271068792
155,Unitarian_test3,10,19.5230500698,"my, we, me, you, our, your, nt, depress, say, s, i, am, feel, talk, love",0.0295451798395,0.0246528165509,0.7,0.3,0.747333025013,0.671887423053,0.642503387335,Unitarian,7,5.46334841629,4.28612466804
157,Unitarian_test4,10,22.5074820518,"my, we, you, me, our, your, am, s, nt, i, think, know, listen, love, too",0.0293805831291,0.0208809629276,0.7,0.3,0.688408675346,0.667185415174,0.572968627839,Unitarian,7,4.27875457875,4.16057421361
161,Unitarian_test5,10,21.8507010937,"my, we, you, me, our, your, sing, know, say, i, get, realli, s, am, listen",0.0316283825476,0.0214309300048,0.9,0.1,0.649885263804,0.747178029509,0.562014230429,Unitarian,7,4.32131465026,4.21504472665
165,Unitarian_test0,10,15.9782810211,"we, my, our, me, you, listen, flower, your, nt, ourselv, compass, s, am, let, feel",0.0233335935075,0.0176681290485,0.8,0.2,0.622059655869,0.679577390083,0.545362691327,Unitarian,7,5.0525862069,4.75880961791
167,Unitarian_test7,10,19.5646498203,"we, you, my, me, our, your, get, evil, let, say, love, ask, too, ourselv, feel",0.0296332852264,0.0248665092314,0.7,0.3,0.623003014689,0.683929899643,0.625308916158,Unitarian,7,3.99411764706,4.31231597163
170,Unitarian_test2,10,20.5598618984,"my, me, we, you, our, your, let, am, know, i, want, thing, s, hope, ask",0.028598457106,0.0187691108372,0.9,0.1,0.691239789989,0.675632746707,0.56624777887,Unitarian,7,5.31923076923,4.52750078018
177,Unitarian_test8,10,22.1021351814,"we, my, you, me, our, am, nt, your, silenc, obstacl, feel, s, i, know, fear",0.0272926800557,0.0267730069588,0.5,0.5,0.662837054982,0.707833423588,0.691014202788,Unitarian,7,4.6,3.51909077248
178,Unitarian_test1,10,19.6466588974,"we, my, you, me, our, your, nt, s, i, get, too, feel, know, want, congreg",0.0280231118833,0.0221935356517,0.7,0.3,0.670298569851,0.685079202867,0.642155568968,Unitarian,7,5.93946886447,4.25332811014
180,JohnPiper_test8,10,12.706058979,"you, we, vers, god, your, s, grace, sin, our, spirit, say, christ, bless, nt, glori",0.034180415848,0.0236302182213,0.7,0.3,0.672891419851,0.748168533221,0.702457530958,JohnPiper,4,4.38684210526,3.5552004265
181,JohnPiper_test15,10,11.5687220097,"vers, we, you, god, your, s, bless, our, christ, say, jesus, glori, marriag, nt, let",0.0326759779627,0.0148307589845,1.0,0.0,0.679876706912,0.723926462414,0.701060826867,JohnPiper,4,5.42456140351,5.18429575138
184,JohnPiper_test4,10,13.2033588886,"you, your, we, god, s, vers, say, me, christ, jesus, my, glori, our, nt, let",0.0276614535931,0.0212809088772,0.8,0.2,0.702732527983,0.729406598444,0.560871941518,JohnPiper,4,4.83265068265,4.49297939203
191,JohnPiper_test13,10,10.2428159714,"you, your, we, vers, god, nt, say, s, me, shall, my, our, steal, will, thing",0.0346834478448,0.0239717668238,0.9,0.1,0.683366192921,0.707600853187,0.644247171902,JohnPiper,4,4.3,3.87117348559
194,JohnPiper_test2,10,11.8346679211,"you, we, hope, your, christ, s, love, sin, god, say, vers, gift, me, my, jesus",0.0376595341555,0.021977557531,0.8,0.2,0.695040195685,0.663968351789,0.619205053524,JohnPiper,4,4.39523809524,3.97066753477
199,JohnPiper_test11,10,11.8286700249,"you, we, your, god, vers, nt, meek, jonah, s, me, prayer, answer, say, our, let",0.0327819548196,0.0243446725499,0.7,0.3,0.708314086874,0.731655720674,0.745686625435,JohnPiper,4,3.9705465587,3.75551764442
201,JohnPiper_test7,10,13.05428195,"you, we, vers, your, god, s, say, my, nt, job, jesus, elder, sin, let, perish",0.0256313938332,0.026637290643,0.4,0.6,0.652578937584,0.713471335437,0.68566331007,JohnPiper,4,5.425,3.05855588926
205,JohnPiper_test0,10,11.6650979519,"we, you, coven, vers, god, s, your, christ, say, pray, my, will, our, faith, sin",0.0369347475788,0.0227539715277,0.9,0.1,0.711126766318,0.700528619714,0.706934905928,JohnPiper,4,4.38684210526,4.39469040708
207,JohnPiper_test9,10,11.8248121738,"you, hope, glori, your, we, god, s, zion, me, vers, grace, nt, say, my, christ",0.0315908636942,0.0202207193828,0.8,0.2,0.707561702386,0.707749272853,0.667387995301,JohnPiper,4,3.9840925844,4.14681578828
209,JohnPiper_test16,10,12.5274429321,"you, your, vers, we, nt, s, god, christ, satan, jesus, say, my, let, our, will",0.0354174779011,0.0279199177148,0.8,0.2,0.689360534105,0.698308415278,0.74315228738,JohnPiper,4,4.0,3.6100731077
212,JohnPiper_test5,10,13.6121170521,"you, sin, we, your, god, christ, vers, spirit, s, nt, me, say, abid, my, love",0.0319297403611,0.0273520073306,0.7,0.3,0.694593823213,0.698417681509,0.79719595047,JohnPiper,4,4.0,3.29806785003
217,JohnPiper_test14,10,10.7365889549,"you, we, god, my, your, jesus, s, me, say, love, vers, righteous, sin, feel, let",0.0333290305599,0.0211721936748,0.7,0.3,0.681026852688,0.672188508902,0.656736704439,JohnPiper,4,3.9840925844,4.01634744782
221,JohnPiper_test3,10,12.7705290318,"you, your, we, vers, coven, god, christ, say, my, jesus, me, s, will, sin, our",0.0302872130171,0.0231020274749,0.5,0.5,0.674439633801,0.654376645767,0.648854598437,JohnPiper,4,5.46334841629,4.28495043332
226,JohnPiper_test12,10,14.811716795,"we, you, vers, your, god, sin, truth, say, s, walk, christ, me, nt, my, our",0.0266308857791,0.0254096116537,0.6,0.4,0.696189636187,0.698237632373,0.789967108071,JohnPiper,4,2.88684210526,3.29272013909
229,JohnPiper_test1,10,12.4390630722,"you, we, vers, your, christ, say, god, spirit, s, jesus, etern, husband, fear, nt, hope",0.0321147800028,0.0198884918388,0.8,0.2,0.665485589435,0.715696389838,0.667867412491,JohnPiper,4,4.30227440258,4.13681971431
231,JohnPiper_test17,10,11.5881309509,"we, you, god, vers, coven, your, s, say, my, lord, our, glori, let, christ, prais",0.0298573562276,0.0126760074427,0.9,0.1,0.633184333441,0.664258938197,0.699768305058,JohnPiper,4,3.95789473684,3.05342727008
233,JohnPiper_test10,10,13.3433690071,"you, we, vers, abort, sin, your, say, spirit, god, christ, nt, s, my, me, whi",0.0294700017706,0.0238175559381,0.6,0.4,0.639756837322,0.700813242697,0.692526774836,JohnPiper,4,3.78095975232,3.52082658145
235,JohnPiper_test6,10,12.0098030567,"your, you, grace, we, vers, god, our, gift, s, worship, christ, hope, me, say, glori",0.0370713690864,0.0149629188083,1.0,0.0,0.725556261518,0.666505839134,0.616139535849,JohnPiper,4,6.8,5.20361852509
240,WBC_test11,10,16.9957458973,"shall, unto, sin, we, my, me, you, thou, god, ye, thee, thi, christ, s, afflict",0.029193047833,0.0327937943695,0.4,0.6,0.627600228695,0.741506540132,0.783548973838,WBC,1,1.3,0.929213224888
241,WBC_test3,10,16.9194550514,"shall, unto, thou, thee, me, christ, lord, my, ye, heaven, you, we, hath, s, belov",0.0282153648518,0.0246754359508,0.5,0.5,0.612648867796,0.781636377937,0.740349068632,WBC,1,2.1,0.872418007239
244,WBC_test6,10,15.3029649258,"shall, unto, thi, you, god, thou, we, your, ye, my, lord, sodomit, belov, sermon, wit",0.0258117909008,0.0249818349773,0.5,0.5,0.590429347901,0.751004518881,0.640482755887,WBC,1,2.6,1.96820889908
247,WBC_test1,10,15.9928979874,"shall, unto, we, me, you, s, god, my, lord, thou, sin, christ, your, mose, thi",0.0253393470853,0.0284371862913,0.4,0.6,0.617230377943,0.778563584972,0.646645439231,WBC,1,1.0,1.16799315257
250,WBC_test8,10,17.9268190861,"we, shall, unto, me, you, our, god, glori, s, thou, lord, my, thi, obama, sin",0.0264658920142,0.0302204592772,0.4,0.6,0.634584295795,0.768382765141,0.803882429971,WBC,1,1.3,0.884997335216
254,WBC_test12,10,12.9299509525,"shall, unto, you, we, my, god, s, thou, your, our, me, ye, thee, thi, thing",0.0296919394339,0.0233963410952,0.7,0.3,0.617378557453,0.741775232364,0.67363497964,WBC,1,2.6,2.79317444618
255,WBC_test4,10,16.4437232018,"shall, unto, satan, you, your, we, s, christ, me, god, my, ye, lord, thou, wit",0.026348227885,0.0245426063646,0.6,0.4,0.629682076112,0.698747229153,0.757683681883,WBC,1,3.5,2.70170845659
258,WBC_test10,10,14.6114599705,"unto, shall, we, ye, christ, you, sin, god, grace, me, hath, thou, s, our, thee",0.0313273841776,0.0266689214356,0.6,0.4,0.606227084701,0.738162507497,0.634090121128,WBC,1,1.6,2.53459342893
259,WBC_test2,10,15.7879970074,"shall, unto, we, ye, you, thou, your, my, s, me, lord, god, thing, thi, let",0.0307190161112,0.0274829881636,0.6,0.4,0.593753764898,0.72639267544,0.763763000039,WBC,1,1.6,1.53571656594
263,WBC_test0,10,14.5045690536,"shall, unto, ye, we, you, thou, your, god, lord, s, my, me, say, sodomit, belov",0.0250308590094,0.029024883267,0.3,0.7,0.592930920105,0.776684030061,0.585595659902,WBC,1,1.6,1.35142075807
269,WBC_test7,10,21.4956130981,"you, shall, we, your, unto, ye, god, s, nt, our, thou, thi, thing, sin, me",0.0246513184951,0.0256385628799,0.5,0.5,0.629677496,0.807243839802,0.909898592719,WBC,1,2.8,2.63615013477
274,WBC_test9,10,15.3655498028,"shall, unto, thou, s, lord, me, ye, wit, you, my, your, sermon, baptist, thi, god",0.0230796034083,0.0294938297239,0.3,0.7,0.569909070241,0.704057780809,0.72975275981,WBC,1,2.8,1.26551920629
278,WBC_test5,10,17.2087650299,"shall, unto, ye, my, you, thi, christ, we, lord, god, your, fear, coven, thou, hath",0.0244692275063,0.0280925378777,0.4,0.6,0.621062743924,0.782341028443,0.72518105583,WBC,1,1.0,0.768890039798
279,PastorAnderson_test5,10,50.7733130455,"you, s, re, we, nt, say, go, get, your, my, want, me, bibl, let, vers",0.0245496655349,0.0187804832863,0.9,0.1,0.708282717386,0.754700395263,0.693590850714,PastorAnderson,2,4.31654313282,4.00977354834
285,PastorAnderson_test1,10,48.0756690502,"you, s, re, nt, we, say, get, your, go, bibl, me, want, let, vers, know",0.0271934041915,0.0191873282206,0.9,0.1,0.685492396556,0.721088573856,0.747200701496,PastorAnderson,2,3.72541491238,3.671517473
288,PastorAnderson_test4,10,50.6777288914,"you, s, re, we, say, nt, go, your, get, me, bibl, know, want, my, shall",0.026416181791,0.0187257928604,0.9,0.1,0.664643581821,0.781679707567,0.705882402115,PastorAnderson,2,4.32038928667,4.04249994202
289,PastorAnderson_test3,10,51.3067278862,"you, s, re, nt, we, say, get, your, go, me, bibl, let, want, know, vers",0.0282301838663,0.0177463585608,0.8,0.2,0.691303952122,0.690194405952,0.729410523313,PastorAnderson,2,4.60076984419,3.46402484956
293,PastorAnderson_test6,10,46.5865991116,"you, s, re, we, say, nt, get, go, bibl, your, vers, me, unto, let, know",0.023813366262,0.0208667233441,0.7,0.3,0.647070126291,0.750029839176,0.747274736138,PastorAnderson,2,3.21488859659,2.96259734197
297,PastorAnderson_test0,10,44.7463009357,"you, s, nt, re, we, say, get, go, bibl, want, your, me, vers, let, whi",0.0237581642696,0.0224093248336,0.5,0.5,0.695370562962,0.704844597334,0.757354544911,PastorAnderson,2,4.08039049236,4.09662492854
300,PastorAnderson_test2,10,45.5468020439,"you, s, re, say, we, nt, your, get, bibl, go, want, my, vers, know, me",0.0251498149635,0.016849592554,0.8,0.2,0.650188619916,0.706510333328,0.809386459327,PastorAnderson,2,3.12688172043,2.46985939549
303,NaumanKhan_test0,10,28.9451510906,"you, allah, we, your, know, quran, say, don't, me, get, na, amp, nt, my, thing",0.0198569540145,0.0184278436808,0.7,0.3,0.711480811087,0.597917440053,0.547018896674,NaumanKhan,3,3.6275862069,3.18818625036
308,NaumanKhan_test2,10,19.8132650852,"you, allah, your, we, don't, know, get, say, me, quran, want, talk, go, my, na",0.0216280816035,0.0127150659716,1.0,0.0,0.783604082543,0.613937471551,0.516294842116,NaumanKhan,3,4.7275862069,3.731432915
310,NaumanKhan_test1,10,27.0057280064,"you, allah, your, we, know, talk, say, me, my, nt, get, na, don't, am, someth",0.0204968608622,0.0162312444041,0.9,0.1,0.783570316036,0.646992429855,0.580475346881,NaumanKhan,3,4.2275862069,3.48732967627
313,Rabbinic_test5,10,10.3730969429,"we, our, you, your, my, rabbi, torah, prayer, god, me, know, trial, happi, steinberg, jewish",0.0187726895694,0.017208970651,0.8,0.2,0.731307655506,0.714018399448,0.648719434398,Rabbinic,6,5.25707338638,4.51072033635
317,Rabbinic_test2,10,10.1227118969,"we, our, you, jew, my, jewish, ourselv, me, jewri, israel, judaism, rabbi, bless, know, borowitz",0.0202300748157,0.0225970054664,0.5,0.5,0.758110302475,0.701844657769,0.680902735395,Rabbinic,6,5.55,5.59048284525
320,Rabbinic_test0,10,11.2035610676,"we, you, our, rabbi, your, my, know, jew, schulwei, me, synagogu, choos, whi, choic, rosenzweig",0.0220533655909,0.0200574787742,0.5,0.5,0.80051187156,0.720408568279,0.695048665982,Rabbinic,6,5.2,5.64358530363
321,Rabbinic_test3,10,11.712884903,"we, our, you, synagogu, my, rabbi, your, me, moment, know, ritual, want, jew, jewish, mose",0.0192426682094,0.0175646625389,0.8,0.2,0.759125832292,0.746033894078,0.753800240195,Rabbinic,6,5.22756410256,4.30932322649
322,Rabbinic_test4,10,12.4864449501,"we, you, my, our, failur, rabbi, your, me, israel, ask, know, hartman, want, am, “no",0.0222766120503,0.0194763495019,0.8,0.2,0.75684110412,0.710898689171,0.707135268991,Rabbinic,6,4.41320891752,3.88832675996
325,Rabbinic_test1,10,10.9158170223,"we, you, our, my, rabbi, know, your, want, samson, me, torah, durkheim, jew, am, judaism",0.0191752737821,0.0151901639506,0.8,0.2,0.801591326132,0.712497472238,0.752670455798,Rabbinic,6,5.33333333333,4.2719155046
328,MehrBaba_test1,10,8.98900103569,"baba, master, love, spiritu, meher, shri, sufi, mind, happi, s, perfect, selfless, we, discipl, aspir",0.0448084531472,0.0166650158256,1.0,0.0,0.669733946167,0.745537351659,0.836740433164,MehrBaba,8,8.0,7.56368960687
331,MehrBaba_test3,10,13.1139829159,"baba, meher, s, tajuddin, we, master, spiritu, me, sai, you, shri, my, discipl, mind, perfect",0.0292168428305,0.0205651391929,0.8,0.2,0.775347207284,0.704857460084,0.706529109921,MehrBaba,8,4.87619784756,4.03631740948
334,MehrBaba_test8,10,6.85015201569,"baba, we, you, s, my, our, mind, nt, master, your, love, me, discipl, noth, conscious",0.0380662249664,0.0211632793002,0.8,0.2,0.789746986731,0.693385471877,0.572723733265,MehrBaba,8,5.19523809524,4.97717529209
336,MehrBaba_test4,10,11.221626997,"baba, we, meher, tajuddin, love, feel, shri, s, you, pure, spiritu, divin, crave, mind, master",0.0361046024615,0.0195660256474,0.9,0.1,0.728714462355,0.794240484954,0.621499022751,MehrBaba,8,5.59523809524,5.75340291758
340,MehrBaba_test6,10,10.0375850201,"baba, you, kenmor, dr, s, my, master, me, we, your, nt, meher, maya, feel, want",0.0301731650342,0.0168044088411,0.8,0.2,0.744002194226,0.74169291144,0.710597681922,MehrBaba,8,4.39425837321,5.54998679262
343,MehrBaba_test0,10,7.69110703468,"baba, you, we, s, meher, master, love, mind, your, shri, conscious, spiritu, mental, desir, shall",0.0347332035586,0.0246393777751,0.7,0.3,0.676247433128,0.766559081308,0.777663873228,MehrBaba,8,4.88684210526,3.88638305516
345,MehrBaba_test5,10,10.899214983,"baba, we, mind, s, plane, meher, spiritu, mr, love, master, madmast, our, my, bus, me",0.0281329632426,0.0178323330714,0.8,0.2,0.76646079418,0.754357626704,0.721000894121,MehrBaba,8,5.4902435284,5.06081201804
347,MehrBaba_test2,10,10.1681191921,"baba, you, love, your, we, s, me, master, shri, meher, belov, feel, want, happi, mind",0.0379187635649,0.0182168002959,0.9,0.1,0.775581548908,0.680795693512,0.689306331835,MehrBaba,8,6.78684210526,5.66978184584
351,MehrBaba_test7,10,7.60453009605,"you, baba, your, s, we, self, infinit, desir, want, mind, meher, realiz, selfish, shall, me",0.0296676808343,0.024261277011,0.6,0.4,0.703487113508,0.694240618927,0.658613297839,MehrBaba,8,3.98095975232,4.1918729866
