,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,15.0282721519,"s, christ, get, don, want, know, t, preach, love, ask",0.033963555401,0.0226195392431,0.8,0.2,0.557873845485,0.63383174576,0.583022985522,Shepherd,4,4.0740434365,3.86143952418
4,Shepherd_test9,10,14.1960070133,"s, don, get, christ, sin, t, ill, said, ask, know",0.0334170085317,0.021738342136,0.7,0.3,0.622945056448,0.684455331516,0.650064252083,Shepherd,4,3.96690057936,4.01002771542
5,Shepherd_test0,10,15.2150030136,"s, christ, get, grace, don, god, want, ill, sing, said",0.0354376117324,0.0235743676097,1.0,0.0,0.611961916363,0.666431966721,0.765365132146,Shepherd,4,3.43118629365,4.22508340569
8,Shepherd_test10,10,13.6735599041,"s, get, ask, christ, don, love, want, t, ill, god",0.0337106265844,0.0209119799527,0.8,0.2,0.618672146632,0.693302613176,0.725361774257,Shepherd,4,4.03118629365,4.18697305982
14,Shepherd_test20,10,13.2488861084,"s, thank, know, want, ask, don, god, t, get, pray",0.0316138277422,0.0176494559077,1.0,0.0,0.63833890522,0.677535270243,0.586603928486,Shepherd,4,5.03118629365,4.03419867067
15,Shepherd_test6,10,13.4452078342,"s, bad, thank, get, don, t, prais, want, god, jesus",0.0351257520142,0.0228963268161,1.0,0.0,0.613351218508,0.648418260426,0.642181577623,Shepherd,4,4.03118629365,4.15029597385
21,Shepherd_test16,10,13.0812780857,"s, get, pray, want, christ, ill, god, rememb, preach, know",0.0372143215451,0.0180590918437,0.9,0.1,0.676085993659,0.706200115258,0.497501090154,Shepherd,4,4.9,3.64077868733
23,Shepherd_test19,10,15.9589569569,"s, get, don, want, sin, t, ill, thing, christ, said",0.0310985964499,0.0284457471594,0.5,0.5,0.567282478179,0.686179307121,0.614944687176,Shepherd,4,3.4,3.00125173067
30,Shepherd_test14,10,14.4908819199,"s, get, christ, sin, want, god, don, ask, t, thing",0.0318344907291,0.0260223529792,0.8,0.2,0.651523233638,0.638070971919,0.695971381642,Shepherd,4,4.41509433962,4.19083873169
31,Shepherd_test4,10,14.4823679924,"s, get, christ, want, don, said, ask, ill, god, expect",0.0312113583439,0.0192418675507,0.8,0.2,0.6249042516,0.649377162551,0.538104053971,Shepherd,4,4.3,4.16424235775
32,Shepherd_test8,10,12.7566199303,"s, love, prayer, get, christ, god, don, worship, pray, ill",0.0354090938678,0.0208513615563,0.8,0.2,0.59947134461,0.642669307734,0.669945492711,Shepherd,4,4.03118629365,3.83539364606
34,Shepherd_test3,10,13.9513771534,"s, ask, love, know, get, ill, rememb, god, said, thing",0.0338211654419,0.0215274656065,0.9,0.1,0.61432289081,0.673736239505,0.777156000876,Shepherd,4,3.43118629365,4.14559096769
37,Shepherd_test13,10,14.6809060574,"s, don, get, christ, want, ask, t, god, thing, bless",0.0321067343307,0.0218650742516,0.8,0.2,0.588539103635,0.662948007373,0.603546750392,Shepherd,4,4.03118629365,4.15661748095
45,Shepherd_test21,10,16.343752861,"s, get, don, ask, preacher, t, want, preach, said, god",0.0338996479448,0.0187140296504,0.9,0.1,0.573860142601,0.67956234551,0.791190867659,Shepherd,4,3.73118629365,3.82249874858
46,Shepherd_test1,10,13.6003298759,"rememb, s, sin, thank, god, christ, save, heaven, want, know",0.0365795904501,0.0207353594712,1.0,0.0,0.674959795736,0.639064074858,0.60549480099,Shepherd,4,4.33695552441,4.03925475719
49,Shepherd_test11,10,14.0549659729,"s, christ, get, jesus, don, sin, said, t, want, say",0.0302979154788,0.0227905719155,0.8,0.2,0.615560080212,0.666824829672,0.673907501763,Shepherd,4,4.11609195402,4.21003717866
55,Shepherd_test18,10,14.0736939907,"s, get, christ, don, ask, sin, want, ill, pray, said",0.030455311305,0.0254878693788,0.7,0.3,0.599100497715,0.676162511364,0.707723846896,Shepherd,4,4.2,3.86549738952
58,Shepherd_test7,10,15.9476261139,"s, don, get, christ, t, sin, know, heaven, ask, bless",0.0363919895521,0.0269237324642,0.7,0.3,0.546854031775,0.641631114277,0.677983635356,Shepherd,4,4.11509433962,3.96710042488
63,Shepherd_test17,10,13.7202379704,"s, christ, ask, don, jesus, get, god, t, sin, want",0.0288662745847,0.026234625048,0.4,0.6,0.616120256727,0.666435728858,0.648938932855,Shepherd,4,3.4,3.29160780746
66,Shepherd_test2,10,14.4863967896,"s, get, christ, don, ask, pray, encourag, knock, door, jesus",0.0356809728024,0.0237761331873,0.8,0.2,0.586943784953,0.700876398995,0.625879770794,Shepherd,4,4.03118629365,4.03434681854
71,Shepherd_test12,10,13.6290881634,"get, s, worship, want, christ, god, ask, ill, don, said",0.0306249577402,0.0236371420485,0.7,0.3,0.656485882932,0.710897795617,0.666855625591,Shepherd,4,4.35180623974,3.93957989461
72,Shepherd_test5,10,13.7732210159,"s, want, don, get, rememb, christ, job, preacher, preach, jesus",0.0328193279086,0.0211025318845,0.8,0.2,0.617492783811,0.668801788291,0.433105862431,Shepherd,4,4.3,3.90805510944
73,DorothyDay_test8,10,9.1478369236,"worker, get, talk, room, peter, strike, too, say, ask, tri",0.0242863382466,0.0193390545535,0.8,0.2,0.704399085365,0.70533217828,0.728998824691,DorothyDay,4,4.32584498834,3.79712505424
75,DorothyDay_test13,10,15.4309020042,"car, get, want, too, talk, go, worker, farm, got, labor",0.0304370949936,0.0188654682357,0.9,0.1,0.715853788802,0.774765780142,0.571810046789,DorothyDay,4,5.40576923077,3.82677418553
76,DorothyDay_test3,10,16.5564720631,"get, too, go, tri, say, room, worker, talk, farm, tamar",0.0249112265274,0.0204168918268,0.9,0.1,0.737467088541,0.748304977527,0.66883564262,DorothyDay,4,4.22584498834,3.96384226489
88,DorothyDay_test23,10,9.05137300491,"worker, too, room, get, love, prayer, farm, talk, i, go",0.0241340607208,0.0198229261571,0.7,0.3,0.686456923576,0.780990783954,0.781849088346,DorothyDay,4,3.33167832168,3.73942665123
89,DorothyDay_test16,10,12.6937010288,"too, ammon, worker, retreat, love, i, get, priest, night, say",0.0284708677228,0.0224561690983,0.7,0.3,0.790567915511,0.775107826884,0.569649289162,DorothyDay,4,4.7,3.45684167608
90,DorothyDay_test6,10,6.40673398972,"worker, retreat, poverti, love, summari, fr, peter, cathol, labor, maurin",0.0269695185173,0.0239117797906,0.6,0.4,0.626446291796,0.726749640707,0.68609526877,DorothyDay,4,2.83571428571,2.9276549132
91,DorothyDay_test11,10,15.9805500507,"prison, worker, get, too, girl, tri, go, talk, say, know",0.0245877563942,0.0260439039513,0.6,0.4,0.664896384871,0.771715737841,0.633604590378,DorothyDay,4,2.13571428571,2.82387854132
92,DorothyDay_test1,10,15.6148130894,"get, worker, go, am, night, i, too, say, hour, maurin",0.0273152700562,0.0195935608488,0.9,0.1,0.681961146578,0.720955009695,0.617834753416,DorothyDay,4,5.10193694237,4.48480243459
93,DorothyDay_test18,10,9.78904390335,"worker, get, han, too, tri, go, fr, reader, farm, maurin",0.0262694727786,0.017553703163,0.8,0.2,0.719580704822,0.718871010326,0.667078135121,DorothyDay,4,4.43493589744,4.43178869821
103,DorothyDay_test21,10,12.5185801983,"get, am, worker, i, love, too, farm, say, go, tri",0.0290708342405,0.0218249738859,0.9,0.1,0.723455416138,0.75562132947,0.620735495124,DorothyDay,4,4.5127702757,3.60420981063
104,DorothyDay_test14,10,10.8461771011,"get, love, worker, too, priest, rayna, rememb, go, fr, say",0.0282619405367,0.0223659785702,0.7,0.3,0.742001976676,0.723336058983,0.705912756474,DorothyDay,4,4.39090909091,3.86936352277
105,DorothyDay_test4,10,10.6059479713,"worker, say, talk, too, get, tri, poverti, labor, unemploy, thing",0.025724336013,0.0192419662694,0.7,0.3,0.718608777799,0.720460464341,0.597694185757,DorothyDay,4,4.19667832168,4.45517818594
115,DorothyDay_test12,10,11.1623289585,"worker, fr, talk, room, get, go, farm, am, prison, night",0.0220075256687,0.021455685462,0.6,0.4,0.642718249628,0.761071039068,0.769865539975,DorothyDay,4,2.83571428571,2.90027747489
116,DorothyDay_test2,10,14.669615984,"love, worker, retreat, get, too, sin, labor, farm, am, say",0.0234201974041,0.0179290184899,0.8,0.2,0.656467787548,0.713835685569,0.597718625589,DorothyDay,4,4.37916666667,4.67212080118
125,DorothyDay_test9,10,6.92291092873,"worker, get, farm, too, love, room, maurin, bed, peter, fr",0.0311094386165,0.0167811885385,0.9,0.1,0.668912815613,0.698973233236,0.645712333939,DorothyDay,4,5.53695552441,4.13176548644
126,DorothyDay_test10,10,10.4597270489,"worker, parish, talk, get, go, priest, hospit, prison, street, am",0.022872559195,0.018433170559,0.9,0.1,0.669080430584,0.793986957538,0.471119549684,DorothyDay,4,4.05,4.7381588831
127,DorothyDay_test0,10,8.59427595139,"worker, get, too, love, am, priest, go, maurin, pray, ask",0.027179768555,0.0199565804699,0.7,0.3,0.694908626465,0.734854854302,0.72157797543,DorothyDay,4,4.0127702757,3.89398242843
131,DorothyDay_test22,10,9.76346898079,"worker, i, room, get, too, go, labor, want, joy, fr",0.0241562324539,0.0192973207674,0.7,0.3,0.753995182573,0.694210321173,0.759126208607,DorothyDay,4,4.39090909091,4.32956999564
132,DorothyDay_test17,10,12.7195429802,"worker, strike, too, farm, fr, tivoli, priest, hospit, say, helen",0.0239483730202,0.0191708856554,0.6,0.4,0.745636423884,0.76344634069,0.655332568625,DorothyDay,4,4.05,4.16577430386
133,DorothyDay_test7,10,8.97414493561,"worker, love, farm, go, labor, poor, migrant, ask, tri, too",0.0276340638957,0.0232303231896,0.6,0.4,0.68765557926,0.732802791273,0.648500397208,DorothyDay,4,4.1,3.84063552479
136,DorothyDay_test19,10,10.4354479313,"worker, get, am, too, talk, tri, i, love, unemploy, say",0.0255132596483,0.0234429616377,0.7,0.3,0.721626425026,0.716244925749,0.630248000193,DorothyDay,4,4.19667832168,4.3373691246
142,DorothyDay_test20,10,12.0609521866,"get, go, room, too, love, am, want, talk, simon, worker",0.0250813420215,0.0203423760535,0.8,0.2,0.681459462391,0.722777789778,0.769158389981,DorothyDay,4,3.82584498834,3.28275424115
143,DorothyDay_test15,10,9.42684102058,"love, christ, too, tri, bread, get, worker, say, evil, know",0.0235690061732,0.0263896057756,0.5,0.5,0.724805238277,0.710282644771,0.737693844365,DorothyDay,4,3.8,4.08224815523
144,DorothyDay_test5,10,12.839703083,"worker, get, love, priest, babi, too, room, go, tri, hospit",0.0268370263877,0.0191260927322,0.8,0.2,0.723736709608,0.769184763284,0.76956591945,DorothyDay,4,4.39667832168,4.21042948176
152,Unitarian_test6,10,16.7218520641,"garden, hope, am, unitarian, i, look, let, get, bread, love",0.0287380942921,0.0230482789188,0.8,0.2,0.629400861806,0.744162640786,0.861482862837,Unitarian,7,5.51609195402,2.84418086539
155,Unitarian_test3,10,19.4812710285,"wound, dream, want, dont, feel, love, know, say, am, tell",0.0315664447062,0.0251228271298,0.8,0.2,0.663568234132,0.676031459544,0.525406546427,Unitarian,7,5.0,4.79390813188
160,Unitarian_test5,10,17.5791649818,"nt, tell, let, know, am, get, i, ask, silenc, dont",0.0301110755004,0.0211511271226,0.7,0.3,0.709893943185,0.708676757575,0.743995808461,Unitarian,7,4.32186118479,4.13755942502
164,Unitarian_test0,10,23.4260959625,"listen, say, congreg, let, know, s, love, n, wonder, tell",0.0277065544842,0.017522529951,0.8,0.2,0.610771826322,0.688599126677,0.645956015104,Unitarian,7,5.01609195402,3.83917412888
166,Unitarian_test7,10,20.4362719059,"nt, am, know, i, s, get, say, rememb, think, let",0.0283136576834,0.0229419492702,0.7,0.3,0.710488780135,0.692668160565,0.625750187512,Unitarian,7,4.1127702757,4.30029301555
