,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,10.699119091,"s, worship, don, christ, want, lord, get, god, pray, know",0.0515488406919,0.0515488406919,0.0,1.0,163.1,0.634382237359,0.582524115654,0.659295150252,Shepherd,4,4.3,4.00766910004
4,Shepherd_test9,10,11.1687459946,"s, christ, get, want, don, ill, know, god, say, lord",0.0471795568162,0.0471795568162,0.0,1.0,176.5,0.605147901486,0.629501360317,0.609233228274,Shepherd,4,4.0,4.01670459107
6,Shepherd_test21,10,10.002505064,"s, pray, christ, get, know, prayer, want, ask, don, god",0.0476018926424,0.0476018926424,0.0,1.0,161.0,0.629077459413,0.638432492281,0.741703054593,Shepherd,4,5.5,4.90269124945
7,Shepherd_test0,10,11.5416200161,"s, get, want, whi, don, love, said, thing, t, friend",0.0521014484779,0.0521014484779,0.0,1.0,177.7,0.600020457571,0.666492417132,0.68068450386,Shepherd,4,4.4,5.04801685527
10,Shepherd_test10,10,9.89373588562,"s, pray, ask, prayer, sin, christ, don, know, get, bad",0.0511284990967,0.0511284990967,0.0,1.0,152.2,0.584745854211,0.57614939433,0.58379920629,Shepherd,4,4.0,3.97731685027
16,Shepherd_test20,10,12.3234038353,"s, get, wisdom, don, want, god, christ, say, know, t",0.0509307428562,0.0509307428562,0.0,1.0,164.7,0.591881068635,0.630963706499,0.544578503652,Shepherd,4,4.0,4.04191757868
17,Shepherd_test6,10,11.1708030701,"s, get, don, preach, christ, t, said, ill, someon, christma",0.0509181979543,0.0509181979543,0.0,1.0,157.4,0.612668933488,0.617137390677,0.620898314676,Shepherd,4,4.0,4.28896827833
22,Shepherd_test16,10,10.7590110302,"christ, sin, s, don, thank, know, get, t, want, god",0.048733745758,0.048733745758,0.0,1.0,161.9,0.617114012431,0.589817383471,0.785123809506,Shepherd,4,4.0,4.06282193922
24,Shepherd_test19,10,9.75778889656,"s, don, christ, want, get, god, t, bless, ask, know",0.048610501377,0.048610501377,0.0,1.0,163.9,0.601792176192,0.579780724905,0.54637196912,Shepherd,4,4.0,3.94080054371
31,Shepherd_test14,10,13.0702090263,"s, don, want, get, bless, ill, t, devil, wisdom, satan",0.0492755688229,0.0492755688229,0.0,1.0,148.0,0.607560100007,0.617534782926,0.566175224816,Shepherd,4,4.0,4.12169312928
32,Shepherd_test4,10,12.0571939945,"s, don, ask, get, t, ill, christ, said, want, pray",0.0547737565305,0.0547737565305,0.0,1.0,158.1,0.589394518272,0.570361067015,0.515842801304,Shepherd,4,4.0,4.03445120333
33,Shepherd_test8,10,10.7352130413,"s, jesus, don, grace, god, christ, t, get, ill, want",0.0514439838206,0.0514439838206,0.0,1.0,151.3,0.544921382333,0.643015033838,0.731422956864,Shepherd,4,4.3,4.14219229092
35,Shepherd_test3,10,11.7034828663,"s, don, get, pray, want, god, ask, t, door, said",0.0534074860314,0.0534074860314,0.0,1.0,183.0,0.587460612109,0.596906148317,0.63592670648,Shepherd,4,4.0,3.86341263544
38,Shepherd_test13,10,12.1261229515,"s, christ, don, get, ask, pray, t, said, want, thing",0.0518104200107,0.0518104200107,0.0,1.0,171.8,0.592317479892,0.594312230182,0.495044110939,Shepherd,4,4.0,3.94080518155
45,Shepherd_test1,10,10.1386990547,"christ, s, sin, ask, get, love, don, god, jesus, want",0.0431477113502,0.0431477113502,0.0,1.0,138.2,0.676584319095,0.650003512863,0.596392466183,Shepherd,4,6.1,4.73144680976
49,Shepherd_test11,10,11.2797970772,"judg, s, love, want, know, get, christ, don, god, ask",0.0504416202084,0.0504416202084,0.0,1.0,151.7,0.682158616676,0.673595284717,0.772234391622,Shepherd,4,6.7,6.4781044617
50,Shepherd_test2,10,10.2771811485,"s, get, christ, don, want, ask, let, t, thing, said",0.0510032550317,0.0510032550317,0.0,1.0,164.4,0.608429342333,0.610399692025,0.720296766054,Shepherd,4,4.0,4.27540269288
56,Shepherd_test18,10,11.3751070499,"s, preach, don, get, love, christ, t, want, i, jesus",0.0551978557349,0.0551978557349,0.0,1.0,173.1,0.584995981508,0.639812051973,0.701681939756,Shepherd,4,4.3,4.52209702073
59,Shepherd_test7,10,11.1200489998,"s, sin, get, whi, god, christ, prais, want, let, love",0.0454471406744,0.0454471406744,0.0,1.0,154.8,0.673838990195,0.647167464222,0.639893310747,Shepherd,4,6.7,5.11786035335
64,Shepherd_test17,10,11.5419821739,"s, christ, don, want, encourag, god, ill, know, preacher, worship",0.044382170713,0.044382170713,0.0,1.0,149.2,0.617629357604,0.60856002747,0.510268582756,Shepherd,4,4.0,3.8991447052
71,Shepherd_test12,10,9.43938612938,"s, don, get, thank, christ, listen, trust, god, want, sin",0.0487327522367,0.0487327522367,0.0,1.0,151.2,0.646430474108,0.643009370863,0.703560864562,Shepherd,4,6.1,5.39378547304
72,Shepherd_test5,10,10.588353157,"don, s, get, want, t, thing, know, sin, god, christ",0.0458305631969,0.0458305631969,0.0,1.0,166.1,0.590434662323,0.638691082617,0.669281850973,Shepherd,4,4.3,4.08026044681
73,DorothyDay_test8,10,7.11365699768,"worker, too, rememb, get, dont, got, room, farm, tri, say",0.0338507193508,0.0338507193508,0.0,1.0,72.5,0.718602296136,0.723620159169,0.840243316403,DorothyDay,4,4.7,4.34518160273
75,DorothyDay_test13,10,10.1588718891,"fr, get, too, worker, joy, talk, room, parish, cloth, priest",0.0318668492154,0.0318668492154,0.0,1.0,77.9,0.662034964939,0.750025596207,0.745160307963,DorothyDay,4,4.0,3.93161530834
