,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,Shepherd_train32,10,30.774050951,"we, you, your, s, me, don, christ, my, get, sin, want, preach, t, our, ask, ill, said, go, preacher, know",0.0294915088103,0.0224659773143,0.7,0.3,0.569691649184,0.0201683900503,0.0166149118033,0.0217370426097,0.011140634504,0.0191119505714,0.0197842302398,0.0114927809969,0.660746958674,0.548380349037
1,DorothyDay_test8,10,18.9046499729,"my, we, me, our, rememb, room, i, you, get, want, talk, fr, worker, felt, go, love, night, tri, too, done",0.0243726122636,0.0187646473786,0.7,0.3,0.823326595602,0.0188709419479,0.00357161895623,0.0319313396236,0.00746308438616,0.0238818700357,0.0254277946586,0.013167013167,0.666427603831,0.701761061777
2,Shepherd_train27,10,27.5347950459,"you, we, me, your, s, jesus, my, sin, christ, get, don, our, god, said, t, know, ill, ask, want, heaven",0.0337127690504,0.0245110114811,0.7,0.3,0.597753935832,0.0193752471333,0.0150975951688,0.0197706603401,0.00819583737733,0.0278227110967,0.0179014342715,0.0131564757899,0.619150018029,0.610557401824
3,Unitarian_train13,10,36.8876550198,"we, my, me, you, our, unitarian, love, your, flower, too, rememb, say, i, am, ask, nt, let, s, circl, know",0.030553455531,0.0222492899555,0.9,0.1,0.653705597072,0.0204456560389,0.00737821500533,0.0212160720635,0.0134526490459,0.00595590849828,0.0157935285054,0.00986725139268,0.696775579047,0.650448171568
4,Unitarian_test6,10,33.2917978764,"we, my, me, you, our, your, nt, say, love, s, i, let, feel, step, silenc, too, get, am, want, talk",0.0315733176855,0.0240938161223,0.9,0.1,0.638708890533,0.023324963658,0.00997753402934,0.0300647548566,0.00707017312013,0.00660763843003,0.0245804149597,0.0122241310955,0.667084041141,0.589966632523
5,JohnPiper_train57,9,22.2404649258,"we, you, your, glori, vers, etern, christ, say, god, nt, thing, s, our, jesus, my, me, listen, want, seek, will",0.0285648702686,0.0174194520513,1.0,0.0,0.665831000579,0.0230258878626,0.0184727461949,0.0118815315901,0.00854256103378,0.0205975456398,0.00862928754174,0.0125753436538,0.726916243067,0.665206808136
6,WBC_train34,10,28.6595079899,"unto, shall, you, ye, me, your, god, s, thee, thou, we, my, christ, ie, lord, belov, wit, thi, hell, thing",0.0255955357873,0.027375576498,0.4,0.6,0.565311044344,0.00822765443851,0.00958759732091,0.0131574473872,0.0150953659946,0.0214191003978,0.00897562302383,0.0104715601945,0.760812672438,0.702067371371
7,DorothyDay_train68,10,23.1921670437,"we, worker, me, room, our, get, my, you, jack, christ, prison, too, talk, camp, go, she, prayer, labor, hospit, pray",0.0210777105637,0.0213974454534,0.6,0.4,0.726763807338,0.0139929797932,0.00332036808652,0.0136609429845,0.0110046485153,0.0165544066028,0.0198747746893,0.0106251778769,0.671432408144,0.695885404532
8,Shepherd_train44,10,29.1853208542,"we, you, your, my, s, me, get, our, want, don, ask, christ, ill, know, t, god, pray, said, go, widow",0.0298688146174,0.0226124163924,0.6,0.4,0.647083877474,0.0234629817978,0.0189738014239,0.0221302563743,0.011187879213,0.0253217830463,0.0211131764458,0.0112229509347,0.637362423503,0.57562897667
9,Shepherd_test15,10,32.5881068707,"we, you, christ, s, your, don, me, get, my, want, t, our, job, ask, preach, know, ill, thing, say, will",0.0280297406749,0.0220360203303,0.6,0.4,0.555072344361,0.0210201615468,0.0138332379317,0.0204477517013,0.00896775424537,0.03011511798,0.0207021560771,0.011448196909,0.672924921537,0.710384524669
10,DorothyDay_test13,10,22.1755781174,"we, worker, me, my, our, get, you, too, priest, go, teresa, bread, bed, ask, farm, talk, room, retreat, she, your",0.0244894189804,0.0269393447368,0.7,0.3,0.620587994469,0.0185610316026,0.00410296488057,0.0149953597421,0.0121623601817,0.0122112050017,0.0173887559224,0.00888975724124,0.737187846447,0.704551899833
11,PastorAnderson_test5,10,95.9936048985,"you, s, re, we, nt, say, get, bibl, your, go, know, vers, want, me, let, whi, my, thing, god, ve",0.0282591799372,0.0203895821867,0.7,0.3,0.662037855631,0.015976354223,0.0262441078742,0.0188354841202,0.0185650258867,0.0156479406537,0.0152905494166,0.0161888571208,0.772159894137,0.803010363285
12,DorothyDay_test3,10,20.9127178192,"we, fr, me, my, retreat, worker, our, parish, get, talk, room, too, reader, farm, arrest, lacoutur, morn, she, inde, priest",0.0250912365236,0.0212689394718,0.7,0.3,0.653058886967,0.0124100531859,0.00187715090208,0.0128271978308,0.0116279069767,0.0151736364584,0.014965064136,0.0090728960267,0.720013530622,0.719486614929
13,DorothyDay_train29,10,17.6501038074,"we, me, my, our, worker, you, night, get, maurin, farm, tax, i, say, car, love, too, prison, ask, negro, us",0.025841214744,0.0266125730221,0.6,0.4,0.729567331473,0.0179113539769,0.00291438979964,0.0189435336976,0.0134183363692,0.0143897996357,0.0179113539769,0.0100789313904,0.743290985177,0.746379069161
14,Unitarian_train25,10,39.4403610229,"we, my, me, you, our, nt, s, am, i, your, want, get, know, love, say, too, realli, ask, sudden, let",0.0291079463659,0.0246385628692,0.7,0.3,0.678662588992,0.0198783081285,0.00756143667297,0.0287984404537,0.00785680529301,0.00880198487713,0.0258447542533,0.0107809546314,0.700466962285,0.728971076393
15,JohnPiper_test8,10,23.1451628208,"we, you, vers, your, god, s, our, christ, glori, say, love, sin, exult, predestin, nt, hope, jesus, woman, gift, realli",0.0359835011773,0.0223860356579,0.7,0.3,0.692132381459,0.0255413235743,0.0152104300091,0.0059088136627,0.00876791704788,0.0219197926197,0.00548947849954,0.0138761817627,0.689226052733,0.7142220675
16,DorothyDay_train65,10,18.0179531574,"we, our, prayer, my, me, get, pray, worker, am, too, you, talk, room, fr, love, hospit, us, pilgrim, say, maurin",0.0264666156544,0.0179758046869,0.9,0.1,0.697519671831,0.0252821930431,0.00282193043078,0.0137065192352,0.00760193503801,0.0162980879982,0.0130730246487,0.0110573600553,0.776016733681,0.698525645959
17,WBC_train23,10,29.1582989693,"shall, unto, ye, we, you, your, my, thou, christ, noah, god, me, heaven, s, sin, thing, lord, evil, let, ark",0.0308193950241,0.0299270334989,0.4,0.6,0.552418816083,0.00957628230356,0.00714941624033,0.0100354191263,0.0158402203857,0.0208907254362,0.00623114259478,0.00803489439853,0.765333215545,0.701357089192
18,WBC_train13,10,35.4936001301,"shall, crook, you, unto, we, lot, your, s, ye, god, me, christ, our, my, sin, thing, heaven, thou, lord, thi",0.0291884843218,0.0303756743058,0.6,0.4,0.674428998627,0.014505745253,0.00996930432184,0.0113546844865,0.01453290957,0.0259690870073,0.00779615896558,0.0140439518648,0.742594708509,0.818989010151
19,DorothyDay_train58,10,19.4499099255,"we, our, worker, my, farm, me, get, pray, you, love, too, street, retreat, go, us, room, talk, joe, am, will",0.0280825166335,0.0221956823139,0.8,0.2,0.711859773973,0.0275267050123,0.00328677074774,0.0128389482334,0.0125308134758,0.01155505341,0.0109901396878,0.00939811010682,0.764296694358,0.781718063649
20,JohnPiper_test15,10,23.1434237957,"you, your, we, god, sin, vers, s, spirit, nt, me, our, glori, love, say, jesus, my, weak, christ, want, thing",0.0304065684395,0.0299024695618,0.6,0.4,0.681505596826,0.0181070275258,0.0139166538521,0.0113793633708,0.00957250499769,0.0209903121636,0.00738120867292,0.0126480086114,0.747141126289,0.745214761965
21,Shepherd_test9,10,28.4905018806,"you, we, s, me, your, christ, my, get, don, want, t, said, ask, our, jesus, ill, god, say, go, know",0.0339316506022,0.0218357301869,0.9,0.1,0.579597880217,0.0176483095896,0.0153448153661,0.0211212701113,0.0101708129563,0.0280671911546,0.0179672549437,0.0112339641364,0.65927899888,0.605571074315
22,Shepherd_train59,10,27.6536519527,"you, we, your, ask, my, me, trust, s, pray, get, don, prayer, our, said, lord, say, god, know, ill, christ",0.0358197669104,0.0192953587394,1.0,0.0,0.63160806974,0.0219835302542,0.0207662012173,0.0217329036878,0.00873612602936,0.0232008592911,0.0182957393484,0.0115646258503,0.651360215684,0.756123383864
23,NaumanKhan_train5,10,53.3686709404,"you, allah, your, we, say, know, me, quran, my, get, talk, don't, want, nt, go, na, s, ask, apo, wa",0.0197518502899,0.0148727365026,0.8,0.2,0.772067664813,0.0156635856911,0.0347668101319,0.0190503069216,0.021237564383,0.0200028222677,0.0138291116912,0.0143230085374,0.633035908747,0.641130019835
24,Rabbinic_train16,6,11.7375001907,"we, our, you, torah, memori, your, my, rememb, moment, know, shul, want, jacob, me, comparison, let, walk, learn, jewish, think",0.019748121997,0.0132358217534,0.833333333333,0.166666666667,0.758629924006,0.0325535001814,0.00852375770765,0.0124229234675,0.00852375770765,0.00915850562205,0.00979325353645,0.0131483496554,0.69228899529,0.557086012613
25,Rabbinic_train15,10,21.9390521049,"we, our, you, my, your, me, rabbi, prayer, bibl, am, convers, know, moment, god, will, torah, want, tell, happen, jewish",0.0222072082652,0.0166162680442,0.7,0.3,0.778219932856,0.0275002334485,0.00919787094967,0.0144738070782,0.0066299374358,0.0104118031562,0.010551872257,0.0115323559623,0.753206265718,0.745287898238
26,JohnPiper_train41,10,24.9403650761,"you, we, spirit, your, god, vers, s, say, christ, hope, our, grace, nt, gift, glori, me, sin, let, get, promis",0.0294936599653,0.0195393985464,0.8,0.2,0.684055406725,0.0221392761737,0.0169063563509,0.010356058111,0.00830680279577,0.0185164855271,0.00709920591357,0.0111977165441,0.705880288034,0.719880640637
27,DorothyDay_train64,10,13.8457050323,"we, our, my, worker, get, you, me, moscow, joy, parish, night, am, us, bless, morn, thank, lenin, room, reader, ask",0.0291281366231,0.0170491791488,0.9,0.1,0.664467489105,0.0240199228792,0.00433804627249,0.0130944730077,0.0106041131105,0.0110861182519,0.015263496144,0.00899742930591,0.695627261315,0.683720586529
28,DorothyDay_train59,10,18.1644618511,"we, my, me, our, worker, tri, babi, am, you, talk, love, fr, too, say, hospit, poverti, room, us, go, night",0.025408660075,0.0225658938152,0.5,0.5,0.767150271233,0.0234208249207,0.00328814537064,0.0163253533314,0.0123449668301,0.0179405826363,0.0169599077012,0.010845111047,0.762157405544,0.692900905949
29,Shepherd_test0,10,29.3961420059,"we, you, your, s, me, christ, my, don, god, our, get, ask, encourag, know, ill, bless, want, t, said, merci",0.0320417528451,0.0249802926997,0.7,0.3,0.593940376709,0.0212840439684,0.0143877336694,0.0186585451236,0.0109570818456,0.0257298886788,0.0169782258629,0.0116922215221,0.6980181164,0.657362871492
30,WBC_test11,10,32.6867098808,"shall, unto, christ, thou, we, ye, s, my, you, me, heaven, belov, your, lord, god, thee, thing, judg, thi, bless",0.0305965791223,0.0278642795541,0.5,0.5,0.568687803383,0.00983863387122,0.00604731317562,0.013003289989,0.0152592824691,0.0218705937647,0.00965063449789,0.00676797744008,0.736767023167,0.72404156525
31,JohnPiper_train26,10,24.9158270359,"you, we, god, your, vers, s, hope, my, let, our, say, glori, perish, me, nt, christ, repent, will, cor, jesus",0.0305354459929,0.0189479756378,0.9,0.1,0.652060217955,0.0207658378547,0.0152230766228,0.0126468636559,0.0101487177485,0.0249814590733,0.00772863890082,0.0115929583512,0.685190238481,0.672663176484
32,Shepherd_train55,10,32.1531031132,"you, we, your, my, me, s, don, get, t, christ, want, ill, our, said, ask, preacher, i, go, tell, know",0.0336101840954,0.0213341121205,0.9,0.1,0.620865741534,0.0205446727186,0.0201624462494,0.0286032807772,0.00891861761427,0.0228698837394,0.0234113712375,0.0136008918618,0.633397334651,0.590217767683
33,MehrBaba_test1,10,20.4406530857,"baba, sai, me, mind, my, miracl, we, mr, s, perfect, divin, prophet, spiritu, desir, conscious, infinit, master, am, ask, realiz",0.0315719475725,0.0197889968244,0.6,0.4,0.77062030486,0.00553314717137,0.0021201778881,0.018771331058,0.0071879201572,0.0265797910849,0.0143758403144,0.0106526010963,0.774169333534,0.760006736955
34,MehrBaba_train20,10,19.401540041,"baba, kenmor, dr, mind, s, we, master, love, feel, spiritu, forget, meher, finit, you, want, conscious, happi, tri, belov, ajmer",0.0261454436775,0.0170658865039,0.8,0.2,0.682549921421,0.00596755818369,0.00320078120762,0.00233277274453,0.00981934573862,0.0213204578745,0.00651006347312,0.0137253838225,0.785116334539,0.769727741776
35,DorothyDay_train27,10,31.186166048,"we, my, our, worker, me, get, room, too, know, go, us, she, i, maurin, you, tivoli, night, priest, am, say",0.0249769155101,0.0206237059533,0.8,0.2,0.747413655571,0.0199040767386,0.00208975676602,0.0163412127441,0.010551558753,0.0155190133607,0.0192874272011,0.0085645769099,0.738720847419,0.67339435261
36,Shepherd_train37,10,24.3789489269,"you, we, my, me, your, s, know, our, god, ask, want, t, don, mom, ill, bless, love, evil, i, walk",0.0315972845998,0.0237428120107,0.8,0.2,0.633581230816,0.0220279420588,0.0179566298106,0.02897060084,0.00887117510928,0.0213851032828,0.0235278992029,0.0123853604183,0.633614961024,0.584453632362
37,DorothyDay_train36,10,18.8392140865,"we, our, my, me, worker, get, love, too, you, your, christ, hospit, poverti, fr, go, i, unemploy, room, talk, ask",0.0225200932272,0.0214476416503,0.4,0.6,0.727008513386,0.0220803864068,0.00304755333218,0.0151802656546,0.00948766603416,0.0155827726985,0.0166177908113,0.0115577022598,0.782547114148,0.749847832254
