,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
32,Shepherd_test8,10,14.9821069241,"s, don, love, christ, sin, t, want, ask, mind, get",0.035182940883,0.0237486602667,0.7,0.3,0.0723138475579,0.603272005487,0.658185942256,0.539667782506,Shepherd,4,3.68125,4.10866655423
34,Shepherd_test3,10,13.5470130444,"s, get, rememb, don, christ, god, want, ask, jesus, save",0.031457208178,0.0215531984785,0.8,0.2,0.0554227315072,0.589315997715,0.623440708592,0.650628752746,Shepherd,4,3.98125,3.95015428164
37,Shepherd_test13,10,14.3625528812,"s, get, don, preacher, christ, want, t, rememb, preach, god",0.0295885135982,0.0202969073622,0.8,0.2,0.0616477335799,0.564321602147,0.673158291661,0.630377548856,Shepherd,4,3.7,3.87486447601
44,Shepherd_test21,10,13.5004827976,"s, get, don, preach, christ, jesus, t, ask, know, pray",0.0293114935568,0.0224246909214,0.7,0.3,0.0560450230804,0.58980615358,0.607003016842,0.655705629593,Shepherd,4,3.98125,3.8453419978
45,Shepherd_test1,10,14.983643055,"s, don, get, walk, christ, know, t, ill, god, preacher",0.0312226750245,0.0189253162946,0.9,0.1,0.058767837127,0.599697184624,0.607393404081,0.673053605607,Shepherd,4,4.0,3.93611300467
49,Shepherd_test11,10,13.2364709377,"s, christ, bless, don, get, know, t, ill, god, love",0.0326004375486,0.0261217526679,0.8,0.2,0.0657623642371,0.598115360303,0.614557359379,0.728145240699,Shepherd,4,3.98125,4.27239493438
50,Shepherd_test2,10,13.9586980343,"s, christ, don, get, want, t, preach, know, said, ill",0.0320401943831,0.0212311384516,0.8,0.2,0.0671088202487,0.598957565306,0.628940161326,0.531492884845,Shepherd,4,3.98125,4.13197778331
56,Shepherd_test18,10,12.4232680798,"s, thank, want, ask, don, preacher, god, bad, get, christ",0.0345632374266,0.0206231948442,0.9,0.1,0.0743897660702,0.577393241685,0.567117645941,0.596426056806,Shepherd,4,4.0,3.97822576856
59,Shepherd_test7,10,11.6397809982,"s, pray, god, know, ask, grace, want, judg, sin, christ",0.0310108377406,0.0215164519434,0.8,0.2,0.078389992483,0.654935553193,0.611587950324,0.595427371863,Shepherd,4,3.98125,4.12847476845
64,Shepherd_test17,10,12.3464040756,"s, don, know, preach, get, god, christ, want, spirit, jesus",0.030102908385,0.0216344315868,0.8,0.2,0.070607803465,0.598920807113,0.640876113118,0.470666354847,Shepherd,4,3.98125,4.23955214971
71,Shepherd_test12,10,13.8290479183,"s, don, want, christ, know, get, said, say, ask, preacher",0.0327702857922,0.0240410390576,0.8,0.2,0.0914374341538,0.632362303068,0.587548260312,0.740210603663,Shepherd,4,3.98125,4.50344391515
72,Shepherd_test5,10,14.5855629444,"s, ask, christ, god, get, love, said, grace, don, pray",0.033205230264,0.0216560671207,0.8,0.2,0.0854679791592,0.60011051538,0.632542899008,0.690428158159,Shepherd,4,3.98125,4.25578382388
73,DorothyDay_test8,10,7.46220493317,"worker, street, talk, too, get, fr, money, room, peter, maurin",0.0243421453393,0.0181703584798,0.6,0.4,0.126338998376,0.679530355361,0.725822199186,0.85689241327,DorothyDay,4,3.71388888889,3.23701790136
75,DorothyDay_test13,10,11.1528961658,"worker, get, prison, max, priest, ask, love, room, tri, too",0.0224405120944,0.0239357898677,0.5,0.5,0.172486140939,0.695792368355,0.719331974294,0.674343684553,DorothyDay,4,4.00379746835,3.86978784859
76,DorothyDay_test3,10,8.58147311211,"worker, prayer, pray, too, room, get, go, labor, talk, prison",0.0239609536981,0.0182002519721,0.8,0.2,0.14410314571,0.706405152337,0.719643981392,0.733807958451,DorothyDay,4,4.31768635724,3.69193341028
88,DorothyDay_test23,10,5.51496911049,"worker, christ, tax, love, refus, ask, say, conscript, pay, caesar",0.0261415300324,0.0249360069695,0.5,0.5,0.170013269848,0.680902934514,0.712353235643,0.709368035681,DorothyDay,4,4.04061565017,3.15553165854
89,DorothyDay_test16,10,6.30996012688,"love, worker, christ, morn, poverti, get, farm, conscript, chapter, put",0.0342434236336,0.0212155464551,0.9,0.1,0.150207967022,0.628332642774,0.735284977587,0.712836397807,DorothyDay,4,4.82604895105,4.10280714472
90,DorothyDay_test6,10,9.92453193665,"worker, farm, too, tri, room, get, stjoseph, joy, cooper, talk",0.0252723382173,0.0183409265891,0.9,0.1,0.182691791799,0.694271609928,0.749846248072,0.512517942312,DorothyDay,4,4.01768635724,4.03575075159
91,DorothyDay_test11,10,11.0575630665,"worker, get, room, fr, talk, too, go, pray, prayer, labor",0.0254777663985,0.0172112783846,0.9,0.1,0.155837896328,0.725093574244,0.70215310205,0.870972499468,DorothyDay,4,3.71388888889,3.99902931517
92,DorothyDay_test1,10,8.36513900757,"worker, too, get, tri, love, pray, go, talk, know, say",0.0268980851069,0.0214339000831,0.7,0.3,0.138404967205,0.731251633317,0.779892131913,0.634927164699,DorothyDay,4,4.07373530829,3.87020346877
93,DorothyDay_test18,10,7.57961511612,"love, worker, get, retreat, tri, am, reader, fr, farm, hour",0.0311659502857,0.0235858641221,0.8,0.2,0.160279572032,0.713215287719,0.744119995416,0.615161641456,DorothyDay,4,4.07373530829,4.01461957104
103,DorothyDay_test21,10,11.7750279903,"worker, maurin, farm, get, too, ask, hour, i, cuba, room",0.0272980409825,0.0184344712845,0.6,0.4,0.172776560733,0.69627438367,0.726144787347,0.669206247704,DorothyDay,4,4.07373530829,4.14469483374
104,DorothyDay_test14,10,10.3087778091,"worker, fr, talk, farm, get, love, han, room, too, hospit",0.0289637917892,0.0169100467827,1.0,0.0,0.157066011517,0.708993060317,0.713672526177,0.669930212573,DorothyDay,4,4.44373530829,5.13778879842
105,DorothyDay_test4,10,11.2151257992,"get, worker, fr, talk, labor, farm, too, poverti, maurin, love",0.0255728626299,0.0151939252186,1.0,0.0,0.189668112282,0.699462816118,0.757096494399,0.837418314755,DorothyDay,4,3.41388888889,4.51399933098
116,DorothyDay_test12,10,7.33724594116,"too, room, worker, get, farm, jail, fr, prayer, go, tree",0.0214086860889,0.0229652664151,0.7,0.3,0.181271396883,0.602924342105,0.70329750325,0.595337190227,DorothyDay,4,2.2,3.4548927908
117,DorothyDay_test2,10,10.9661622047,"fr, worker, too, room, get, i, priest, go, felt, farm",0.0237263369746,0.0218195622888,0.6,0.4,0.164614456952,0.71595846704,0.754374857972,0.680981470206,DorothyDay,4,4.31768635724,4.24843174366
126,DorothyDay_test9,10,8.88184905052,"ammon, worker, too, night, love, poverti, shall, get, fr, spoke",0.0232127238412,0.0208741952663,0.5,0.5,0.181264313295,0.706742216105,0.707678619979,0.754143180268,DorothyDay,4,4.00379746835,4.43288813113
127,DorothyDay_test10,10,9.60694503784,"worker, priest, love, too, get, fr, ask, go, talk, night",0.0250463207291,0.0196302032587,0.7,0.3,0.139229485757,0.718579603544,0.740940215223,0.701074627752,DorothyDay,4,4.04768635724,3.67192724116
128,DorothyDay_test0,10,10.3070540428,"worker, talk, jack, get, farm, too, prison, told, arrest, camp",0.0245426219985,0.0227173967149,0.8,0.2,0.194922724283,0.661116472451,0.728807765412,0.808012022436,DorothyDay,4,3.91388888889,3.58561291252
131,DorothyDay_test22,10,9.87136292458,"worker, too, talk, get, labor, love, room, go, christ, want",0.0301309207843,0.0238417803451,0.5,0.5,0.150848902487,0.719542742416,0.779659720108,0.753137777285,DorothyDay,4,4.0598464194,3.95005714169
132,DorothyDay_test17,10,12.538724184,"prayer, love, get, worker, too, am, mike, pray, say, talk",0.0248936323549,0.0225496610312,0.9,0.1,0.181198579734,0.760427966291,0.702734635082,0.746717420108,DorothyDay,4,4.41768635724,3.73501517331
133,DorothyDay_test7,10,9.5064740181,"get, talk, go, too, worker, feel, tri, room, love, know",0.0277415865129,0.0181030844063,0.7,0.3,0.173152699452,0.741047662083,0.759000651766,0.784343205037,DorothyDay,4,4.43311965812,4.52382636326
136,DorothyDay_test19,10,9.45619416237,"get, am, too, pray, worker, i, go, talk, morn, room",0.0225865978926,0.0169812355752,0.6,0.4,0.169929699828,0.703447518585,0.740793747142,0.837441283275,DorothyDay,4,3.61388888889,4.50941787914
142,DorothyDay_test20,10,10.9854881763,"get, worker, love, talk, too, room, farm, hospit, go, tri",0.0278714672427,0.0208983923261,0.9,0.1,0.16181309956,0.723818407673,0.764688528545,0.852271718625,DorothyDay,4,4.03993783994,3.67302856747
143,DorothyDay_test15,10,9.3884677887,"worker, get, tri, want, i, too, dont, retreat, go, ask",0.0251898016583,0.0217450399464,0.9,0.1,0.166308146269,0.761846627877,0.707369810788,0.730220417048,DorothyDay,4,4.41768635724,3.59866436756
144,DorothyDay_test5,10,9.27621006966,"fr, worker, too, maurin, hospit, get, visit, negro, priest, night",0.0249005869656,0.0196038568506,0.8,0.2,0.162974538539,0.641423066058,0.730028662759,0.471098009073,DorothyDay,4,3.63379746835,4.2260332368
153,Unitarian_test6,10,19.3705260754,"am, say, feel, prison, i, know, hope, love, let, door",0.0270981907087,0.0230866077541,0.7,0.3,0.11015050187,0.654887926299,0.632409915266,0.662226263388,Unitarian,7,6.13,4.34291822214
155,Unitarian_test3,10,18.8466081619,"nt, guilt, s, let, am, feel, i, get, thing, know",0.0289856555439,0.0273243373529,0.6,0.4,0.123366991814,0.6650133653,0.65429157484,0.803470409264,Unitarian,7,4.0,3.52888722588
158,Unitarian_test4,10,18.4018361568,"ask, am, say, i, too, get, magic, cloth, homeless, tell",0.0308065522358,0.0225071481504,0.8,0.2,0.11864137178,0.670253767649,0.693747291498,0.608529527212,Unitarian,7,4.28477426933,4.35939030236
161,Unitarian_test5,10,17.868486166,"nt, feel, s, love, get, am, moment, say, let, tell",0.0314997331985,0.0198059036338,0.9,0.1,0.108674035383,0.68332601071,0.672098515385,0.456428064736,Unitarian,7,5.84285714286,4.37806334728
165,Unitarian_test7,10,18.5336158276,"fear, evil, silenc, flower, am, tell, i, s, get, love",0.027843441596,0.0314871042121,0.5,0.5,0.12170311705,0.640418923453,0.680630589072,0.741194410429,Unitarian,7,4.24111111111,2.91313409061
167,Unitarian_test0,10,20.4180381298,"am, get, trust, feel, depress, say, i, know, love, let",0.0283538130742,0.028821187159,0.6,0.4,0.130450816103,0.678931874002,0.66902335395,0.647781939361,Unitarian,7,4.24111111111,4.09901671022
171,Unitarian_test2,10,15.128207922,"am, nt, i, get, want, harm, s, say, love, feel",0.0275916942222,0.0228864713265,0.7,0.3,0.134343531165,0.653749150526,0.681972778272,0.60553474895,Unitarian,7,4.91716006216,4.35118200693
177,Unitarian_test8,10,18.6447501183,"love, s, i, nt, am, want, know, say, let, ask",0.0317664227266,0.0163241445689,1.0,0.0,0.137126838982,0.68696609695,0.703185064546,0.706917266957,Unitarian,7,4.44373530829,5.0864384226
178,Unitarian_test1,10,19.5586979389,"let, hurt, dont, want, easter, fig, say, garden, am, tomb",0.0249524246812,0.0234009343093,0.7,0.3,0.0996470628772,0.599991019693,0.666400216057,0.611060969518,Unitarian,7,3.28125,4.31042018874
180,NaumanKhan_test0,10,20.0760719776,"allah, say, know, ayah, quran, someth, don't, want, go, get",0.0232252667817,0.0141532701433,0.9,0.1,0.187183575419,0.681659435223,0.625163015332,0.607133335223,NaumanKhan,3,4.21111111111,5.10998248408
182,NaumanKhan_test1,10,17.6737220287,"allah, don't, know, say, get, nt, want, someth, go, s",0.0209814832393,0.0194445451384,0.7,0.3,0.192519563212,0.770432536034,0.608745184312,0.72546482958,NaumanKhan,3,3.91111111111,4.07025404398
186,NaumanKhan_test2,10,21.6881451607,"allah, say, quran, get, know, don't, want, talk, someth, wa",0.0207704072465,0.0195030251712,0.5,0.5,0.166760758766,0.750426401679,0.661390366838,0.656442784208,NaumanKhan,3,4.11111111111,4.45572700664
190,JohnPiper_test8,10,11.9472680092,"sin, god, christ, vers, s, grace, say, feel, nt, coven",0.0276618783109,0.0267459862038,0.6,0.4,0.121688703522,0.675383854402,0.658351731419,0.71353410864,JohnPiper,4,4.24111111111,3.95351754717
192,JohnPiper_test15,10,11.3041667938,"christ, god, vers, s, nt, sin, say, grace, savior, love",0.032027778644,0.0206369885139,0.9,0.1,0.101134250687,0.704326347261,0.715196215554,0.529083220539,JohnPiper,4,4.875,4.00990445775
194,JohnPiper_test4,10,12.0645389557,"hope, vers, love, god, christ, sin, say, s, righteous, nt",0.0352179253504,0.0223508572561,0.6,0.4,0.144137098751,0.696990557188,0.705979242117,0.732436320891,JohnPiper,4,4.8598464194,3.91699851408
199,JohnPiper_test13,10,12.6781430244,"vers, s, god, christ, say, glori, love, job, jesus, faith",0.037992446802,0.0273357847286,0.7,0.3,0.116909414979,0.693681136717,0.709495195567,0.685276393111,JohnPiper,4,5.1,4.07480366389
203,JohnPiper_test2,10,14.721861124,"vers, god, s, meek, nt, say, jesus, fear, let, christ",0.0308336543539,0.0255224533496,0.7,0.3,0.136097432674,0.687397631201,0.777858095678,0.700409012007,JohnPiper,4,4.34061565017,4.04736174228
208,JohnPiper_test11,10,13.1107180119,"vers, god, s, christ, wisdom, job, say, love, hope, jesus",0.0302796983842,0.0200406587085,0.9,0.1,0.15049927992,0.68635155019,0.762034597104,0.720176581067,JohnPiper,4,4.34373530829,4.13717762951
210,JohnPiper_test7,10,9.88923406601,"vers, abraham, righteous, god, s, christ, say, let, fountain, bless",0.0317436040665,0.0224805922987,0.8,0.2,0.132070715602,0.647487173612,0.704828177029,0.65882460584,JohnPiper,4,4.0598464194,4.23023181619
213,JohnPiper_test0,10,10.4590919018,"god, vers, s, christ, nt, love, pray, glori, satan, say",0.0382579361428,0.0159700250682,1.0,0.0,0.11406860338,0.639865804224,0.734791465582,0.757497716258,JohnPiper,4,5.03708791209,3.94777898932
215,JohnPiper_test9,10,12.962613821,"vers, god, nt, s, christ, say, righteous, let, merci, hope",0.0306709965903,0.0182018310412,0.8,0.2,0.144579175886,0.706169558362,0.749160912812,0.680017569539,JohnPiper,4,4.07373530829,4.14154178749
216,JohnPiper_test16,10,11.7232069969,"vers, god, christ, s, nt, say, etern, love, promis, sin",0.0319980083868,0.0213889965983,0.7,0.3,0.109190181738,0.707962330209,0.680115881405,0.571786972068,JohnPiper,4,4.63,3.86548596703
219,JohnPiper_test5,10,12.723361969,"vers, say, god, jesus, christ, s, sin, wisdom, templ, glori",0.0290530938174,0.0205850398555,0.7,0.3,0.11700425131,0.70127850812,0.673941309365,0.608156717446,JohnPiper,4,4.67423076923,3.85957432759
225,JohnPiper_test14,10,12.8113510609,"christ, s, grace, god, vers, spirit, prayer, elder, say, strive",0.0325923496247,0.0185346196301,1.0,0.0,0.12882360234,0.674329007712,0.686388463293,0.792591207888,JohnPiper,4,4.83993783994,4.46020387141
229,JohnPiper_test3,10,12.4299578667,"vers, god, s, worship, christ, say, sin, nt, realli, gentil",0.0273860682085,0.0207454496462,0.8,0.2,0.138337761936,0.710890925924,0.717309423206,0.580167890961,JohnPiper,4,4.05450453906,3.97822946588
234,JohnPiper_test12,10,12.2794411182,"christ, vers, god, say, s, salvat, promis, hope, nt, let",0.0288280133257,0.0204536277068,0.8,0.2,0.151945367679,0.673062008904,0.648504154299,0.711689252653,JohnPiper,4,4.86034188034,4.97216370556
237,JohnPiper_test1,10,12.7498879433,"vers, joy, god, s, say, spirit, hope, christ, promis, rejoic",0.0320671213137,0.0182579494949,1.0,0.0,0.120162860125,0.692535746406,0.768358600366,0.577204413782,JohnPiper,4,4.4605435001,3.77317884606
240,JohnPiper_test17,10,11.4200539589,"vers, god, christ, s, say, love, worship, nt, promis, glori",0.0337279193691,0.0209524214679,0.8,0.2,0.123430592478,0.680744335779,0.727500937293,0.598935423881,JohnPiper,4,4.40977426933,3.97887136474
242,JohnPiper_test10,10,12.8080790043,"vers, god, s, say, nt, glori, pray, whi, thing, delight",0.0291617092238,0.0280142822137,0.5,0.5,0.127492511439,0.66517663599,0.695279391432,0.684537208946,JohnPiper,4,4.03379746835,3.52564043491
244,JohnPiper_test6,10,12.069466114,"joy, vers, god, s, say, nt, jesus, will, thing, grace",0.03250834224,0.0181610780105,0.9,0.1,0.10521141314,0.684828595665,0.748417009538,0.762330806489,JohnPiper,4,5.31785714286,3.61100167538
246,WBC_test2,10,11.8294780254,"shall, unto, ye, s, god, heaven, thou, lord, thi, christ",0.0280769784993,0.0234948013711,0.7,0.3,0.173763680424,0.579647488099,0.700857678646,0.798965934204,WBC,1,2.50681818182,1.88632842001
249,WBC_test11,10,15.0947220325,"thi, unto, shall, sin, christ, god, thou, sermon, thing, s",0.0282079285627,0.0246698229534,0.4,0.6,0.186704217401,0.645703543337,0.728579178337,0.849108390828,WBC,1,2.82604895105,1.85099240429
251,WBC_test3,10,14.3757460117,"shall, unto, thou, thi, lord, hath, god, balaam, mose, thee",0.0243610051139,0.0274587048752,0.5,0.5,0.206301827285,0.624937622793,0.765673873309,0.729616235817,WBC,1,1.33,0.985027907808
256,WBC_test6,10,14.0461509228,"shall, unto, ye, heaven, god, hath, lord, s, preach, thou",0.0235642830367,0.0249777369601,0.6,0.4,0.184532033697,0.587641918752,0.730825035898,0.742718292342,WBC,1,2.2,1.18426692663
258,WBC_test1,10,14.0653100014,"shall, unto, ye, thou, thi, god, heaven, thee, christ, lord",0.0251204380039,0.0217158520656,0.5,0.5,0.179596145012,0.593685698183,0.714629267523,0.795364590452,WBC,1,2.0,1.51552016929
264,WBC_test12,10,14.5515780449,"shall, unto, christ, thou, god, thi, s, hath, thee, sin",0.0279013087015,0.0304336663422,0.4,0.6,0.221057303068,0.621539101194,0.749911628505,0.773608434571,WBC,1,1.0,0.424667900146
265,WBC_test4,10,13.4143419266,"unto, shall, ye, lord, s, heaven, belov, thou, god, say",0.0260139744355,0.0236339221378,0.5,0.5,0.18359553955,0.587484128372,0.732630495948,0.751872165109,WBC,1,2.73681818182,0.872545821497
268,WBC_test10,10,17.0519440174,"sin, unto, shall, love, nt, god, ye, s, say, devil",0.0295148064998,0.0303981646814,0.6,0.4,0.172664686612,0.584113445059,0.723829349717,0.808727265871,WBC,1,1.3,1.04943635589
272,WBC_test0,10,15.5342750549,"shall, unto, ye, lord, s, belov, god, sin, wit, say",0.0216896502895,0.0338621238448,0.3,0.7,0.171044221641,0.577606246616,0.744557200372,0.63290698164,WBC,1,1.0,1.78602143238
278,WBC_test7,10,14.1699960232,"unto, shall, thou, thi, s, sin, ye, god, thee, sermon",0.0240867970306,0.0287182499594,0.4,0.6,0.168645248174,0.544910912834,0.722045621302,0.887775842525,WBC,1,1.3,1.25395575197
281,WBC_test9,10,11.9408609867,"shall, unto, thou, ye, s, thee, belov, lord, ie, say",0.0252290597427,0.0278007561783,0.6,0.4,0.172061399836,0.593311392498,0.692717400493,0.88242904631,WBC,1,1.3,1.64153144895
283,WBC_test8,10,14.5268712044,"shall, unto, job, s, christ, sermon, god, judgment, preach, lord",0.0264394408915,0.0266903790446,0.6,0.4,0.21291832681,0.654580788612,0.782515989922,0.71840805648,WBC,1,1.30379746835,1.84839849712
287,WBC_test5,10,15.1641089916,"repent, shall, unto, ye, s, christ, spirit, god, sin, lord",0.0285293492873,0.0275322638913,0.4,0.6,0.193596622087,0.59388375346,0.731835234389,0.705099670118,WBC,1,1.0,0.376042443923
288,PastorAnderson_test5,10,46.4837150574,"s, re, get, say, go, nt, bibl, know, want, vers",0.0286759273492,0.0214175728601,0.6,0.4,0.0825338942231,0.614858399602,0.745235380615,0.776289349386,PastorAnderson,2,1.9,2.6311426003
294,PastorAnderson_test1,10,50.6972641945,"s, re, nt, say, get, go, bibl, know, vers, let",0.0258128225434,0.0191037618977,0.7,0.3,0.0702294827372,0.597497816519,0.650084741492,0.735124445945,PastorAnderson,2,3.18125,2.93968906616
297,PastorAnderson_test4,10,49.1682300568,"s, re, say, nt, get, go, bibl, know, want, let",0.0269362382689,0.019905182964,0.8,0.2,0.0719385031963,0.674467619577,0.763435122478,0.685846205092,PastorAnderson,2,2.18125,2.85889759169
298,PastorAnderson_test3,10,50.8492360115,"s, re, say, nt, go, get, know, bibl, want, save",0.0227747357616,0.0222238696916,0.7,0.3,0.0673636746493,0.655876034979,0.699793972169,0.834686722464,PastorAnderson,2,2.0,2.19051826496
302,PastorAnderson_test6,10,47.6532049179,"s, re, say, nt, go, get, bibl, let, want, know",0.0232033049929,0.0196472121664,0.6,0.4,0.0569401676609,0.653361785755,0.735248788452,0.672260087486,PastorAnderson,2,2.2,2.67249918175
306,PastorAnderson_test0,10,48.3437559605,"s, re, say, nt, get, go, save, bibl, vers, talk",0.0247058322534,0.0170251420953,0.8,0.2,0.0589678261842,0.604917974108,0.74592736473,0.707373187108,PastorAnderson,2,2.18125,2.03425666256
309,PastorAnderson_test2,10,46.7078199387,"s, re, nt, say, get, go, bibl, want, vers, shall",0.0236783104442,0.0177820828775,0.8,0.2,0.0702856673515,0.684888387417,0.738141718856,0.796630283304,PastorAnderson,2,2.0,1.69413938738
312,Rabbinic_test5,10,10.2897357941,"torah, rabbi, hartman, ask, evil, israel, know, want, jew, mose",0.0183008767372,0.0200682229758,0.6,0.4,0.214559027208,0.719636403898,0.688672020481,0.70771290517,Rabbinic,6,4.91111111111,5.09553465686
315,Rabbinic_test2,10,9.47508406639,"torah, synagogu, bibl, convers, jewish, esther, rabbi, bless, know, ask",0.0226044309914,0.0160251108843,0.9,0.1,0.251588503702,0.736727955703,0.695816939095,0.748873231662,Rabbinic,6,6.4,5.91445776147
318,Rabbinic_test0,10,10.5123229027,"rabbi, jew, know, judaism, moment, jewish, isra, god, elisha, steinberg",0.0200522575537,0.0236849283685,0.4,0.6,0.225390660839,0.774759745506,0.709780116616,0.816254149955,Rabbinic,6,5.1,4.71018619388
321,Rabbinic_test3,10,9.65285110474,"mose, rabbi, schulwei, know, jew, ask, steinberg, bar, cave, synagogu",0.0204122844059,0.0202975332779,0.5,0.5,0.23464229721,0.733454557081,0.722477554725,0.606745682632,Rabbinic,6,6.0,5.26578615475
322,Rabbinic_test4,10,9.55967211723,"torah, mose, jewish, rabbi, learn, ask, moment, ghetto, dew, israel",0.0191620118394,0.0170404237465,0.7,0.3,0.27607961598,0.75062936163,0.750349618442,0.505034645243,Rabbinic,6,6.0,5.65330382271
325,Rabbinic_test1,10,9.88196706772,"rabbi, prayer, jew, know, don't, complaint, ask, am, moment, jewish",0.0212238597729,0.0177436962232,0.8,0.2,0.230748664179,0.774963108844,0.714859943245,0.591136340521,Rabbinic,6,5.7,4.83240845798
328,MehrBaba_test1,10,11.2117800713,"baba, sai, meher, s, love, infinit, mind, spiritu, master, divin",0.0344922804168,0.0132750783283,0.9,0.1,0.225911439984,0.738267004298,0.795932102632,0.678982098318,MehrBaba,8,7.1,7.35719945728
331,MehrBaba_test3,10,7.61931109428,"infinit, baba, mind, mystic, realiz, feel, shall, discipl, master, conscious",0.0333339047325,0.0164025389783,1.0,0.0,0.283536451085,0.772899063827,0.700036316915,0.678196437232,MehrBaba,8,7.8,7.84547966411
334,MehrBaba_test8,10,5.61779308319,"baba, master, realiz, mind, plane, meher, feel, spiritu, suffer, imperson",0.035671405606,0.021899810203,0.7,0.3,0.287197141888,0.707936273854,0.740806608675,0.661618487035,MehrBaba,8,7.8,5.37623304267
336,MehrBaba_test4,10,9.11765408516,"baba, meher, spiritu, infinit, s, want, nt, love, master, realiz",0.0288114857881,0.0146722550564,1.0,0.0,0.207371725945,0.715052732243,0.678085158329,0.620825012577,MehrBaba,8,6.125,6.78613157716
340,MehrBaba_test6,10,6.94763207436,"sakhu, conscious, mind, baba, shri, spiritu, master, s, soul, shall",0.0251018329487,0.0214344663172,0.6,0.4,0.294006839204,0.703813950076,0.79095074006,0.826875196983,MehrBaba,8,7.4,4.34469263111
343,MehrBaba_test0,10,11.3250257969,"baba, jan, master, sai, s, spiritu, love, meher, hazrat, mind",0.0324964879198,0.0209066707364,0.8,0.2,0.265498889727,0.703128022011,0.81953018732,0.672204054258,MehrBaba,8,8.0,5.40088111901
345,MehrBaba_test5,10,6.7500629425,"perfect, baba, pure, spiritu, love, master, discipl, joy, mind, conscious",0.0435714191732,0.0216645520643,0.8,0.2,0.240953565568,0.740661801359,0.731642117282,0.714932210759,MehrBaba,8,8.0,7.30677953039
347,MehrBaba_test2,10,10.2878229618,"sanskara, baba, tajuddin, conscious, s, master, get, pure, soul, spiritu",0.0354929308667,0.0186751445186,0.8,0.2,0.238851849994,0.662270282832,0.755979476584,0.823451901179,MehrBaba,8,8.0,5.84726628966
351,MehrBaba_test7,10,7.13891196251,"baba, shri, mind, meher, desir, love, perfect, selfish, want, selfless",0.0342246757361,0.0242803398893,0.8,0.2,0.203775576115,0.737154103329,0.705313971069,0.631153687298,MehrBaba,8,4.64768635724,4.89694655259
