,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
46,IntegralYoga_test4,3,2.45958304405,"yoga, hatha, don't, should, relax, will, realli, guru, want, mind, whi, medit, thank, sage, calm, easili, easi, someth, attitud, analyz",0.0280451930705,0.0144502302207,1.0,0.0,0.427354300734,0.0499108734403,0.649677230933,0.017747440273,0.0525597269625,0.0102389078498,0.00955631399317,0.00409556313993,0.000682593856655,0.0122866894198,0.731279953439,0.589830102924,IntegralYoga,6,5.8,5.37617709693
49,IntegralYoga_test5,3,3.65150094032,"yoga, mind, whi, feel, want, lotus, spiritu, love, selfish, how, karma, don't, get, tri, bring, choic, yogavill, everyth, someth, must",0.0383197465341,0.0172823679883,1.0,0.0,0.444272133096,0.109275103981,0.665181224005,0.0483573274271,0.0114433370247,0.00922849760059,0.00479881875231,0.00922849760059,0.0,0.00996677740864,0.696473286837,0.614849343604,IntegralYoga,6,6.0,4.74342737101
54,NaumanKhan_test4,3,8.56058192253,"allah, و, know, don't, gona, get, say, quran, talk, taqwa, let, you'r, whi, alayhi, الله, salaam, bird, someth, guy, “",0.0197328851317,0.017576580355,0.666666666667,0.333333333333,0.456022727273,0.239090909091,0.728169191919,0.0111343987425,0.0395598637674,0.013361278491,0.0110034058161,0.0247576630862,0.0,0.0110034058161,0.631459205707,0.460711966836,NaumanKhan,3,5.4,3.00368967456
55,NaumanKhan_test1,3,22.3332509995,"allah, nt, know, s, talk, get, go, na, gon, say, thing, someth, happen, re, am, ibrahim, dua, ask, realli, kid",0.0212980850891,0.0149541037382,1.0,0.0,0.500704236901,0.103883117821,0.798965569991,0.0220455908818,0.0410417916417,0.0240951809638,0.0216456708658,0.0137972405519,0.00159968006399,0.0143971205759,0.624993012277,0.510040381064,NaumanKhan,3,2.8,3.5194990866
56,NaumanKhan_test5,3,15.8470261097,"allah, nt, know, say, get, talk, don't, tell, na, yusuf, s, hope, you'r, surah, thing, want, ask, happen, go, slave",0.0183058417428,0.0233252721676,0.666666666667,0.333333333333,0.478043025541,0.0686692652379,0.753101053741,0.0115111765493,0.0526033998126,0.0196091554009,0.0141881943515,0.0256993709008,0.000133850890108,0.016062106813,0.641374010609,0.713452789964,NaumanKhan,3,2.3,3.08662544359
62,NaumanKhan_test0,3,20.6847229004,"allah, don't, want, know, say, talk, messeng, go, someth, get, thing, realli, am, ask, pray, whi, quran, na, prayer, guy",0.0217397348974,0.0129723481332,1.0,0.0,0.485504337062,0.143923604292,0.810449060073,0.0130519446345,0.0404189253197,0.0232093047734,0.0273669806852,0.0179990526814,0.00026314404505,0.0148939529498,0.680559986031,0.642934839387,NaumanKhan,3,2.8,2.58497247837
63,NaumanKhan_test3,3,22.9217259884,"allah, say, get, wa, know, na, quran, alayhi, gon, salyam, talk, y, guy, hes, firawn, musa, don't, go, wind, you'r",0.0165771601479,0.0163795602629,0.333333333333,0.666666666667,0.404075558576,0.194531816101,0.660542174365,0.0128205128205,0.0319808396731,0.0145111298957,0.0188785573401,0.0215553677092,0.000375692683385,0.0144641683103,0.659555526059,0.569903700822,NaumanKhan,3,3.1,2.03480790067
66,NaumanKhan_test2,3,15.3570430279,"allah, swt, get, know, say, talk, dont, don't, someth, messeng, angri, tell, ego, someon, am, go, realli, ayah, feel, whi",0.024143636949,0.0174950287787,1.0,0.0,0.433829690178,0.0978608302783,0.700823597109,0.0100488288161,0.0515887056825,0.0164885712264,0.0242728752388,0.0108980256174,0.000495364800793,0.0191776944307,0.694011161005,0.650843760289,NaumanKhan,3,2.5,2.90402515105
67,Ghandi_test0,3,15.3146820068,"div, href, class, meta, svg, td, li, https, numlnum, id, button, rel, content, width, numcnum, viewbox, evenodd, octicon, mnum, ariahidden",0.0108324961979,0.00810646434099,0.666666666667,0.333333333333,0.120346544415,0.145708863255,0.704704393835,0.00804255588626,0.00392628712558,0.0129820783991,0.00519283135964,0.00208979798619,0.000506617693623,0.00595275790007,0.610473569473,0.631147662721,Ghandi,1,4.3,3.4083803438
69,Ghandi_test1,3,14.5968079567,"div, href, class, td, meta, svg, id, li, https, numlnum, tr, button, rel, content, width, numcnum, ariahidden, octicon, fillrul, mnum",0.00929470117511,0.00772396140998,0.666666666667,0.333333333333,0.199536438857,0.24461248136,0.678802754974,0.000523388943409,0.00399084069349,0.0143931959437,0.00372914622179,0.00261694471704,0.000981354268891,0.00471050049068,0.625779422215,0.484188563853,Ghandi,1,2.6,2.35647810864
71,PastorAnderson_test5,3,30.1306111813,"s, re, say, bibl, don, go, naked, talk, get, vers, dress, heartili, t, wear, thing, chapter, want, let, look, breastfeed",0.0202626607369,0.0178185428949,0.666666666667,0.333333333333,0.301262984547,0.0471759885854,0.475589092479,0.0151315121357,0.0309061981653,0.0187535966961,0.013912866863,0.00886902948445,0.00230188551505,0.0216309535899,0.73287984284,0.740730773057,PastorAnderson,2,5.1,3.59511825948
72,PastorAnderson_test3,3,33.319674015,"s, bibl, repent, re, nt, say, get, know, sin, read, vers, go, save, let, want, look, tell, someth, okay, ve",0.0244516531859,0.0193558732529,0.666666666667,0.333333333333,0.497736187356,0.0606034424411,0.669973247757,0.0103887190366,0.0334747613402,0.0225868846322,0.0251762650527,0.0117302052786,0.000530355025894,0.0186872153241,0.681708670123,0.697669359835,PastorAnderson,2,2.3,1.74652993899
73,PastorAnderson_test0,3,26.5075809956,"s, say, re, bibl, nt, christ, get, vers, sin, look, thing, whi, know, don, jesus, testament, go, okay, let, talk",0.0275371960682,0.0178305716867,1.0,0.0,0.497473461327,0.091062724689,0.636625989622,0.0173014398514,0.026087629664,0.0171079114414,0.0152500387057,0.0164886205295,0.000116117045982,0.0164886205295,0.648055924894,0.647037143351,PastorAnderson,2,2.6,2.76238811044
74,PastorAnderson_test4,3,38.445097208,"s, nt, say, get, re, go, let, sin, guy, vers, bibl, save, know, talk, okay, thing, unto, fornic, look, christ",0.0236696517306,0.0277797732668,0.666666666667,0.333333333333,0.481426895532,0.0917163218528,0.638174018301,0.0119356784974,0.0234254085675,0.0195954985441,0.017050969282,0.0211694341701,0.00110175493822,0.0174444531885,0.731573326406,0.671064871259,PastorAnderson,2,1.9,1.31626616433
75,PastorAnderson_test2,3,33.8839809895,"re, s, say, nt, get, let, vers, go, bibl, money, preach, chapter, okay, know, unto, tongu, bless, jew, christ, look",0.0206851453752,0.0133549278379,1.0,0.0,0.389868476192,0.0538902606576,0.578304539705,0.0122337879876,0.0258135917684,0.0203397942091,0.0203397942091,0.0123235223738,0.00119645848289,0.0171691792295,0.683610267439,0.737231218416,PastorAnderson,2,2.2,2.22687756948
78,PastorAnderson_test1,3,35.0028660297,"s, re, nt, sorrow, say, go, get, whi, bibl, sin, unto, want, vers, save, talk, god, christ, let, sorri, know",0.020565628543,0.0238791064476,0.666666666667,0.333333333333,0.592204449515,0.0818246205222,0.762017348732,0.0132292280495,0.0203889216264,0.0261048909841,0.017501473188,0.0220978196818,0.000707130229817,0.017707719505,0.675661172493,0.723174626247,PastorAnderson,2,2.1,1.77664561701
90,JohnPiper_test2,3,7.8745200634,"glori, christ, god, vers, forgiv, repent, spirit, permit, matur, s, let, say, sin, jesus, nt, shall, gift, ask, sing, baptiz",0.0219780095576,0.013738612895,1.0,0.0,0.478181731152,0.0907283514066,0.709937307345,0.019420131291,0.0149070021882,0.00888949671772,0.0114879649891,0.02352297593,0.0,0.0112144420131,0.708148626243,0.607560771396,JohnPiper,4,4.8,3.0689997967
91,JohnPiper_test5,3,8.3765001297,"hope, vers, god, sin, s, love, nt, will, vow, sacrific, perish, abid, femal, desir, pillar, realli, womanhood, say, woman, fear",0.0289071091087,0.0226956056782,0.666666666667,0.333333333333,0.480825768472,0.130964386196,0.683633669137,0.0230894717028,0.0188229388882,0.0107918182959,0.00853306562931,0.0166896724809,0.00150583511106,0.0160622411846,0.730800393447,0.694777978696,JohnPiper,4,4.0,4.42222045357
94,JohnPiper_test1,3,8.897990942,"risk, vers, say, christ, stone, nt, god, bethlehem, orphan, s, will, abort, distress, love, jesus, perish, precious, faith, thing, widow",0.031411875213,0.0395432077678,0.333333333333,0.666666666667,0.466464353257,0.177757253229,0.666545718433,0.0202497878016,0.0164908451558,0.0118831090093,0.00727537286286,0.0200072753729,0.000242512428762,0.00933672850734,0.682611830465,0.640166859161,JohnPiper,4,4.2,3.57202745146
95,JohnPiper_test4,3,8.2576379776,"love, exult, christ, wonder, boast, god, say, nt, cross, vers, s, whi, crucifi, let, answer, glori, burdensom, thing, command, realli",0.047418219698,0.0161047746492,1.0,0.0,0.466614041967,0.120110613723,0.640246860767,0.020009760859,0.0212298682284,0.0163494387506,0.00841874084919,0.0161054172767,0.00024402147389,0.00976085895559,0.722974064779,0.642284969159,JohnPiper,4,4.0,5.1443370798
99,JohnPiper_test0,3,8.07161712646,"vers, sin, god, fear, perfect, promis, am, say, s, sacrific, sanctifi, christ, wonder, unbelief, rest, wit, know, let, thing, trust",0.0322026416492,0.0241974667909,0.666666666667,0.333333333333,0.586990350847,0.129200312345,0.751464748446,0.0216931962248,0.01535427525,0.0197210874771,0.00986054373855,0.0218340611354,0.0,0.0121143823074,0.616451060758,0.569655919719,JohnPiper,4,4.6,3.92852569134
101,JohnPiper_test3,3,7.28067111969,"elder, mose, vers, fear, s, say, nt, faith, babi, warn, endur, god, sin, afraid, shepherd, flock, let, v, pastor, hope",0.03340278869,0.0337421407809,0.666666666667,0.333333333333,0.438934249061,0.124330252495,0.624070344798,0.0149321956422,0.0118848087765,0.008989791254,0.0147798262989,0.0220935547768,0.000152369343288,0.0102087460003,0.715113626242,0.646709995548,JohnPiper,4,2.5,2.54581714331
108,Shepherd_test3,3,11.1318888664,"god, faith, rememb, trust, get, s, sin, let, ask, troubl, know, said, say, car, thing, grace, honor, will, i, look",0.0369795956862,0.024782115329,0.666666666667,0.333333333333,0.413675581963,0.0858370166828,0.652671223741,0.0277005457728,0.0183297291731,0.0293481618783,0.00720832046133,0.0268767377201,0.00669344042838,0.00998867263928,0.634076667403,0.541079244574,Shepherd,4,4.0,3.85122432781
110,Shepherd_test2,3,8.85763120651,"don, hell, s, heaven, sin, christ, get, t, want, pray, wrong, save, ask, bad, go, god, blameless, let, jesus, know",0.0329674732981,0.0283857787299,0.666666666667,0.333333333333,0.238882096841,0.0527324408582,0.528607766028,0.027668470241,0.0119281849484,0.0248401377275,0.0148794884407,0.0180767338908,0.00147565174619,0.0131578947368,0.672360660326,0.62225234112,Shepherd,4,3.6,4.18242035245
112,Shepherd_test0,3,9.38964295387,"s, disagr, sin, disagre, want, get, don, pleas, quarrel, said, t, ask, didn, kid, anger, love, dad, do, think, opinion",0.0288394999217,0.0295895252227,0.333333333333,0.666666666667,0.259922597161,0.0532343329116,0.510443259337,0.0169981916817,0.0197709463532,0.0230259192285,0.0119349005425,0.0277275467149,0.00265220012055,0.0119349005425,0.668373993708,0.724064477552,Shepherd,4,4.3,3.44511563653
114,Shepherd_test4,3,9.1470990181,"s, get, bad, want, don, ve, re, let, encourag, job, t, good, said, someth, jesus, obey, go, finish, ask, i",0.0380140084572,0.0232670007573,1.0,0.0,0.310959603967,0.0514441136343,0.529068231066,0.0171898355755,0.0163178873941,0.0227952167414,0.0107125062282,0.0241654210264,0.00224215246637,0.0140757349278,0.618868299602,0.548679438703,Shepherd,4,4.2,3.66774127375
117,Shepherd_test1,3,9.07642197609,"foolish, heaven, s, ask, jesus, sin, get, wise, christ, didn, god, christma, t, don, etern, said, dad, say, rememb, know",0.0297247992794,0.0256151259296,0.666666666667,0.333333333333,0.281687024252,0.0786757645494,0.616993755934,0.0129040186801,0.0158535086641,0.0178198353201,0.0108147966081,0.0304780631682,0.00675924788005,0.00897136536807,0.665958559265,0.616427275406,Shepherd,4,5.3,3.4354869295
121,Shepherd_test5,3,10.5574638844,"s, ask, christ, lord, god, don, t, love, know, want, remind, talk, will, cooki, lot, didn, get, godless, let, girl",0.0295390258123,0.0216593325347,0.666666666667,0.333333333333,0.301089547359,0.054020107266,0.556618848112,0.0217072147651,0.0192953020134,0.0207634228188,0.0124790268456,0.0242239932886,0.0042994966443,0.0111157718121,0.684741344551,0.631443084136,Shepherd,4,4.0,3.20599011887
123,MehrBaba_test3,3,3.74559998512,"baba, meher, silenc, master, perfect, happen, spiritu, farid, drop, manifest, khawja, tree, will, infinit, incid, hazrat, mankind, answer, silent, conscious",0.0417560439374,0.00923868499924,1.0,0.0,0.524937589277,0.206956626217,0.593656133606,0.00674476393326,0.00496982605609,0.0110046148385,0.00461483848065,0.024494142705,0.00851970181044,0.00887468938587,0.653756662957,0.635688182169,MehrBaba,8,5.4,4.51904441911
125,MehrBaba_test5,3,4.3261911869,"baba, shri, love, perfect, meher, s, master, princess, divin, matchabelli, grace, discipl, spiritu, conscious, worri, met, done, say, want, mad",0.0412695210783,0.0108887162865,1.0,0.0,0.574432643428,0.245488380537,0.751570442992,0.0064610866373,0.00558002936858,0.00851688693098,0.0138032305433,0.0279001468429,0.00528634361233,0.00734214390602,0.677290459605,0.706324409551,MehrBaba,8,3.0,4.93488236553
129,MehrBaba_test2,3,4.76075983047,"mind, realiz, conscious, want, spirit, love, heart, spiritu, ideal, valu, tri, realm, understand, convict, attain, janak, intellect, sadguru, milk, miracl",0.0225399101136,0.0119359699336,1.0,0.0,0.432926829268,0.238821138211,0.709715447154,0.00210329516242,0.00420659032484,0.00420659032484,0.00981537742463,0.0210329516242,0.0,0.027576536574,0.803390931377,0.673036868936,MehrBaba,8,6.2,6.108026807
130,MehrBaba_test1,3,3.31223201752,"plane, avatar, discipl, answer, smell, perfect, mind, master, baba, circl, meher, cloth, sight, thread, realize, sincer, infinit, sound, intim, realiz",0.0337916699053,0.0140791000615,0.666666666667,0.333333333333,0.445540935673,0.336744639376,0.65168128655,0.00245398773006,0.0081799591002,0.0106339468303,0.00449897750511,0.0192229038855,0.0,0.0114519427403,0.713077134428,0.654746758062,MehrBaba,8,5.4,7.26923455512
132,MehrBaba_test4,3,5.39405798912,"love, janabai, baba, s, master, leila, masteri, namdev, servitud, get, feel, slaveri, devot, lord, lover, woman, kirtan, devote, selfless, mere",0.0499282965672,0.0164851336277,1.0,0.0,0.441031941032,0.181001456001,0.66798958049,0.00762693397254,0.00108956199608,0.00414033558509,0.0102418827631,0.0248420135106,0.0161255175419,0.0139463935498,0.71762588022,0.729530751257,MehrBaba,8,6.4,4.86319371503
136,MehrBaba_test0,3,5.25374388695,"bahinabai, baba, master, spiritu, calf, mental, shri, s, get, marri, tukaram, devot, brahmin, ratnakar, love, husband, marriag, seem, noth, regul",0.0298674826783,0.0197544408416,1.0,0.0,0.540903643785,0.258969029697,0.731345728944,0.000658183413778,0.0,0.0100921456779,0.0111891180342,0.0175515577007,0.017770952172,0.0164545853444,0.6968480998,0.751748945994,MehrBaba,8,6.0,4.84259237987
142,Unitarian_test5,3,7.24907708168,"hope, worth, challeng, hype, principl, pain, digniti, salvat, too, magic, get, love, happen, unitarian, let, dont, perfect, want, am, think",0.0301442087856,0.0271266266198,0.666666666667,0.333333333333,0.239605217087,0.116465336134,0.581867121849,0.0241252596261,0.00527240773286,0.0233264099696,0.010704585397,0.00239654896948,0.00415401821377,0.0108643553283,0.645838633,0.545645224417,Unitarian,7,6.4,7.30528794447
143,Unitarian_test0,3,13.0120820999,"apolog, congreg, forgiv, josselin, im, sorri, someth, ask, wound, unitarian, i, love, get, leftov, happen, wonder, want, know, rememb, universalist",0.0271725009774,0.0190793956435,1.0,0.0,0.349047324872,0.129042912234,0.696147767205,0.0297430482225,0.00818373812038,0.0246392115452,0.0109996480113,0.00404787046815,0.00871172122492,0.00959169306582,0.685907236293,0.576883253213,Unitarian,7,6.7,6.86190563285
148,Unitarian_test4,3,12.6171090603,"evil, fig, tree, want, joy, sabbat, i, get, love, say, let, silenc, am, justic, schiller, e, dont, know, wonder, templ",0.0293687606494,0.0254999813045,0.666666666667,0.333333333333,0.405273756923,0.097214295956,0.656521715125,0.0115196756059,0.00792553681688,0.0355727582711,0.00976868491383,0.0161275458483,0.00313335176481,0.0130863514883,0.635880867308,0.587553659621,Unitarian,7,5.5,6.24232311379
151,Unitarian_test3,3,12.5895209312,"fear, gay, am, intimaci, know, love, i, silenc, want, tell, get, say, whi, congreg, glide, dont, wonder, happi, feel, everyon",0.0271365190709,0.0285946399685,0.666666666667,0.333333333333,0.390148117074,0.104594103284,0.654890086446,0.0216699097824,0.015124712542,0.0296302848045,0.0139748805944,0.00530691668141,0.0038917388997,0.0128250486467,0.62631809726,0.588285588626,Unitarian,7,5.0,6.71054111223
154,Unitarian_test1,3,14.3687610626,"hurt, nt, feel, snake, sudden, s, get, know, tree, samaritan, mous, am, frog, ask, i, windmil, explos, happi, realli, dan",0.0265479044094,0.0293700649718,0.0,1.0,0.369649458711,0.101207135162,0.618238361461,0.0191312529403,0.00995766034185,0.0239924729497,0.00885996550102,0.0101928806649,0.00564528775286,0.0100360671162,0.671989352506,0.595401000433,Unitarian,7,6.4,5.56660709725
155,Unitarian_test2,3,13.9314618111,"rod, flow, einstein, s, twilight, darwin, wonder, nt, serl, am, rememb, yes, water, love, pour, everyon, feel, congreg, dream, pythagora",0.0301906406233,0.0170385988683,1.0,0.0,0.37134387764,0.110665176644,0.699539897163,0.0211232604374,0.00878064943671,0.0140821736249,0.00803512259775,0.015407554672,0.00207090788602,0.0100231941683,0.686359828888,0.585501532059,Unitarian,7,4.8,5.17041969378
157,MalcolmX_test0,3,19.8734970093,"nt, re, malcolm, s, negro, get, ll, h, go, know, let, think, bernard, say, got, nonviol, ve, x, tri, i",0.0173492469521,0.0156949840771,0.666666666667,0.333333333333,0.628773730482,0.133699964884,0.782893366579,0.0142262130146,0.0323470546871,0.024936441824,0.0202304321956,0.010439768486,0.000595012711635,0.0145507654027,0.661263763609,0.59486599342,MalcolmX,2,2.5,2.48740435545
158,MalcolmX_test1,3,16.4650628567,"nt, negro, s, re, get, malcolm, let, talk, got, x, know, say, ll, congo, want, go, look, here, dick, h",0.0191044525221,0.0203347206657,0.333333333333,0.666666666667,0.435832657475,0.156741686942,0.745774533658,0.0146648971466,0.0268745852687,0.0177836761778,0.0220305242203,0.0165892501659,0.00112806901128,0.01499668215,0.644055459462,0.719484270553,MalcolmX,2,2.6,2.42053570106
163,DorothyDay_test3,3,6.49887800217,"worker, talk, strike, too, farm, beauti, labor, will, met, comfort, spoke, get, next, reader, wast, merci, pay, seem, month, go",0.0239862613302,0.0268473658737,0.333333333333,0.666666666667,0.352699241216,0.235290706104,0.66095726,0.0213185238266,0.00197061984952,0.0116445718381,0.00913651021139,0.0087782156933,0.00358294518094,0.0087782156933,0.788271619528,0.659037964669,DorothyDay,4,4.4,3.60987368745
165,DorothyDay_test4,3,4.4230568409,"teresa, tell, bomb, jubil, dont, know, say, tri, atom, god, truman, christ, too, prayer, ourselv, ask, rememb, pay, i, worker",0.020629966999,0.0218567050355,0.666666666667,0.333333333333,0.412906888025,0.0987953080904,0.683758032045,0.0197215777262,0.0113109048724,0.0269721577726,0.0118909512761,0.0176914153132,0.0104408352668,0.0118909512761,0.662763120082,0.540208447521,DorothyDay,4,4.1,5.54579424427
168,DorothyDay_test0,3,7.33667492867,"worker, communism, priest, get, love, must, taught, room, talk, want, too, communist, shall, wool, i, say, thing, heresi, railroad, how",0.0297087576516,0.0210747201251,1.0,0.0,0.470155387005,0.171519463424,0.776445739917,0.0197798691976,0.00319030148349,0.0188227787526,0.0213750199394,0.013718296379,0.00175466581592,0.0135587813048,0.668906521587,0.690280658089,DorothyDay,4,1.7,4.12230311003
169,DorothyDay_test5,3,4.50671696663,"fr, maurin, farm, worker, duffi, go, retreat, done, jainitress, want, care, talk, rag, mcgrath, hay, interraci, helen, relief, picnic, get",0.0189724863847,0.0221651771065,0.333333333333,0.666666666667,0.281559960507,0.147641831852,0.689412926255,0.0262557077626,0.00142694063927,0.0037100456621,0.0139840182648,0.0102739726027,0.0142694063927,0.00684931506849,0.772629393546,0.684831648511,DorothyDay,4,3.9,3.93757454206
172,DorothyDay_test1,3,5.2381131649,"seattl, bishop, worker, fear, room, yard, complain, hate, camp, garden, fr, violenc, love, say, am, too, read, i, joy, rememb",0.0215998246686,0.0349606242448,0.333333333333,0.666666666667,0.305154766309,0.158221943412,0.552587838526,0.0137107474569,0.000442282176028,0.015922158337,0.00840336134454,0.00751879699248,0.00420168067227,0.00950906678461,0.746255808887,0.637377495662,DorothyDay,4,4.9,3.78071661764
