,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,10.6475498676,"you, we, my, your, s, me, get, love, our",0.0471409642486,0.0471409642486,0.0,1.0,16.1,0.0655533306142,0.547689196188,0.585036404782,Shepherd,4,4.0,4.02876455905
4,Shepherd_test9,10,10.7518818378,"you, we, me, your, my, s, get, don, want",0.0522455186821,0.0522455186821,0.0,1.0,15.3,0.066758638612,0.609099900097,0.512820030708,Shepherd,4,4.0,4.15365073739
6,Shepherd_test21,10,10.4594409466,"we, you, me, s, your, my, god, get, want",0.0494112479629,0.0494112479629,0.0,1.0,17.0,0.0632984582759,0.600504005486,0.632884750708,Shepherd,4,4.0,3.99193719
7,Shepherd_test0,10,10.8550829887,"we, you, s, me, your, don, my, get, want",0.0526017057819,0.0526017057819,0.0,1.0,17.5,0.0728578233194,0.612215906451,0.530479472804,Shepherd,4,4.0,4.47711570397
10,Shepherd_test10,10,10.075248003,"you, we, your, my, me, s, get, don, walk",0.050241762691,0.050241762691,0.0,1.0,16.8,0.0750228782133,0.567636790669,0.583183258469,Shepherd,4,4.0,4.19181088975
17,Shepherd_test20,10,10.4794919491,"we, you, me, s, your, my, pray, our, ask",0.0509837535332,0.0509837535332,0.0,1.0,15.2,0.0503321409621,0.620629694708,0.655611731769,Shepherd,4,4.0,3.83228138571
18,Shepherd_test6,10,9.52128696442,"you, we, your, s, my, me, don, thank, love",0.0489583592107,0.0489583592107,0.0,1.0,16.5,0.0732394503379,0.608241078991,0.631647072747,Shepherd,4,4.0,4.16004093609
22,Shepherd_test16,10,11.5892260075,"you, we, me, my, s, your, christ, don, t",0.0491667515001,0.0491667515001,0.0,1.0,19.5,0.0794129093448,0.603375928464,0.523030671896,Shepherd,4,4.0,4.59284888231
25,Shepherd_test19,10,11.0456750393,"you, we, your, s, me, christ, my, get, don",0.0526498791938,0.0526498791938,0.0,1.0,17.9,0.0644471041866,0.584458865204,0.644273335585,Shepherd,4,4.0,4.12431945722
27,Shepherd_test4,10,10.8904430866,"we, you, your, me, my, get, s, ask, our",0.046343628561,0.046343628561,0.0,1.0,15.7,0.070042684816,0.632348652428,0.63544161846,Shepherd,4,4.0,4.01514777065
