,groupId,files,timeRun,nous,vous,je,ils,il,elle,le
0,Shepherd_train32,10,4.97626614571,0.021823555693,0.0156029831254,0.0277348180225,0.0101385022511,0.0261538990274,0.00539574526583,0.0119256280716
1,DorothyDay_test8,10,2.61325192451,0.0279782325801,0.00514610197563,0.0146693481604,0.0103513545487,0.0127173784455,0.00331243345558,0.0111203123152
2,Shepherd_train27,10,4.59464120865,0.0228979531733,0.0177440730378,0.0289721690473,0.00831983507584,0.0263952289795,0.00408629067884,0.0106390811368
3,Unitarian_train13,10,4.68801212311,0.019412552968,0.0117344536598,0.0232153851726,0.011299844265,0.00825757850132,0.00478070334287,0.0106841476223
4,Unitarian_test6,10,5.29271292686,0.0223291925466,0.0109937888199,0.0311801242236,0.0107142857143,0.0083850931677,0.00531055900621,0.0124223602484
5,JohnPiper_train57,9,3.91205716133,0.0229851854909,0.0117195559774,0.014484380803,0.00800561218174,0.0207980852556,0.000123798126522,0.0114306936822
6,WBC_train34,10,4.84990811348,0.00845915341062,0.00805473173362,0.0182663790779,0.0185696953357,0.0238945807495,0.00074143974117,0.00815583715287
7,DorothyDay_train68,10,3.6950199604,0.0144830752536,0.0019199465754,0.0197837973204,0.0110605617931,0.0111022997621,0.00742935848742,0.0117283692975
8,Shepherd_train44,10,4.59267115593,0.0232994699647,0.0153121319199,0.0248822143698,0.0101590106007,0.0222688457008,0.00379122497055,0.012183451119
9,Shepherd_test15,10,4.93377685547,0.0182950025938,0.0159778661594,0.0172574788172,0.0123465329414,0.0222375929448,0.00435759986166,0.0102369012623
10,DorothyDay_test13,10,2.79656386375,0.0181726963599,0.00418083505212,0.0200122637828,0.0120408049501,0.0119850604827,0.00819443670216,0.0112046379397
11,PastorAnderson_test5,10,21.1582930088,0.0145216164634,0.0251514397145,0.0204879263132,0.0161812297735,0.015193759854,0.00127790224878,0.0177163720853
