,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,judgementCount,judgementFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
3,Shepherd_test15,10,10.2895760536,"we, you, s, worship, your, my, me, christ, pray",0.0511070778197,0.0511070778197,0.0,1.0,12.7,0.0476428783041,0.593189873315,0.638556982964,Shepherd,4,4.02452830189,3.27124245884
4,Shepherd_test9,10,11.5498650074,"we, you, my, s, me, your, get, don, ask",0.0516527425732,0.0516527425732,0.0,1.0,16.4,0.0559392224213,0.599930351029,0.543050169427,Shepherd,4,4.02452830189,3.88538250243
6,Shepherd_test21,10,10.6917021275,"we, you, my, me, s, your, get, our, don",0.0470175227914,0.0470175227914,0.0,1.0,16.6,0.0692432502064,0.591442913645,0.626900201807,Shepherd,4,4.02452830189,3.67273040254
7,Shepherd_test0,10,12.3512852192,"you, we, christ, preach, s, me, don, your, get",0.0499050135492,0.0499050135492,0.0,1.0,17.1,0.0586533667802,0.638735374439,0.65142300981,Shepherd,4,4.02452830189,4.18043794641
10,Shepherd_test10,10,10.6229469776,"you, we, my, me, your, s, don, t, ill",0.0513053818829,0.0513053818829,0.0,1.0,15.6,0.0608311053991,0.617096675422,0.607186469496,Shepherd,4,4.02452830189,3.89239812925
17,Shepherd_test20,10,11.0236608982,"you, we, your, my, s, get, me, trust, christ",0.0499133038324,0.0499133038324,0.0,1.0,14.5,0.0603606778008,0.593287524916,0.634743895577,Shepherd,4,4.02452830189,3.52469602057
18,Shepherd_test6,10,10.7597939968,"we, you, your, prais, s, me, my, christ, don",0.0467933195987,0.0467933195987,0.0,1.0,19.3,0.0914877577611,0.613535895043,0.480274669397,Shepherd,4,4.0,4.73498863768
22,Shepherd_test16,10,11.8862791061,"we, you, s, your, me, my, don, get, christ",0.0467201864505,0.0467201864505,0.0,1.0,18.0,0.0662836625764,0.652911976034,0.762092142175,Shepherd,4,4.02452830189,4.66342196273
25,Shepherd_test19,10,10.2359230518,"you, we, your, me, my, s, get, pray, our",0.0474797292134,0.0474797292134,0.0,1.0,16.3,0.0738707035925,0.62703147575,0.512383384518,Shepherd,4,4.02452830189,4.31453965078
32,Shepherd_test14,10,10.1166200638,"you, we, my, your, me, s, don, ask, t",0.0517243096532,0.0517243096532,0.0,1.0,16.4,0.0636543357545,0.632774999631,0.622553433283,Shepherd,4,4.02452830189,4.24937863972
