,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,ISIS_train8,3,4.5929210186,"allah, abū, wa, alayhi, sallam, sallallāhu, crusad, shaykh, khilāfah, prophet, jihād, ramadān, hijrah, talhah, messeng, muslim, drove, foreword, wālī, tāghūt",0.0223062658598,0.0258529282221,0.333333333333,0.666666666667,0.522076968273,0.134390912652,0.787299255778,0.00573230151906,0.00343938091144,0.000859845227859,0.0229292060762,0.0298079678991,0.0,0.01203783319,0.814971287436,0.757422930033
1,Rabbinic_test4,3,6.68190002441,"evil, esther, myerson, jew, eichmann, jewish, moment, amalek, purim, abnorm, ask, peoplehood, know, whi, get, bess, let, chanc, look, freedom",0.0240810121208,0.020485137865,0.666666666667,0.333333333333,0.477657171997,0.302734270659,0.752220684296,0.0246453900709,0.00797872340426,0.00780141843972,0.00691489361702,0.00992907801418,0.00939716312057,0.0122340425532,0.672479213235,0.623569359718
2,IntegralYoga_train10,3,3.75652694702,"fruit, happi, want, arjuna, krishna, steadi, gita, anyth, ask, self, don't, mind, excit, wisdom, tree, devote, surrend, desir, sage, sri",0.0338204021958,0.0194116889141,1.0,0.0,0.382801800588,0.10196223704,0.688160907928,0.00794473229706,0.026597582038,0.0117443868739,0.0148531951641,0.00725388601036,0.0020725388601,0.0165803108808,0.67575527159,0.621977914834
3,NaumanKhan_train16,2,9.73117303848,"allah, say, get, know, don't, want, quran, surah, thing, talk, look, whi, am, happen, realli, nt, lot, ask, go, rain",0.019609605568,0.0128892969183,1.0,0.0,0.623972437137,0.241054158607,0.827611218569,0.00902984252836,0.0408545314393,0.01717872481,0.0207025657967,0.0244466468451,0.000880960246669,0.0142054839775,0.677921315324,0.769846623953
4,Ghandi_test0,3,15.3146820068,"div, href, class, meta, svg, td, li, https, numlnum, id, button, rel, content, width, numcnum, viewbox, evenodd, octicon, mnum, ariahidden",0.0108324961979,0.00810646434099,0.666666666667,0.333333333333,0.120346544415,0.145708863255,0.704704393835,0.00804255588626,0.00392628712558,0.0129820783991,0.00519283135964,0.00208979798619,0.000506617693623,0.00595275790007,0.610473569473,0.631147662721
5,PastorAnderson_test5,3,30.1306111813,"s, re, say, bibl, don, go, naked, talk, get, vers, dress, heartili, t, wear, thing, chapter, want, let, look, breastfeed",0.0202626607369,0.0178185428949,0.666666666667,0.333333333333,0.301262984547,0.0471759885854,0.475589092479,0.0151315121357,0.0309061981653,0.0187535966961,0.013912866863,0.00886902948445,0.00230188551505,0.0216309535899,0.73287984284,0.740730773057
6,JohnPiper_train10,3,9.35325717926,"worship, glori, god, sin, christ, grace, glorifi, etern, justifi, s, coven, will, nt, spirit, jesus, say, outward, testament, whi, bibl",0.0283064872366,0.0178097281368,1.0,0.0,0.454839646491,0.156421887275,0.62265130051,0.0138023152271,0.00979519145147,0.0162511130899,0.00578806767587,0.0284951024043,0.000222617987533,0.0107969723954,0.73157145741,0.554258420801
7,ISIS_test2,3,10.1150479317,"allah, ribāt, jihād, ibn, wa, sallallāhu, said, sallam, ﻿, rahimahullāh, alayhi, abandon, radiyallāhu, hijrah, messeng, deed, murābit, pkk, abū, reward",0.0160888481004,0.0238586775852,0.333333333333,0.666666666667,0.429320126821,0.212748814036,0.649487472884,0.00365650969529,0.0122991689751,0.00498614958449,0.0171745152355,0.0252631578947,0.0,0.0106371191136,0.755033834643,0.643995449238
8,Shepherd_train9,3,10.5212380886,"s, thank, get, don, confid, ill, know, someon, t, talk, christ, bless, want, god, said, preacher, whi, i, servant, love",0.035820604499,0.0188541536599,1.0,0.0,0.34563428774,0.0537008556745,0.579726146174,0.022977022977,0.015096015096,0.024753024753,0.00899100899101,0.016206016206,0.0111000111,0.00854700854701,0.652633449444,0.529822072114
9,MehrBaba_train6,3,4.03669118881,"baba, realiz, infinit, love, divin, pandava, react, meher, s, man, mind, know, blind, happi, shri, adjust, prevail, genius, reaction, fortun",0.0321955341497,0.019958473717,1.0,0.0,0.427014652015,0.278647741148,0.652915140415,0.0137114365846,0.00280461202867,0.00997195387971,0.00467435338112,0.0199439077594,0.000311623558741,0.0102835774385,0.796943627151,0.771199856599
