term,freq,idf,logidf,tfidf,logtfidf
baha'i,7,139.0,4.93447393313,973.0,34.5413175319
prophet,7,139.0,4.93447393313,973.0,34.5413175319
abdu'lbaha,5,139.0,4.93447393313,695.0,24.6723696657
baha'u'llah,4,139.0,4.93447393313,556.0,19.7378957325
educ,28,18.9545454545,2.94204376844,530.727272726,82.3772255163
baha'iinspir,3,139.0,4.93447393313,417.0,14.8034217994
—,3,139.0,4.93447393313,417.0,14.8034217994
p,4,83.4,4.42364830936,333.6,17.6945932374
perfect,2,139.0,4.93447393313,278.0,9.86894786626
address,2,139.0,4.93447393313,278.0,9.86894786626
everyon,2,139.0,4.93447393313,278.0,9.86894786626
wellb,2,139.0,4.93447393313,278.0,9.86894786626
guidanc,2,139.0,4.93447393313,278.0,9.86894786626
mankind,2,139.0,4.93447393313,278.0,9.86894786626
save,2,139.0,4.93447393313,278.0,9.86894786626
girl,2,139.0,4.93447393313,278.0,9.86894786626
flood,2,104.25,4.64679186068,208.5,9.29358372136
knowledg,4,52.125,3.95364468012,208.5,15.8145787205
teacher,2,104.25,4.64679186068,208.5,9.29358372136
children,6,34.75,3.54817957201,208.5,21.2890774321
fund,2,92.6666666667,4.52900882502,185.333333333,9.05801765004
promot,3,59.5714285714,4.08717607274,178.714285714,12.2615282182
train,3,52.125,3.95364468012,156.375,11.8609340404
learn,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
principl,3,49.0588235294,3.8930200583,147.176470588,11.6790601749
uniti,1,139.0,4.93447393313,139.0,4.93447393313
…know,1,139.0,4.93447393313,139.0,4.93447393313
dissens,1,139.0,4.93447393313,139.0,4.93447393313
realm,1,139.0,4.93447393313,139.0,4.93447393313
donor,1,139.0,4.93447393313,139.0,4.93447393313
desol,1,139.0,4.93447393313,139.0,4.93447393313
pictur,1,139.0,4.93447393313,139.0,4.93447393313
encourag,1,139.0,4.93447393313,139.0,4.93447393313
begun,1,139.0,4.93447393313,139.0,4.93447393313
bend,1,139.0,4.93447393313,139.0,4.93447393313
tranquil,1,139.0,4.93447393313,139.0,4.93447393313
worship,1,139.0,4.93447393313,139.0,4.93447393313
uplift,1,139.0,4.93447393313,139.0,4.93447393313
humankind,1,139.0,4.93447393313,139.0,4.93447393313
curriculum,1,139.0,4.93447393313,139.0,4.93447393313
abyss,1,139.0,4.93447393313,139.0,4.93447393313
charit,1,139.0,4.93447393313,139.0,4.93447393313
albert,1,139.0,4.93447393313,139.0,4.93447393313
reborn,1,139.0,4.93447393313,139.0,4.93447393313
conform,1,139.0,4.93447393313,139.0,4.93447393313
none,1,139.0,4.93447393313,139.0,4.93447393313
pantheon,1,139.0,4.93447393313,139.0,4.93447393313
