term,freq,idf,logidf,tfidf,logtfidf
s,233,64.1538461538,4.1612840449,14947.8461538,969.579182462
re,75,139.0,4.93447393313,10425.0,370.085544985
nt,60,139.0,4.93447393313,8340.0,296.068435988
say,103,75.8181818182,4.32833812956,7809.27272727,445.818827345
get,50,139.0,4.93447393313,6950.0,246.723696657
circumcis,47,139.0,4.93447393313,6533.0,231.920274857
vers,46,139.0,4.93447393313,6394.0,226.985800924
go,101,59.5714285714,4.08717607274,6016.71428571,412.804783347
save,40,139.0,4.93447393313,5560.0,197.378957325
chapter,45,119.142857143,4.7803232533,5361.42857143,215.114546398
whi,36,139.0,4.93447393313,5004.0,177.641061593
gentil,35,139.0,4.93447393313,4865.0,172.70658766
christ,40,104.25,4.64679186068,4170.0,185.871674427
thing,58,69.5,4.24132675257,4031.0,245.996951649
unto,28,139.0,4.93447393313,3892.0,138.165270128
flesh,27,139.0,4.93447393313,3753.0,133.230796195
want,30,119.142857143,4.7803232533,3574.28571429,143.409697599
sin,25,139.0,4.93447393313,3475.0,123.361848328
guy,24,139.0,4.93447393313,3336.0,118.427374395
talk,23,139.0,4.93447393313,3197.0,113.492900462
galatian,22,139.0,4.93447393313,3058.0,108.558426529
tell,22,139.0,4.93447393313,3058.0,108.558426529
gospel,27,104.25,4.64679186068,2814.75,125.463380238
preach,20,139.0,4.93447393313,2780.0,98.6894786626
brethren,20,139.0,4.93447393313,2780.0,98.6894786626
wrong,20,139.0,4.93447393313,2780.0,98.6894786626
fals,19,139.0,4.93447393313,2641.0,93.7550047295
jerusalem,18,139.0,4.93447393313,2502.0,88.8205307963
got,18,139.0,4.93447393313,2502.0,88.8205307963
salvat,18,139.0,4.93447393313,2502.0,88.8205307963
let,18,139.0,4.93447393313,2502.0,88.8205307963
ll,17,139.0,4.93447393313,2363.0,83.8860568632
keep,28,83.4,4.42364830936,2335.2,123.862152662
do,102,21.9473684211,3.08864724263,2238.63157895,315.042018748
sinner,16,139.0,4.93447393313,2224.0,78.9515829301
bibl,23,92.6666666667,4.52900882502,2131.33333333,104.167202975
apostl,15,139.0,4.93447393313,2085.0,74.017108997
god,65,32.0769230769,3.46813686434,2085.0,225.428896182
paul,45,46.3333333333,3.83586164446,2085.0,172.613774001
jew,27,75.8181818182,4.32833812956,2047.09090909,116.865129498
know,24,83.4,4.42364830936,2001.6,106.167559425
walk,14,139.0,4.93447393313,1946.0,69.0826350638
look,23,83.4,4.42364830936,1918.2,101.743911115
fifteen,16,119.142857143,4.7803232533,1906.28571429,76.4851720528
oh,13,139.0,4.93447393313,1807.0,64.1481611307
somebodi,13,139.0,4.93447393313,1807.0,64.1481611307
realli,13,139.0,4.93447393313,1807.0,64.1481611307
tri,13,139.0,4.93447393313,1807.0,64.1481611307
barnaba,13,139.0,4.93447393313,1807.0,64.1481611307
rememb,13,139.0,4.93447393313,1807.0,64.1481611307
told,13,139.0,4.93447393313,1807.0,64.1481611307
peter,29,59.5714285714,4.08717607274,1727.57142857,118.528106109
if,58,28.7586206897,3.35893757237,1668.0,194.818379197
ye,12,139.0,4.93447393313,1668.0,59.2136871976
should,24,69.5,4.24132675257,1668.0,101.791842062
lot,12,139.0,4.93447393313,1668.0,59.2136871976
i,150,10.9736842105,2.39550006207,1646.05263158,359.32500931
here,31,52.125,3.95364468012,1615.875,122.562985084
spirit,15,104.25,4.64679186068,1563.75,69.7018779102
jesus,24,64.1538461538,4.1612840449,1539.69230769,99.8708170776
inaud,11,139.0,4.93447393313,1529.0,54.2792132644
justifi,11,139.0,4.93447393313,1529.0,54.2792132644
righteous,10,139.0,4.93447393313,1390.0,49.3447393313
heaven,10,139.0,4.93447393313,1390.0,49.3447393313
vain,10,139.0,4.93447393313,1390.0,49.3447393313
grace,10,139.0,4.93447393313,1390.0,49.3447393313
pleas,10,139.0,4.93447393313,1390.0,49.3447393313
just,67,20.3414634146,3.01266133565,1362.87804878,201.848309489
none,9,139.0,4.93447393313,1251.0,44.4102653982
said,30,41.7,3.7305011288,1251.0,111.915033864
eleven,9,139.0,4.93447393313,1251.0,44.4102653982
ve,9,139.0,4.93447393313,1251.0,44.4102653982
titus,9,139.0,4.93447393313,1251.0,44.4102653982
man,44,27.8,3.3250360207,1223.2,146.301584911
away,11,104.25,4.64679186068,1146.75,51.1147104675
obvious,8,139.0,4.93447393313,1112.0,39.475791465
judeiz,8,139.0,4.93447393313,1112.0,39.475791465
compel,8,139.0,4.93447393313,1112.0,39.475791465
thou,8,139.0,4.93447393313,1112.0,39.475791465
too,9,119.142857143,4.7803232533,1072.28571429,43.0229092797
understand,17,59.5714285714,4.08717607274,1012.71428571,69.4819932366
antioch,7,139.0,4.93447393313,973.0,34.5413175319
knew,7,139.0,4.93447393313,973.0,34.5413175319
door,7,139.0,4.93447393313,973.0,34.5413175319
done,7,139.0,4.93447393313,973.0,34.5413175319
will,30,30.8888888889,3.43039653635,926.666666667,102.91189609
