PSJudge,UniqueWordCount,avgEVC,avgSD,binCount,binSize,cocoWindow,cvWindow,elle,ensemble2Accuracy,ensemble2Exact,ensemble2MAE,il,ils,je,judgementCount,judgementFrac,judgementMethod,keywordMethod,le,netAngle,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounCount,pronounFrac,rfAccuracy,rfClassAccuracy,rfClassExact,rfClassMAE,rfMAE,runID,svmAccuracy,svmClassAccuracy,svmClassExact,svmClassMAE,svmMAE,targetWordCount,toBeCount,toBeFrac,vous
0.0264134946583,,0.0323812058877,0.034499221953,112.0,1.0,3.0,3.0,0.01716599427,,,,0.129577854551,0.047340721086,0.133924426611,0.0421192695912,0.0399442902976,pronoun,tfidfNoPro,0.141313379959,30.0,0.0519724730257,0.0614126882216,0.0093871542097,0.200352654653,0.00608040779364,,,0.702702702703,0.675675675676,0.378378378378,1.08108108108,0.97036036036,PZJ6F2,0.675675675676,0.756756756757,0.405405405405,0.945945945946,0.872730547533,10.0,,,0.0261147632309
0.0405839647653,,0.0571151810912,0.041463109817,112.0,1.0,3.0,3.0,0.0150756242773,,,,0.068569805344,0.105327014761,0.0796635166893,0.0477689937988,0.0289629803778,pronoun,tfidfNoPro,0.0811890920654,30.0,0.0433469842721,0.206832418703,0.0443230328273,0.0857528961578,0.0239436250755,,,0.428571428571,0.542857142857,0.314285714286,1.45714285714,1.20542857143,WU1D1B,0.628571428571,0.542857142857,0.2,1.51428571429,1.05932895906,10.0,,,0.0300817599779
0.0434276989942,,0.0380021651437,0.0523108036914,112.0,1.0,3.0,3.0,0.0160739467705,,,,0.156957696543,0.0407091719732,0.0715143906534,0.0361547596958,0.0398085073242,pronoun,tfidfNoPro,0.105406159914,30.0,0.090070369407,0.0949100257958,0.0216232201585,0.145706269291,0.0188922627684,,,0.609756097561,0.585365853659,0.268292682927,1.36585365854,1.01504065041,5WY5KC,0.658536585366,0.682926829268,0.243902439024,1.24390243902,1.01985545077,10.0,,,0.0284325518751
0.0265612062271,,0.0568946864904,0.0514312823985,112.0,1.0,3.0,3.0,0.0182357965935,,,,0.136220168825,0.105083693054,0.0775686015356,0.0396646504672,0.0320557617585,pronoun,tfidfNoPro,0.0931052968085,30.0,0.075741316305,0.120920070997,0.00848995652202,0.121430430958,0.00482951420809,,,0.675675675676,0.72972972973,0.432432432432,1.10810810811,0.902252252252,WLLBHP,0.675675675676,0.756756756757,0.351351351351,0.972972972973,0.860238101183,10.0,,,0.0317675668518
0.0576991580468,,0.0541928995126,0.0401503104406,112.0,1.0,3.0,3.0,0.0123187346577,,,,0.140483281844,0.051209748869,0.0838731594362,0.0814433079303,0.0427461722524,pronoun,tfidfNoPro,0.090265742172,30.0,0.0660339932903,0.154756812656,0.00646075802621,0.0795141102389,0.00920765671644,,,0.4375,0.71875,0.34375,1.0625,1.07916666667,QZJH8O,0.5625,0.78125,0.4375,1.0,1.0078642606,10.0,,,0.0296441539101
0.0376983139487,,0.0549832524091,0.033711043939,112.0,1.0,3.0,3.0,0.0134641312041,,,,0.140620094898,0.0606599713782,0.0972140287141,0.0367890373862,0.0423486773626,pronoun,tfidfNoPro,0.0959304675016,30.0,0.0803687038169,0.123355689604,0.0228354103527,0.119862471398,0.0164923199864,,,0.6,0.8,0.433333333333,0.833333333333,0.976111111111,0A97XZ,0.733333333333,0.7,0.3,1.1,0.938515887832,10.0,,,0.0236663861009
0.0310782750383,,0.0565640886736,0.0327737580949,112.0,1.0,3.0,3.0,0.0167165627297,,,,0.0609049086363,0.0799899868429,0.0775308869462,0.0385743697721,0.0449806314239,pronoun,tfidfNoPro,0.110825659275,30.0,0.0833195897369,0.16919603316,0.0318679350592,0.112308992158,0.0275107159551,,,0.648648648649,0.72972972973,0.378378378378,1.0,0.922972972973,S7ES0S,0.702702702703,0.702702702703,0.405405405405,1.0,0.822217715835,10.0,,,0.0258576064983
0.0286975794463,,0.0607510658267,0.033528994027,112.0,1.0,3.0,3.0,0.0221442861278,,,,0.11258928726,0.0406213065634,0.0729368684033,0.0393213400667,0.0520445084769,pronoun,tfidfNoPro,0.123484275789,30.0,0.052874157993,0.198304920782,0.0176834084392,0.1137035514,0.00924973188382,,,0.545454545455,0.636363636364,0.363636363636,1.15909090909,0.990227272727,UJW0WO,0.590909090909,0.704545454545,0.363636363636,1.11363636364,1.05815486265,10.0,,,0.0220647175147
0.0427039434844,,0.0511136188591,0.0302019156245,112.0,1.0,3.0,3.0,0.0226647770972,,,,0.0844857575605,0.0540337133764,0.0428759114979,0.0421809768242,0.0392319859605,pronoun,tfidfNoPro,0.14613079612,30.0,0.0485330828394,0.129066306266,0.0101517406775,0.218038303274,0.0128069269206,,,0.590909090909,0.772727272727,0.409090909091,0.954545454545,1.14,E01XBS,0.681818181818,0.772727272727,0.5,1.0,0.957091651743,10.0,,,0.0257802436173
0.0533127456893,,0.0381991582569,0.0337786756934,112.0,1.0,3.0,3.0,0.0122821736433,,,,0.094151582767,0.0495449591213,0.111770337321,0.040133831878,0.0337428025132,pronoun,tfidfNoPro,0.126354369918,30.0,0.0659621690259,0.165950761334,0.0148572799821,0.11605142059,0.0159700725485,,,0.527777777778,0.611111111111,0.361111111111,1.19444444444,1.02287037037,G6SVV2,0.638888888889,0.694444444444,0.361111111111,1.05555555556,0.975431423802,10.0,,,0.0279376597175
0.0458673200177,,0.0438759468903,0.0359730805549,112.0,1.0,3.0,3.0,0.0163244074097,,,,0.0790947205949,0.0462355509084,0.136633078369,0.0377699050498,0.0353150947639,pronoun,tfidfNoPro,0.13362779213,30.0,0.0569285055556,0.124039988911,0.00616671096631,0.161301087611,0.00595991369702,,,0.694444444444,0.638888888889,0.277777777778,1.25,0.962222222222,3JC8QQ,0.638888888889,0.722222222222,0.388888888889,1.05555555556,0.901109360191,10.0,,,0.0348868965707
0.0240256018191,,0.0651445180361,0.0327597345064,112.0,1.0,3.0,3.0,0.0265563431121,,,,0.0896640743526,0.0414718705413,0.0845591813383,0.0374695573092,0.034306009678,pronoun,tfidfNoPro,0.157841228927,30.0,0.0556276951253,0.112069494869,0.00938363836426,0.198467322854,0.0113789215292,,,0.634146341463,0.682926829268,0.292682926829,1.12195121951,0.975365853659,AXBIGZ,0.707317073171,0.658536585366,0.341463414634,1.0487804878,0.767896069483,10.0,,,0.0192748076381
0.059951942853,,0.0406008902969,0.0291373869535,112.0,1.0,3.0,3.0,0.0179560300787,,,,0.0472469505873,0.0831574379355,0.0867433619903,0.0632909822295,0.0516870481608,pronoun,tfidfNoPro,0.134767567934,30.0,0.0831699034931,0.111578860254,0.0129938581263,0.131985318062,0.0168207732355,,,0.5625,0.625,0.21875,1.40625,1.19729166667,DOI0BB,0.53125,0.625,0.28125,1.28125,1.1411322524,10.0,,,0.0289116878098
0.0341841895581,,0.0561378983581,0.0420884759162,112.0,1.0,3.0,3.0,0.0188260316793,,,,0.0837127392535,0.0698606640895,0.107142243333,0.0379606710783,0.0355552544445,pronoun,tfidfNoPro,0.118257675981,30.0,0.0659224210533,0.143438563904,0.0109502467492,0.133365317453,0.0108622675464,,,0.76,0.8,0.36,1.0,0.801333333333,K1UDV4,0.84,0.88,0.28,0.96,0.678966566904,10.0,,,0.0317353396027
0.0597021286038,,0.0528826519937,0.0367949705345,112.0,1.0,3.0,3.0,0.0276771977414,,,,0.0854806134392,0.0509380698293,0.0500170037751,0.0513728739712,0.0345867154046,pronoun,tfidfNoPro,0.129231578386,30.0,0.0582406921538,0.124935431959,0.00214087241826,0.208321235651,0.0010766846008,,,0.552631578947,0.684210526316,0.342105263158,1.21052631579,1.20298245614,Y9CA5B,0.578947368421,0.736842105263,0.342105263158,1.10526315789,1.06664804977,10.0,,,0.0266012795385
0.0502286006113,,0.0401170434349,0.0430928369027,112.0,1.0,3.0,3.0,0.0188309549215,,,,0.0976224069684,0.0664563519767,0.0840661220915,0.0335729269107,0.0368846929234,pronoun,tfidfNoPro,0.141743162165,30.0,0.0728233273599,0.165254043117,0.00747774562103,0.0966807017971,0.010001830328,,,0.5,0.6875,0.3125,1.25,1.05583333333,4Q118Q,0.625,0.78125,0.40625,1.0,0.977690197897,10.0,,,0.0351472528705
0.0437733892037,,0.0469722903673,0.0476863859897,112.0,1.0,3.0,3.0,0.0219769074407,,,,0.115324261735,0.0858249477931,0.099170629897,0.0403536323313,0.0436665293223,pronoun,tfidfNoPro,0.155766756169,30.0,0.045188573546,0.115417952071,0.0101224486536,0.0798013267489,0.0107361522996,,,0.659090909091,0.704545454545,0.431818181818,1.09090909091,0.937727272727,J0GL3V,0.727272727273,0.727272727273,0.431818181818,1.04545454545,0.841905775072,10.0,,,0.0382178164331
0.0366868200243,,0.0590171215902,0.0342246976098,112.0,1.0,3.0,3.0,0.0249425124284,,,,0.0963604547426,0.0569657538967,0.0979640955341,0.0332821139116,0.0489988570433,pronoun,tfidfNoPro,0.104510684777,30.0,0.0547750611138,0.131839259738,0.0138323059905,0.161238133246,0.0163775294637,,,0.605263157895,0.578947368421,0.236842105263,1.42105263158,1.07210526316,EDQT86,0.473684210526,0.631578947368,0.289473684211,1.26315789474,1.05412937305,10.0,,,0.0289845988911
0.0471629947114,,0.05206147035,0.0464938961029,112.0,1.0,3.0,3.0,0.0192815907345,,,,0.0935887283014,0.0567222244832,0.0457667624378,0.058804504284,0.0447020993601,pronoun,tfidfNoPro,0.154234787163,30.0,0.0630831121545,0.110512261229,0.0148813974421,0.140458624833,0.0173901087329,,,0.666666666667,0.8,0.5,1.03333333333,1.11411111111,JT1XPO,0.6,0.733333333333,0.433333333333,1.03333333333,1.09975400645,10.0,,,0.034855437679
0.0399854248056,,0.0619866453219,0.0410579952105,112.0,1.0,3.0,3.0,0.0295576924226,,,,0.0781030126812,0.0801984032557,0.0853293470071,0.0610769361905,0.0416328451764,pronoun,tfidfNoPro,0.0480021880353,30.0,0.0659110494393,0.120721386617,0.0119164352884,0.174862719724,0.0113209168937,,,0.527777777778,0.611111111111,0.25,1.52777777778,1.29203703704,QN7PEO,0.555555555556,0.638888888889,0.25,1.55555555556,1.22854434966,10.0,,,0.0483370019312
0.0441735224536,,0.0553566384966,0.0229072762794,112.0,1.0,3.0,3.0,0.0241553054528,,,,0.0555635809078,0.0367269493359,0.0503884619569,0.0488852883498,0.0445257039914,pronoun,tfidfNoPro,0.146127632073,30.0,0.055450002975,0.145594677019,0.0495838244188,0.155431901216,0.0412143548187,,,0.391304347826,0.652173913043,0.391304347826,1.21739130435,1.25869565217,NN37GZ,0.347826086957,0.521739130435,0.304347826087,1.52173913043,1.48686057219,10.0,,,0.023914880256
0.0381616238727,,0.0399541906393,0.0340641635535,112.0,1.0,3.0,3.0,0.0178003442575,,,,0.102598295311,0.0548921843649,0.0719186318244,0.0403585936877,0.0540498958624,pronoun,tfidfNoPro,0.108994932023,30.0,0.0839177889315,0.136403262077,0.0081542216418,0.166267277216,0.0105397925557,,,0.6,0.725,0.4,1.125,1.03591666667,1J532K,0.6,0.7,0.4,1.05,1.02186182712,10.0,,,0.0319248021813
0.0366835815424,,0.0322640139018,0.0400122142803,112.0,1.0,3.0,3.0,0.02034418256,,,,0.169093546564,0.0670748833161,0.0790672854638,0.0388353759203,0.0442471315986,pronoun,tfidfNoPro,0.0997093232411,30.0,0.0636912220531,0.0846636744146,0.00765178183387,0.184855683458,0.00917979810805,,,0.513513513514,0.621621621622,0.405405405405,1.32432432432,1.01945945946,ZYQ3EQ,0.621621621622,0.702702702703,0.432432432432,0.972972972973,0.880987951603,10.0,,,0.0226263017437
0.054806374271,,0.0490410809905,0.0355717079669,112.0,1.0,3.0,3.0,0.0202676216863,,,,0.0622310657856,0.0719140853334,0.0658624053461,0.0572763849243,0.0386058646083,pronoun,tfidfNoPro,0.170179617112,30.0,0.0599729596838,0.129155202897,0.00745501225019,0.139566392125,0.00974666060232,,,0.555555555556,0.722222222222,0.472222222222,0.916666666667,0.964444444444,UQPTMY,0.638888888889,0.861111111111,0.416666666667,0.75,0.836132752984,10.0,,,0.028347564417
0.0356797198755,,0.0489128726554,0.0368118046932,112.0,1.0,3.0,3.0,0.0230387111147,,,,0.1313101181,0.0361001284379,0.11448459109,0.0372378652412,0.059522365283,pronoun,tfidfNoPro,0.0793051134084,30.0,0.0503293354926,0.152067408813,0.0108708125121,0.123457129847,0.0144720372911,,,0.606060606061,0.666666666667,0.272727272727,1.27272727273,1.0495959596,ZH7EI2,0.515151515152,0.636363636364,0.333333333333,1.33333333333,1.04544331328,10.0,,,0.0463999861447
0.0471131242134,,0.0279867600461,0.030789479901,112.0,1.0,3.0,3.0,0.0324170069534,,,,0.0963619212522,0.0621663770153,0.0525786849954,0.0495156049686,0.0420300914892,pronoun,tfidfNoPro,0.131914736326,30.0,0.114271699527,0.114259182593,0.0214304505225,0.121543534863,0.0226825904282,,,0.538461538462,0.615384615385,0.307692307692,1.30769230769,1.17393162393,KB72IO,0.512820512821,0.666666666667,0.358974358974,1.28205128205,1.06637487483,10.0,,,0.0329387549057
0.0352202187943,,0.0543794738972,0.0317752165597,112.0,1.0,3.0,3.0,0.0115826752899,,,,0.072936172704,0.0554536914475,0.0771298404626,0.0382297396737,0.0530233234149,pronoun,tfidfNoPro,0.144399371609,30.0,0.0639596558898,0.16906242126,0.028576335436,0.110867349629,0.0293850048909,,,0.551724137931,0.689655172414,0.379310344828,1.1724137931,1.13954022989,VB50Q2,0.620689655172,0.793103448276,0.48275862069,0.862068965517,0.998005853204,10.0,,,0.0240195090417
0.0316917698214,,0.0309091845767,0.0314999234655,112.0,1.0,3.0,3.0,0.0146015303896,,,,0.0844059132304,0.130807656836,0.0782101216715,0.0585359001257,0.0452003296368,pronoun,tfidfNoPro,0.0755940478055,30.0,0.0788796310796,0.125039093622,0.0146880574966,0.153090935016,0.0164459295392,,,0.512820512821,0.641025641026,0.410256410256,1.10256410256,1.14042735043,7Y8KAW,0.461538461538,0.717948717949,0.384615384615,1.0,1.07247664413,10.0,,,0.0303999756881
0.0770525027784,,0.0262702011671,0.027802840712,112.0,1.0,3.0,3.0,0.0138537469441,,,,0.0648390146568,0.0358329211132,0.0797499956077,0.0335389768616,0.0430764359024,pronoun,tfidfNoPro,0.167973487839,30.0,0.0407304090727,0.179178373637,0.0506899432932,0.0959398839657,0.0354270242979,,,0.510638297872,0.595744680851,0.31914893617,1.23404255319,1.15666666667,MUBJUM,0.63829787234,0.765957446809,0.36170212766,1.02127659574,1.03594800914,10.0,,,0.0280442421514
0.0486455973384,,0.0657285302197,0.0334554053585,112.0,1.0,3.0,3.0,0.0283598249334,,,,0.0979069962699,0.0740525756669,0.0507740843282,0.0377759460071,0.0401763028758,pronoun,tfidfNoPro,0.086954331059,30.0,0.0658227098822,0.178360777397,0.0139864421673,0.126933557711,0.0203924304743,,,0.392857142857,0.678571428571,0.428571428571,1.07142857143,1.26178571429,7NJ3RA,0.5,0.714285714286,0.392857142857,1.10714285714,1.21696285332,10.0,,,0.0306744883104
0.0235555499147,,0.0311549711185,0.034635806549,112.0,1.0,3.0,3.0,0.0122768689704,,,,0.137602579247,0.0571367780594,0.0961655093877,0.0299246735183,0.0815137272,pronoun,tfidfNoPro,0.0917737327942,30.0,0.0971480494305,0.0783530493029,0.0108973131474,0.176121265059,0.00629668461666,,,0.647058823529,0.676470588235,0.352941176471,1.29411764706,1.12784313725,81PN7K,0.588235294118,0.676470588235,0.323529411765,1.26470588235,1.02553039955,10.0,,,0.0354434416842
0.0345464412636,,0.0349041920798,0.0346620505077,112.0,1.0,3.0,3.0,0.0191062976503,,,,0.084243796619,0.0333200171743,0.128385079253,0.0349205957272,0.0299041859969,pronoun,tfidfNoPro,0.160786430493,30.0,0.0545414776615,0.176107259804,0.0160081201668,0.120721830276,0.016074197202,,,0.555555555556,0.638888888889,0.416666666667,1.16666666667,1.07055555556,0HZGVE,0.638888888889,0.666666666667,0.388888888889,1.08333333333,0.911502139876,10.0,,,0.0217680281247
0.0387509495341,,0.0499135396202,0.0326385296487,112.0,1.0,3.0,3.0,0.0229051605718,,,,0.0804143015631,0.070150854349,0.0346532418857,0.0492795953579,0.0477364872571,pronoun,tfidfNoPro,0.0773521478164,30.0,0.090206980784,0.184631298651,0.0237827304642,0.142800755129,0.0227179039092,,,0.571428571429,0.685714285714,0.2,1.4,1.17085714286,ZM39OM,0.542857142857,0.657142857143,0.285714285714,1.48571428571,1.19896415692,10.0,,,0.0320655234582
0.0355759952962,,0.0503842552129,0.0421845019461,112.0,1.0,3.0,3.0,0.0223656941075,,,,0.163569417416,0.0427940653909,0.0813245581839,0.03744272841,0.033039075989,pronoun,tfidfNoPro,0.105701188506,30.0,0.081107677317,0.119713035207,0.0122983168082,0.136363288138,0.00591786797423,,,0.645161290323,0.58064516129,0.354838709677,1.38709677419,1.12956989247,G1NH7B,0.645161290323,0.677419354839,0.322580645161,1.22580645161,0.984164934284,10.0,,,0.0302183340975
0.0338047108683,,0.0332387089358,0.0273677120132,112.0,1.0,3.0,3.0,0.0176491733824,,,,0.0915800968063,0.0517893988065,0.0867941707755,0.0386680306398,0.04381223383,pronoun,tfidfNoPro,0.128895639717,30.0,0.0600528046615,0.105785030908,0.0155492915288,0.221976565097,0.0135705257897,,,0.535714285714,0.607142857143,0.357142857143,1.10714285714,1.04035714286,DVHVJ2,0.642857142857,0.714285714286,0.392857142857,1.0,0.86643367309,10.0,,,0.0294659062405
0.0375209194934,,0.0441808407771,0.0312520028856,112.0,1.0,3.0,3.0,0.0227825589091,,,,0.119782164673,0.0344192033817,0.0821449471405,0.0416330984764,0.0321062910483,pronoun,tfidfNoPro,0.1703875424,30.0,0.0630930781846,0.150451916903,0.0136518001574,0.121026645711,0.00788615467788,,,0.515151515152,0.727272727273,0.393939393939,1.0,1.08686868687,RFOQES,0.545454545455,0.666666666667,0.393939393939,1.0303030303,0.980952722287,10.0,,,0.027680835181
0.0313005614426,,0.0532122227742,0.0287267845422,112.0,1.0,3.0,3.0,0.0163654900698,,,,0.0872416894407,0.0674746585828,0.0489093282055,0.0370807351802,0.0456605493591,pronoun,tfidfNoPro,0.128369354685,30.0,0.0631868653791,0.16957163168,0.0149426238632,0.168989573257,0.00625138921296,,,0.75,0.75,0.5,1.0,0.864523809524,M8KH2Y,0.785714285714,0.714285714286,0.392857142857,1.10714285714,0.922950173177,10.0,,,0.0327165423251
0.0341289449922,,0.0648922032115,0.0306806711893,112.0,1.0,3.0,3.0,0.0110886440366,,,,0.0682222089084,0.0475663253328,0.113506541574,0.0432260188414,0.0428522295581,pronoun,tfidfNoPro,0.142986912906,30.0,0.0673386665898,0.0883382485706,0.00814978919793,0.206632159189,0.00793472400541,,,0.548387096774,0.677419354839,0.354838709677,1.16129032258,1.08301075269,VI29CB,0.483870967742,0.709677419355,0.387096774194,1.12903225806,1.15708390414,10.0,,,0.0224557118979
0.0407058704388,,0.0499106869289,0.0443538213436,112.0,1.0,3.0,3.0,0.0152346255526,,,,0.0809862223491,0.0539402411696,0.159171403415,0.0313590837945,0.0360413345566,pronoun,tfidfNoPro,0.070111658239,30.0,0.0886299595035,0.0937893390973,0.0378818491954,0.138032448071,0.024458763481,,,0.558823529412,0.705882352941,0.323529411765,1.14705882353,1.11490196078,CXULFF,0.647058823529,0.705882352941,0.382352941176,1.11764705882,0.929027681245,10.0,,,0.0353926928647
0.0402713219536,,0.0496074857168,0.0433811915472,112.0,1.0,3.0,3.0,0.0148665496029,,,,0.0830011027737,0.118586198265,0.081596822526,0.0478363645528,0.0456657083129,pronoun,tfidfNoPro,0.121572850855,30.0,0.0520807545052,0.145647801145,0.016301544072,0.0902601468125,0.0174357545954,,,0.516129032258,0.709677419355,0.387096774194,1.03225806452,0.986021505376,RAC5WL,0.548387096774,0.612903225806,0.290322580645,1.1935483871,0.992601379648,10.0,,,0.0318884027636
0.0534872197786,,0.0420961873764,0.0333839641616,112.0,1.0,3.0,3.0,0.0150770483644,,,,0.0938060044866,0.047538412439,0.0408585647778,0.0417576340073,0.0449676659293,pronoun,tfidfNoPro,0.119284853041,30.0,0.0609977636969,0.12441861379,0.0213073383414,0.197716317583,0.0220666328841,,,0.606060606061,0.727272727273,0.454545454545,1.15151515152,1.09363636364,61THV0,0.666666666667,0.757575757576,0.363636363636,1.12121212121,1.05094143903,10.0,,,0.0412357793424
0.0380832044346,,0.0549947745463,0.0299450298988,112.0,1.0,3.0,3.0,0.022103763148,,,,0.0808198377699,0.0846117460699,0.0512931613406,0.0423063077462,0.0541302494458,pronoun,tfidfNoPro,0.170749282668,30.0,0.044708686573,0.176270949722,0.00752196715268,0.104379185484,0.00817347332166,,,0.586206896552,0.724137931034,0.310344827586,1.03448275862,1.02229885057,SVT9CA,0.586206896552,0.655172413793,0.275862068966,1.24137931034,1.0401077667,10.0,,,0.0299083806781
0.0316351767872,,0.0264173703591,0.0209765182423,112.0,1.0,3.0,3.0,0.0294200745615,,,,0.0539076660839,0.0312765242147,0.0740344849151,0.0362307349576,0.043637819261,pronoun,tfidfNoPro,0.102570220389,30.0,0.04528029797,0.15825190585,0.0192634190262,0.287357064421,0.0239492222083,,,0.393939393939,0.515151515152,0.272727272727,1.48484848485,1.41333333333,OAVFV0,0.454545454545,0.545454545455,0.30303030303,1.36363636364,1.28409670156,10.0,,,0.0157915007544
0.0375710019808,,0.041655107501,0.0448190584859,112.0,1.0,3.0,3.0,0.0171580775078,,,,0.117235034096,0.116054852811,0.124847317312,0.0486503001437,0.0449710199014,pronoun,tfidfNoPro,0.0655877559477,30.0,0.0542034957443,0.0907154323602,0.0154780669944,0.120275765377,0.0133258889352,,,0.617647058824,0.735294117647,0.470588235294,0.970588235294,1.09411764706,9LR4LH,0.647058823529,0.676470588235,0.382352941176,1.11764705882,1.0068698144,10.0,,,0.047451824902
0.0307710309949,,0.0451329442535,0.0323317828963,112.0,1.0,3.0,3.0,0.0245685223636,,,,0.103448940508,0.0647721267295,0.0838506610779,0.0396991019614,0.035826033489,pronoun,tfidfNoPro,0.166630104233,30.0,0.0711906886782,0.12879314229,0.0143469215916,0.122057809594,0.0111965404552,,,0.615384615385,0.576923076923,0.384615384615,1.19230769231,1.09128205128,VD6TY7,0.653846153846,0.692307692308,0.346153846154,1.11538461538,0.981064259193,10.0,,,0.0253836488837
