,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,rank
0,Unitarian,0.0275112786888,0.031334360884700006,0.6,0.4,0.019007090001900002,102.5,0.668504023135,0.0207578502415,0.00852958937198,0.019474637681200002,0.0106053743961,0.0114734299517,0.0066047705314,0.0106053743961,0.755444260233,0.685588000754,7
1,Unitarian,0.0305650546266,0.0196635438908,0.8,0.2,0.030755615202200003,148.8,0.629335091312,0.0157925824603,0.0120931389312,0.0302483912084,0.0117822613237,0.010165697764799999,0.007056921689930001,0.0114713837162,0.750016275847,0.723852638934,7
2,Unitarian,0.025659554007599998,0.022459915084000002,0.9,0.1,0.023132583330299997,126.4,0.596299403412,0.022553643791900002,0.00973227927988,0.022121836178799998,0.0111605660001,0.00993157510131,0.00455058792267,0.009765495250120002,0.729520406829,0.514791396518,7
3,Unitarian,0.0254327004041,0.023419919028,0.7,0.3,0.024350262702,118.7,0.644869232568,0.0162520064205,0.00695559122525,0.022471910112400004,0.0107009095773,0.00969769930444,0.00411316211878,0.013710540395899999,0.7613508438680001,0.635553260094,7
4,Unitarian,0.0263478786663,0.0268282552237,0.6,0.4,0.0315990467141,185.9,0.674315141049,0.0167348369756,0.009465934322780001,0.031132406217099996,0.0104475867711,0.010728058899100001,0.005025125628140001,0.012644618441,0.7750519940289999,0.543996071855,7
5,Unitarian,0.0286210174191,0.018786404713999998,0.8,0.2,0.027505425562,152.3,0.671517449708,0.0235140256759,0.010249019136799998,0.024047828756,0.010996343448900001,0.00669922865455,0.0014145781621199998,0.010622681292900001,0.781353927615,0.749442966858,7
6,Unitarian,0.0288292525717,0.022574356409,0.8,0.2,0.0192597972431,153.7,0.64373831264,0.0165091302444,0.0111520333788,0.0188786153965,0.009323408967989999,0.012465552321799998,0.0039920673758,0.0120019574008,0.7508985331829999,0.74824543885,7
7,Unitarian,0.0277320221986,0.0237832180246,0.9,0.1,0.0364140849372,155.7,0.657285275971,0.017868978498900002,0.00861634719902,0.022004825154400002,0.0100479864259,0.00946472600016,0.00278374294122,0.015562448633299999,0.753389466515,0.6471505429,7
8,Unitarian,0.030168389562400002,0.0194510687854,0.9,0.1,0.028164581954799997,153.1,0.684985317343,0.0228505629478,0.00759979529171,0.0219293756397,0.0120522006141,0.00836745138178,0.0014585465711400001,0.0125639713408,0.767782075577,0.721389655943,7
9,Unitarian,0.0249856317582,0.0194605823128,0.9,0.1,0.0131785196976,151.2,0.683085069522,0.0177039181226,0.00868396567766,0.021761604466,0.013000103380499999,0.006900651297430001,0.0025586684586,0.013336090147799998,0.7679011225169999,0.656144522231,7
