,groupId,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,rank,groupName
155,MehrBaba080,0.037773359841,0.00397614314115,1.0,0.0,0.272727272727,21.0,0.9545454545450001,0.0,0.0,0.0675944333996,0.0,0.0437375745527,0.0,0.00198807157058,0.431411530815,-1.0,0.525519364252,5,MehrBaba
156,MehrBaba052,0.052762259466199994,0.022967101179400002,1.0,0.0,0.104761904762,93.0,0.885714285714,0.03786468032280001,0.016759776536299998,0.0273122284295,0.0111731843575,0.032278088144,0.0031036623215399996,0.008069522036,0.30540037243900003,-0.639832553446,0.771376641475,6,MehrBaba
157,MehrBaba032,0.014227642276399999,0.0233739837398,0.0,1.0,0.0416666666667,25.0,0.520833333333,0.006097560975609999,0.00406504065041,0.0030487804878,0.0010162601626,0.0020325203252,0.0,0.020325203252,0.363821138211,-1.0,0.7431560592380001,6,MehrBaba
158,YV04,0.038205980066400004,0.008305647840529999,1.0,0.0,0.205298013245,102.0,0.675496688742,0.022702104097500002,0.058139534883699995,0.0022148394241399997,0.0005537098560349999,0.00166112956811,0.0005537098560349999,0.014950166112999999,0.259136212625,0.7956506565899999,0.655074627698,3,YV
159,Bahai23,0.0272727272727,0.00909090909091,1.0,0.0,0.266666666667,7.0,0.46666666666699996,0.0,0.0030303030303,0.0,0.0030303030303,0.0,0.0,0.0242424242424,0.41515151515199994,-0.6488972279699999,0.60426828965,6,Bahai
160,YV52,0.0412371134021,0.021649484536099998,1.0,0.0,0.25,30.0,0.625,0.009278350515459999,0.00309278350515,0.0185567010309,0.011340206185600001,0.009278350515459999,0.0020618556701,0.0134020618557,0.438144329897,-0.1659344015,0.642815217434,5,YV
161,Rabbinic005,0.020725388601,0.0168393782383,1.0,0.0,0.0620985010707,201.0,0.43040685224799996,0.0025906735751300004,0.0017810880829000001,0.0168393782383,0.012467616580299998,0.0331930051813,0.0009715025906739999,0.0155440414508,0.185071243523,0.814166169575,0.667257047051,4,Rabbinic
162,ISIS006,0.014579759862799998,0.023156089193799998,0.0,1.0,0.239130434783,36.0,0.782608695652,0.0,0.0180102915952,0.0017152658662099999,0.0180102915952,0.00514579759863,0.0,0.012864493996600002,0.408233276158,0.7955886224809999,0.491386657615,1,ISIS
163,Unitarian174,0.0261244276865,0.020199299757599997,1.0,0.0,0.0634328358209,181.0,0.675373134328,0.0161594398061,0.011580931861,0.0239698357124,0.00511715593859,0.020199299757599997,0.020199299757599997,0.010503635874000002,0.263937516833,0.734669431904,0.527844018912,5,Unitarian
164,LiberalJudaism122,0.0223084384093,0.025703200775900003,0.0,1.0,0.12359550561799999,79.0,0.887640449438,0.030067895247299997,0.0121241513094,0.0223084384093,0.0111542192047,0.013579049466500001,0.0082444228904,0.013579049466500001,0.333171677983,-0.463336267751,0.574752413522,4,LiberalJudaism
165,LiberalJudaism094,0.017371163868,0.0185292414592,0.0,1.0,0.0978260869565,53.0,0.576086956522,0.023740590619600002,0.011001737116399998,0.00694846554719,0.0063694267515899995,0.00694846554719,0.0,0.011001737116399998,0.325998841922,-0.10045039044500001,0.517879246291,1,LiberalJudaism
166,AEU008,0.0533736153072,0.0151057401813,1.0,0.0,0.2,24.0,0.6857142857140001,0.0211480362538,0.0221550855992,0.0,0.00805639476334,0.0,0.0,0.007049345417930001,0.40181268882200005,-1.0,0.549638200399,8,AEU
167,YV02,0.0265780730897,0.00332225913621,1.0,0.0,0.166666666667,13.0,0.722222222222,0.00996677740864,0.019933554817299998,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.514950166113,-0.276407738882,0.43881426884900004,6,YV
168,LiberalJudaism046,0.0230414746544,0.015500628403900001,1.0,0.0,0.152,95.0,0.76,0.012987012987,0.0196899874319,0.0322580645161,0.00544616673649,0.00795978215333,0.0025136154168400003,0.013824884792599999,0.296187683284,0.758258743583,0.586259415691,4,LiberalJudaism
169,DorothyDay412,0.034387895460800004,0.0275103163686,1.0,0.0,0.111111111111,28.0,0.622222222222,0.0316368638239,0.00687757909216,0.0110041265475,0.0027510316368599998,0.0041265474553,0.0041265474553,0.0137551581843,0.44704264099,-0.825426677248,0.6026058991250001,3,DorothyDay
