term,freq,idf,logidf,tfidf,logtfidf
nt,66,139.0,4.93447393313,9174.0,325.675279587
s,91,64.1538461538,4.1612840449,5838.0,378.676848086
re,34,139.0,4.93447393313,4726.0,167.772113726
get,25,139.0,4.93447393313,3475.0,123.361848328
congo,23,139.0,4.93447393313,3197.0,113.492900462
malcolm,20,139.0,4.93447393313,2780.0,98.6894786626
let,20,139.0,4.93447393313,2780.0,98.6894786626
dick,19,139.0,4.93447393313,2641.0,93.7550047295
talk,16,139.0,4.93447393313,2224.0,78.9515829301
mercenari,16,139.0,4.93447393313,2224.0,78.9515829301
know,26,83.4,4.42364830936,2168.4,115.014856043
look,25,83.4,4.42364830936,2085.0,110.591207734
x,15,139.0,4.93447393313,2085.0,74.017108997
ll,14,139.0,4.93447393313,1946.0,69.0826350638
say,24,75.8181818182,4.32833812956,1819.63636364,103.880115109
go,29,59.5714285714,4.08717607274,1727.57142857,118.528106109
hire,12,139.0,4.93447393313,1668.0,59.2136871976
someon,11,139.0,4.93447393313,1529.0,54.2792132644
crimin,11,139.0,4.93447393313,1529.0,54.2792132644
think,23,64.1538461538,4.1612840449,1475.53846154,95.7095330327
want,12,119.142857143,4.7803232533,1429.71428572,57.3638790396
victim,10,139.0,4.93447393313,1390.0,49.3447393313
harlem,10,139.0,4.93447393313,1390.0,49.3447393313
should,19,69.5,4.24132675257,1320.5,80.5852082988
here,25,52.125,3.95364468012,1303.125,98.841117003
i,115,10.9736842105,2.39550006207,1261.97368421,275.482507138
realiz,9,139.0,4.93447393313,1251.0,44.4102653982
got,9,139.0,4.93447393313,1251.0,44.4102653982
nigger,9,139.0,4.93447393313,1251.0,44.4102653982
stop,12,104.25,4.64679186068,1251.0,55.7615023282
minut,9,139.0,4.93447393313,1251.0,44.4102653982
m,43,27.8,3.3250360207,1195.4,142.97654889
do,54,21.9473684211,3.08864724263,1185.15789474,166.786951102
h,11,104.25,4.64679186068,1146.75,51.1147104675
﻿,8,139.0,4.93447393313,1112.0,39.475791465
u,8,139.0,4.93447393313,1112.0,39.475791465
audubon,8,139.0,4.93447393313,1112.0,39.475791465
deceit,8,139.0,4.93447393313,1112.0,39.475791465
tonight,8,139.0,4.93447393313,1112.0,39.475791465
n,8,139.0,4.93447393313,1112.0,39.475791465
cuban,8,139.0,4.93447393313,1112.0,39.475791465
b,26,41.7,3.7305011288,1084.2,96.9930293488
imag,14,75.8181818182,4.32833812956,1061.45454545,60.5967338138
thing,15,69.5,4.24132675257,1042.5,63.6199012885
gregori,7,139.0,4.93447393313,973.0,34.5413175319
afroamerican,7,139.0,4.93447393313,973.0,34.5413175319
oppress,7,139.0,4.93447393313,973.0,34.5413175319
yes,7,139.0,4.93447393313,973.0,34.5413175319
tricki,7,139.0,4.93447393313,973.0,34.5413175319
whi,7,139.0,4.93447393313,973.0,34.5413175319
babu,7,139.0,4.93447393313,973.0,34.5413175319
murder,15,64.1538461538,4.1612840449,962.307692307,62.4192606735
man,34,27.8,3.3250360207,945.2,113.051224704
tshomb,6,139.0,4.93447393313,834.0,29.6068435988
congoles,6,139.0,4.93447393313,834.0,29.6068435988
z,6,139.0,4.93447393313,834.0,29.6068435988
w,8,104.25,4.64679186068,834.0,37.1743348854
plane,6,139.0,4.93447393313,834.0,29.6068435988
killer,6,139.0,4.93447393313,834.0,29.6068435988
wo,6,139.0,4.93447393313,834.0,29.6068435988
forth,6,139.0,4.93447393313,834.0,29.6068435988
tri,6,139.0,4.93447393313,834.0,29.6068435988
ake,6,139.0,4.93447393313,834.0,29.6068435988
ay,6,139.0,4.93447393313,834.0,29.6068435988
brother,22,36.2608695652,3.59073918643,797.739130434,78.9962621015
put,10,75.8181818182,4.32833812956,758.181818182,43.2833812956
newspap,8,92.6666666667,4.52900882502,741.333333334,36.2320706002
said,17,41.7,3.7305011288,708.9,63.4185191896
how,16,43.8947368421,3.78179442319,702.315789474,60.508710771
white,26,26.9032258065,3.29224619787,699.483870969,85.5984011446
ve,5,139.0,4.93447393313,695.0,24.6723696657
rebel,5,139.0,4.93447393313,695.0,24.6723696657
anyth,5,139.0,4.93447393313,695.0,24.6723696657
tell,5,139.0,4.93447393313,695.0,24.6723696657
goat,5,139.0,4.93447393313,695.0,24.6723696657
somebodi,5,139.0,4.93447393313,695.0,24.6723696657
f,5,139.0,4.93447393313,695.0,24.6723696657
ralli,5,139.0,4.93447393313,695.0,24.6723696657
shot,5,139.0,4.93447393313,695.0,24.6723696657
klan,5,139.0,4.93447393313,695.0,24.6723696657
els,5,139.0,4.93447393313,695.0,24.6723696657
negro,5,139.0,4.93447393313,695.0,24.6723696657
p,8,83.4,4.42364830936,667.2,35.3891864749
black,30,21.3846153846,3.06267175623,641.538461538,91.8801526869
