term,freq,idf,logidf,tfidf,logtfidf
tower,15,139.0,4.93447393313,2085.0,74.017108997
mayb,5,139.0,4.93447393313,695.0,24.6723696657
genesi,5,139.0,4.93447393313,695.0,24.6723696657
tale,5,119.142857143,4.7803232533,595.714285715,23.9016162665
whi,4,139.0,4.93447393313,556.0,19.7378957325
heaven,4,139.0,4.93447393313,556.0,19.7378957325
desir,3,139.0,4.93447393313,417.0,14.8034217994
capac,3,139.0,4.93447393313,417.0,14.8034217994
wonder,3,139.0,4.93447393313,417.0,14.8034217994
mortal,3,139.0,4.93447393313,417.0,14.8034217994
remind,3,139.0,4.93447393313,417.0,14.8034217994
noth,3,139.0,4.93447393313,417.0,14.8034217994
babel,3,139.0,4.93447393313,417.0,14.8034217994
garden,3,139.0,4.93447393313,417.0,14.8034217994
chapter,3,119.142857143,4.7803232533,357.428571429,14.3409697599
god,11,32.0769230769,3.46813686434,352.846153846,38.1495055077
should,5,69.5,4.24132675257,347.5,21.2066337629
look,4,83.4,4.42364830936,333.6,17.6945932374
impos,2,139.0,4.93447393313,278.0,9.86894786626
confound,2,139.0,4.93447393313,278.0,9.86894786626
aspir,2,139.0,4.93447393313,278.0,9.86894786626
humankind,2,139.0,4.93447393313,278.0,9.86894786626
eden,2,139.0,4.93447393313,278.0,9.86894786626
let,2,139.0,4.93447393313,278.0,9.86894786626
leverag,2,139.0,4.93447393313,278.0,9.86894786626
biblic,2,139.0,4.93447393313,278.0,9.86894786626
masteri,2,139.0,4.93447393313,278.0,9.86894786626
sin,2,139.0,4.93447393313,278.0,9.86894786626
lord,5,55.6,4.01818320126,278.0,20.0909160063
numfoot,2,139.0,4.93447393313,278.0,9.86894786626
prompt,2,139.0,4.93447393313,278.0,9.86894786626
fruit,2,139.0,4.93447393313,278.0,9.86894786626
avenu,2,139.0,4.93447393313,278.0,9.86894786626
footprint,2,139.0,4.93447393313,278.0,9.86894786626
dispers,2,139.0,4.93447393313,278.0,9.86894786626
envelop,2,139.0,4.93447393313,278.0,9.86894786626
taught,2,139.0,4.93447393313,278.0,9.86894786626
realize,2,139.0,4.93447393313,278.0,9.86894786626
insid,2,139.0,4.93447393313,278.0,9.86894786626
stori,10,26.0625,3.26049749956,260.625,32.6049749956
scatter,3,83.4,4.42364830936,250.2,13.2709449281
sky,2,119.142857143,4.7803232533,238.285714286,9.5606465066
too,2,119.142857143,4.7803232533,238.285714286,9.5606465066
want,2,119.142857143,4.7803232533,238.285714286,9.5606465066
if,8,28.7586206897,3.35893757237,230.068965518,26.871500579
build,9,25.2727272727,3.22972584089,227.454545454,29.067532568
week,4,55.6,4.01818320126,222.4,16.072732805
need,5,43.8947368421,3.78179442319,219.473684211,18.908972116
tension,2,104.25,4.64679186068,208.5,9.29358372136
think,3,64.1538461538,4.1612840449,192.461538461,12.4838521347
leav,3,64.1538461538,4.1612840449,192.461538461,12.4838521347
care,2,92.6666666667,4.52900882502,185.333333333,9.05801765004
angel,2,92.6666666667,4.52900882502,185.333333333,9.05801765004
must,3,59.5714285714,4.08717607274,178.714285714,12.2615282182
creation,3,59.5714285714,4.08717607274,178.714285714,12.2615282182
everi,7,24.5294117647,3.19987287774,171.705882353,22.3991101442
limit,8,21.3846153846,3.06267175623,171.076923077,24.5013740498
human,21,7.94285714286,2.0722730522,166.8,43.5177340962
view,5,33.36,3.50735757749,166.8,17.5367878875
hand,3,52.125,3.95364468012,156.375,11.8609340404
do,7,21.9473684211,3.08864724263,153.631578948,21.6205306984
propos,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
enough,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
exact,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
goe,1,139.0,4.93447393313,139.0,4.93447393313
restrain,1,139.0,4.93447393313,139.0,4.93447393313
content,2,69.5,4.24132675257,139.0,8.48265350514
embed,1,139.0,4.93447393313,139.0,4.93447393313
platform,1,139.0,4.93447393313,139.0,4.93447393313
till,1,139.0,4.93447393313,139.0,4.93447393313
edific,1,139.0,4.93447393313,139.0,4.93447393313
steward,1,139.0,4.93447393313,139.0,4.93447393313
satisfact,1,139.0,4.93447393313,139.0,4.93447393313
mere,1,139.0,4.93447393313,139.0,4.93447393313
ironi,1,139.0,4.93447393313,139.0,4.93447393313
skylin,1,139.0,4.93447393313,139.0,4.93447393313
attribut,2,69.5,4.24132675257,139.0,8.48265350514
