term,freq,idf,logidf,tfidf,logtfidf
pay,3,139.0,4.93447393313,417.0,14.8034217994
tri,3,139.0,4.93447393313,417.0,14.8034217994
violenc,4,92.6666666667,4.52900882502,370.666666667,18.1160353001
am,3,119.142857143,4.7803232533,357.428571429,14.3409697599
stand,4,75.8181818182,4.32833812956,303.272727273,17.3133525182
heard,2,139.0,4.93447393313,278.0,9.86894786626
demagogueri,2,139.0,4.93447393313,278.0,9.86894786626
hate,2,139.0,4.93447393313,278.0,9.86894786626
dreamer,2,139.0,4.93447393313,278.0,9.86894786626
outrag,2,139.0,4.93447393313,278.0,9.86894786626
you'r,2,139.0,4.93447393313,278.0,9.86894786626
voic,2,119.142857143,4.7803232533,238.285714286,9.5606465066
enough,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
attent,2,75.8181818182,4.32833812956,151.636363636,8.65667625912
anniversari,1,139.0,4.93447393313,139.0,4.93447393313
let,1,139.0,4.93447393313,139.0,4.93447393313
revel,1,139.0,4.93447393313,139.0,4.93447393313
wage,1,139.0,4.93447393313,139.0,4.93447393313
“if,1,139.0,4.93447393313,139.0,4.93447393313
gasp,1,139.0,4.93447393313,139.0,4.93447393313
lennon,1,139.0,4.93447393313,139.0,4.93447393313
soapbox,1,139.0,4.93447393313,139.0,4.93447393313
decri,1,139.0,4.93447393313,139.0,4.93447393313
deserv,1,139.0,4.93447393313,139.0,4.93447393313
peac,4,34.75,3.54817957201,139.0,14.192718288
imposs,1,139.0,4.93447393313,139.0,4.93447393313
safe,1,139.0,4.93447393313,139.0,4.93447393313
brainwash,1,139.0,4.93447393313,139.0,4.93447393313
argument,1,139.0,4.93447393313,139.0,4.93447393313
sell,1,139.0,4.93447393313,139.0,4.93447393313
skyscrap,1,139.0,4.93447393313,139.0,4.93447393313
demagogu,1,139.0,4.93447393313,139.0,4.93447393313
imagin,1,139.0,4.93447393313,139.0,4.93447393313
desir,1,139.0,4.93447393313,139.0,4.93447393313
“a,1,139.0,4.93447393313,139.0,4.93447393313
prejudic,1,139.0,4.93447393313,139.0,4.93447393313
breath,1,139.0,4.93447393313,139.0,4.93447393313
anyon,1,139.0,4.93447393313,139.0,4.93447393313
decent,1,139.0,4.93447393313,139.0,4.93447393313
paralyz,1,139.0,4.93447393313,139.0,4.93447393313
mountaintop,1,139.0,4.93447393313,139.0,4.93447393313
preach,1,139.0,4.93447393313,139.0,4.93447393313
respond,1,139.0,4.93447393313,139.0,4.93447393313
greed,1,139.0,4.93447393313,139.0,4.93447393313
ration,1,139.0,4.93447393313,139.0,4.93447393313
hope,1,139.0,4.93447393313,139.0,4.93447393313
incit,1,139.0,4.93447393313,139.0,4.93447393313
hunger,1,139.0,4.93447393313,139.0,4.93447393313
hatr,1,139.0,4.93447393313,139.0,4.93447393313
confront,1,139.0,4.93447393313,139.0,4.93447393313
deni,1,139.0,4.93447393313,139.0,4.93447393313
heaven,1,139.0,4.93447393313,139.0,4.93447393313
yearn,1,139.0,4.93447393313,139.0,4.93447393313
hell,1,139.0,4.93447393313,139.0,4.93447393313
yell,1,139.0,4.93447393313,139.0,4.93447393313
candid,1,139.0,4.93447393313,139.0,4.93447393313
demean,1,139.0,4.93447393313,139.0,4.93447393313
deepest,1,139.0,4.93447393313,139.0,4.93447393313
shouldn't,1,139.0,4.93447393313,139.0,4.93447393313
better,1,119.142857143,4.7803232533,119.142857143,4.7803232533
too,1,119.142857143,4.7803232533,119.142857143,4.7803232533
must,2,59.5714285714,4.08717607274,119.142857143,8.17435214548
emot,1,104.25,4.64679186068,104.25,4.64679186068
expens,1,104.25,4.64679186068,104.25,4.64679186068
appeal,1,104.25,4.64679186068,104.25,4.64679186068
ring,1,92.6666666667,4.52900882502,92.6666666667,4.52900882502
i,8,10.9736842105,2.39550006207,87.789473684,19.1640004966
know,1,83.4,4.42364830936,83.4,4.42364830936
politician,1,75.8181818182,4.32833812956,75.8181818182,4.32833812956
everi,3,24.5294117647,3.19987287774,73.5882352941,9.59961863322
seek,1,69.5,4.24132675257,69.5,4.24132675257
allow,2,33.36,3.50735757749,66.72,7.01471515498
love,1,64.1538461538,4.1612840449,64.1538461538,4.1612840449
murder,1,64.1538461538,4.1612840449,64.1538461538,4.1612840449
ethic,1,64.1538461538,4.1612840449,64.1538461538,4.1612840449
those,4,15.4444444444,2.73724935579,61.7777777776,10.9489974232
togeth,3,20.3414634146,3.01266133565,61.0243902438,9.03798400695
understand,1,59.5714285714,4.08717607274,59.5714285714,4.08717607274
express,1,55.6,4.01818320126,55.6,4.01818320126
hand,1,52.125,3.95364468012,52.125,3.95364468012
teach,1,46.3333333333,3.83586164446,46.3333333333,3.83586164446
need,1,43.8947368421,3.78179442319,43.8947368421,3.78179442319
no,5,8.51020408163,2.14126592369,42.5510204082,10.7063296185
join,2,20.85,3.03735394824,41.7,6.07470789648
way,2,20.3414634146,3.01266133565,40.6829268292,6.0253226713
who,7,5.59731543624,1.72228709641,39.1812080537,12.0560096749
action,1,37.9090909091,3.635190949,37.9090909091,3.635190949
oxford,1,36.2608695652,3.59073918643,36.2608695652,3.59073918643
boundari,1,36.2608695652,3.59073918643,36.2608695652,3.59073918643
today,3,11.4246575342,2.43577396121,34.2739726026,7.30732188363
communiti,2,17.0204081633,2.83441310425,34.0408163266,5.6688262085
possess,1,33.36,3.50735757749,33.36,3.50735757749
democraci,1,33.36,3.50735757749,33.36,3.50735757749
valley,1,30.8888888889,3.43039653635,30.8888888889,3.43039653635
will,1,30.8888888889,3.43039653635,30.8888888889,3.43039653635
anoth,1,30.8888888889,3.43039653635,30.8888888889,3.43039653635
speak,1,30.8888888889,3.43039653635,30.8888888889,3.43039653635
day,2,14.8928571429,2.70088171162,29.7857142858,5.40176342324
dictionari,1,28.7586206897,3.35893757237,28.7586206897,3.35893757237
possibl,1,26.9032258065,3.29224619787,26.9032258065,3.29224619787
rather,1,26.0625,3.26049749956,26.0625,3.26049749956
definit,1,24.5294117647,3.19987287774,24.5294117647,3.19987287774
far,1,23.8285714286,3.17088534087,23.8285714286,3.17088534087
upon,1,22.5405405405,3.11531548971,22.5405405405,3.11531548971
peopl,5,4.4126984127,1.4844863873,22.0634920635,7.4224319365
take,1,21.9473684211,3.08864724263,21.9473684211,3.08864724263
either,1,20.3414634146,3.01266133565,20.3414634146,3.01266133565
and,19,1.00120048019,0.0011997601919,19.0228091236,0.0227954436461
highest,1,18.9545454545,2.94204376844,18.9545454545,2.94204376844
religion,1,18.9545454545,2.94204376844,18.9545454545,2.94204376844
out,1,18.5333333333,2.91957091259,18.5333333333,2.91957091259
leader,1,17.7446808511,2.87608580065,17.7446808511,2.87608580065
presid,1,16.0384615385,2.77498968378,16.0384615385,2.77498968378
almost,1,15.7358490566,2.75594148881,15.7358490566,2.75594148881
call,3,5.2125,1.65105958712,15.6375,4.95317876136
john,1,15.4444444444,2.73724935579,15.4444444444,2.73724935579
support,1,14.8928571429,2.70088171162,14.8928571429,2.70088171162
across,1,14.3793103448,2.66579039181,14.3793103448,2.66579039181
the,14,1.0,0.0,14.0,0.0
best,1,13.9,2.63188884014,13.9,2.63188884014
describ,1,12.8307692308,2.55184613246,12.8307692308,2.55184613246
not,3,4.12871287129,1.41796570496,12.3861386139,4.25389711488
against,1,12.0869565217,2.49212689776,12.0869565217,2.49212689776
polit,2,6.0,1.79175946923,12.0,3.58351893846
death,1,11.5833333333,2.44956728334,11.5833333333,2.44956728334
world,5,2.29752066116,0.831830568094,11.4876033058,4.15915284047
to,11,1.03731343284,0.0366341331798,11.4104477612,0.402975464978
becaus,1,11.12,2.40874528882,11.12,2.40874528882
ocean,1,10.9736842105,2.39550006207,10.9736842105,2.39550006207
public,1,10.6923076923,2.36952457567,10.6923076923,2.36952457567
where,1,10.6923076923,2.36952457567,10.6923076923,2.36952457567
for,7,1.44290657439,0.366659533686,10.1003460207,2.5666167358
serv,1,10.0481927711,2.30739279456,10.0481927711,2.30739279456
member,1,10.0481927711,2.30739279456,10.0481927711,2.30739279456
of,10,1.0,0.0,10.0,0.0
word,1,9.6976744186,2.27188610611,9.6976744186,2.27188610611
end,1,9.26666666667,2.22642373203,9.26666666667,2.22642373203
now,1,8.96774193548,2.19363390921,8.96774193548,2.19363390921
all,2,4.34375,1.46873803033,8.6875,2.93747606066
live,1,8.09708737864,2.09150441413,8.09708737864,2.09150441413
human,1,7.94285714286,2.0722730522,7.94285714286,2.0722730522
make,1,7.8679245283,2.06279430825,7.8679245283,2.06279430825
popular,1,7.79439252336,2.0534045679,7.79439252336,2.0534045679
countri,2,3.80821917808,1.33716167254,7.61643835616,2.67432334508
river,1,7.58181818182,2.02575303657,7.58181818182,2.02575303657
by,6,1.25225225225,0.224943731818,7.5135135135,1.34966239091
this,2,3.57939914163,1.27519494879,7.15879828326,2.55038989758
