,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,MalcolmX_test2,1,5.21883797646,"nt, s, re, get, civilright, h, go, explos, noth, promis, ake, oppress, prospect, harlem, x",0.0210692652094,0.0221227284698,0.0,1.0,0.374468085106,0.651063829787,0.0152752172768,0.00948116934422,0.0163286805373,0.0281801422175,0.00421385304188,0.00131682907559,0.0186989728733,0.700104476628,0.605787973349
1,MalcolmX_test4,1,10.5926458836,"nt, re, s, get, negro, know, got, hate, thing, say, tri, h, want, ourselv, ve",0.0149876042371,0.0205093531666,0.0,1.0,0.492985971944,0.76753507014,0.0161144917737,0.0259184133423,0.0218616182105,0.0268199233716,0.0132972729322,0.0,0.0153256704981,0.685924183199,0.580759505717
2,MalcolmX_test1,1,7.2870850563,"malcolm, negro, h, s, n, u, uniti, nt, p, x, get, cairo, african, confer, afroamerican",0.0244808374135,0.0238055039676,1.0,0.0,0.434042553191,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.0111430018572,0.719504407296,0.697441230864
3,MalcolmX_test3,1,11.2801029682,"nt, s, re, get, let, negro, bullet, ll, got, ballot, go, segreg, ca, whi, malcolm",0.0184800664452,0.0144310631229,1.0,0.0,0.528880866426,0.785198555957,0.0192068106312,0.03176910299,0.0129775747508,0.0140157807309,0.015988372093,0.00103820598007,0.0179609634551,0.669859468012,0.660911824919
4,MalcolmX_test0,1,3.04755091667,"malcolm, negro, am, muhammad, mosqu, solut, s, nt, inc, muslim, statement, too, victim, uniti, job",0.00901984365604,0.0204449789537,0.0,1.0,0.414634146341,0.817073170732,0.0306674684305,0.0,0.0204449789537,0.0108238123873,0.0204449789537,0.0,0.00781719783524,0.714361001863,0.634018647858
