,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,MalcolmX_test5,1,8.76003098488,"nt, get, re, s, want, ll, ve, thing, know, look",0.0167967056784,0.0119202427395,1.0,0.0,0.502752293578,430.0,0.788990825688,0.0217815344603,0.0283918508886,0.0159297789337,0.0243823146944,0.00509319462505,0.00303424360642,0.015062852189,0.669314160468,0.649108273237
1,MalcolmX_test4,1,9.37427711487,"nt, s, re, get, let, negro, bullet, ll, got, ballot",0.0184800664452,0.0144310631229,1.0,0.0,0.485559566787,435.0,0.785198555957,0.0192068106312,0.03176910299,0.0129775747508,0.0140157807309,0.015988372093,0.00103820598007,0.0179609634551,0.674373460722,0.645883864615
2,MalcolmX_test14,1,4.57728600502,"nt, s, get, committe, mau, mrs, cracker, h, re, sing",0.0226489414082,0.0130477597243,1.0,0.0,0.479166666667,188.0,0.783333333333,0.0152634170359,0.0273264401773,0.0221565731167,0.0211718365337,0.0128015755785,0.00196947316593,0.0100935499754,0.612480638159,0.536196943854
3,MalcolmX_test9,1,9.26681685448,"nt, re, s, get, negro, know, got, hate, thing, say",0.0149876042371,0.0205093531666,0.0,1.0,0.456913827655,383.0,0.76753507014,0.0161144917737,0.0259184133423,0.0218616182105,0.0268199233716,0.0132972729322,0.0,0.0153256704981,0.699814113461,0.569431794582
4,MalcolmX_test3,1,5.78664112091,"malcolm, nt, re, bernard, s, h, hall, dr, go, alcolm",0.0184566707681,0.0123044471788,1.0,0.0,0.59133126935,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.632869634642,0.621628097229
5,MalcolmX_test8,1,6.34778809547,"negro, nt, s, re, get, got, let, talk, tom, master",0.0166527893422,0.0214820982515,0.0,1.0,0.38199513382,314.0,0.76399026764,0.0121565362198,0.034304746045,0.0108243130724,0.0274771024147,0.0158201498751,0.00116569525396,0.0184845961699,0.729642096227,0.497208428479
6,MalcolmX_test2,1,4.83904790878,"nt, negro, s, solv, socal, malcolm, sam, black, want, get",0.0209185993633,0.0163710777626,1.0,0.0,0.355371900826,154.0,0.636363636364,0.0118235561619,0.0161437016826,0.00591177808095,0.012278308322,0.0181900864029,0.00204638472033,0.012278308322,0.699826960101,0.67469286351
7,MalcolmX_test1,1,11.8632190228,"nt, malcolm, s, get, re, answer, h, ll, think, n",0.0136371482824,0.022009321595,0.0,1.0,0.469096671949,486.0,0.770206022187,0.00871741757293,0.0184705679268,0.0243397203521,0.0182979457967,0.01648541343,0.00060417745555,0.0156223027792,0.619802006676,0.523745746154
8,MalcolmX_test13,1,2.45878911018,"mecca, nigeria, h, malcolm, racism, abroad, brotherhood, color, muslim, ghana",0.0205669816565,0.0166759310728,1.0,0.0,0.472222222222,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.738138221018,0.59077129278
9,MalcolmX_test0,1,4.06941699982,"nt, s, re, get, civilright, h, go, explos, noth, promis",0.0210692652094,0.0221227284698,0.0,1.0,0.331914893617,153.0,0.651063829787,0.0152752172768,0.00948116934422,0.0163286805373,0.0281801422175,0.00421385304188,0.00131682907559,0.0186989728733,0.68777604461,0.551511125826
10,MalcolmX_test12,1,5.91744303703,"malcolm, negro, h, s, n, u, uniti, nt, p, x",0.0244808374135,0.0238055039676,1.0,0.0,0.336170212766,156.0,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.0111430018572,0.718277494295,0.760188138461
11,MalcolmX_test7,1,4.433562994,"nt, nonviol, re, ll, get, negro, s, let, got, go",0.0186034658512,0.0142711518858,1.0,0.0,0.559585492228,151.0,0.782383419689,0.0239551478084,0.0423037716616,0.0180937818552,0.0193679918451,0.00560652395515,0.00101936799185,0.0147808358818,0.630396029545,0.651491852959
12,MalcolmX_test11,1,2.32514595985,"malcolm, negro, am, muhammad, mosqu, solut, s, nt, inc, muslim",0.00901984365604,0.0204449789537,0.0,1.0,0.353658536585,67.0,0.817073170732,0.0306674684305,0.0,0.0204449789537,0.0108238123873,0.0204449789537,0.0,0.00781719783524,0.704299750018,0.692496271021
13,MalcolmX_test6,1,7.50123691559,"nt, s, re, get, congo, let, malcolm, dick, mercenari, talk",0.0200935865676,0.0228461326727,0.0,1.0,0.4525,306.0,0.765,0.0177539223782,0.027250206441,0.0199559592623,0.0202312138728,0.0196807046518,0.00110101844206,0.01334984861,0.622195564239,0.537159678797
14,MalcolmX_test10,1,3.67241501808,"nt, s, polic, re, h, harlem, get, nonviol, realiz, oppressor",0.0123818833496,0.0234604105572,0.0,1.0,0.429378531073,128.0,0.723163841808,0.00879765395894,0.0153144346693,0.0215053763441,0.0260671228413,0.0149885956338,0.0,0.0159661127403,0.670517537043,0.663755007431
