,PSJudge,avgEVC,avgSD,elle,files,groupId,il,ils,je,keywords,le,nous,perNeg,perNegDoc,perPos,perPosDoc,pronounFrac,timeRun,vous,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
59,0.528880866426,0.660911824919,0.669708502254,0.00103820598007,1,MalcolmX_test2,0.015988372093,0.0140157807309,0.0129775747508,"nt, s, re, get, let, negro, bullet, ll, got, ballot, go, segreg, ca, whi, malcolm",0.0179609634551,0.0192068106312,0.0144310631229,0.0,0.0184800664452,1.0,0.785198555957,11.6211099625,0.03176910299,MalcolmX,2,4.19666666667,3,3.77309289089,2
60,0.434042553191,0.697441230864,0.719829310709,0.00135066689178,1,MalcolmX_test4,0.00236366706061,0.00877933479656,0.00928583488097,"malcolm, negro, h, s, n, u, uniti, nt, p, x, get, cairo, african, confer, afroamerican",0.0111430018572,0.0194158365693,0.0238055039676,0.0,0.0244808374135,1.0,0.663829787234,7.68201088905,0.00928583488097,MalcolmX,2,5.42333333333,6,6.37121485526,6
61,0.414634146341,0.634018647858,0.714845835585,0.0,1,MalcolmX_test1,0.0204449789537,0.0108238123873,0.0204449789537,"malcolm, negro, am, muhammad, mosqu, solut, s, nt, inc, muslim, statement, too, victim, uniti, job",0.00781719783524,0.0306674684305,0.0204449789537,1.0,0.00901984365604,0.0,0.817073170732,3.09148192406,0.0,MalcolmX,2,4.11666666667,4,3.83173334975,6
62,0.492985971944,0.580759505717,0.687191751909,0.0,1,MalcolmX_test3,0.0132972729322,0.0268199233716,0.0218616182105,"nt, re, s, get, negro, know, got, hate, thing, say, tri, h, want, ourselv, ve",0.0153256704981,0.0161144917737,0.0205093531666,1.0,0.0149876042371,0.0,0.76753507014,11.0893011093,0.0259184133423,MalcolmX,2,2.24,2,2.43800091499,2
63,0.374468085106,0.605787973349,0.701594910886,0.00131682907559,1,MalcolmX_test0,0.00421385304188,0.0281801422175,0.0163286805373,"nt, s, re, get, civilright, h, go, explos, noth, promis, ake, oppress, prospect, harlem, x",0.0186989728733,0.0152752172768,0.0221227284698,1.0,0.0210692652094,0.0,0.651063829787,5.39515590668,0.00948116934422,MalcolmX,2,1.81333333333,2,2.91130823292,2
